Gene = Tig
Position 6199: 0.0005939972635896143
Position 4768: 0.0005820614702263745
Position 5254: 0.0005743627932810466
Position 2262: 0.0004996722374662129
Position 148: 0.0004654187439991468
Position 604: 0.00044697231981114454
Position 146: 0.00042984525163104216
Position 5848: 0.0003968615792842477
Position 396: 0.00035922170503402455
Position 7149: 0.00035856159468154844
Position 137: 0.0003300546691885813
Position 6501: 0.00032584829730542827
Position 132: 0.00032060553617031264
Position 733: 0.0003188589452857716
Position 8069: 0.0003132994302892113
Position 1105: 0.0003110380711459205
Position 6730: 0.000307742921505559
Position 1203: 0.0002860953098642611
Position 6512: 0.0002713623787874297
Position 747: 0.0002452161107215796
Position 187: 0.00022557121911826304
Position 6246: 0.00021008692404365047
Position 6444: 0.000200076062716354
Position 5182: 0.0001897015576400724
Position 97: 0.0001815540988808852
Position 38: 0.00017943508517480783
Position 347: 0.00017663971060805436
Position 564: 0.000161792666922375
Position 478: 0.00014996634252311447
Position 130: 0.00014746848756366372
Position 1048: 0.00014419227198645367
Position 1563: 0.0001390813756520766
Position 5877: 0.00013821037461596669
Position 5852: 0.0001315036541115418
Position 7818: 0.00013057263080339094
Position 68: 0.0001260251628167281
Position 535: 0.00011458384685959586
Position 1192: 0.00011314488109558672
Position 4875: 0.00011260530713953803
Position 5175: 0.00010390541568148475
Position 6515: 0.00010087191396302942
Position 5278: 0.00010073432418329745
Position 376: 9.763974255783893e-05
Position 3143: 9.653440838295524e-05
Position 910: 8.820645905033697e-05
Position 208: 8.811463010658617e-05
Position 5902: 8.714580054441808e-05
Position 5188: 6.965454022460716e-05
Position 889: 5.825757504754086e-05
Position 4840: 5.687841551412987e-05
Position 1569: 5.621469879008535e-05
Position 4806: 5.325276663627289e-05
Position 1640: 4.668102829680487e-05
Position 6836: 4.4567866495202584e-05
Position 411: 4.401278529374592e-05
Position 1151: 4.284938046668873e-05
Position 6302: 4.1537974944720264e-05
Position 157: 4.0166862431133095e-05
Position 1710: 3.650256826453048e-05
Position 1107: 3.542081531007926e-05
Position 5820: 3.4214020655113946e-05
Position 99: 3.0450382298388345e-05
Position 6249: 2.5565754538760557e-05
Position 2978: 2.3832828562627378e-05
Position 305: 2.2973471383232532e-05
Position 6376: 2.2919794066097353e-05
Position 1037: 2.2018775965852244e-05
Position 8055: 1.9683670554648437e-05
Position 5870: 1.9152316699645996e-05
Position 235: 1.8328021719454724e-05
Position 5061: 1.783334993547277e-05
Position 5059: 1.614971587723593e-05
Position 406: 1.5372100721272968e-05
Position 3029: 1.5202600172784505e-05
Position 2492: 1.4601954482628424e-05
Position 1055: 1.342353049439558e-05
Position 481: 1.2942857324503069e-05
Position 3800: 1.1888647140621512e-05
Position 2055: 1.1628258814236716e-05
Position 5121: 1.036195790951222e-05
Position 1206: 1.0354955154833456e-05
Position 635: 9.333819456367742e-06
Position 3587: 8.199550887820725e-06
Position 4886: 8.132667005969926e-06
Position 4956: 7.95074198664869e-06
Position 1696: 7.856466866948085e-06
Position 1539: 7.66873761655536e-06
Position 5632: 7.065182141350845e-06
Position 349: 4.685118086616846e-06
Position 307: 4.495918298635819e-06
Position 12: 4.162795638984549e-06
Position 369: 4.00121908409988e-06
Position 4928: 3.600058436075607e-06
Position 2026: 2.6786395606874206e-06
Position 6: 2.5081160108157516e-06
Position 8049: 2.505707143462596e-06
Position 1856: 2.2569750456961185e-06
Position 2116: 2.1109483567519756e-06
Position 7661: 2.02833193965949e-06
Position 3581: 1.6846873268125053e-06
Position 2183: 1.416741769518799e-06
Position 212: 1.412498208277579e-06
Position 2516: 1.3661082025664707e-06
Position 921: 1.142173815131481e-06
Position 1002: 7.118082189067495e-07
Position 403: 6.115739914402555e-07
Position 6452: 4.068831235610683e-07
Position 6362: 3.93501387232111e-07
Position 5956: 2.983276599556829e-07
Position 877: 1.8533102452949077e-07
Position 6406: 1.6251926060965074e-07
Position 5626: 6.878228306537725e-08
Position 6196: 6.078892803993237e-08
Position 6187: 5.991024570093764e-08
Position 6389: 3.6968528074086326e-08
Position 5859: 2.1943930453345145e-08
Position 6524: 1.8134137005284228e-08
Position 2700: 1.127136812921729e-08
Position 2889: 1.058518395535824e-08
Position 2874: 9.612018380211665e-09
Position 2864: 9.157612764476345e-09
Position 2032: 8.980688933437821e-09
Position 5685: 8.837466693286976e-09
Position 2924: 7.262917535925871e-09
Position 5191: 6.027580172239604e-09
Position 2180: 5.4287328224248765e-09
Position 1545: 4.88953823246892e-09
Position 2613: 4.864454540751671e-09
Position 2692: 4.561452026127769e-09
Position 5762: 3.297898767691205e-09
Position 5067: 3.014714358098575e-09
Position 5009: 2.7876142362142606e-09
Position 4969: 2.6830406822271747e-09
Position 6020: 2.568632608101268e-09
Position 4830: 1.970717212604633e-09
Position 5442: 1.4824834329255616e-09
Position 5089: 1.3342663518186503e-09
Position 6031: 1.1765934774059241e-09
Position 5963: 1.013874892338359e-09
Position 4986: 9.307770381673794e-10
Position 5116: 3.713160171387102e-10
Position 5447: 1.4035233910201882e-10
Position 4756: 1.249523750606517e-10
Position 5205: 8.246798833670969e-11
Position 4741: 2.646218859817434e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5725: 0.9993445324033513
Position 4692: 0.9984150030982132
Position 789: 0.9624493731350994
Position 7811: 0.8634743262976635
Position 4330: 0.7067253441478045
Position 1358: 0.4890869536896492
Position 1370: 0.4708449697069231
Position 8006: 0.1617643222857513
Position 2515: 0.13496680940422748
Position 3931: 0.031904200444660594
Position 1633: 0.022311988250925716
Position 2491: 0.020930941822424488
Position 2266: 0.019472711065284486
Position 1104: 0.017259073862533898
Position 8040: 0.013909131167195481
Position 7210: 0.013767123385561929
Position 2902: 0.012134682926551132
Position 2341: 0.010825935970145105
Position 6565: 0.006906962364515781
Position 3780: 0.006266564622017838
Position 6976: 0.0059151461094644866
Position 2272: 0.005434149900004769
Position 1770: 0.005322060237334672
Position 2722: 0.0049546809441413575
Position 2692: 0.004243373430127305
Position 799: 0.0042194688834436556
Position 1119: 0.004107773672048912
Position 3385: 0.003248835921178463
Position 1639: 0.0031097261602953618
Position 5457: 0.0030543049817604094
Position 3793: 0.0025424580893188596
Position 6712: 0.0024660286200858207
Position 2047: 0.002450093233378968
Position 7042: 0.0023910221417325762
Position 2923: 0.002354473809245172
Position 3499: 0.0023306509226492466
Position 3586: 0.0022557451999595784
Position 6709: 0.0020667319463865855
Position 8012: 0.002022314247270289
Position 2770: 0.001958476239592326
Position 3148: 0.0019481657364778032
Position 4977: 0.0018627943760892384
Position 1377: 0.0018620848833943078
Position 2644: 0.0018317733069745771
Position 3111: 0.0017898232244334153
Position 2443: 0.0017414896788760057
Position 2044: 0.0016792838792549802
Position 604: 0.0016517269406343673
Position 3346: 0.0016458370615907232
Position 4734: 0.0015831133328008697
Position 3283: 0.0015355678039589578
Position 722: 0.0014179954833962703
Position 278: 0.0013387601866856418
Position 5242: 0.0012414630739028076
Position 2284: 0.0011763418625629091
Position 1750: 0.001165958736487328
Position 3496: 0.0011486746668401342
Position 6994: 0.0011238527471578352
Position 6667: 0.0011071024523769337
Position 1900: 0.001058478297898332
Position 7546: 0.0009323476438097833
Position 4956: 0.0009095467137808633
Position 6604: 0.0008701031777751028
Position 220: 0.0007829302317207192
Position 6886: 0.0007787186258602287
Position 1980: 0.0007325842337245292
Position 1188: 0.0007289624059244976
Position 6376: 0.0007210072887187143
Position 8123: 0.0007029133505327631
Position 1164: 0.0006634304663519877
Position 1747: 0.0006469091828271979
Position 5899: 0.0006087144961106707
Position 2764: 0.0005858286282312717
Position 2698: 0.000563830133238674
Position 5316: 0.0005588001619113286
Position 7000: 0.0005577681803984246
Position 1685: 0.0005046942033384846
Position 1135: 0.0004792273988376838
Position 5944: 0.0004677081277179768
Position 235: 0.0004184756803672251
Position 6679: 0.00040016370346010634
Position 3196: 0.0003940468869126672
Position 2842: 0.0003933473071844319
Position 2359: 0.0003857716753351554
Position 3142: 0.0003829381589371743
Position 4836: 0.0003727045576222687
Position 7693: 0.0003542366184104804
Position 6254: 0.00034604926954741035
Position 1417: 0.0003441698137845643
Position 3022: 0.00033779995880953866
Position 2252: 0.00032401175581452417
Position 3088: 0.0003183043247359904
Position 8069: 0.0003171838025238303
Position 245: 0.0003000759870839572
Position 2767: 0.00029414763147484727
Position 7003: 0.00026241141929534133
Position 2059: 0.0002530773061930428
Position 6952: 0.000252458264579111
Position 5734: 0.00025231292687701186
Position 5842: 0.0002243531162942245
Position 7336: 0.00022289275164832
Position 1876: 0.00021396787518263455
Position 883: 0.00018363428352523138
Position 1014: 0.00018356734932194264
Position 1128: 0.00018324182052622707
Position 5868: 0.0001789412817343478
Position 5319: 0.00017240109126771865
Position 646: 0.00016879501670251409
Position 313: 0.0001586635534382991
Position 1798: 0.0001584389363697824
Position 284: 0.0001563287065243955
Position 564: 0.00014181076554670863
Position 1291: 0.0001371919506514582
Position 2083: 0.00013431655702353284
Position 1396: 0.00012067931087976883
Position 6751: 0.00010444913401325918
Position 1654: 9.866385142307703e-05
Position 137: 9.562968185887344e-05
Position 2008: 9.097945668761811e-05
Position 5322: 8.542138584713763e-05
Position 1288: 8.419150214730406e-05
Position 5484: 7.59214244010007e-05
Position 1480: 7.295742796104257e-05
Position 1767: 7.222661355987493e-05
Position 5343: 6.932466630926536e-05
Position 8049: 6.386867829026195e-05
Position 7817: 6.363420082488494e-05
Position 5021: 6.299120164131337e-05
Position 1720: 6.292740325870052e-05
Position 6268: 6.244264797906278e-05
Position 6455: 6.041156244750266e-05
Position 6324: 5.657597778283203e-05
Position 1422: 5.292187177589846e-05
Position 8076: 5.051408881356905e-05
Position 6079: 4.961580640063478e-05
Position 5007: 4.1202081674090325e-05
Position 6865: 4.116340702255502e-05
Position 5277: 4.0736808803457786e-05
Position 1158: 3.8553527480157475e-05
Position 511: 3.1288825608986636e-05
Position 1795: 2.6478381577814166e-05
Position 171: 2.4357019288911045e-05
Position 146: 2.3157230463942976e-05
Position 1693: 2.254842531230898e-05
Position 1192: 2.020539303997918e-05
Position 4941: 1.965096571844059e-05
Position 4881: 1.9504594190647973e-05
Position 199: 1.923973728993606e-05
Position 889: 1.5578468493218333e-05
Position 5082: 1.5051228422167825e-05
Position 249: 1.4979359487150222e-05
Position 1212: 1.4645066187423467e-05
Position 5217: 1.4199929913001857e-05
Position 5382: 1.3658292257400547e-05
Position 851: 1.3630834752391903e-05
Position 5040: 9.692618517432807e-06
Position 4974: 9.590894053155675e-06
Position 8098: 7.759906795344101e-06
Position 921: 7.202378111455939e-06
Position 470: 7.0055264843090925e-06
Position 962: 6.841528713325421e-06
Position 4902: 6.809388176905389e-06
Position 396: 6.360568181553553e-06
Position 5163: 6.272608406582794e-06
Position 446: 6.114742512312173e-06
Position 992: 5.280604127484675e-06
Position 877: 4.880439178060331e-06
Position 4818: 4.642003515336719e-06
Position 1612: 4.33363900848722e-06
Position 2152: 3.7393608775683388e-06
Position 1887: 3.144409923823985e-06
Position 4886: 2.731713875134373e-06
Position 5848: 2.6978563365532837e-06
Position 291: 2.4488454741927912e-06
Position 726: 2.352453407347296e-06
Position 4875: 2.253482534785597e-06
Position 5777: 2.135494736913931e-06
Position 97: 2.0669377710835843e-06
Position 703: 1.7701984071940227e-06
Position 869: 1.7544033272236345e-06
Position 5827: 1.7107419030537058e-06
Position 196: 1.4525726327168026e-06
Position 320: 1.2396350042667615e-06
Position 518: 1.0717568446854688e-06
Position 989: 9.528418067240567e-07
Position 300: 8.584165652103936e-07
Position 411: 6.580689815336174e-07
Position 1267: 5.000653534908469e-07
Position 1710: 3.875455558744714e-07
Position 1501: 3.6497907855148634e-07
Position 805: 2.5988266068488795e-07
Position 630: 2.492092514814316e-07
Position 178: 2.3670358386307127e-07
Position 1429: 3.476932365673612e-08
Position 5998: 1.2404521993227747e-08
Position 5738: 4.538911687073966e-09
Position 58: 3.24749959353109e-11
Position 68: 2.6989968578576743e-11
Position 74: 1.4306222951229605e-14
Position 157: 2.2802559590785853e-15
