Gene = Mip
Position 128: 6.221383499477828e-07
Position 789: 3.2755429358682437e-07
Position 1827: 3.2214919836424604e-07
Position 1479: 2.6935115916270485e-07
Position 1508: 2.66513706706715e-07
Position 904: 5.5475353513230996e-08
Position 14: 2.8886052676704023e-08
Position 62: 1.5862560284958278e-08
Position 228: 3.461867958131441e-09
Position 685: 8.945626509608016e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3610: 0.9883847548478398
Position 4376: 0.02927585954775822
Position 4359: 0.02378063771040504
Position 4322: 0.022604275635444104
Position 3733: 0.015985965380850845
Position 1968: 0.015150283522124
Position 228: 0.014155610371059727
Position 439: 0.01410085883265462
Position 2686: 0.013469054751068403
Position 2390: 0.00929705863480669
Position 3165: 0.009077483697141694
Position 2192: 0.007673768323474809
Position 183: 0.005666457815013554
Position 3009: 0.004433215361107368
Position 2955: 0.0044299235669707695
Position 2645: 0.003126992747327024
Position 2305: 0.0027808800454455704
Position 2285: 0.0026608820057038005
Position 4613: 0.0025690143318891816
Position 3756: 0.0024897369728156577
Position 2575: 0.002485500511939939
Position 2930: 0.0020294030557750998
Position 974: 0.001511555700165298
Position 1508: 0.0014258940890672053
Position 2593: 0.0014072952803183998
Position 1997: 0.0013440553680505124
Position 479: 0.0013360183212920208
Position 2966: 0.0012047908070414238
Position 1425: 0.001140190544801473
Position 2927: 0.001084272521708307
Position 1983: 0.0010361391280405232
Position 3816: 0.0008670671716374005
Position 2783: 0.0008646696978856704
Position 3975: 0.00083298817550507
Position 904: 0.0007928082490364682
Position 2331: 0.0007808426206264448
Position 2899: 0.0007543312467080982
Position 2454: 0.0006776578955580985
Position 3736: 0.0006608256269359014
Position 192: 0.000637146850009953
Position 4557: 0.0005999019473051981
Position 3450: 0.0005612217256694161
Position 2104: 0.0005411963716489092
Position 1142: 0.00047069963901546824
Position 2766: 0.00043591828472929064
Position 2486: 0.00041812789387108665
Position 3229: 0.00039340816095723965
Position 2519: 0.0003805577533309247
Position 4039: 0.00036859536538804707
Position 2500: 0.000349274694743864
Position 4194: 0.00031317611944691224
Position 3978: 0.00029626239837348756
Position 2741: 0.00025427997857782993
Position 2529: 0.0002301312342450544
Position 764: 0.00022717472344057008
Position 3496: 0.00021879263305403973
Position 1932: 0.0002018084733486132
Position 2038: 0.0002010650547024921
Position 2140: 0.00018935485201065832
Position 3019: 0.00014921353828623593
Position 1666: 0.0001475160638132191
Position 3825: 0.00014458699725589664
Position 3674: 0.0001441117970494289
Position 2152: 0.00013528645345542618
Position 4580: 0.00013480708197047815
Position 1878: 0.00012739288586993214
Position 2225: 0.00012323221831838575
Position 4447: 0.000123152340377977
Position 476: 0.00012189355848064142
Position 2273: 0.00011431815668701819
Position 1282: 0.00010570664935361685
Position 4256: 8.362409725423549e-05
Position 3482: 8.089475819160165e-05
Position 2258: 8.031093639739847e-05
Position 4536: 7.981826585122917e-05
Position 4437: 7.476603353261728e-05
Position 4200: 6.828233904212395e-05
Position 3627: 5.764700592887167e-05
Position 3776: 4.998002044734072e-05
Position 743: 4.498286780001391e-05
Position 1010: 4.2688213601511975e-05
Position 925: 3.339977913661714e-05
Position 883: 2.408205967051363e-05
Position 529: 2.266713526405761e-05
Position 3100: 1.7701997260956034e-05
Position 271: 1.1848277495338373e-05
Position 3959: 5.823355159605667e-06
Position 1359: 5.810424473591642e-06
Position 1525: 4.473908717545502e-06
Position 1255: 4.255147694685928e-06
Position 500: 2.3877628430422752e-06
Position 2314: 2.3002280809403504e-06
Position 928: 1.9369840538302205e-06
Position 341: 1.881755581964298e-06
Position 538: 1.8476878921525803e-06
Position 630: 1.772129702118117e-06
Position 347: 1.6964512434471021e-06
Position 1373: 1.6393958274159352e-06
Position 286: 1.7855629831385302e-07
Position 100: 1.7044129664385004e-07
Position 282: 7.551600513897054e-08
Position 185: 2.980850543219232e-08
Position 373: 1.2190544473207218e-08
Position 332: 1.1295351184550692e-08
Position 485: 5.554594462299693e-10
Position 291: 5.199152116442344e-10
Position 506: 2.950312530509964e-10
Position 388: 1.995020902095639e-10
Position 363: 1.3541914661304208e-10
Position 104: 1.9294607381246555e-11
Position 62: 2.3743942873741126e-12
Position 274: 1.7010503722398448e-12
