Gene = bur
Position 3336: 0.0004538055453327899
Position 1343: 0.00042743841676988925
Position 3225: 0.0004108291016186932
Position 3009: 0.00039126356525836343
Position 2951: 0.00035723596144680625
Position 2423: 0.00035271985700102335
Position 1517: 0.00033216712858741407
Position 3417: 0.000314316001154007
Position 2524: 0.00025470487746836985
Position 4359: 0.00024934477340808045
Position 2789: 0.0002381206458073503
Position 1538: 0.00023688020716475854
Position 3458: 0.00019838993283321973
Position 3892: 0.00019183870278389879
Position 409: 0.00018429779973798193
Position 2395: 0.00017421989887471067
Position 4927: 0.00017323297951705313
Position 1456: 0.000168397099485365
Position 2610: 0.0001670394084968754
Position 4314: 0.00015783090171087605
Position 3159: 0.00013546276806595056
Position 1237: 0.0001307197131591583
Position 4281: 0.00012363386291086502
Position 3872: 0.00012186931530549175
Position 871: 0.00011841665413511679
Position 1137: 0.00010878960658337154
Position 3534: 0.0001075537365270114
Position 266: 0.00010327432629127994
Position 617: 0.00010213195660891316
Position 1959: 9.904800034615064e-05
Position 3328: 9.010245783111561e-05
Position 4319: 8.46759501585678e-05
Position 2812: 8.39400706245912e-05
Position 4566: 8.321396359390198e-05
Position 5013: 8.254734791463079e-05
Position 5213: 8.095475189409256e-05
Position 2796: 8.003047072706302e-05
Position 1469: 7.997490439419729e-05
Position 1620: 7.200170138993684e-05
Position 1219: 7.091288422938294e-05
Position 4408: 6.74800191101655e-05
Position 765: 6.385630093533738e-05
Position 4197: 4.9003381986785124e-05
Position 1325: 4.8302415829380904e-05
Position 1328: 4.737138832736919e-05
Position 442: 4.5929373843565005e-05
Position 3017: 4.391632974598913e-05
Position 1082: 4.237700617371759e-05
Position 3808: 3.976355375889718e-05
Position 596: 3.792567502593836e-05
Position 30: 3.36910307631033e-05
Position 11: 3.2265570272674e-05
Position 1221: 3.145057987466626e-05
Position 5160: 3.0723313999052884e-05
Position 3130: 2.9505433782407312e-05
Position 4759: 2.6310286602666713e-05
Position 2297: 2.5691759815458223e-05
Position 1581: 2.4908544060383767e-05
Position 4161: 1.7313192758096294e-05
Position 4200: 1.4563333343052923e-05
Position 317: 1.3750529869444261e-05
Position 2131: 1.3089127123179485e-05
Position 4326: 1.1828771780000937e-05
Position 894: 1.098991744463102e-05
Position 615: 9.325945528555906e-06
Position 22: 9.203964808369995e-06
Position 663: 8.753053108576882e-06
Position 819: 8.162161373429272e-06
Position 2856: 8.144926158466812e-06
Position 486: 7.896989090445068e-06
Position 3733: 7.216748163279361e-06
Position 1144: 6.772593844655103e-06
Position 4292: 6.201135602668197e-06
Position 4184: 4.571176616346307e-06
Position 3444: 4.475637419438651e-06
Position 2542: 3.981352953051453e-06
Position 651: 3.5874578160022326e-06
Position 3434: 3.556888773120004e-06
Position 2967: 3.241922403281814e-06
Position 3441: 3.0307494494498255e-06
Position 2174: 2.7835710538012396e-06
Position 82: 2.744656482232696e-06
Position 2335: 2.566570079411698e-06
Position 2408: 2.289520246844802e-06
Position 1039: 2.267900247812658e-06
Position 879: 2.197704975658855e-06
Position 696: 2.041462119335431e-06
Position 1012: 2.0380702088886696e-06
Position 2464: 1.600195935621934e-06
Position 558: 1.5566625991595459e-06
Position 253: 1.4136577034043203e-06
Position 2080: 1.3865969766263195e-06
Position 4111: 1.3668382145779485e-06
Position 2954: 1.33660638251853e-06
Position 654: 1.2754086656136746e-06
Position 946: 1.1973957475315167e-06
Position 3084: 1.1389236691159336e-06
Position 675: 1.052107983830839e-06
Position 112: 9.237717073498151e-07
Position 2730: 7.935102000812383e-07
Position 2758: 4.4948226979013933e-07
Position 3850: 4.110301789538773e-07
Position 4723: 3.390287388814444e-07
Position 4610: 2.9615578331249674e-07
Position 4570: 1.9792223260847224e-07
Position 1880: 1.1280225673936551e-07
Position 5112: 9.776396806456288e-08
Position 3112: 8.846635091277638e-08
Position 526: 5.382581113956215e-08
Position 4681: 5.243679825540966e-08
Position 360: 3.733131671840034e-08
Position 555: 3.166278838799693e-08
Position 499: 2.4372325991413004e-08
Position 144: 2.102241496946374e-08
Position 602: 1.4319277214451854e-08
Position 142: 1.329853915241051e-08
Position 897: 1.0790288992315736e-08
Position 670: 8.272505894733563e-09
Position 657: 6.132230463197857e-09
Position 590: 3.759302949930449e-09
Position 4580: 3.6620454245551972e-09
Position 3775: 2.1924535749150172e-09
Position 4659: 1.0587379847223722e-09
Position 3096: 8.641730056424539e-10
Position 280: 8.353320672284127e-10
Position 3106: 7.541998651305781e-10
Position 4633: 4.2896860198954886e-10
Position 4612: 7.34745908568022e-11
Position 3564: 2.5823753673833805e-11
Position 4584: 1.3602304176546726e-11
Position 4557: 9.487217983975236e-12
Position 574: 1.1428877631483692e-13
Position 4573: 4.824576269287317e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 4458: 0.9991578730703298
Position 3077: 0.9986990758007176
Position 4707: 0.9880705143942466
Position 2173: 0.9863020685970262
Position 2711: 0.9667014239377253
Position 3749: 0.9535595747607606
Position 3306: 0.9475851160419336
Position 4001: 0.4631218731674657
Position 1723: 0.459069074752938
Position 1577: 0.4447021095996517
Position 2004: 0.4285992533180447
Position 4023: 0.3553395656759135
Position 2818: 0.15124492234741288
Position 935: 0.14955793338588738
Position 1858: 0.13184213370026418
Position 1883: 0.07974959696294688
Position 2895: 0.02730975794434341
Position 1895: 0.01664908693535774
Position 3594: 0.015169209141243218
Position 1012: 0.013847748865716755
Position 3554: 0.01334846148168403
Position 260: 0.012268430253621909
Position 1343: 0.010189675880318834
Position 3578: 0.009960457122975705
Position 3801: 0.009191720280217443
Position 2237: 0.008981957649121446
Position 5193: 0.00893006604588377
Position 5249: 0.007439802213817246
Position 266: 0.007011071499346386
Position 1268: 0.006596856862309064
Position 2856: 0.006537951848331641
Position 4043: 0.006166192406675355
Position 4904: 0.005535302548185459
Position 4740: 0.00532435909245581
Position 1862: 0.004233225109423378
Position 2833: 0.003698850522869661
Position 5327: 0.0034945888819242236
Position 2050: 0.0033937828713377772
Position 3766: 0.003369218018238977
Position 1869: 0.0031194503314284313
Position 4373: 0.0029838261634648508
Position 3405: 0.002500539432356621
Position 2730: 0.0023914249690012456
Position 3387: 0.002291645008624304
Position 1500: 0.0021276929925972197
Position 1523: 0.0020547089260498958
Position 3384: 0.002045198286746919
Position 4130: 0.0020240146851771925
Position 4319: 0.0019122331457039217
Position 3323: 0.0018839815617486774
Position 4046: 0.0016881351272154197
Position 5449: 0.0016184510336651361
Position 2720: 0.0015904093174879434
Position 2188: 0.0015800003304014892
Position 2552: 0.0015150216978829754
Position 4884: 0.0014034600376132654
Position 1600: 0.0013907764278757906
Position 5303: 0.0012697880528799708
Position 4235: 0.0012288129681105372
Position 3616: 0.0012264198907851636
Position 1144: 0.0009824447109089954
Position 1920: 0.0009732196933068248
Position 3564: 0.0009453732166870198
Position 1617: 0.0009148123974658216
Position 3518: 0.0008901718945378071
Position 4362: 0.0008661482921946509
Position 4835: 0.0007978044583587395
Position 2053: 0.0007640691576004744
Position 2341: 0.0007419537198449907
Position 1275: 0.0006826424343063101
Position 4288: 0.0006690498136604358
Position 3467: 0.000666955365879452
Position 1294: 0.0006456852372440219
Position 3416: 0.0005981452345010975
Position 565: 0.0005382404146233502
Position 748: 0.0004504932538125027
Position 2756: 0.0003902636705070089
Position 2209: 0.00038714991182781154
Position 651: 0.0003624794319766379
Position 2380: 0.000344945696875303
Position 3320: 0.0003247601201167024
Position 1172: 0.00028193258307334957
Position 1690: 0.0002765602138841018
Position 2954: 0.0002702395751852466
Position 4987: 0.00023204400926449357
Position 3561: 0.00022589235737181335
Position 3715: 0.00021064489124934718
Position 2752: 0.00019518805971319522
Position 1511: 0.0001756775231075878
Position 4471: 0.00017008756648149905
Position 4497: 0.0001629128558727364
Position 5474: 0.0001613523693307137
Position 765: 0.00014843732477800862
Position 1761: 0.0001423073147939676
Position 5083: 0.00011661122752998556
Position 4326: 0.00010468360821563568
Position 4777: 0.00010442492799465963
Position 2478: 0.00010397682532058578
Position 4031: 0.00010288813185650039
Position 333: 0.00010280494169867447
Position 1907: 9.80299410596814e-05
Position 5487: 9.671718991868838e-05
Position 459: 9.239200244280028e-05
Position 4488: 8.984534292479875e-05
Position 5130: 8.29301380276e-05
Position 4852: 7.81680194144862e-05
Position 836: 6.332110668807963e-05
Position 1278: 5.7132670991653246e-05
Position 4562: 5.510984387934379e-05
Position 5394: 5.0118038019760744e-05
Position 1737: 4.7780739164600296e-05
Position 1772: 4.704443159940349e-05
Position 1418: 4.3189571945371424e-05
Position 1285: 3.7025336911549114e-05
Position 4757: 3.519300279650289e-05
Position 5370: 3.371340057720314e-05
Position 65: 2.8903741476127744e-05
Position 860: 2.8158844292678766e-05
Position 3335: 2.760391689079781e-05
Position 1042: 2.513621016699925e-05
Position 5004: 2.1148161277886413e-05
Position 5353: 1.8978158700488406e-05
Position 2297: 1.611725801181225e-05
Position 2408: 1.2110839298252064e-05
Position 337: 8.448484302280367e-06
Position 2531: 8.446317970829998e-06
Position 3043: 7.5603588078206435e-06
Position 2572: 6.294976131919519e-06
Position 3117: 5.442083252827972e-06
Position 3088: 5.432396040979943e-06
Position 2585: 3.6400420308992153e-06
Position 139: 3.2121366014835815e-06
Position 4565: 3.136277450425385e-06
Position 2595: 3.0880982611555276e-06
Position 77: 3.0532096514338573e-06
Position 3149: 2.622695057281129e-06
Position 393: 2.321000852267254e-06
Position 3168: 9.743679123917288e-07
Position 109: 7.868596307201397e-07
Position 124: 7.365918115659847e-07
Position 4931: 3.135026121455846e-07
Position 379: 2.1589713943154906e-07
Position 353: 1.727520370495008e-07
Position 725: 1.1495711013016624e-07
Position 82: 6.575032048975867e-08
Position 92: 6.31932994877464e-08
Position 152: 5.835674147069642e-08
Position 713: 2.7782123279621084e-08
Position 211: 4.097963194760244e-09
Position 174: 2.485085559518432e-09
Position 857: 7.4429249874186e-10
