Gene = Mrtf
Position 149: 3.714946403825158e-07
Position 371: 1.9121244626483836e-07
Position 444: 1.851807591564424e-07
Position 578: 1.5695667010141686e-07
Position 508: 8.797681284416769e-08
Position 954: 4.018609638499667e-28
Position 772: 6.907837154066564e-32
Position 783: 3.2320056078206814e-33
Position 759: 2.2255726146433117e-34

Sorted 3' Splice Sites (High to Low Probability):
Position 37066: 1.0000000000000009
Position 37975: 0.9982901269110005
Position 41793: 0.9563729106779023
Position 42477: 0.6227938281552218
Position 48699: 0.3560614701649937
Position 38190: 0.347398760940242
Position 464: 0.34221792035550996
Position 38243: 0.19983806921522815
Position 14450: 0.11387738996605909
Position 48209: 0.108635583594812
Position 41958: 0.09681015978155175
Position 41426: 0.08057253467410173
Position 48519: 0.07102538264084972
Position 46547: 0.06780462007791535
Position 47821: 0.05463016361410176
Position 47758: 0.04962193548169922
Position 48175: 0.03449743428121449
Position 38260: 0.01872549273807568
Position 38349: 0.01707646930693088
Position 38194: 0.01068692141248205
Position 42175: 0.010656989894063147
Position 38226: 0.009693742242831658
Position 43239: 0.00891657404469112
Position 47325: 0.008565205203971688
Position 38980: 0.005809153343489239
Position 48908: 0.0051446985379825765
Position 41092: 0.005091712798977451
Position 40500: 0.004716090780307966
Position 38362: 0.004306863868729092
Position 43261: 0.004211581186921427
Position 38809: 0.00330960086897752
Position 38641: 0.0031063791051548916
Position 38371: 0.0028207436559940222
Position 39116: 0.002720794978579746
Position 41667: 0.002239571126557891
Position 42160: 0.0021109470520110024
Position 42262: 0.0020909114728285237
Position 738: 0.0020765759491466976
Position 38368: 0.0020032998308327863
Position 42126: 0.0019587402269201646
Position 41967: 0.0019146726153878928
Position 39019: 0.0015859849593448014
Position 43246: 0.0015614683605618613
Position 39137: 0.0015338695467030554
Position 37983: 0.0014347364229517388
Position 771: 0.0012791476794047037
Position 468: 0.0012232857921898959
Position 41997: 0.001194790985948001
Position 40677: 0.0011115466383124824
Position 42390: 0.0010159150638825506
Position 43430: 0.0007476958097447366
Position 405: 0.0007202535506128943
Position 41362: 0.0006239360597497891
Position 43424: 0.00057677631561065
Position 42064: 0.0005323386575569764
Position 43340: 0.0005203087133153624
Position 40018: 0.00047467166112192296
Position 43674: 0.00042245974630263853
Position 38201: 0.00036315988348025813
Position 42138: 0.0003024490359437983
Position 38800: 0.00030035000202463427
Position 41909: 0.0002912071419259352
Position 38166: 0.00023183750992355586
Position 38894: 0.0002282131892091911
Position 42417: 0.00020462756646686235
Position 759: 0.00019642301876985675
Position 38547: 0.00019629829014437342
Position 41513: 0.00019102296455466997
Position 42515: 0.00018695311900659452
Position 41031: 0.00018173414206684087
Position 43599: 0.00017975836167351213
Position 44149: 0.00017948176816002474
Position 38790: 0.00017620209413534392
Position 41169: 0.000151399152241949
Position 43720: 0.00011390219777578569
Position 40997: 0.00011209649504431005
Position 44681: 0.0001022962328355215
Position 43829: 9.791164290820696e-05
Position 41375: 8.342485392422847e-05
Position 43596: 7.601110593425349e-05
Position 44219: 7.036383688747516e-05
Position 42797: 3.1455611428323915e-05
Position 44247: 2.3371322951891955e-05
Position 43008: 1.8922695012199125e-05
Position 42934: 1.8396245326996305e-05
Position 42956: 1.527619552423681e-05
Position 41924: 1.2120995594867692e-05
Position 40804: 6.7001936348360675e-06
Position 41928: 3.929375586288763e-06
Position 38402: 2.520228746246458e-06
Position 39560: 1.7737589041433814e-06
Position 38700: 6.725214089292567e-07
Position 38162: 4.153066968982124e-07
Position 38519: 2.834031734061777e-07
Position 38170: 3.94532041762687e-09
Position 38419: 3.827829834218613e-09
Position 38693: 3.5782465612005106e-10
Position 1041: 2.1498234453846963e-27
Position 1759: 9.602732984652773e-28
Position 470: 6.8871880982352345e-31
Position 692: 4.307849347934349e-31
Position 682: 2.291296759426031e-31
Position 840: 2.0697041450503967e-31
Position 345: 1.988050610146806e-31
Position 79: 1.1417371984992922e-31
Position 699: 9.874433976848944e-32
Position 340: 9.733584444305058e-32
Position 855: 1.9866459924089233e-32
Position 479: 1.0431861577788806e-32
Position 173: 3.229326758584575e-33
