Gene = nompC
Position 2921: 7.719762371849374e-07
Position 10911: 7.55472213730037e-07
Position 13272: 6.382797611279737e-07
Position 10493: 6.008635662945957e-07
Position 280: 5.931832982822807e-07
Position 2862: 5.73415750482327e-07
Position 2643: 5.555524897942516e-07
Position 2399: 5.175669012732546e-07
Position 2673: 4.6253395043519016e-07
Position 2513: 4.379122804204173e-07
Position 13255: 3.615742703713453e-07
Position 2613: 3.3705498876650913e-07
Position 2470: 3.271457333432404e-07
Position 13765: 3.0062095920599586e-07
Position 12184: 2.5986075856873434e-07
Position 2826: 2.0801557010708712e-07
Position 10949: 1.9458878369834873e-07
Position 326: 1.7736974984813046e-07
Position 11030: 1.3145562451527356e-07
Position 11344: 1.3063510880663e-07
Position 10863: 1.1802477428140174e-07
Position 13743: 6.154223040207175e-08
Position 10984: 2.5312303364432312e-08
Position 2343: 1.636935325360035e-08
Position 2573: 1.565687250949043e-08
Position 2401: 1.4769419499397724e-08
Position 2668: 1.4591135926069401e-08
Position 10940: 1.2157915049619921e-08
Position 1259: 4.7988255305411116e-09
Position 9519: 3.009488860594484e-09
Position 13535: 2.9628835143757827e-09
Position 11011: 2.503990658524825e-09
Position 10930: 2.1884202595851244e-09
Position 18: 1.0548408184948756e-09
Position 10960: 9.190296217807287e-10
Position 13701: 7.999036951672e-10
Position 10867: 7.718687366258648e-10
Position 43: 5.508427153429927e-10
Position 332: 4.834786218451313e-10
Position 11001: 3.951372745500018e-10
Position 11192: 3.003402974041259e-10
Position 10660: 1.8267159681446144e-10
Position 1018: 8.851180342494635e-11
Position 10995: 9.318887402615093e-12
Position 10857: 4.9420488742281166e-12
Position 12508: 2.554463150664782e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13230: 0.9997244078986351
Position 13511: 0.9993386300258541
Position 11136: 0.9975479228987137
Position 2236: 0.9966786401180964
Position 10425: 0.9954929457130729
Position 10775: 0.9954315240943713
Position 5879: 0.9817110885514712
Position 8992: 0.965679793188607
Position 9981: 0.91098541448085
Position 18910: 0.8772378323792818
Position 5254: 0.876011295063859
Position 12625: 0.8603427021746609
Position 18573: 0.8150072871175228
Position 14591: 0.7723673920441378
Position 7346: 0.6496926335901169
Position 16725: 0.354508122356105
Position 17275: 0.3123924482281568
Position 9286: 0.2975241908573205
Position 19344: 0.2768266538160531
Position 5754: 0.26912339408613883
Position 13818: 0.26659525305283716
Position 15797: 0.24488716804383012
Position 14846: 0.16914506367733642
Position 18425: 0.14325000996774653
Position 12718: 0.12395194917425721
Position 11479: 0.11672377790540582
Position 15329: 0.10875681536276252
Position 17455: 0.09543406877453667
Position 15239: 0.06423190610025793
Position 19150: 0.0564839047405292
Position 1259: 0.05615984874720589
Position 13985: 0.055939691521837524
Position 1955: 0.05547068435502622
Position 7573: 0.05062698893436877
Position 4875: 0.049891227724587144
Position 18620: 0.04487706298705199
Position 13725: 0.043166812347123766
Position 19057: 0.037526119773145065
Position 1287: 0.032013201695212004
Position 6050: 0.03097587388088406
Position 17767: 0.030975209032396464
Position 15403: 0.030144039636549057
Position 15235: 0.029439370004047286
Position 7998: 0.025684000891153514
Position 6032: 0.025140116482544436
Position 14515: 0.02485735004466858
Position 13949: 0.02126245541010857
Position 1852: 0.020262872180279123
Position 15303: 0.019177740438194483
Position 1379: 0.018974302304524467
Position 6600: 0.018284898391110374
Position 15853: 0.017862401398022747
Position 4394: 0.017350970956109855
Position 12048: 0.015158141162149714
Position 3463: 0.015083623151466432
Position 1324: 0.014416425226967731
Position 15184: 0.014173511486436382
Position 19421: 0.013180742473925339
Position 19358: 0.012632661127050011
Position 2779: 0.01231941043219002
Position 9141: 0.01214408284691909
Position 5495: 0.011999752239976937
Position 6227: 0.011787509333947184
Position 15361: 0.011730891060010561
Position 9452: 0.011524202129121497
Position 16382: 0.0110985055634047
Position 15667: 0.010956337621864936
Position 16769: 0.010895959419187083
Position 15728: 0.00977731054550107
Position 11340: 0.009192131807018623
Position 14454: 0.009048980898839758
Position 19398: 0.008404226075898004
Position 9216: 0.007768209565725089
Position 3666: 0.007584241332613643
Position 9323: 0.0073630543077355505
Position 13913: 0.00691304907383665
Position 9193: 0.006824603048322483
Position 3877: 0.006528632193357891
Position 19031: 0.006516058521630565
Position 8744: 0.0063466530716391216
Position 19002: 0.005732708852532088
Position 6172: 0.005682653192685341
Position 2852: 0.0053854836400808
Position 545: 0.005172798414721154
Position 11982: 0.00485311886639696
Position 6117: 0.004823790316547341
Position 12690: 0.004590232804768994
Position 5570: 0.0045469312484784025
Position 5222: 0.004522340706495726
Position 7583: 0.004300326649692477
Position 4620: 0.004160704330296442
Position 15277: 0.0041178249916404485
Position 10025: 0.0037928085883976365
Position 1910: 0.003645853402284579
Position 2046: 0.0034303498513453545
Position 10788: 0.0032676436176601554
Position 7022: 0.003265656123484857
Position 618: 0.0032569222889528393
Position 10295: 0.0031110476287357384
Position 6154: 0.003003466366647712
Position 14402: 0.0029198636493038043
Position 1508: 0.0028401617966995283
Position 9171: 0.002768736509662279
Position 15262: 0.0027078381809305992
Position 10622: 0.002591637467546514
Position 8068: 0.0024656844067030446
Position 18978: 0.002416598462859942
Position 2952: 0.0023620103164729038
Position 13916: 0.002258227926642306
Position 14392: 0.0020204102180357915
Position 12311: 0.0019920637963591207
Position 11979: 0.0019865677951221984
Position 2205: 0.0019374843532301163
Position 1044: 0.0019109828916292965
Position 3231: 0.001905785159173967
Position 9510: 0.00190194253074473
Position 11842: 0.0018597491011202699
Position 13844: 0.0018291599638372079
Position 11737: 0.0015419842241975292
Position 12671: 0.0015406464251990597
Position 4247: 0.0015344099955235894
Position 9940: 0.0014501064468434072
Position 14129: 0.0014212924169523236
Position 6864: 0.0012903801068529046
Position 6142: 0.0012722482812291716
Position 14356: 0.0012668188905964846
Position 9563: 0.0012361254026147408
Position 11310: 0.0011925589796385604
Position 2385: 0.0011429167071572545
Position 9152: 0.0011380571839371822
Position 3912: 0.0011314953665484174
Position 5285: 0.0010946452802940785
Position 9146: 0.0010023973467909596
Position 14330: 0.0009675287723881707
Position 1566: 0.0008966146255984799
Position 10949: 0.0008959699670537428
Position 14906: 0.000856098614266917
Position 6407: 0.0008222491802726731
Position 10298: 0.000819345615544326
Position 2893: 0.0007916185368815161
Position 1872: 0.000784881915713081
Position 1860: 0.0007486612742861413
Position 7943: 0.0007047444605974293
Position 853: 0.0006981945497601908
Position 4687: 0.0006937723779011922
Position 8002: 0.0006903257858518939
Position 5319: 0.0006718149493296279
Position 10800: 0.0006641074091944839
Position 6746: 0.000652825811853694
Position 13893: 0.0006516556668099102
Position 5524: 0.0006409678133426528
Position 11778: 0.0006089887375163873
Position 12772: 0.0005849946815479091
Position 14640: 0.0005585507565408951
Position 8368: 0.0005484990796316553
Position 8056: 0.0005173496516128333
Position 14912: 0.0005147309507427096
Position 3001: 0.0005017324976231814
Position 8189: 0.0005001832255044086
Position 14649: 0.0004964654262408129
Position 6059: 0.00047843482853590044
Position 11337: 0.0004569312670693045
Position 11307: 0.0004561611631854902
Position 324: 0.0004509693691530626
Position 12857: 0.0003991477076385673
Position 12732: 0.0003930382388143281
Position 2858: 0.0003908121173458877
Position 9876: 0.00037216089895397855
Position 573: 0.00029994051649795503
Position 12008: 0.00029768541151340235
Position 11817: 0.0002668776265145513
Position 4278: 0.00025863627938699766
Position 2816: 0.0002465445784815074
Position 521: 0.00024364411076450185
Position 14054: 0.00024052882168632702
Position 8611: 0.0002235369146894834
Position 10854: 0.0002086001057507167
Position 861: 0.00020848095689209064
Position 2417: 0.000194442186578009
Position 2906: 0.00018590023856120477
Position 6232: 0.00016748553520052833
Position 10595: 0.00016556653618107352
Position 1144: 0.00015703339040652614
Position 1111: 0.000149443104561658
Position 2663: 0.00014853525960210448
Position 1396: 0.00014760015844232568
Position 9891: 0.00013466762120429345
Position 6036: 0.00013263147190316552
Position 6517: 0.00013251268860390146
Position 3997: 0.00012010585698323312
Position 9896: 0.00011991637223645746
Position 16678: 0.00011818032513277702
Position 13802: 0.00011409906550096328
Position 11490: 0.00011021822603722779
Position 3236: 0.00010414417926688233
Position 9401: 9.874936482973683e-05
Position 396: 8.997782678669484e-05
Position 3116: 8.005058068157174e-05
Position 3181: 7.133697473226702e-05
Position 9472: 7.129805402960232e-05
Position 1445: 6.700373254808526e-05
Position 3036: 6.287702600979378e-05
Position 1484: 6.28744949841455e-05
Position 9368: 6.186405523050018e-05
Position 656: 6.045683494248677e-05
Position 9581: 5.19122986471055e-05
Position 2625: 4.500112910216882e-05
Position 13237: 4.4469448826851475e-05
Position 2826: 4.2400983942584054e-05
Position 10592: 3.175812229497823e-05
Position 566: 3.0382695293096784e-05
Position 214: 2.62704222883689e-05
Position 122: 2.571648922873963e-05
Position 14823: 2.1949801963555814e-05
Position 276: 2.0561643072918438e-05
Position 531: 1.8812602157940585e-05
Position 10851: 1.866880144164355e-05
Position 14410: 1.7080998711104545e-05
Position 9513: 1.4019421138710235e-05
Position 13578: 1.1588024925155774e-05
Position 761: 1.1394114532408127e-05
Position 10523: 1.0238015186204253e-05
Position 9378: 9.788870394253628e-06
Position 10960: 8.586005046650535e-06
Position 13590: 8.254546864389807e-06
Position 14665: 7.897179962664487e-06
Position 3269: 7.507582090890373e-06
Position 13463: 6.204033251385217e-06
Position 13261: 5.767879397943411e-06
Position 14237: 2.7438501622438595e-06
Position 2895: 2.6004022249252697e-06
Position 13272: 2.3481527821525894e-06
Position 10817: 2.0518675921937803e-06
Position 1189: 2.015513303296492e-06
Position 10691: 1.5985271960380447e-06
Position 2911: 1.1620465282802502e-06
Position 1138: 1.0271532111232345e-06
Position 782: 7.984930829959788e-07
Position 636: 7.133848818833753e-07
Position 86: 5.655922138916166e-07
Position 926: 5.103615015370813e-07
Position 2211: 4.2729015545636075e-07
Position 13458: 3.775017620682506e-07
Position 804: 3.612759401828772e-07
Position 2420: 3.5983747582872975e-07
Position 1216: 2.7235481879565604e-07
Position 1120: 1.9991246146014514e-07
Position 220: 1.912084591104298e-07
Position 1034: 1.8950649055055562e-07
Position 1206: 1.8935939145509467e-07
Position 2272: 1.8000041169138694e-07
Position 1049: 1.6786651710588243e-07
Position 2450: 1.5678784429921257e-07
Position 2437: 9.444632201755017e-08
Position 6055: 8.470870737934613e-08
Position 812: 7.63229743232722e-08
Position 414: 6.057034455597019e-08
Position 426: 5.8506936366977754e-08
Position 389: 5.2594079870758694e-08
Position 444: 4.793288098480055e-08
Position 94: 3.8384496245329105e-08
Position 930: 3.106297742761702e-08
Position 148: 2.8205695542433173e-08
Position 258: 2.778764873296569e-08
Position 747: 2.56506049221138e-08
Position 11205: 2.363605624921693e-08
Position 181: 2.2951290845247433e-08
Position 2054: 1.9114319626858767e-08
Position 2078: 1.0831134530150423e-08
Position 11143: 1.0736122603032837e-08
Position 421: 8.026236036845956e-09
Position 125: 7.569257887508027e-09
Position 1659: 4.315739230913347e-10
Position 11214: 1.131452895156514e-10
Position 2428: 2.22993301476616e-13
