Gene = ect
Position 1033: 5.703563229334591e-06
Position 799: 4.7410253957848445e-06
Position 5650: 4.265632896324386e-06
Position 878: 4.145559347134594e-06
Position 5920: 3.693338958041698e-06
Position 1831: 3.6353699331469327e-06
Position 834: 3.211198090345674e-06
Position 8163: 2.915832107089488e-06
Position 10960: 2.9025545624659385e-06
Position 8457: 2.851040456623249e-06
Position 11115: 2.520308671073792e-06
Position 711: 1.9593963717059044e-06
Position 685: 1.6974873271868251e-06
Position 5515: 1.3124433229862584e-06
Position 6028: 5.288981847514189e-07
Position 5409: 4.779087925200675e-07
Position 672: 2.9054209243428986e-07
Position 35: 2.388734097435442e-07
Position 8686: 2.0423504030447945e-07
Position 49: 1.7627428165913687e-07
Position 19: 6.415730938021844e-08
Position 733: 4.7948930911741605e-08
Position 735: 4.362797013735441e-08
Position 403: 9.295110589565125e-09
Position 5: 7.139219162223148e-09
Position 11059: 2.6695541287201023e-09
Position 7855: 2.489709585026319e-09
Position 391: 7.276797490368325e-10
Position 429: 2.4011627545859265e-10
Position 305: 5.0510704633103795e-11
Position 5833: 2.15759914934596e-11
Position 509: 7.52190691954894e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5393: 0.9980279696437615
Position 5865: 0.9979344991204011
Position 11244: 0.9716221834721054
Position 6127: 0.9616400634561547
Position 10559: 0.8563748011424449
Position 10029: 0.7939971247414441
Position 6841: 0.4109005336388684
Position 9578: 0.15751990621516523
Position 6492: 0.15110097313424126
Position 10366: 0.0381127086280877
Position 6579: 0.02762572755691256
Position 11370: 0.027396396092083244
Position 10338: 0.025855216944421663
Position 10076: 0.02443131249285769
Position 10653: 0.02145414286228908
Position 302: 0.018578828500042766
Position 8835: 0.01660048116254987
Position 926: 0.014423257875131703
Position 6558: 0.013251208865845465
Position 10602: 0.013195366831005825
Position 6508: 0.012813550406378252
Position 10472: 0.011507670207045973
Position 9948: 0.009539000911533434
Position 1004: 0.009144539077174347
Position 8793: 0.009107125961104362
Position 10440: 0.008405941621985269
Position 8503: 0.006992959538318249
Position 2410: 0.005401893571707841
Position 299: 0.005370681566483592
Position 6700: 0.005265101869277059
Position 8998: 0.004874663280230121
Position 2310: 0.0044940293701760115
Position 9723: 0.004267770173131817
Position 10495: 0.004139749338102294
Position 10355: 0.003999815298642592
Position 253: 0.0029812296790383114
Position 1094: 0.0029749251437681382
Position 6522: 0.002899576533736117
Position 10499: 0.0021854338406062162
Position 265: 0.0021005761560985658
Position 9828: 0.0019670155723434503
Position 10315: 0.0018613359064497887
Position 5511: 0.0018535957967623989
Position 6651: 0.0018222128122947884
Position 5841: 0.0017719262875515512
Position 10659: 0.0016562255236679557
Position 10375: 0.0016296629503031912
Position 8085: 0.0015903279150672298
Position 8676: 0.0015268430722494193
Position 10304: 0.0013394327327480085
Position 2332: 0.0012835860246408369
Position 10845: 0.0012101496248340315
Position 6525: 0.0011423834737422445
Position 10380: 0.00112038811743314
Position 3977: 0.001006147800083596
Position 11455: 0.0009879207626279699
Position 6303: 0.0009110411811095391
Position 9591: 0.0008591949666544008
Position 1167: 0.0008549826194352627
Position 6691: 0.0007860259143003387
Position 8738: 0.0007030579415156738
Position 781: 0.0006834690679116886
Position 6082: 0.0006330201892596124
Position 3950: 0.0005911700667283997
Position 9788: 0.0005703046396121224
Position 6180: 0.00048024747784905606
Position 10448: 0.00046884746226017506
Position 305: 0.00042673515609661
Position 11212: 0.00033593414510485866
Position 959: 0.0003348586374534214
Position 1892: 0.00033322968183133574
Position 651: 0.00033214603900373266
Position 9479: 0.00029493503689178853
Position 10387: 0.00027005304845362124
Position 844: 0.00025389634998244806
Position 5681: 0.00024404682431779397
Position 6177: 0.00022667111649718767
Position 1925: 0.00020900224211431285
Position 2269: 0.00020586749752330954
Position 10412: 0.00019731451489531662
Position 9398: 0.00018757598100308117
Position 10476: 0.00018686393737207889
Position 319: 0.0001728702422079326
Position 1606: 0.00015268751859789516
Position 5686: 0.00014470565079048963
Position 11461: 0.0001294463413648999
Position 8234: 0.00012653415077341123
Position 868: 0.00011846017903437362
Position 6607: 0.00011656137144808679
Position 8372: 0.00011323109739978316
Position 3479: 0.00011175687891280333
Position 10740: 0.00010944228466369214
Position 2454: 0.00010457914245463537
Position 6467: 0.00010220033553834043
Position 9549: 9.701770044792808e-05
Position 8310: 9.56419865226757e-05
Position 10563: 8.319990043044516e-05
Position 5876: 7.540279348579559e-05
Position 7873: 7.385065280222625e-05
Position 2563: 7.170242599970539e-05
Position 6136: 6.928566292613744e-05
Position 8602: 6.0558586538069265e-05
Position 8765: 6.037057507562734e-05
Position 6094: 5.452959529629461e-05
Position 1010: 5.2017867546544775e-05
Position 6662: 4.5149080139121485e-05
Position 83: 3.865765846068025e-05
Position 7915: 3.402387072576504e-05
Position 8526: 3.337119301150773e-05
Position 7192: 3.061377583119001e-05
Position 5879: 3.052959808824728e-05
Position 8515: 2.995901807562448e-05
Position 8959: 2.7500901713337113e-05
Position 11250: 2.5156174767746967e-05
Position 8221: 2.367885593085361e-05
Position 7464: 2.3530525555911646e-05
Position 8605: 2.1913268615712872e-05
Position 5924: 1.5122476209755184e-05
Position 4091: 8.577069934850594e-06
Position 4480: 7.690120585068056e-06
Position 479: 6.877070217716176e-06
Position 11347: 6.6668019168583536e-06
Position 790: 6.408351048120543e-06
Position 762: 6.335235818978397e-06
Position 460: 6.311842199396282e-06
Position 1804: 5.792899764464819e-06
Position 5918: 3.6600676033522033e-06
Position 6455: 3.2651684593448916e-06
Position 4453: 3.1358100294502378e-06
Position 617: 2.567177312991453e-06
Position 1970: 1.953498012537956e-06
Position 4407: 1.9036321252177733e-06
Position 4283: 1.711004047470542e-06
Position 772: 1.674370079621479e-06
Position 624: 1.6308942014823657e-06
Position 5995: 1.554724553122273e-06
Position 7926: 1.4947382013200802e-06
Position 7318: 1.4897692136220264e-06
Position 429: 1.382957173124155e-06
Position 888: 1.3525908215125966e-06
Position 415: 1.3414773847846294e-06
Position 551: 1.2726640788054828e-06
Position 896: 1.163313288531006e-06
Position 874: 9.895995230485507e-07
Position 179: 5.776879763562407e-07
Position 5882: 5.713832013732731e-07
Position 523: 4.963137652824317e-07
Position 6458: 4.83910909189858e-07
Position 234: 4.3529510322234425e-07
Position 227: 3.702137580930751e-07
Position 6380: 3.2377743098387197e-07
Position 231: 2.1819352023943325e-07
Position 5903: 1.8230615878498875e-07
Position 6864: 1.6334445069188997e-07
Position 6141: 1.387212333778357e-07
Position 338: 1.1875121597300276e-07
Position 313: 9.701543189550044e-08
Position 6443: 8.194030278401642e-08
Position 7117: 6.018895906457808e-08
Position 6602: 5.7502342554381725e-08
Position 5738: 5.740973531785663e-08
Position 7011: 5.7129970502996467e-08
Position 5757: 5.010114168303168e-08
Position 6285: 4.79855754769889e-08
Position 7508: 2.871296972119173e-08
Position 6333: 2.454988943497188e-08
Position 7377: 2.4027237457584873e-08
Position 7086: 1.945972508213965e-08
Position 6219: 1.3577152673969278e-08
Position 6433: 1.8441668919644494e-10
