Gene = Nopp140
Position 263: 2.945880835534863e-05
Position 237: 2.6309551404633875e-05
Position 2967: 2.311494463674954e-05
Position 2952: 2.0141267353378045e-05
Position 208: 1.974237254243969e-05
Position 1980: 1.952541594063967e-05
Position 306: 1.9093651971804308e-05
Position 537: 1.809974433730028e-05
Position 2919: 1.6445719017867665e-05
Position 1175: 1.4582166583067346e-05
Position 1910: 1.2469023992091615e-05
Position 1134: 1.2318263906689882e-05
Position 2370: 1.1906612860525415e-05
Position 3727: 1.1814840018442875e-05
Position 2478: 9.23154020955743e-06
Position 2949: 9.093452953392564e-06
Position 2460: 8.752908636615668e-06
Position 2411: 8.720522852749379e-06
Position 2883: 8.460207126024613e-06
Position 3161: 7.595188946437633e-06
Position 2970: 5.6118232786785845e-06
Position 329: 4.794691057216566e-06
Position 2414: 4.620318464204462e-06
Position 2886: 4.2072378123083315e-06
Position 2417: 3.724029099575603e-06
Position 214: 2.3355386259334533e-06
Position 274: 2.1506293341445543e-06
Position 2508: 1.964327192775089e-06
Position 2889: 1.7479963280262011e-06
Position 2495: 1.6091822474947965e-06
Position 2931: 1.181751247336539e-06
Position 146: 1.5707019789322326e-07
Position 138: 1.0620151050344562e-08
Position 1901: 8.632352184901565e-09
Position 365: 9.552218022376117e-10
Position 155: 2.2871021219077594e-10
Position 410: 1.4022777861196424e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2692: 0.9874186693198518
Position 405: 0.7149797615576006
Position 3208: 0.7069224000828206
Position 3442: 0.5443610669823415
Position 2125: 0.4160775992866461
Position 2264: 0.32787163960903815
Position 3412: 0.16095855382743068
Position 2296: 0.15829576840457654
Position 450: 0.1132366250034069
Position 3737: 0.061984895340892895
Position 111: 0.043996656258409456
Position 288: 0.042733455394893344
Position 2358: 0.040749394549785496
Position 2228: 0.019163063414235317
Position 2299: 0.01867981898869186
Position 477: 0.014489906345239209
Position 2268: 0.010174092977507715
Position 3418: 0.010158592624576858
Position 3705: 0.010134080257660721
Position 1801: 0.010075250706794414
Position 93: 0.009657287031086245
Position 2100: 0.007199549023773197
Position 2334: 0.006976471898433325
Position 1233: 0.00630440574708445
Position 1817: 0.005847671176592331
Position 459: 0.005482469703408112
Position 1837: 0.004013243437588517
Position 3579: 0.003919381418132182
Position 155: 0.0033074685350432246
Position 1720: 0.002118954579188185
Position 2707: 0.0018553354573962943
Position 2710: 0.0018304874973070785
Position 1186: 0.0018184105597960595
Position 1251: 0.0017231433864548168
Position 1878: 0.0013816896007181796
Position 1259: 0.001291386855848778
Position 1302: 0.001224586723541684
Position 1370: 0.0011248827421750506
Position 1166: 0.0010816076297906947
Position 122: 0.0010754342368384483
Position 1423: 0.0010398691282758118
Position 620: 0.0009837887725584655
Position 2196: 0.0009168285427424509
Position 1350: 0.0008997820817634195
Position 484: 0.0008498011073152435
Position 1347: 0.0007652885837500892
Position 2872: 0.0005848425684065197
Position 707: 0.0005451407816882204
Position 3557: 0.0005140820242177935
Position 607: 0.00047483468035648625
Position 1962: 0.00045745775453899686
Position 2169: 0.0004546435667969849
Position 591: 0.00043972688648606114
Position 1203: 0.00042668792906153525
Position 146: 0.0004196332625146931
Position 1724: 0.00039804372317378474
Position 3873: 0.0003379024497123444
Position 425: 0.00032304906303782605
Position 1274: 0.00032061337637849784
Position 3491: 0.00031886937069665024
Position 2183: 0.000315017198743674
Position 410: 0.0003109629033186731
Position 126: 0.00030574650093725383
Position 3756: 0.0003009719059117568
Position 1805: 0.0002914581110808301
Position 1875: 0.00029001766097785914
Position 1285: 0.0002681477738183902
Position 1207: 0.0002462758203158425
Position 1788: 0.00023992298747228712
Position 2186: 0.0002377872391466626
Position 467: 0.00021740448465389252
Position 1175: 0.0002158569567293804
Position 370: 0.00021263226920287048
Position 1779: 0.0001960195955503344
Position 1974: 0.00019524194564180105
Position 899: 0.00018530667146115858
Position 1354: 0.00017970531347388514
Position 3155: 0.00015870051736794737
Position 1842: 0.00015783657920070686
Position 882: 0.00015231963564376732
Position 3715: 0.0001514222496176884
Position 1539: 0.00015055158828726424
Position 2394: 0.00014893254160592726
Position 1221: 0.00014848642599141256
Position 3161: 0.00013646947249102665
Position 1542: 0.0001238539664361098
Position 1562: 0.00011553750202108982
Position 188: 0.00011036339861891515
Position 1767: 0.00010737076324759227
Position 1704: 0.00010703638221011524
Position 1466: 9.784799567065092e-05
Position 754: 8.699384997855737e-05
Position 1576: 8.334442771737488e-05
Position 1427: 8.126016249340938e-05
Position 1038: 7.748850126383163e-05
Position 191: 7.478356037810506e-05
Position 1327: 7.377521298302261e-05
Position 986: 7.204546268342413e-05
Position 1480: 7.034028505075822e-05
Position 3721: 6.72935951907826e-05
Position 1494: 6.615188503925956e-05
Position 2019: 6.299248745190461e-05
Position 806: 5.897141942291475e-05
Position 3658: 5.6967895654357875e-05
Position 1332: 5.692882366211069e-05
Position 1640: 5.6259796499344186e-05
Position 3787: 5.557173677498915e-05
Position 949: 5.290254813475184e-05
Position 759: 4.9077253022380626e-05
Position 1603: 4.450466851426133e-05
Position 432: 3.9069339434755404e-05
Position 1590: 3.794793433182195e-05
Position 2769: 3.737339188407817e-05
Position 3827: 3.733430498843162e-05
Position 976: 3.7091732905074935e-05
Position 1312: 3.651371961789613e-05
Position 558: 3.387301265136665e-05
Position 1446: 3.219899311444117e-05
Position 624: 3.1227345049383466e-05
Position 379: 3.021573229303853e-05
Position 603: 3.02154735766116e-05
Position 1076: 2.932338009057388e-05
Position 3248: 2.892248221792357e-05
Position 3650: 2.7609767390162553e-05
Position 885: 2.6674578543087704e-05
Position 867: 2.6525533108246907e-05
Position 422: 2.416629539105079e-05
Position 1134: 2.272618305528671e-05
Position 774: 2.2043963591437242e-05
Position 3717: 2.1742698182339856e-05
Position 1088: 2.1728146653563804e-05
Position 3256: 2.092452335656943e-05
Position 990: 1.7822052381875353e-05
Position 492: 1.7316762235168018e-05
Position 3361: 1.666504089155396e-05
Position 1299: 1.6052503997117052e-05
Position 693: 1.5101624680511017e-05
Position 3886: 1.2920760387473901e-05
Position 954: 1.2512901842239728e-05
Position 1084: 1.1217899458867275e-05
Position 3726: 1.0867010777459294e-05
Position 1091: 1.0529047391754573e-05
Position 852: 8.274789070910089e-06
Position 161: 7.056400795357524e-06
Position 745: 6.1915636469621055e-06
Position 716: 5.8371617060458105e-06
Position 499: 5.8228791692315635e-06
Position 930: 5.6928425886345774e-06
Position 555: 5.599753966602347e-06
Position 2879: 3.3114688884218057e-06
Position 3289: 3.258319496677376e-06
Position 351: 3.1956159171038513e-06
Position 2519: 3.0667992497304623e-06
Position 517: 2.974114045332794e-06
Position 911: 2.6318364399369837e-06
Position 789: 2.4992251152343836e-06
Position 296: 2.1568400058408505e-06
Position 194: 1.9300436179336233e-06
Position 3271: 9.542770966054685e-07
Position 2744: 8.145820799946943e-07
Position 2513: 6.053161508296189e-07
Position 2788: 5.707857317536008e-07
Position 174: 5.612412560399977e-07
Position 167: 4.548429422053088e-07
Position 214: 1.496702106007626e-07
Position 179: 1.4392551714327185e-07
Position 52: 9.717415422814062e-08
Position 629: 3.216436378374219e-08
Position 59: 2.1732605841506335e-08
Position 326: 1.2014921727673726e-08
Position 219: 4.271843842470007e-09
Position 200: 3.6822692957472495e-09
Position 208: 1.880384488246189e-15
Position 221: 1.5361113026984465e-16
Position 228: 6.334241362727687e-17
