Gene = kto
Position 6400: 0.000533485163482089
Position 3408: 0.0005062983704428186
Position 661: 0.0004858363907718609
Position 1039: 0.0004788815552811153
Position 7059: 0.0004451897314482037
Position 6393: 0.0004245424980984979
Position 500: 0.0004244669651451568
Position 2071: 0.00040117286860053507
Position 6006: 0.00037233306160957224
Position 6202: 0.0003197814569327287
Position 6891: 0.0002807613688377933
Position 5362: 0.0002641041971613064
Position 7574: 0.0002627113722398584
Position 1481: 0.000246416231157847
Position 6785: 0.00024246297387327451
Position 1091: 0.00024014964502031168
Position 7335: 0.00020948798794344012
Position 5418: 0.00020629312738764427
Position 6140: 0.0002050835516221888
Position 6199: 0.0001555594026524709
Position 1724: 0.000150676750441479
Position 239: 0.00013679963889594394
Position 853: 0.00012533194767796983
Position 5577: 0.00012174116534747359
Position 8055: 9.152578692133092e-05
Position 6710: 8.222886328405966e-05
Position 5437: 8.131666351604756e-05
Position 5922: 7.441046911295093e-05
Position 6703: 7.236329485832595e-05
Position 7110: 7.083396372147002e-05
Position 5623: 6.728091548521455e-05
Position 1453: 6.565098873359852e-05
Position 5779: 6.538636985778092e-05
Position 6898: 6.482073979891366e-05
Position 7050: 6.375704154814564e-05
Position 7177: 6.147813638719701e-05
Position 362: 4.771868122191899e-05
Position 5893: 4.617657823716012e-05
Position 7062: 4.529932364122885e-05
Position 5769: 4.3442865170062486e-05
Position 5825: 4.140530775745361e-05
Position 6259: 3.947847619343503e-05
Position 111: 3.7909046304305495e-05
Position 6418: 3.668976469110573e-05
Position 1020: 3.580483901955631e-05
Position 999: 3.579849187289663e-05
Position 7658: 3.416592807586638e-05
Position 6885: 2.8137996476747744e-05
Position 8186: 2.7747524357777597e-05
Position 5925: 2.5701167634716462e-05
Position 5835: 2.4401645964342487e-05
Position 6846: 2.3921189458012572e-05
Position 7928: 1.949628061405139e-05
Position 5403: 1.8764190320065655e-05
Position 3735: 1.8287814470009044e-05
Position 3540: 1.8188493741296975e-05
Position 7877: 1.7715037256510914e-05
Position 3954: 1.6771148965967995e-05
Position 6387: 1.662578902496338e-05
Position 6121: 1.566645993492661e-05
Position 5777: 1.482566413979944e-05
Position 5997: 1.4689276093877274e-05
Position 5912: 1.296422685229933e-05
Position 3593: 1.2105023737538434e-05
Position 5830: 1.1300970000019882e-05
Position 1280: 7.608818647618887e-06
Position 5678: 5.874474480468156e-06
Position 5662: 5.522243346196909e-06
Position 87: 4.885348368980395e-06
Position 5415: 4.7312549688594945e-06
Position 6118: 4.1521069776573795e-06
Position 5907: 3.944215500192035e-06
Position 487: 3.7746121443274602e-06
Position 7452: 3.5392347889058275e-06
Position 1768: 3.529658394021109e-06
Position 951: 3.2236282314340726e-06
Position 1736: 3.2036144315834037e-06
Position 7397: 2.9653180227869137e-06
Position 5941: 2.772570573929649e-06
Position 1476: 2.6730042763006212e-06
Position 628: 2.4160966095813207e-06
Position 5827: 2.213979376178533e-06
Position 6896: 2.1269661436914684e-06
Position 523: 2.087943944783678e-06
Position 7460: 1.969632172983217e-06
Position 840: 1.9586741546662795e-06
Position 796: 1.7188198410847355e-06
Position 5686: 1.653036806961979e-06
Position 6273: 1.3646777784075896e-06
Position 1301: 1.3600800302497209e-06
Position 684: 1.1353768611489224e-06
Position 454: 9.595386187740066e-07
Position 1309: 9.525574872952235e-07
Position 1053: 8.32320813058783e-07
Position 996: 7.641980871069408e-07
Position 7664: 7.071188314405009e-07
Position 5796: 6.418040145051403e-07
Position 1013: 5.86334953897466e-07
Position 6097: 5.60922650128236e-07
Position 1899: 4.3803652788508725e-07
Position 5478: 3.562389454353988e-07
Position 275: 2.8261209622929875e-07
Position 31: 1.6918239594709686e-07
Position 105: 1.1690123438022846e-07
Position 692: 8.582233713478028e-08
Position 565: 8.490695013295716e-08
Position 4640: 5.582322902810711e-08
Position 67: 2.5279915693552733e-08
Position 607: 1.3834276625622864e-09
Position 6925: 9.156249912569411e-10
Position 6915: 3.4070975455037564e-10
Position 6767: 1.433718317063283e-10
Position 6807: 2.429378017484099e-11
Position 6973: 2.3915431779602217e-12
Position 5840: 4.553907672106303e-13
Position 746: 2.2895842046434107e-13
Position 5454: 1.8521509868630132e-13
Position 5972: 1.8440506925723046e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 735: 0.9999466182954276
Position 5249: 0.9989503318194916
Position 6950: 0.9981970528038056
Position 5677: 0.9915162192359795
Position 6579: 0.9878286485847643
Position 3477: 0.8830026993245494
Position 6063: 0.5919074336447568
Position 6066: 0.403928502990163
Position 270: 0.1357772449936127
Position 3514: 0.111805938329862
Position 2633: 0.09265492011069705
Position 4139: 0.08988133314145468
Position 8326: 0.08596206906203625
Position 3317: 0.08369159500236546
Position 432: 0.07000195798211095
Position 4757: 0.06819060934390617
Position 499: 0.06559034173974233
Position 4948: 0.057423812888833525
Position 1181: 0.03426005451551393
Position 1864: 0.028050143387124988
Position 913: 0.027428786925940325
Position 2234: 0.02725098405381731
Position 466: 0.01959416950672782
Position 3022: 0.018406995140425556
Position 4212: 0.01703625618026851
Position 4371: 0.012614465921866828
Position 4652: 0.012546024781795242
Position 3188: 0.011727306639683452
Position 3947: 0.011016710311665356
Position 1527: 0.01088442319112696
Position 2138: 0.00835582734275443
Position 2882: 0.006670118940738626
Position 4402: 0.006563599570282602
Position 3142: 0.006544905749319373
Position 5767: 0.005514737461407982
Position 4074: 0.004521058250474261
Position 5411: 0.0044651707410102714
Position 1502: 0.004011464560244038
Position 8299: 0.003889081124499767
Position 1280: 0.003491257225834604
Position 4156: 0.003480019354930754
Position 3623: 0.003195522919216865
Position 3490: 0.0031686127036200957
Position 850: 0.002876406647716849
Position 437: 0.002534228962790938
Position 3941: 0.0025207689121578914
Position 1374: 0.002478456978736908
Position 6648: 0.0016912965498656805
Position 2379: 0.001592599934598861
Position 6645: 0.001160119514314491
Position 6591: 0.0010382085409770534
Position 6994: 0.0009489260634354306
Position 3985: 0.0008614156282575234
Position 5376: 0.0008406578709616309
Position 555: 0.0008213969062617276
Position 493: 0.0008212729306771487
Position 2242: 0.000816341888663934
Position 6427: 0.0008085056929474421
Position 3805: 0.0006486718139814916
Position 7729: 0.0005951800454803523
Position 1614: 0.0005497427873426387
Position 6624: 0.000507038410416809
Position 1217: 0.0005038283204635288
Position 5218: 0.0004896211281899034
Position 1476: 0.000481751643827816
Position 883: 0.000382214407197516
Position 932: 0.00034007867371925774
Position 1706: 0.00033437258211442615
Position 5840: 0.0003231548080848227
Position 6627: 0.00031344948031397705
Position 463: 0.00027167587152563457
Position 5588: 0.00026713560614200166
Position 469: 0.00024201320034435177
Position 6594: 0.00021990079760954016
Position 6105: 0.00021738229168942485
Position 6496: 0.00020560388879311842
Position 6078: 0.0001621666481487928
Position 249: 0.00014278964603273666
Position 7381: 0.0001380349298549515
Position 7204: 0.0001308107640136558
Position 7252: 0.0001304306467146586
Position 286: 0.000124737178441345
Position 7426: 0.00012366106912029573
Position 7036: 0.00012216403324919218
Position 5907: 0.00011781544908838085
Position 7177: 0.00011729412989825321
Position 5609: 0.00011191855084624269
Position 8053: 0.00010384117411781114
Position 532: 9.78711048850641e-05
Position 6753: 9.229547953891563e-05
Position 289: 9.136050892314684e-05
Position 853: 8.25329609812741e-05
Position 5735: 8.083603069928462e-05
Position 7951: 8.075718862159083e-05
Position 7033: 7.295285324482704e-05
Position 3849: 7.255118722373298e-05
Position 5713: 7.062404066145133e-05
Position 6801: 7.047404599274408e-05
Position 5282: 6.88993092350396e-05
Position 7078: 6.844170689072814e-05
Position 6651: 6.843341204875224e-05
Position 7150: 6.806687402052357e-05
Position 3866: 6.681011171196584e-05
Position 6436: 6.531626775438058e-05
Position 7255: 6.464158711234147e-05
Position 6450: 6.429779128927262e-05
Position 6735: 5.9044054785540415e-05
Position 6991: 4.979788201956568e-05
Position 4032: 4.2504889450239594e-05
Position 6440: 3.289270778116947e-05
Position 5312: 3.180163111219714e-05
Position 6750: 3.0266918576786153e-05
Position 6690: 2.9554128101616346e-05
Position 571: 2.7005908466355707e-05
Position 292: 2.357555292064124e-05
Position 7165: 2.351475292283511e-05
Position 580: 2.3144857372416302e-05
Position 7117: 2.2913810578872634e-05
Position 7775: 2.2610486517986195e-05
Position 7594: 2.248657663758838e-05
Position 7813: 2.218821033747293e-05
Position 6693: 2.1236485664616418e-05
Position 6219: 1.9386643182873877e-05
Position 6255: 1.572882451673425e-05
Position 6213: 1.5411402958064308e-05
Position 7105: 1.531102703704455e-05
Position 6464: 1.495436754524539e-05
Position 7120: 1.4925917605276576e-05
Position 7207: 1.4718510546823328e-05
Position 6222: 1.3710916077697978e-05
Position 5231: 1.273183767061798e-05
Position 6696: 1.1279389583212536e-05
Position 7006: 1.0238383831835045e-05
Position 331: 1.0171032050777056e-05
Position 6545: 9.314521538577715e-06
Position 7549: 8.520440895602011e-06
Position 5722: 8.379366472993147e-06
Position 6264: 8.229894918071492e-06
Position 5893: 7.933563585676991e-06
Position 6876: 7.681737480065717e-06
Position 403: 7.674155334815741e-06
Position 5983: 7.432710664825103e-06
Position 5803: 7.279457444813689e-06
Position 6270: 7.18777743807167e-06
Position 6783: 6.464043527366052e-06
Position 7123: 5.6823082437767006e-06
Position 918: 5.450192740671258e-06
Position 295: 5.171440927618279e-06
Position 936: 5.025706025839876e-06
Position 6654: 4.900525163923127e-06
Position 652: 4.445171363279564e-06
Position 6285: 4.327903458163862e-06
Position 5960: 3.820630742345486e-06
Position 673: 3.395957474883788e-06
Position 6828: 2.671201404551339e-06
Position 133: 2.667306954280979e-06
Position 6240: 2.5604328846417083e-06
Position 328: 2.5262359763787738e-06
Position 334: 2.3683405788650526e-06
Position 325: 2.060161523531198e-06
Position 379: 2.0084032516649663e-06
Position 7090: 2.0016637399047715e-06
Position 1087: 1.5472949756131185e-06
Position 6273: 1.4600663191396799e-06
Position 5845: 1.2859063258482084e-06
Position 6873: 1.0838176825448856e-06
Position 6477: 1.0569034361025924e-06
Position 746: 1.0296137631788712e-06
Position 775: 8.960882261147623e-07
Position 254: 8.169000868197235e-07
Position 1029: 7.946138576228887e-07
Position 628: 4.853834843973656e-07
Position 346: 4.769220584236166e-07
Position 537: 4.555244952445627e-07
Position 638: 3.36812327593486e-07
Position 6400: 3.344554071146349e-07
Position 472: 1.6975338438634458e-07
Position 659: 1.431605588864019e-07
Position 178: 1.375982595155216e-07
Position 670: 1.2579969838375129e-07
Position 79: 5.970703175483313e-08
Position 85: 5.629187163088943e-08
Position 892: 4.151988815111222e-08
Position 661: 3.9486833333009234e-08
Position 145: 1.9371645744940588e-08
Position 826: 1.8679864149655175e-09
Position 82: 1.3700628739947346e-09
Position 142: 1.165880314311304e-09
Position 6113: 5.505268469928415e-10
Position 6174: 4.421727618612317e-10
Position 6249: 4.1727428978899505e-10
Position 97: 4.14239749760498e-10
Position 157: 1.339124060134878e-10
Position 149: 1.5312566636912305e-13
Position 258: 5.709775365244814e-14
Position 151: 8.679821189059222e-15
