Gene = Rcd2
Position 895: 0.00037660454003937227
Position 657: 0.00033978891535600984
Position 520: 0.0003314826477011878
Position 683: 0.0003228872722065504
Position 859: 0.00029399659235863375
Position 415: 0.000275767886502043
Position 212: 0.00018468003536300295
Position 1123: 0.00016311278771468263
Position 1039: 0.00013209347200315342
Position 1030: 0.00011152075832893364
Position 420: 9.30832664850406e-05
Position 1197: 8.421675784072929e-05
Position 1004: 8.064043729949483e-05
Position 358: 7.825735382022878e-05
Position 1382: 7.526526644053312e-05
Position 1019: 7.442465645908688e-05
Position 49: 7.258246406839309e-05
Position 671: 4.6164652040261384e-05
Position 8620: 4.06812170036492e-05
Position 890: 3.5366055196145146e-05
Position 892: 3.3627149622062897e-05
Position 34: 3.1853650159570083e-05
Position 575: 2.5270667200377534e-05
Position 360: 2.3969918601503725e-05
Position 386: 2.058157185307288e-05
Position 617: 1.9901673404742052e-05
Position 36: 1.651644894658501e-05
Position 454: 1.3563165643819852e-05
Position 391: 1.1030980152044595e-05
Position 910: 1.0699850342452594e-05
Position 984: 1.0638265641841727e-05
Position 4: 9.064512177310517e-06
Position 771: 8.511809173616865e-06
Position 952: 7.87997743675443e-06
Position 688: 7.771392361812003e-06
Position 41: 7.47915764590174e-06
Position 4078: 4.411006160530383e-06
Position 1400: 3.905939567583579e-06
Position 2144: 2.6104007293146825e-06
Position 3174: 2.346967932484539e-06
Position 5722: 1.8116032383919523e-06
Position 1556: 1.7955934256649435e-06
Position 2179: 1.634328397560717e-06
Position 2280: 1.558955676707628e-06
Position 4994: 1.4443935479607184e-06
Position 5524: 1.424707300195969e-06
Position 4799: 4.028400308654643e-07
Position 2837: 3.8877880957020917e-07
Position 4064: 3.840585482153722e-07
Position 4436: 2.3219913300457205e-07
Position 3325: 1.903565676048198e-07
Position 448: 1.697084873819767e-07
Position 4368: 1.4647299586788385e-07
Position 3201: 3.1247084515162476e-08
Position 465: 2.999186669799055e-08
Position 3162: 2.841612090250482e-08
Position 2457: 1.956814846190681e-08
Position 2479: 1.680404528070949e-08
Position 4808: 1.3891425792205768e-08
Position 2097: 9.232567675103151e-09
Position 3951: 6.8065431508791955e-09
Position 4478: 6.787190642513888e-09
Position 3124: 7.898942037048451e-10
Position 1602: 2.2946965664024787e-10
Position 298: 1.7763095405742898e-10
Position 2608: 1.5751676758521551e-10
Position 1588: 3.278112708707355e-11
Position 1596: 1.3299174638599253e-11
Position 549: 7.230524399604354e-12
Position 1543: 6.1853336028233955e-12
Position 600: 1.5135152345668497e-14
Position 602: 8.721472996505885e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1342: 0.9940856866172678
Position 10661: 0.9600762849383003
Position 10475: 0.6861796106644497
Position 10455: 0.16921040965093165
Position 11264: 0.15238718299598608
Position 10541: 0.049982062162694074
Position 12057: 0.042622133109881416
Position 8485: 0.027613038279050553
Position 10682: 0.015257327784186961
Position 11351: 0.01029022817998368
Position 11243: 0.006500717669397198
Position 11343: 0.006458767340913175
Position 12092: 0.004237296710747922
Position 11219: 0.0038553691726909735
Position 1444: 0.002874288996422334
Position 4696: 0.0026996121754303427
Position 11286: 0.0022561035410728503
Position 11918: 0.0020815051617731105
Position 11214: 0.0019606818898583677
Position 11552: 0.0016317482938490785
Position 11183: 0.0015907291837384233
Position 1106: 0.0013789001261568228
Position 1400: 0.0008348192578373027
Position 331: 0.0008036790520581428
Position 11050: 0.0007939541789520133
Position 10745: 0.0007502887818775577
Position 779: 0.000550871870607451
Position 8619: 0.0004842125001082807
Position 11086: 0.0004713447871699895
Position 591: 0.00046084848180101345
Position 1350: 0.00042401328009384536
Position 515: 0.0004048042365639503
Position 964: 0.0003992140661843847
Position 11169: 0.0003475158115691521
Position 1062: 0.00034302118986508795
Position 873: 0.0001687398161322425
Position 976: 0.00014822438705274754
Position 1284: 0.00012737914413966204
Position 9546: 0.00011011285623671317
Position 542: 9.108560994093459e-05
Position 9671: 9.105260382704606e-05
Position 1164: 9.06549700397939e-05
Position 4706: 7.810266455827647e-05
Position 7126: 7.068574946862454e-05
Position 358: 5.8741001037441684e-05
Position 4650: 5.063514440554684e-05
Position 1000: 4.7699967427450525e-05
Position 7500: 4.250595607598752e-05
Position 8978: 4.220863351273377e-05
Position 4764: 3.985294305103947e-05
Position 8932: 3.8306364489897034e-05
Position 89: 3.752108700242257e-05
Position 8217: 2.5339316719754033e-05
Position 5767: 2.390365283071396e-05
Position 4861: 2.287369734958076e-05
Position 811: 2.2474667472565722e-05
Position 5889: 1.5005070233951907e-05
Position 836: 1.388926583146821e-05
Position 3252: 1.37072839804585e-05
Position 5046: 1.2630524748895159e-05
Position 1066: 1.1205641989839943e-05
Position 6791: 9.348386624404801e-06
Position 882: 7.307880775275741e-06
Position 4532: 7.287617644690156e-06
Position 6852: 7.0850140424883075e-06
Position 7543: 6.7484778007481535e-06
Position 6690: 5.472984356841294e-06
Position 7724: 5.373060468409243e-06
Position 3016: 5.2428867806756055e-06
Position 7900: 5.09506475676691e-06
Position 708: 4.9495716961998556e-06
Position 337: 4.887274517116201e-06
Position 657: 4.671681029541272e-06
Position 7775: 4.574792041922002e-06
Position 917: 4.240966960128256e-06
Position 973: 3.916795841166152e-06
Position 745: 3.6465191458638275e-06
Position 1089: 3.4521000696240224e-06
Position 565: 3.1862865717995127e-06
Position 825: 3.164730432908596e-06
Position 7364: 2.982083391525243e-06
Position 908: 2.765727936148497e-06
Position 119: 2.748225748921472e-06
Position 3809: 2.657355769251386e-06
Position 7169: 2.63257683107858e-06
Position 5144: 2.310206517634952e-06
Position 5409: 2.0062242211097094e-06
Position 1664: 1.4325484899302218e-06
Position 1170: 1.2602228716966377e-06
Position 1655: 1.1486873321633083e-06
Position 6007: 1.1403953130523722e-06
Position 2714: 1.0383225106856812e-06
Position 6359: 8.943329899827962e-07
Position 2095: 6.525120493326506e-07
Position 482: 5.38497002700869e-07
Position 5587: 5.01973813645458e-07
Position 5558: 4.842023200106205e-07
Position 2392: 4.040155257302156e-07
Position 3449: 3.8231836008333156e-07
Position 4209: 3.574683985754613e-07
Position 5742: 3.558785795251917e-07
Position 3364: 3.4936602747039027e-07
Position 1773: 2.993160638590742e-07
Position 2179: 2.945527233104019e-07
Position 4368: 1.9163602802952633e-07
Position 2870: 1.7874591366851348e-07
Position 4701: 1.0104242967558876e-07
Position 2844: 9.542923634707224e-08
Position 1639: 9.189108237100952e-08
Position 4335: 8.666058613120243e-08
Position 2437: 8.169010085229025e-08
Position 2554: 7.94644205673345e-08
Position 4372: 7.826211575587941e-08
Position 1465: 7.745124187580389e-08
Position 1210: 7.732837219875297e-08
Position 2599: 7.256020981918342e-08
Position 2584: 7.166883307319431e-08
Position 4287: 7.149036267575658e-08
Position 4266: 6.968771053621363e-08
Position 2323: 6.66903897662881e-08
Position 1998: 5.86967755050601e-08
Position 2131: 4.9444287534224757e-08
Position 2697: 4.552690170353764e-08
Position 2252: 4.332408726914357e-08
Position 1643: 4.3103991582331234e-08
Position 3080: 3.95767180984062e-08
Position 3371: 3.6559503301312636e-08
Position 4894: 3.6139868711995066e-08
Position 3967: 2.5312011291493583e-08
Position 2408: 2.368992715077801e-08
Position 2296: 2.32695564882584e-08
Position 3853: 2.2334512087747813e-08
Position 3201: 1.6880627430121965e-08
Position 2913: 1.4528594658766281e-08
Position 1689: 1.2623697986760487e-08
Position 1779: 1.0789541086740945e-08
Position 1692: 7.3957733192386025e-09
Position 2143: 7.2569537738916986e-09
Position 2275: 4.94869775196009e-09
Position 1246: 4.841036439238311e-10
Position 1257: 4.8722836781832125e-11
Position 1228: 2.931418561978032e-11
Position 1375: 2.8446523673497937e-11
Position 1215: 1.4712803724147056e-11
Position 1190: 1.1463853269204891e-11
Position 257: 1.1420286098233008e-12
Position 261: 9.428557893517026e-13
Position 171: 1.5085368923286762e-13
Position 230: 1.2444216141794094e-13
Position 132: 7.869368012919875e-14
Position 204: 4.295640023981602e-14
Position 49: 2.0891538388448963e-14
Position 208: 1.9206563680293038e-14
Position 189: 1.840230486731492e-14
Position 137: 1.3909327743826665e-14
Position 240: 1.0395389379358363e-14
