Gene = Zcchc7
Position 4775: 2.758493054360879e-05
Position 128: 1.6125252214781435e-05
Position 4755: 1.5318668430510166e-05
Position 4035: 1.0920564015146909e-05
Position 625: 9.944671196875982e-06
Position 4100: 9.835895438042094e-06
Position 4561: 7.161849924745231e-06
Position 4355: 6.523825909463655e-06
Position 2424: 6.2308848877280424e-06
Position 4494: 5.854940909412807e-06
Position 458: 5.754773100684596e-06
Position 4484: 3.7949455895124795e-06
Position 2009: 2.000271440633002e-06
Position 146: 1.5778125735794139e-06
Position 4587: 1.4518291577487799e-06
Position 4345: 1.3435017460354626e-06
Position 4499: 9.034223923727135e-07
Position 4510: 4.939736489559358e-07
Position 4312: 4.1401899895892204e-07
Position 876: 4.081060774022269e-07
Position 4788: 4.01302856406026e-07
Position 581: 3.5611827137156245e-07
Position 679: 2.4379426506507484e-07
Position 882: 1.6000656911246513e-07
Position 1158: 1.554822002280966e-07
Position 1139: 1.2971143980352298e-07
Position 751: 1.0503560952283213e-07
Position 759: 5.566094059983831e-08
Position 5046: 5.457711455428431e-08
Position 4516: 2.929116814377738e-08
Position 671: 2.156657441645938e-08
Position 371: 1.5867708127765526e-08
Position 4764: 1.5075776088267206e-08
Position 295: 1.3833127134880682e-08
Position 691: 1.3362494334831609e-08
Position 762: 1.2858700865827635e-08
Position 386: 1.92065302160752e-09
Position 508: 1.8767503936200133e-09
Position 440: 8.840946692668755e-10
Position 366: 8.242399085894028e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4448: 0.9935098749777492
Position 3990: 0.9894217536244763
Position 181: 0.98467679125482
Position 4248: 0.9508242097160047
Position 1774: 0.693577523486113
Position 4685: 0.44377624980552255
Position 5407: 0.3384021529662566
Position 3052: 0.1304483644185823
Position 5630: 0.10254472252190168
Position 5132: 0.0906522083062989
Position 4726: 0.04486029250444215
Position 2734: 0.042037604623118896
Position 4304: 0.040773348161591325
Position 5233: 0.03605877616600261
Position 5404: 0.03576852531372246
Position 3438: 0.027796868920160887
Position 4841: 0.014380398365271238
Position 762: 0.01114001839259882
Position 817: 0.011136601987759074
Position 3152: 0.010527596523005354
Position 5976: 0.009981747686812868
Position 737: 0.009775518355072099
Position 6509: 0.009581682436760736
Position 5378: 0.00958149927892385
Position 6123: 0.00870450398393626
Position 930: 0.008530560179794344
Position 6707: 0.008273016904937796
Position 770: 0.007937181217793077
Position 791: 0.007234621081719519
Position 6922: 0.006118416247947653
Position 747: 0.0058800614128111444
Position 5636: 0.00521109264456051
Position 1962: 0.004254086814150457
Position 249: 0.00422552414089586
Position 788: 0.003923694991399193
Position 5849: 0.0029323319472445136
Position 5004: 0.00292372741367707
Position 1207: 0.002899381113425038
Position 6563: 0.002859583456629012
Position 1783: 0.002703316111929337
Position 5449: 0.002585604047977526
Position 5996: 0.0023407689347674713
Position 3523: 0.002272990106467549
Position 5781: 0.0020050609875998447
Position 4263: 0.001981396982311044
Position 4281: 0.0017150682819155835
Position 4898: 0.001595277518605563
Position 4260: 0.0014496951620771277
Position 682: 0.0013716740630906397
Position 559: 0.001346918947599223
Position 632: 0.0012162352591221877
Position 3550: 0.0012143494706041596
Position 2645: 0.0011615922592709497
Position 1485: 0.0010563985338354774
Position 5413: 0.0009866465009502302
Position 6076: 0.0009412667792084225
Position 2690: 0.0008334425411508748
Position 593: 0.0008189101677903123
Position 6359: 0.0008155353369992053
Position 2094: 0.0007438060694102787
Position 1263: 0.0006931628132638297
Position 951: 0.0006761794669074864
Position 5082: 0.0006402610874883466
Position 6216: 0.0005951217982579421
Position 3318: 0.0005769986223206618
Position 1415: 0.0005501909179237065
Position 1240: 0.0005174142822762874
Position 2789: 0.0005087302627350122
Position 2494: 0.0004297954580552125
Position 4278: 0.00042812688370780325
Position 5933: 0.0004086345834309911
Position 5668: 0.0003865445153340883
Position 3278: 0.00032903880339203094
Position 4755: 0.0002686397140847699
Position 2620: 0.0002668611811409821
Position 3967: 0.0002571300324100688
Position 2704: 0.00022222664942198942
Position 3013: 0.00021317547857115703
Position 1914: 0.00019214668432138097
Position 555: 0.00018546386897894823
Position 1495: 0.0001835010083459238
Position 4941: 0.00011850023873566651
Position 751: 0.00011396776944600958
Position 4788: 7.387534310770774e-05
Position 4760: 6.537817033540783e-05
Position 597: 6.142531144997748e-05
Position 4796: 5.93357361956432e-05
Position 4504: 5.922800768924032e-05
Position 6631: 5.84710653945726e-05
Position 4808: 5.40113029960805e-05
Position 4474: 4.8077323244583234e-05
Position 1854: 4.554897599243683e-05
Position 1372: 4.3439825628703936e-05
Position 1287: 4.006975690745652e-05
Position 2440: 3.994633303769884e-05
Position 2040: 3.433546217454246e-05
Position 1460: 3.3985135311399733e-05
Position 1381: 3.308991216871419e-05
Position 187: 3.257403568072319e-05
Position 2397: 2.7697411049556852e-05
Position 4564: 2.3206732245666263e-05
Position 4489: 2.3046657115820825e-05
Position 1883: 2.0706427065797983e-05
Position 846: 1.704079248114981e-05
Position 4320: 1.6829091119913123e-05
Position 364: 1.205172276938911e-05
Position 6491: 1.131366118255871e-05
Position 648: 8.41809808174642e-06
Position 399: 6.7599739521388076e-06
Position 4216: 4.983656526687459e-06
Position 283: 4.493529379373839e-06
Position 625: 4.199462089500178e-06
Position 4484: 3.694754779069422e-06
Position 4544: 2.8845534613266696e-06
Position 3068: 2.5731676469757353e-06
Position 4610: 2.271440706283133e-06
Position 4408: 2.2702859794934638e-06
Position 3193: 1.8231359383486056e-06
Position 4499: 6.754589706831238e-07
Position 340: 3.320132644922877e-07
Position 964: 3.2362427285241957e-07
Position 827: 3.171648086109382e-07
Position 263: 2.7809049135570493e-07
Position 343: 2.58833735025576e-07
Position 346: 1.1585276587513606e-07
Position 218: 6.861573959331588e-08
Position 214: 3.067777607991337e-08
Position 437: 2.305951840013557e-08
Position 292: 1.2981997661724547e-08
Position 310: 1.138964049973712e-08
Position 303: 1.032933981947168e-08
Position 198: 5.7984277674215635e-09
Position 95: 5.3766941158367434e-09
Position 375: 4.312470761713932e-09
Position 503: 3.812097792597422e-09
Position 454: 3.3832487057161103e-09
Position 608: 2.559079209283859e-09
Position 318: 2.046993404140634e-09
Position 190: 1.978539107537397e-09
Position 406: 1.1735234193124725e-09
Position 89: 3.8846890365686593e-10
Position 105: 8.293476642983022e-11
Position 295: 3.964475181998465e-11
Position 539: 2.5704176409210733e-11
Position 475: 1.631687964220394e-11
Position 478: 9.390220311239543e-12
Position 386: 6.3174541955357825e-12
Position 463: 7.15136668203415e-13
Position 128: 2.2595971139035868e-13
Position 119: 2.0824121794464534e-13
Position 265: 6.725807017145575e-14
Position 321: 4.3016646950871725e-14
Position 448: 4.326129603079282e-15
