Gene = CarT
Position 884: 4.448043459410937e-06
Position 659: 4.035542832523602e-06
Position 441: 3.5584514456502255e-06
Position 519: 2.12732593894075e-06
Position 80: 1.6746530181405838e-07
Position 496: 5.946683189101513e-08
Position 410: 2.7335953008011998e-08
Position 110: 1.616383827075298e-08
Position 510: 3.7138223334007125e-09
Position 98: 6.513905212055584e-10
Position 137: 3.3809348647257885e-12
