Gene = pHCl-1
Position 31770: 4.780800364040182e-06
Position 110: 4.3122966044731096e-06
Position 474: 3.0316791228225037e-06
Position 33276: 2.9647103551663316e-06
Position 34645: 2.558079715345743e-06
Position 116: 2.380859719307837e-06
Position 34617: 1.2451868577419052e-06
Position 35793: 1.1051250100534326e-06
Position 34541: 1.0229524350721328e-06
Position 630: 9.814337694946673e-07
Position 553: 9.607399345024667e-07
Position 34454: 7.507470027847659e-07
Position 413: 6.918735349729653e-07
Position 12: 6.287886851577101e-07
Position 467: 3.705855956974156e-07
Position 492: 2.9373191470326586e-07
Position 469: 1.9233957098081213e-07
Position 160: 1.9040553791825524e-07
Position 28: 1.809879807110392e-07
Position 14: 2.927776414943069e-08
Position 65: 1.517004154548654e-08
Position 34432: 4.579399481286969e-09
Position 31552: 4.104084776652228e-09
Position 801: 3.521075698572916e-09
Position 789: 2.7723587632033094e-09
Position 34535: 2.667916625059508e-10
Position 34650: 6.55141796889395e-11
Position 34706: 2.6369549044534525e-11
Position 34315: 1.0756320588215173e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 28221: 0.999999999999997
Position 47130: 0.9959030132337584
Position 31542: 0.9902272445647918
Position 34289: 0.9486628128457204
Position 30381: 0.9145501255390697
Position 30971: 0.9017246037483563
Position 46779: 0.8799656222159971
Position 33188: 0.8116197404850681
Position 31409: 0.7380915252956488
Position 29760: 0.2279295128446933
Position 31178: 0.203363530110208
Position 17986: 0.14511621528794266
Position 32201: 0.08646286234855285
Position 33341: 0.0386433090343473
Position 32432: 0.03618110954718285
Position 33321: 0.034916062882212794
Position 42629: 0.027334723152655623
Position 33423: 0.02286127144663682
Position 431: 0.0212572437440127
Position 10639: 0.02072794260049079
Position 31995: 0.017165584427226863
Position 30620: 0.016491798956704336
Position 29448: 0.016078765672727386
Position 40877: 0.014534654639018593
Position 33022: 0.014242123498375722
Position 2102: 0.011419762331747475
Position 29633: 0.011189610356380743
Position 47330: 0.010744536964878752
Position 18287: 0.010248765440491721
Position 47389: 0.010139252394489384
Position 1445: 0.010034630803126346
Position 31137: 0.009639392644405057
Position 16271: 0.008018918399044107
Position 49439: 0.007822144110769143
Position 31237: 0.0075825487286654124
Position 2834: 0.0071276950907971665
Position 19003: 0.007061453883418699
Position 47433: 0.0059341073110999445
Position 30536: 0.005755782020312804
Position 38475: 0.005650488563210682
Position 45436: 0.00550411999681795
Position 35792: 0.005123951808236636
Position 35402: 0.004663553664731634
Position 32352: 0.004657786218750142
Position 30563: 0.004453950206481383
Position 556: 0.004235979139913515
Position 32472: 0.004111135156957309
Position 45015: 0.004084225687674931
Position 32721: 0.0040702543621693905
Position 38648: 0.0037579935599047253
Position 33348: 0.0036361953969477174
Position 266: 0.0036308470197683167
Position 3215: 0.003467237979657489
Position 30977: 0.0034167837298333427
Position 33570: 0.003402515372694199
Position 32168: 0.003331254269995626
Position 1716: 0.0033292505484931695
Position 34616: 0.003052010213759509
Position 48440: 0.0029588870936689492
Position 34261: 0.002712904736638778
Position 32765: 0.0022091120561433604
Position 35812: 0.002203679244540895
Position 2773: 0.002165258872600586
Position 34497: 0.0021048273363903714
Position 34754: 0.00210424605458494
Position 3518: 0.0020056876022052994
Position 33064: 0.0019751699494991283
Position 42675: 0.0019470554392636927
Position 31285: 0.0018019665221567396
Position 29948: 0.001703425655826861
Position 48036: 0.0017002877779420784
Position 31373: 0.0016566153413994221
Position 47083: 0.0016483185097000597
Position 29412: 0.001199196994407878
Position 789: 0.001160864976329446
Position 31318: 0.0011289119944756284
Position 33007: 0.001056180056670233
Position 1264: 0.0009490665022419551
Position 1691: 0.0009096783528475202
Position 42321: 0.0008878685420277905
Position 34709: 0.0008851709104793663
Position 33213: 0.0008082174159357436
Position 35802: 0.0007573404669044227
Position 34908: 0.0007382730420717256
Position 294: 0.000705415587629591
Position 32872: 0.0006396482190657437
Position 30579: 0.0006378558594770853
Position 38869: 0.0006202066563704843
Position 3250: 0.0005999014146757198
Position 35993: 0.0005982948966694814
Position 30675: 0.0005937674716140728
Position 35275: 0.0005767608087427186
Position 34535: 0.0005501239141966951
Position 47357: 0.0005499954176364371
Position 31217: 0.0005430061247668446
Position 34948: 0.000535859495632179
Position 38500: 0.0005324125032748141
Position 31288: 0.0005160117403786448
Position 31727: 0.000512001641206481
Position 3339: 0.0005016630340521394
Position 31897: 0.0004698261240119402
Position 41457: 0.0004505349504443195
Position 2550: 0.00042756062137136615
Position 34740: 0.00038699572269220475
Position 2128: 0.0003003594110931832
Position 35208: 0.0002924722584656708
Position 31572: 0.00027898646623690054
Position 34715: 0.00027102421067275065
Position 36012: 0.00024666560335340584
Position 1326: 0.00021892720243597299
Position 37434: 0.0002046974429415229
Position 35028: 0.00018498673068189544
Position 32447: 0.00017559592831955988
Position 36738: 0.00017487737090802124
Position 36064: 0.00017467663276590244
Position 32412: 0.00017194436523115434
Position 33367: 0.00015016971643062884
Position 38286: 0.00012705772189363355
Position 40659: 0.00011709730743849252
Position 41503: 0.00011605463847741562
Position 32805: 0.00011132427289993901
Position 38659: 0.00010531116776844894
Position 38565: 9.007566929290434e-05
Position 32680: 8.892949751428231e-05
Position 31883: 8.36571218210935e-05
Position 36081: 7.33159712825104e-05
Position 44043: 6.562760546173797e-05
Position 36019: 6.183145188666285e-05
Position 35432: 5.9473244713586524e-05
Position 32053: 5.509497151492835e-05
Position 34544: 5.367475185061369e-05
Position 40070: 5.264854905626368e-05
Position 43920: 3.630470115427172e-05
Position 34950: 2.6823519464882097e-05
Position 35577: 1.5052719297284298e-05
Position 35415: 1.3379925788816573e-05
Position 32049: 1.3112384022176667e-05
Position 44073: 1.135660574817515e-05
Position 34918: 1.036269305084932e-05
Position 34249: 9.277205796688626e-06
Position 32706: 9.274980333706089e-06
Position 44024: 7.609699488723048e-06
Position 36040: 6.539439510602532e-06
Position 34759: 5.449616107784819e-06
Position 34503: 4.968821973151516e-06
Position 34927: 4.900144121960034e-06
Position 31782: 4.013515026196304e-06
Position 43397: 3.954261715129936e-06
Position 35990: 3.5528702077383022e-06
Position 31826: 3.232291659370106e-06
Position 34726: 2.7628918980022615e-06
Position 1468: 2.066093931200206e-06
Position 34650: 2.0645197056642713e-06
Position 35440: 1.9979568385713382e-06
Position 35448: 1.9127964445915716e-06
Position 34645: 1.8239400520224697e-06
Position 33477: 1.805127804773218e-06
Position 1389: 1.619239345702638e-06
Position 34172: 1.5501653963698515e-06
Position 1278: 1.4117679396735151e-06
Position 704: 9.21122817854027e-07
Position 33890: 9.1394296567476e-07
Position 2362: 9.016175888998887e-07
Position 1505: 7.242505429389639e-07
Position 33534: 6.255277957147642e-07
Position 1319: 5.691725167143022e-07
Position 33845: 3.990084356746875e-07
Position 2261: 3.3337936730873834e-07
Position 856: 3.102980440147724e-07
Position 31608: 1.6366592318319471e-07
Position 39721: 1.571864070631096e-07
Position 40359: 1.1029187448713202e-07
Position 136: 7.511344680188539e-08
Position 36170: 1.1318982099581404e-09
Position 36797: 6.313634063764508e-10
Position 31695: 4.0448883294510474e-10
Position 38225: 3.935631154188604e-10
