Gene = Su(H)
Position 2350: 0.5693372183137706
Position 1606: 0.24355450164256345
Position 3520: 0.145945943859503
Position 1204: 0.0824655816046948
Position 1357: 0.04679086893335238
Position 1287: 0.031136687001953645
Position 3277: 0.02911292915300037
Position 2553: 0.02115423261740974
Position 3619: 0.02110915612540514
Position 2371: 0.018841913241697185
Position 1092: 0.018033203139398168
Position 3304: 0.011303323804944043
Position 2242: 0.01093800802507086
Position 1042: 0.010022286057293332
Position 3178: 0.009922889031237314
Position 553: 0.00966261169442373
Position 2032: 0.009048822054491154
Position 2246: 0.007954950922554525
Position 2290: 0.007613810338253729
Position 1257: 0.007263657492098717
Position 2317: 0.007160881326170924
Position 2186: 0.0067232245072703445
Position 1478: 0.006097578854239026
Position 556: 0.0055395548176886905
Position 3474: 0.004129650043055524
Position 3434: 0.004028790901851709
Position 1223: 0.0039463157932696745
Position 1988: 0.0032223859351342725
Position 956: 0.0029342006898151318
Position 3463: 0.0027673776834804594
Position 3168: 0.002425942092494553
Position 1112: 0.001984349962156617
Position 1319: 0.00196618274337218
Position 1131: 0.0018231679639042757
Position 3190: 0.0018157079634303107
Position 2651: 0.0017184099506419102
Position 332: 0.001652532595074073
Position 2392: 0.0015651256785845632
Position 3324: 0.0012824708604605704
Position 1178: 0.001150652869103715
Position 2365: 0.0009528035437410379
Position 2152: 0.0009310867403339129
Position 3012: 0.0009145126197268056
Position 3818: 0.0008793127537785519
Position 3197: 0.0008317788192176416
Position 284: 0.0007648608575679008
Position 3677: 0.0007640319424978649
Position 889: 0.000741794009874444
Position 422: 0.0006795950339707312
Position 377: 0.0006674197993474703
Position 691: 0.0005867314948900908
Position 2991: 0.0005771394993072572
Position 1930: 0.0005379809259966085
Position 712: 0.0005218685982008932
Position 3715: 0.0004681460477344268
Position 311: 0.00043193577532218107
Position 3366: 0.0003991108119183396
Position 694: 0.0003870701705486957
Position 3204: 0.0003774652989526244
Position 1954: 0.00037592375062200445
Position 3784: 0.00036707639375253457
Position 1960: 0.0003570268753695667
Position 1677: 0.000354660695352619
Position 1618: 0.0003522067189643257
Position 3578: 0.00034305461075502584
Position 308: 0.00031858374869929976
Position 607: 0.0003039051370668167
Position 1101: 0.00027459557154920237
Position 3310: 0.00025994150005723013
Position 3839: 0.00025190084255872266
Position 2562: 0.00024671305722161234
Position 1714: 0.00024138352594855916
Position 1767: 0.00023919189072569557
Position 559: 0.00022903246891562847
Position 2389: 0.00021214115274186858
Position 2836: 0.00019197033506858702
Position 658: 0.00019178521036076161
Position 2912: 0.00015335489354874354
Position 661: 0.00011277662853808191
Position 281: 0.00010504264905711296
Position 1636: 0.00010342505068146146
Position 2697: 0.00010058129072062972
Position 2997: 9.547848402843968e-05
Position 1054: 9.483441335379647e-05
Position 454: 9.139951541496698e-05
Position 1807: 8.559678109061165e-05
Position 3585: 8.124593348774602e-05
Position 916: 7.031057387093689e-05
Position 2449: 6.335079662805139e-05
Position 433: 5.674260622623976e-05
Position 3061: 5.134315991290101e-05
Position 897: 5.0255618026708205e-05
Position 3456: 4.526826051631762e-05
Position 2616: 3.8198954478063456e-05
Position 1876: 3.8155256248017525e-05
Position 2938: 3.424975717228223e-05
Position 2965: 3.3632092336905895e-05
Position 1491: 2.9716645217482322e-05
Position 395: 2.911502868982235e-05
Position 3631: 2.7863056014687582e-05
Position 1374: 2.7576229411294464e-05
Position 3035: 2.6521909411789176e-05
Position 3762: 2.4658005045618254e-05
Position 436: 2.2781797505365645e-05
Position 2827: 1.7998320247901605e-05
Position 625: 1.746693956518503e-05
Position 400: 1.5882642045251513e-05
Position 1008: 1.2862810861034797e-05
Position 338: 1.0273733283491648e-05
Position 664: 9.112638488058032e-06
Position 297: 8.308181329694353e-06
Position 622: 7.73493523891831e-06
Position 760: 6.914609616695121e-06
Position 935: 2.512006969216191e-06
Position 462: 2.4834277526589854e-06
Position 2672: 2.401646975772646e-06
Position 568: 1.4630775148177398e-06
Position 227: 1.151311298441452e-06
Position 2521: 9.988378092610887e-07
Position 628: 9.21440213724881e-07
Position 175: 8.970855598316592e-07
Position 3064: 6.888200870690067e-07
Position 857: 5.315508479779702e-07
Position 1016: 3.508435275674045e-07
Position 667: 3.0970074263810334e-07
Position 117: 2.0631186675279745e-07
Position 354: 1.4553380310934214e-07
Position 97: 1.4434800983560528e-07
Position 211: 1.3797938628087598e-07
Position 3067: 1.3680434446159157e-07
Position 84: 1.3162575420838747e-07
Position 757: 8.225403358937479e-08
Position 751: 7.467450955197599e-08
Position 94: 4.1583765459470526e-08
Position 870: 1.1114470019755217e-08
Position 345: 7.463346504740789e-09
Position 3092: 6.256881669145425e-09
Position 162: 5.462690461578813e-09
Position 3095: 3.9952081088807555e-09
Position 179: 1.1549876833663914e-10
