Gene = Taf4
Position 2688: 1.1622973082478105e-08
Position 287: 4.465786830362696e-09
Position 179: 5.324383730508306e-10
Position 338: 5.033211562144441e-10
Position 2971: 2.939241218078388e-10
Position 158: 1.4669723100327732e-10
Position 131: 4.645373283968009e-11
Position 5417: 2.0927870192104177e-11
Position 6569: 1.1470785099788254e-11
Position 349: 1.2642117064444881e-12
