Gene = ringer
Position 261: 0.0064195466623196504
Position 1727: 0.0063930457725544535
Position 3623: 0.006074663165592582
Position 3563: 0.00579106093816477
Position 4349: 0.005767731959038584
Position 1176: 0.005323171456098947
Position 4630: 0.005138036634211416
Position 2749: 0.003703455966737921
Position 4406: 0.0033500108496559004
Position 2810: 0.003256513748292653
Position 264: 0.0028144343782429
Position 284: 0.0027365333574688932
Position 1633: 0.002621857349100283
Position 1951: 0.002417865439529963
Position 690: 0.0023198206743641086
Position 1588: 0.0020673292108760134
Position 878: 0.0019857925437436717
Position 497: 0.0019149782051878792
Position 2967: 0.0012266714040340392
Position 661: 0.0011936102004274811
Position 1942: 0.0009839592662780154
Position 4609: 0.0007379304569684842
Position 4579: 0.0007174198102061971
Position 3659: 0.0005848390678942595
Position 620: 0.0005502936503134014
Position 378: 0.0004409809755044932
Position 1089: 0.00043939083714656925
Position 3341: 0.0004314318846493817
Position 279: 0.00037402775613597954
Position 216: 0.0003733832076267371
Position 458: 0.00036027909328204525
Position 1482: 0.0003336743263452243
Position 4470: 0.00028742859049607646
Position 1235: 0.0002569034078252591
Position 4243: 0.00024185118364719021
Position 1437: 0.0002194491858214851
Position 3962: 0.0002183230219041064
Position 101: 0.00018868192854062205
Position 4542: 0.00018456160739561956
Position 232: 0.00017800424938529873
Position 1288: 0.00016307523028612648
Position 3998: 0.00015580635297952658
Position 584: 0.00015471803284899352
Position 4549: 0.00014718059866332964
Position 1035: 0.00011893285370411851
Position 1487: 8.466128021673347e-05
Position 3069: 7.005140108853398e-05
Position 1073: 6.471547464859786e-05
Position 1132: 5.158124552425557e-05
Position 163: 4.820751461252871e-05
Position 2017: 4.338810518865465e-05
Position 1406: 4.306908785330938e-05
Position 258: 3.871610256021078e-05
Position 281: 3.683542423572421e-05
Position 571: 2.892728532108196e-05
Position 366: 2.2185470005620556e-05
Position 533: 1.905665656030456e-05
Position 2027: 1.814318089775119e-05
Position 449: 1.7402468536069565e-05
Position 504: 1.1137303494991776e-05
Position 3863: 6.638156110072119e-06
Position 3965: 4.152998927883566e-06
Position 522: 4.130395382113697e-06
Position 4076: 2.4144914208755595e-06
Position 3951: 2.096852385854508e-06
Position 60: 1.961562583198318e-06
Position 134: 1.0670613895362933e-06
Position 794: 9.824431699958794e-07
Position 3850: 5.478876551229793e-07
Position 4070: 3.389881930680634e-07
Position 1608: 2.5542447706614457e-07
Position 3948: 1.5262250042874358e-07
Position 1599: 7.14711548129939e-08
Position 4150: 6.915005343410691e-08
Position 4126: 5.022155343898848e-08
Position 46: 1.3749350750360502e-08
Position 227: 4.628300972937622e-11
Position 150: 2.2404451850471652e-11
Position 338: 5.388285538069276e-12
