Gene = mus312
Position 1020: 3.5973319974971306e-06
Position 2021: 3.2187246406042934e-06
Position 673: 3.2038641326640974e-06
Position 690: 2.7259818531612056e-06
Position 623: 2.381806077326475e-06
Position 743: 2.0696012982544804e-06
Position 668: 1.6926493157909259e-06
Position 894: 1.0794351736057704e-06
Position 387: 1.0358815878587014e-06
Position 823: 6.501616478642469e-07
Position 411: 6.109479966161842e-07
Position 2624: 5.367460149348567e-07
Position 741: 3.8426154826936e-07
Position 1046: 1.2858390669574557e-07
Position 343: 7.940411512940431e-08
Position 2552: 6.606222325904404e-08
Position 1353: 3.6622890481827844e-08
Position 1063: 2.747746411157527e-08
Position 1127: 2.527712665354935e-08
Position 1691: 2.0980106014599785e-08
Position 1295: 1.802155303861614e-08
Position 2159: 1.5327590526329616e-08
Position 1297: 1.3127252638746315e-08
Position 1480: 5.117547000131273e-09
Position 1125: 4.248042809427914e-09
Position 1218: 2.500008429145483e-09
Position 928: 1.5779060529269002e-09
Position 1184: 1.1551318153891873e-09
Position 289: 8.619385574694819e-10
Position 333: 3.628759415717475e-10
Position 1268: 3.0143129618311446e-10
Position 542: 5.79526868837379e-11
Position 994: 2.656312210790235e-11
Position 583: 1.6476556372800104e-11
Position 798: 1.4783396902348042e-11
Position 800: 9.040559314531106e-12
Position 565: 2.055621229074123e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1166: 0.9921976083178524
Position 583: 0.9816179504247963
Position 2159: 0.9435891984073205
Position 296: 0.8890824737364224
Position 2260: 0.7689835043696175
Position 3993: 0.2838536582922218
Position 312: 0.08215147011705035
Position 2284: 0.07707206894630274
Position 2494: 0.0636473619330734
Position 2272: 0.03464246265979148
Position 2763: 0.027885042673684645
Position 2404: 0.026936984401453732
Position 2949: 0.019660499682766792
Position 3117: 0.016794970373326022
Position 4227: 0.010716470891339317
Position 3101: 0.009830022713698377
Position 1257: 0.00733227258176823
Position 1870: 0.006661268069515705
Position 1487: 0.006530986967288992
Position 3294: 0.00630547653888354
Position 2612: 0.005671714552165241
Position 2411: 0.005491201377752504
Position 3447: 0.005438393032263766
Position 130: 0.005364098396083593
Position 2164: 0.0053274485875357235
Position 1724: 0.004649282612084162
Position 2365: 0.0041940681132148884
Position 4041: 0.003860470189784024
Position 2531: 0.002945101038524127
Position 92: 0.0028642809752545107
Position 695: 0.00250553477720788
Position 104: 0.0022613562860245577
Position 1642: 0.0022461393435717373
Position 2497: 0.0020589792068871782
Position 2377: 0.001973393856330482
Position 1491: 0.0019687248079517947
Position 1519: 0.0018697641553676442
Position 3997: 0.0017062291560192536
Position 3637: 0.0015691126056773942
Position 595: 0.0015253999441016233
Position 2033: 0.0014210234020219693
Position 2934: 0.0013796910129483721
Position 2333: 0.0013671150206567913
Position 3582: 0.001366661652803811
Position 2065: 0.001313018950766525
Position 360: 0.0012788660932895263
Position 330: 0.001264061652461178
Position 1587: 0.0012469215360902894
Position 1697: 0.0012461355023142703
Position 1556: 0.001153250267353047
Position 1767: 0.0011438998329878543
Position 736: 0.001128497436093902
Position 3753: 0.0010101112959495751
Position 3888: 0.0010020929002146932
Position 3378: 0.0009929540256067627
Position 612: 0.0009832279423983943
Position 881: 0.0009787695096997598
Position 2790: 0.0009608105136933116
Position 3036: 0.0009541342957486001
Position 2442: 0.000903091442780031
Position 3209: 0.00088403896971569
Position 141: 0.0008747897938800759
Position 2722: 0.0008673171606279494
Position 1764: 0.0007422371999024227
Position 3543: 0.0006978135396488164
Position 1990: 0.0006819650809420719
Position 1958: 0.0006414433213679902
Position 928: 0.0006034625240820066
Position 2185: 0.0005882352841326685
Position 4014: 0.0005496882372886878
Position 2684: 0.000541897435515665
Position 1982: 0.0005385241756790498
Position 1745: 0.0005371448861100811
Position 3633: 0.0005037735447649058
Position 2328: 0.00046821789151272995
Position 2500: 0.0004328889729972655
Position 3357: 0.0004249653254730096
Position 1913: 0.0004042902867123213
Position 363: 0.0003881000837558418
Position 2004: 0.0003799508920068894
Position 1831: 0.00036663038682298316
Position 2311: 0.0003328295281177236
Position 4257: 0.00031868740998025185
Position 2856: 0.0002995125370990478
Position 2418: 0.0002922937789096141
Position 2574: 0.00028581646700597327
Position 2693: 0.00027357966201654193
Position 764: 0.00025406943589229464
Position 773: 0.00024320897981231095
Position 2466: 0.0002282484474028279
Position 136: 0.00021605079877332482
Position 3190: 0.00020873752951117462
Position 1537: 0.0001997647247585713
Position 1276: 0.0001906757697420553
Position 2897: 0.00016155310172390853
Position 1645: 0.00016061085109984682
Position 663: 0.00016030640775225105
Position 2046: 0.0001573532809928693
Position 2642: 0.00014865245552220891
Position 3166: 0.00014801729537080503
Position 339: 0.00014280409666886262
Position 2457: 0.00013241853751171288
Position 1851: 0.00012901488992150045
Position 1279: 0.00012564857549230286
Position 1998: 0.00011889266063820224
Position 606: 0.00010498736163431225
Position 1382: 9.947794008503877e-05
Position 905: 9.26291275212009e-05
Position 2296: 7.982018106542729e-05
Position 603: 7.617384864477138e-05
Position 1529: 6.770847600248876e-05
Position 2125: 6.763818685336486e-05
Position 2666: 5.941886840323865e-05
Position 1457: 5.45778732534993e-05
Position 401: 5.4182769250677904e-05
Position 2795: 5.38068642826364e-05
Position 1203: 5.0612628590985133e-05
Position 1076: 4.619724617869253e-05
Position 2091: 4.6059417820334396e-05
Position 2121: 4.184866748212422e-05
Position 1236: 4.164007528709088e-05
Position 1615: 4.1395701295433386e-05
Position 411: 2.7226561556705297e-05
Position 1448: 2.6397090622450758e-05
Position 1814: 2.616961921037019e-05
Position 660: 2.4944262443961193e-05
Position 1623: 2.0708445704120467e-05
Position 1079: 1.697005060908853e-05
Position 419: 1.5162055512490751e-05
Position 782: 1.4980708798852379e-05
Position 980: 7.4911682080796264e-06
Position 859: 6.5167547059722426e-06
Position 1095: 6.483365624246706e-06
Position 2191: 5.969855459194783e-06
Position 371: 5.043846502493646e-06
Position 848: 4.449324167472572e-06
Position 2138: 3.874203445440795e-06
Position 526: 2.6941329359611972e-06
Position 376: 2.352991996672386e-06
Position 1046: 2.1549447341910468e-06
Position 432: 2.006806654284029e-06
Position 2188: 1.8048926963916475e-06
Position 387: 1.6492021172498948e-06
Position 1041: 1.5990807707157858e-06
Position 500: 1.4790570739538302e-06
Position 853: 1.1726213196623969e-06
Position 327: 1.1694440247684529e-06
Position 811: 1.0371608362040204e-06
Position 788: 1.0095264414126132e-06
Position 878: 9.452907574884435e-07
Position 793: 8.398081147884675e-07
Position 470: 5.289065546720712e-07
Position 2298: 2.691069092048693e-07
Position 836: 2.563764907912054e-07
Position 231: 1.867882176239709e-07
Position 1316: 1.7144711223802372e-07
Position 447: 1.534631741225361e-07
Position 441: 1.0013423461954633e-07
Position 444: 5.974223211978015e-08
Position 239: 3.6816046259646494e-08
Position 435: 2.654299117487474e-08
Position 1282: 1.6845562009389876e-08
Position 1208: 5.89180464227715e-09
Position 1330: 1.8211089618414309e-09
Position 449: 2.1838304773727092e-11
Position 1125: 1.0543377832327683e-11
Position 236: 8.96964959351922e-12
