Gene = Samuel
Position 37340: 0.002319480947754568
Position 2022: 0.00228774169136708
Position 36440: 0.002139107108099102
Position 372: 0.0019477794910209192
Position 592: 0.0018535248601962645
Position 350: 0.00185085054965369
Position 37023: 0.0017452833377985934
Position 844: 0.001609351105164474
Position 973: 0.001249333496855106
Position 36923: 0.0012183054057092236
Position 1753: 0.001215932736513643
Position 2166: 0.0011635014173571338
Position 1002: 0.0011391246740838556
Position 36548: 0.0011383990183694574
Position 905: 0.0008674441659171396
Position 3576: 0.0006859180109247294
Position 287: 0.0005677921635019959
Position 1046: 0.0005335068473563924
Position 1063: 0.0005213637427242234
Position 574: 0.000491925382696733
Position 643: 0.0003304769523783775
Position 860: 0.00020775808302843222
Position 37493: 0.00020470220111345008
Position 44161: 0.00018191769356245543
Position 297: 0.0001818928630595912
Position 800: 9.674034791571991e-05
Position 377: 6.51949109216682e-05
Position 37502: 4.97863657445725e-05
Position 46523: 3.8931686783643394e-05
Position 270: 3.103912449672523e-05
Position 2975: 2.6217873038964313e-05
Position 811: 2.4171591289676282e-05
Position 45815: 1.8577942521842784e-05
Position 45076: 1.3822027958831123e-05
Position 43436: 1.2729656900043151e-05
Position 44183: 6.556942480047853e-06
Position 44132: 5.911081229710687e-06
Position 39982: 1.1315628359439664e-06
Position 41399: 8.276606204532275e-07
Position 39413: 7.886015810848142e-07
Position 38318: 6.384700738685338e-07
Position 400: 5.955352132172159e-07
Position 38341: 3.9252408201951454e-07
Position 220: 2.853762047572185e-07
Position 157: 2.696227531580471e-07
Position 403: 2.3825011358152334e-07
Position 302: 2.3314170557577583e-07
Position 38272: 1.6808735597152146e-07
Position 38508: 1.139550554603183e-07
Position 42321: 1.0074718697716599e-07
Position 406: 8.47980738706832e-08
Position 72: 6.463829588487888e-08
Position 41075: 4.707726925567932e-08
Position 89: 4.034901815772826e-08
Position 83: 3.961605458499344e-08
Position 308: 3.563618858149056e-08
Position 39485: 2.745890284590327e-08
Position 40304: 2.1012200123906925e-08
Position 409: 1.2572476992443008e-08
Position 233: 9.84542755722792e-09
Position 38193: 9.017939572364864e-09
Position 38240: 8.69152309874504e-09
Position 38580: 8.352342630672409e-09
Position 206: 7.869600383702765e-09
Position 213: 5.983649085890963e-09
Position 415: 4.3022444022364015e-09
Position 430: 1.0371212050096866e-09
Position 38516: 9.266362513396412e-10
Position 38071: 6.059165380664816e-12
Position 159: 1.803723170032899e-13
