Gene = Fhos
Position 31624: 0.00037885403298616494
Position 31985: 0.00033784153655551954
Position 34219: 0.0003300276763238818
Position 37773: 0.00031824945576060704
Position 32301: 0.000315473580993616
Position 1375: 0.0002988853991510777
Position 687: 0.0002815667881435627
Position 29323: 0.00025045265961823896
Position 43854: 0.00023598849650057437
Position 35499: 0.0002347043521340976
Position 33730: 0.00023072929964197735
Position 34921: 0.00021631117149981872
Position 33114: 0.00020386832381943617
Position 36337: 0.00015488877890014338
Position 35396: 0.0001488465659312435
Position 35628: 0.0001439138465053959
Position 720: 0.00014295675818757863
Position 1912: 0.00014089574946047638
Position 34180: 0.00012172333699897361
Position 1186: 0.00012002372756865383
Position 38165: 0.00011233982926479728
Position 1254: 0.00011037834789271456
Position 2013: 0.00010966107475145961
Position 38076: 9.51392262711268e-05
Position 32289: 9.116804778545176e-05
Position 32457: 8.91117581297924e-05
Position 34111: 8.898290162641327e-05
Position 502: 8.807183002617188e-05
Position 44738: 8.618117142166028e-05
Position 38175: 7.619208156455996e-05
Position 31682: 6.955277375667535e-05
Position 35612: 6.869112157112239e-05
Position 35598: 6.505052664124463e-05
Position 29610: 6.30860026913226e-05
Position 34461: 5.1160081071950244e-05
Position 36856: 3.4353486568719406e-05
Position 31891: 3.127068966981361e-05
Position 113: 2.9467427030119982e-05
Position 38060: 2.9088517287320265e-05
Position 671: 2.87698448141976e-05
Position 36894: 2.6746252674054973e-05
Position 35648: 2.5004233274746575e-05
Position 31966: 2.3066170128995336e-05
Position 36146: 2.115479472264421e-05
Position 37058: 1.9633560392126522e-05
Position 39854: 1.8690259383507083e-05
Position 32421: 1.3930308026896079e-05
Position 30976: 1.3691559797455259e-05
Position 6120: 1.2177145476760455e-05
Position 31853: 1.106997364305106e-05
Position 718: 1.1066837571970116e-05
Position 31640: 1.1053869807704973e-05
Position 180: 9.362818459934618e-06
Position 30972: 8.4596148551503e-06
Position 295: 7.424417908498796e-06
Position 349: 6.865754819084029e-06
Position 31870: 6.839510845037658e-06
Position 417: 6.740309244708463e-06
Position 37198: 6.6721430200830124e-06
Position 37643: 5.653072292854547e-06
Position 32227: 5.271367420499913e-06
Position 32513: 5.180652223452196e-06
Position 43: 4.921357433855052e-06
Position 31630: 4.911059671738386e-06
Position 37143: 4.804624078600709e-06
Position 37214: 4.545105853893215e-06
Position 1178: 4.368490233807497e-06
Position 46: 4.246952190379562e-06
Position 37131: 4.003354790979036e-06
Position 31937: 3.840725796950885e-06
Position 189: 3.522204574711816e-06
Position 33177: 3.1033215068538497e-06
Position 30572: 2.8765800147725506e-06
Position 609: 2.7171984210551703e-06
Position 32270: 2.7014069758476323e-06
Position 34065: 2.4823347147693413e-06
Position 37018: 2.319263958403181e-06
Position 465: 2.2963516896836667e-06
Position 141: 2.250418238405511e-06
Position 32921: 1.8455183566231779e-06
Position 693: 1.8263951000579798e-06
Position 915: 1.4449766093553435e-06
Position 665: 1.4108388221837485e-06
Position 32152: 1.3864173217084626e-06
Position 32217: 1.2752455984324416e-06
Position 680: 1.1497416270061714e-06
Position 34041: 1.0440769513592036e-06
Position 33125: 9.049854055446479e-07
Position 37122: 7.712528880830316e-07
Position 1582: 7.250448780106352e-07
Position 701: 5.253393345439047e-07
Position 37062: 5.121482993444338e-07
Position 305: 2.897315362128306e-07
Position 1379: 2.6416748691166744e-07
Position 1387: 2.6099767064436643e-07
Position 193: 2.5059171219496257e-07
Position 199: 2.4656742102680873e-07
Position 950: 2.2296855598724222e-07
Position 909: 1.918353448551369e-07
Position 964: 1.5830735971139438e-07
Position 801: 1.1155947931321721e-07
Position 1341: 9.414899224443361e-08
Position 37431: 7.381776266215677e-08
Position 872: 6.084472090041523e-08
Position 1096: 5.9116012126458904e-08
Position 32925: 5.32342549088699e-08
Position 32888: 4.759384412312964e-08
Position 32823: 4.74553792272025e-08
Position 1122: 2.9451255071487e-08
Position 1278: 2.574011016377429e-08
Position 38413: 2.046294614758283e-08
Position 1554: 1.5015555592427583e-08
Position 32723: 1.2320364187454573e-08
Position 32112: 3.573853158386756e-09
Position 31757: 3.3828628084598715e-09
Position 936: 2.023284995934861e-09
Position 1012: 1.153849214286648e-09
Position 32847: 9.150383195232726e-10
Position 32234: 1.7224785884980366e-10
Position 36522: 7.900770990329074e-11
Position 31585: 5.470885760570639e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 28928: 0.9999999999999915
Position 36965: 0.9996542058109378
Position 32074: 0.9987474641822028
Position 32680: 0.9960863249398759
Position 32352: 0.9911344176840138
Position 31501: 0.9904605491499323
Position 35319: 0.986741884951359
Position 33899: 0.975349965330281
Position 35751: 0.9652473563032046
Position 43380: 0.9650188565517752
Position 36550: 0.9163463238333891
Position 9430: 0.9109502294939924
Position 44501: 0.8948780323814065
Position 31379: 0.8655520470582099
Position 5710: 0.6438436490530777
Position 5820: 0.5920088983724964
Position 31756: 0.5222086560543391
Position 34614: 0.47720218168682815
Position 33002: 0.45816899814083883
Position 35954: 0.4138459053268979
Position 34319: 0.31890211705409577
Position 6518: 0.19930902908961232
Position 30170: 0.1719802319722157
Position 43717: 0.16696664327959762
Position 9904: 0.13638099996149303
Position 33231: 0.13300389740460794
Position 33513: 0.07118659764370398
Position 33048: 0.0664996014367337
Position 9570: 0.05576668276566789
Position 33399: 0.050062198785694026
Position 8114: 0.042041914440105514
Position 39110: 0.039492747765611284
Position 6981: 0.037549092859551415
Position 43902: 0.035240857552946404
Position 9770: 0.027391959453651683
Position 15008: 0.02512920993622437
Position 44070: 0.02423232791680404
Position 9831: 0.022297501932638998
Position 8374: 0.021535046063017343
Position 36509: 0.021527454049076182
Position 33162: 0.01858388524470002
Position 36409: 0.01854777968245835
Position 39077: 0.016681561870345217
Position 31340: 0.01648064954697188
Position 37955: 0.016418673346156626
Position 29390: 0.016146503878092872
Position 31795: 0.014504064489344286
Position 9855: 0.014178876073434956
Position 30751: 0.014111538221366286
Position 9945: 0.014083778785764516
Position 33138: 0.014038612204568061
Position 34591: 0.013594033216398039
Position 31858: 0.012721733674572413
Position 12175: 0.012677554664314928
Position 35757: 0.012501915192181683
Position 35999: 0.012495367124604705
Position 6206: 0.01221044491550646
Position 35144: 0.011967491862100919
Position 30226: 0.01139371445747968
Position 38967: 0.011319737590804733
Position 6227: 0.011233081677616255
Position 34938: 0.011179275565127626
Position 7096: 0.011063764980851045
Position 5644: 0.01003199956578588
Position 9865: 0.009882622615769237
Position 38156: 0.009673320239302135
Position 43411: 0.009142203980918261
Position 43917: 0.009025864414413914
Position 36388: 0.00869667484818531
Position 34146: 0.008621409521316471
Position 36005: 0.008319374142993463
Position 31256: 0.008205041610382328
Position 33529: 0.00814188446106358
Position 33684: 0.007886605861371581
Position 31521: 0.007834568773051514
Position 14989: 0.007790583191371037
Position 33328: 0.007573628403712007
Position 10036: 0.006727785555683061
Position 6305: 0.006678154031380573
Position 39124: 0.006599599981889435
Position 43684: 0.006461529612618245
Position 43740: 0.006125369641866237
Position 33934: 0.0061089564833223765
Position 44470: 0.006050923696664348
Position 44636: 0.00604116577873616
Position 44411: 0.005997235995261199
Position 35714: 0.0057961961794284885
Position 33348: 0.0056886251279804735
Position 6962: 0.005560239751570315
Position 6545: 0.005240446275755597
Position 660: 0.005072052806065207
Position 7007: 0.005040148860903953
Position 33337: 0.0048739466430533
Position 29409: 0.00446286034737677
Position 31923: 0.004207026556714955
Position 38229: 0.003993699586195566
Position 36212: 0.003709755627502145
Position 158: 0.003471961734555716
Position 38389: 0.003311094319142837
Position 33660: 0.0032678331982235113
Position 34488: 0.0032333748060175602
Position 33007: 0.0032285801828089615
Position 44075: 0.003202060777949794
Position 37983: 0.003025565372118973
Position 44370: 0.0029178825579289024
Position 946: 0.0028651153170613907
Position 30865: 0.0027786798887467156
Position 38007: 0.002730150081188027
Position 32359: 0.002661672170172581
Position 33096: 0.0025685914780495863
Position 32392: 0.0024296052922895463
Position 31870: 0.002410993842969821
Position 12223: 0.002376641192122737
Position 33571: 0.0023473234709048907
Position 36634: 0.002347071224669288
Position 2358: 0.0023212497753117268
Position 29224: 0.002299084460506366
Position 1706: 0.0022384287689858084
Position 33358: 0.002128310479876283
Position 36018: 0.0020273143841787454
Position 33210: 0.0020007519335730854
Position 30555: 0.001957218033207946
Position 31813: 0.0019267069753028544
Position 33129: 0.0018388962705076575
Position 36399: 0.0018364225434756055
Position 38203: 0.0016063398167080007
Position 6320: 0.00158281237889195
Position 39047: 0.001534726479674898
Position 34003: 0.0015185106862632362
Position 3797: 0.0014147181016536765
Position 37734: 0.0014028794109419592
Position 36414: 0.0013948899247502838
Position 37904: 0.0013492632516750552
Position 33073: 0.0012268526920842068
Position 37794: 0.0012018836144603964
Position 34175: 0.0011368428443684785
Position 6719: 0.0011267311979363697
Position 1060: 0.001058471196580473
Position 6620: 0.0010472811514895901
Position 2290: 0.0010384720054843173
Position 32497: 0.0009737330966915362
Position 32034: 0.0009433798604426308
Position 31951: 0.0009324289134693386
Position 44308: 0.0009158774470901731
Position 1236: 0.0009001957218575626
Position 33058: 0.0008987197224517239
Position 33114: 0.0008573390695980499
Position 375: 0.0008552705009385725
Position 4412: 0.000830909863498556
Position 1088: 0.0008262356527760335
Position 783: 0.0008076231687597077
Position 33361: 0.0008072202132270918
Position 33427: 0.0008028252004465027
Position 1780: 0.0008014722138618623
Position 33403: 0.0007941796418089024
Position 684: 0.0007552113768675077
Position 33695: 0.0007541977547664044
Position 33259: 0.00070836974426446
Position 3721: 0.0006550472149420357
Position 6728: 0.0006545576421263138
Position 334: 0.0006532335600838396
Position 32873: 0.0006301008437524031
Position 174: 0.0005912831331225581
Position 43661: 0.0005677835218460373
Position 30092: 0.0005129526405689085
Position 39012: 0.0005060441162885465
Position 34152: 0.0005049164133665391
Position 1444: 0.00046327926748200083
Position 33204: 0.00044375468475063714
Position 31560: 0.0004223523857051146
Position 35328: 0.0003999950855000426
Position 33725: 0.0003985430801104013
Position 2845: 0.00038445396884781826
Position 10048: 0.0003820663026561359
Position 33183: 0.000373712887147693
Position 33241: 0.0003588777708494449
Position 6832: 0.00033557390735913415
Position 1889: 0.0003338377550383231
Position 36215: 0.00029894198831422494
Position 6847: 0.0002919515017094509
Position 34167: 0.0002875818705218632
Position 31686: 0.00028179113324042367
Position 6592: 0.0002724877906880833
Position 36419: 0.0002640862506374081
Position 9589: 0.0002562219886687527
Position 180: 0.00023181462501363186
Position 747: 0.00022434159631964224
Position 33973: 0.0002203258866920255
Position 564: 0.0002199669195010554
Position 34346: 0.00021964174302864002
Position 554: 0.00021699190301700238
Position 31557: 0.00021275798638360367
Position 2375: 0.00021212572711316026
Position 9635: 0.00021038938615209569
Position 2416: 0.00020678686379374547
Position 43926: 0.0001940360366923614
Position 605: 0.00018467984004244837
Position 34580: 0.00017869907051091012
Position 43863: 0.00017808514836478086
Position 31937: 0.0001778564176419777
Position 718: 0.00017540589648930302
Position 1398: 0.00015023513656099854
Position 35769: 0.00013936263678921933
Position 2243: 0.00012271742784598124
Position 216: 0.00011793576281066934
Position 34341: 0.00011171425683611534
Position 1379: 0.00010559076876061148
Position 2821: 9.659410481093528e-05
Position 37103: 9.53653337494653e-05
Position 35796: 9.44217410072137e-05
Position 2837: 9.026406612581953e-05
Position 32695: 8.908524068390802e-05
Position 44951: 8.618117142165963e-05
Position 36969: 8.453559527058752e-05
Position 34243: 7.84988466538139e-05
Position 44103: 7.042415854447674e-05
Position 36971: 6.670666767817338e-05
Position 2609: 5.478743387695112e-05
Position 728: 5.3190738119497676e-05
Position 33919: 5.272494429495479e-05
Position 32196: 5.1435618337943075e-05
Position 32165: 4.3824230394788675e-05
Position 32084: 4.16595983597205e-05
Position 37039: 4.0522349386727384e-05
Position 39428: 3.98801759980415e-05
Position 37286: 3.902761279159777e-05
Position 2525: 3.179937029432972e-05
Position 32651: 2.8663232199669387e-05
Position 31526: 2.7618261602238104e-05
Position 1988: 2.756206597917878e-05
Position 32644: 2.7482765870185327e-05
Position 35773: 2.7087018360680303e-05
Position 1292: 2.659496435198252e-05
Position 39280: 2.4299131240923852e-05
Position 282: 2.3658384694383983e-05
Position 1155: 2.1587874707833504e-05
Position 39917: 2.1471221596421966e-05
Position 514: 1.9649461222004834e-05
Position 1951: 1.776467966464336e-05
Position 872: 1.7596715858344826e-05
Position 1203: 1.70713412141e-05
Position 37555: 1.4173923517178647e-05
Position 34526: 1.2917630500148995e-05
Position 32047: 1.0852739365697571e-05
Position 40688: 9.40682323556289e-06
Position 9749: 8.984782677290162e-06
Position 37754: 8.050820011093669e-06
Position 40049: 7.828552867533342e-06
Position 37714: 7.433863702096641e-06
Position 39814: 7.006343539654764e-06
Position 37292: 5.390713989454661e-06
Position 36998: 4.885157292346568e-06
Position 34514: 4.430728018592884e-06
Position 37121: 2.9858452072525616e-06
Position 34533: 2.2707117808910758e-06
Position 32201: 2.2126583804767887e-06
Position 32720: 1.0675470788469648e-06
Position 34312: 1.0336175848687665e-06
Position 32170: 8.076077801769575e-07
Position 40097: 4.840951330750626e-07
Position 32036: 4.2422347778946873e-07
Position 38423: 3.892216578795056e-07
Position 32586: 3.64733080561813e-07
Position 38603: 2.3151071454249433e-07
Position 37741: 1.7015629461612355e-07
Position 32707: 1.6852381650224414e-07
Position 38876: 1.652646162513407e-07
Position 37827: 1.5584603619727488e-07
Position 38891: 1.4868545653843378e-07
Position 38693: 1.2288365441282021e-07
Position 32757: 6.98788818488676e-08
Position 38662: 5.0352186747359655e-08
Position 37022: 4.770249752363226e-08
Position 32608: 4.152581528996587e-08
Position 38348: 3.2950904526021566e-08
Position 38276: 3.291847620989948e-08
Position 32380: 1.982601940461159e-08
Position 39159: 1.6621147525531988e-08
Position 32805: 9.236600352581918e-09
