Gene = Psn
Position 269: 0.004217609483744412
Position 2144: 0.003175536964419282
Position 1315: 0.002841422760571189
Position 846: 0.0025681109289916143
Position 2526: 0.0024832540066784497
Position 81: 0.0022015548571969372
Position 2042: 0.002027927746314054
Position 815: 0.0017283611100379081
Position 214: 0.0012896105058851786
Position 1668: 0.001170115914075079
Position 149: 0.0011672367469196827
Position 948: 0.0008620455820137786
Position 204: 0.0007034688526817631
Position 175: 0.0005608132643001691
Position 1290: 0.0005554551755247542
Position 2323: 0.00034927020090446873
Position 200: 0.0003456179853248526
Position 2674: 0.0002789443619526371
Position 444: 0.00017842755364608229
Position 1697: 0.00015594396962408306
Position 2267: 0.00014731989761766819
Position 1859: 0.00013669088381608514
Position 2376: 0.00011410228805380386
Position 262: 0.00011270281176825001
Position 448: 0.00011105450922402061
Position 790: 9.231544937594074e-05
Position 2617: 8.833368464066607e-05
Position 1490: 7.97906495146891e-05
Position 1797: 3.4678172036170705e-05
Position 483: 2.575104765365907e-05
Position 2635: 1.87525449225827e-05
Position 2103: 1.4972504699603512e-05
Position 2019: 1.1435178686454867e-05
Position 244: 1.064648444595846e-05
Position 452: 1.0477126109095087e-05
Position 1039: 6.562791374381628e-06
Position 342: 6.019564739163629e-06
Position 2165: 5.361124723418386e-06
Position 1834: 4.601275979961486e-06
Position 1675: 4.430836890499092e-06
Position 2180: 4.35865930354062e-06
Position 516: 2.8410004920567953e-06
Position 1439: 2.800352901886232e-06
Position 1747: 1.5207516944593206e-06
Position 2112: 1.3901554640480698e-06
Position 334: 1.2219485312752589e-06
Position 1728: 1.1085427490780327e-06
Position 2016: 1.0437908894544943e-06
Position 2197: 1.0255298287796095e-06
Position 496: 2.7183192960063914e-07
Position 493: 2.3297097655346628e-07
Position 1492: 1.123764740602045e-07
Position 1524: 1.1153387937770643e-07
Position 523: 1.0317202487393957e-07
Position 1803: 7.870478140031091e-08
Position 1777: 9.219737465270895e-10
Position 1718: 3.2740135734518165e-10
Position 183: 2.370122114791229e-10
Position 1749: 1.348485627715828e-10
Position 158: 4.655174267887795e-11
