Gene = PHGPx
Position 2084: 4.1878763256021856e-05
Position 1368: 3.624568133271796e-05
Position 1448: 3.52354535003077e-05
Position 1309: 3.436834803656994e-05
Position 213: 2.385229515057404e-05
Position 2069: 2.1785242898012527e-05
Position 1712: 1.941333621685057e-05
Position 1868: 1.8489037613276106e-05
Position 2106: 1.4017336858605698e-05
Position 1296: 1.261951181193175e-05
Position 32: 7.402833404433834e-06
Position 82: 6.561001419557913e-06
Position 681: 4.216055655909897e-06
Position 25: 2.228127270585648e-06
Position 1909: 2.0988855983830507e-06
Position 1802: 1.768283012628793e-06
Position 73: 1.2309227770766055e-06
Position 38: 9.852452864592078e-07
Position 1992: 2.646058315376213e-07
Position 129: 2.0708743447346325e-07
Position 2018: 2.0293959856829525e-07
Position 331: 1.5604822093513888e-07
Position 328: 1.2988278512762125e-07
Position 385: 9.002988712468124e-08
Position 543: 4.05490329147274e-09
Position 1834: 1.6655336594044927e-09
Position 1828: 9.368204483447705e-10
Position 406: 1.1871175875776006e-10
Position 1554: 8.400378335211155e-12
Position 1652: 1.8631187381476962e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1985: 0.9961500660345001
Position 1594: 0.9929222772671676
Position 1077: 0.7250126501205206
Position 167: 0.1379342342153217
Position 648: 0.10282797472920364
Position 1123: 0.04556243486370559
Position 257: 0.02743218560549756
Position 524: 0.017085011006761703
Position 2251: 0.012352108632584995
Position 1131: 0.009312432604919981
Position 1108: 0.004197585260414199
Position 745: 0.0039897791087373565
Position 1086: 0.0032881622916335635
Position 1341: 0.003186648764623486
Position 923: 0.0028674553384610323
Position 1102: 0.0028443313429298653
Position 348: 0.002287093572210309
Position 1098: 0.0022452496828168273
Position 1840: 0.002190725649999637
Position 359: 0.001972252022219846
Position 126: 0.001954403797243531
Position 1828: 0.0018549449694515165
Position 1035: 0.0017013520727895452
Position 1374: 0.0016006088659535867
Position 199: 0.001589571656955371
Position 270: 0.001230611927683755
Position 321: 0.001163891654046992
Position 324: 0.0011422612360924246
Position 679: 0.0011181674203945438
Position 1547: 0.0010601762705283132
Position 2033: 0.0010265413204756655
Position 920: 0.0006653894598014987
Position 154: 0.0005103644016983646
Position 2224: 0.0004625135477764777
Position 2230: 0.0004316210899745339
Position 1014: 0.0003911984361770827
Position 851: 0.00035113212276588176
Position 617: 0.00017092452819369647
Position 1762: 0.00014899731882788634
Position 1463: 0.00014568994405450027
Position 2042: 0.00010254331170940377
Position 1657: 9.17696412804648e-05
Position 1690: 8.925981177855725e-05
Position 1491: 8.718264802703465e-05
Position 204: 8.471728956359372e-05
Position 697: 5.637384656305166e-05
Position 601: 4.927295000210667e-05
Position 1747: 4.654315689336466e-05
Position 1538: 4.02837440818528e-05
Position 2039: 3.86394612142171e-05
Position 364: 3.5402802311447596e-05
Position 213: 3.207612362658549e-05
Position 2255: 3.0344425783867944e-05
Position 1624: 2.7836477255757784e-05
Position 1442: 2.5335674902200384e-05
Position 2084: 1.863063213550125e-05
Position 448: 1.669113841578481e-05
Position 2059: 1.3985207885916493e-05
Position 103: 1.2763638498591077e-05
Position 1696: 1.2368926240641466e-05
Position 594: 1.2337288061664119e-05
Position 1777: 1.1113959608752625e-05
Position 580: 1.0814797114159498e-05
Position 1783: 9.58222153907739e-06
Position 2099: 9.006536771846906e-06
Position 1554: 8.036009144099004e-06
Position 2001: 6.033591831725067e-06
Position 1470: 2.668612213768501e-06
Position 1496: 2.4341683708323875e-06
Position 107: 1.466268735169652e-06
Position 541: 1.187541149104208e-06
Position 145: 8.666063977759429e-07
Position 140: 8.221705371617714e-07
Position 573: 8.211483880176244e-07
Position 2177: 7.043806546265912e-07
Position 2188: 6.970996143431731e-07
Position 82: 6.695635361643299e-07
Position 2102: 5.746625092578509e-07
Position 2156: 5.011996584628586e-07
Position 134: 1.4237723852116777e-08
Position 58: 8.867907425788662e-09
Position 184: 6.65246332948768e-09
Position 201: 2.7804351023261213e-09
Position 62: 3.026684033828107e-10
Position 73: 2.8429281613937004e-10
Position 66: 8.132583688369741e-11
Position 176: 2.460012094475792e-11
