Gene = dsf
Position 1324: 0.0014713190267343953
Position 3481: 0.0013850499882907669
Position 799: 0.0013841536362651683
Position 12357: 0.0013200551194530283
Position 848: 0.0012775644401406406
Position 4108: 0.0012459462396170022
Position 9319: 0.0012193446544564851
Position 10210: 0.0012123567246626278
Position 192: 0.0011779062620721659
Position 8698: 0.0011656206144857744
Position 6937: 0.0011278178310809791
Position 8569: 0.00106663143379561
Position 2163: 0.0007818579485975555
Position 8293: 0.0007167359126734293
Position 1359: 0.0007073902787948612
Position 8533: 0.0006956052776005238
Position 3267: 0.0006574883077421272
Position 12656: 0.0006307933801068138
Position 10465: 0.0006168639633227076
Position 3094: 0.0005972257394695753
Position 4030: 0.0005595064816180266
Position 12302: 0.0005584198829170658
Position 1597: 0.0005542258294360786
Position 4188: 0.0005376843599397015
Position 434: 0.0005349313806820499
Position 1037: 0.0005311253123218864
Position 691: 0.0005015627535610358
Position 6523: 0.00048608630840756093
Position 3496: 0.0004856023720262319
Position 8208: 0.00047458476014629574
Position 6723: 0.0004738638334516018
Position 1439: 0.000472547178696328
Position 3968: 0.0004475242152488986
Position 779: 0.0004435351012541138
Position 3072: 0.0004287455178783249
Position 2054: 0.0004283735405932066
Position 9346: 0.00042177257782557065
Position 7229: 0.00041829175853868385
Position 13320: 0.00039391296690293923
Position 11740: 0.00038724744704312416
Position 2571: 0.00038295871046931
Position 3918: 0.0003566463862304351
Position 326: 0.000350405665933921
Position 13114: 0.00034804938238686
Position 7684: 0.00034500776831908006
Position 660: 0.0003389268109225526
Position 7460: 0.0003270246188559651
Position 973: 0.0003236223548300622
Position 10128: 0.0003205261049666617
Position 3090: 0.00030846158253487207
Position 11647: 0.0002924350940832955
Position 4611: 0.00028741257863153843
Position 3654: 0.0002841788225900261
Position 621: 0.0002820005941391701
Position 4748: 0.0002656445359383553
Position 465: 0.00026192092247842623
Position 12847: 0.00025079162285257783
Position 9978: 0.00024267912665512414
Position 11957: 0.00024047617744272045
Position 3423: 0.0002229738937090965
Position 13131: 0.00022238571444338384
Position 3682: 0.0002198719821331644
Position 958: 0.00021302033899248503
Position 11800: 0.00020127488200740156
Position 4217: 0.00019614788024760073
Position 1224: 0.0001910637031283474
Position 1191: 0.00017459336063693558
Position 12254: 0.0001688625335531283
Position 1279: 0.00016056776116589772
Position 7370: 0.0001544825483054588
Position 2057: 0.0001481758243124479
Position 4529: 0.0001309902969272045
Position 4253: 0.00012706221359377827
Position 2180: 0.0001265391964979438
Position 7303: 0.00012275694220474894
Position 12597: 0.00011987861018316966
Position 2614: 0.0001196486796542476
Position 4657: 0.00011503793181839198
Position 8082: 0.00010502291049110582
Position 368: 9.825894946121991e-05
Position 2936: 9.543992873987173e-05
Position 1798: 8.944703804305066e-05
Position 4642: 8.680920975822236e-05
Position 570: 8.512109533269264e-05
Position 1149: 8.117031087076515e-05
Position 3231: 7.825207078623833e-05
Position 4226: 7.609261899678042e-05
Position 209: 5.950943959217328e-05
Position 2346: 5.919950882967951e-05
Position 536: 5.840151894145803e-05
Position 228: 3.70281105423388e-05
Position 2082: 3.0527870488734786e-05
Position 6775: 3.0506420360056204e-05
Position 2881: 2.548606171312699e-05
Position 1937: 2.3821511070682896e-05
Position 3238: 1.7300939885222748e-05
Position 2874: 1.6932080733637515e-05
Position 1848: 1.5073030391412876e-05
Position 1339: 1.4468495970092865e-05
Position 977: 1.2246211409533303e-05
Position 1769: 1.1999686764428663e-05
Position 4144: 1.0711868469399344e-05
Position 1101: 1.0127184729646063e-05
Position 3126: 9.800842049928405e-06
Position 4448: 9.147284765614171e-06
Position 1391: 8.77596247389329e-06
Position 2207: 8.334645920682421e-06
Position 3217: 7.699553336899035e-06
Position 3270: 7.522211512777575e-06
Position 1373: 6.69505168869284e-06
Position 1302: 5.65874827798988e-06
Position 3335: 5.62427219098405e-06
Position 1444: 5.515590450692819e-06
Position 965: 5.3507316804658215e-06
Position 643: 5.292347677859275e-06
Position 3874: 5.116995916996612e-06
Position 1574: 4.628131970552346e-06
Position 4283: 4.211181126492559e-06
Position 859: 3.985587379598863e-06
Position 6152: 3.293710634048374e-06
Position 3706: 3.2060165210146426e-06
Position 9604: 3.013904367365097e-06
Position 2672: 2.913763230817157e-06
Position 2806: 2.84205318901739e-06
Position 2520: 2.475651956852707e-06
Position 3040: 2.465806800939612e-06
Position 2876: 2.368886723278058e-06
Position 2760: 2.0075453164687306e-06
Position 8944: 1.4418255658893607e-06
Position 3048: 1.3784567198242533e-06
Position 4811: 1.3089546844800723e-06
Position 2627: 1.3052771060172998e-06
Position 2742: 1.1113192586916922e-06
Position 2990: 1.0984678887661355e-06
Position 3524: 1.0242448451978055e-06
Position 2544: 1.008510478028728e-06
Position 4574: 9.309980449573021e-07
Position 4675: 8.880581622123932e-07
Position 3021: 8.713918521116875e-07
Position 3802: 6.662704519710832e-07
Position 4712: 6.590372766467573e-07
Position 4638: 6.070883856251428e-07
Position 472: 5.781435557854375e-07
Position 3139: 4.5382306279945316e-07
Position 376: 4.319468291686278e-07
Position 2382: 2.728194232639545e-07
Position 300: 2.4084181575933285e-07
Position 588: 1.5181357604197105e-07
Position 2634: 1.0773914636400699e-07
Position 2367: 6.956892646423221e-08
Position 2258: 6.603545125263076e-08
Position 2415: 5.651329614493993e-08
Position 2579: 3.5495035234708875e-08
Position 485: 2.2713143573905756e-08
Position 2891: 2.034152346238044e-08
Position 5022: 1.6075347278204403e-08
Position 4982: 1.521566251440986e-08
Position 479: 1.3019117083887738e-08
Position 2529: 6.765110988491426e-09
Position 211: 6.755635467619882e-09
Position 264: 2.9761199153444045e-10
Position 397: 7.106834938812695e-11
Position 409: 4.500430513413037e-11
Position 117: 1.6030305324941813e-11
Position 940: 3.793098945393092e-12
Position 69: 1.8056703488967e-12
