Gene = cutlet
Position 2600: 7.886827721366662e-05
Position 673: 7.026989655534506e-05
Position 213: 6.477434073387654e-05
Position 2937: 6.312553098664452e-05
Position 3371: 5.028132878436503e-05
Position 2675: 4.502948315518553e-05
Position 1744: 4.09963558806343e-05
Position 2447: 3.9742429898103044e-05
Position 4371: 3.9095852647656795e-05
Position 2760: 3.899774659262647e-05
Position 1464: 3.173785929054076e-05
Position 369: 2.98250221342824e-05
Position 2106: 2.9556963457768562e-05
Position 4359: 2.621309704302831e-05
Position 2901: 2.6007334607556513e-05
Position 1151: 2.4735572819508812e-05
Position 3522: 2.386299473792148e-05
Position 1067: 2.3790426389601274e-05
Position 1461: 2.2252783370700624e-05
Position 3839: 2.2232330429201114e-05
Position 3566: 2.1747224089079507e-05
Position 4328: 2.032775019424575e-05
Position 4345: 1.487448608152833e-05
Position 1724: 1.4262848073234992e-05
Position 3243: 1.3914427148247173e-05
Position 1600: 1.3518505136249244e-05
Position 3157: 1.3467876801078421e-05
Position 3381: 1.2693085461240937e-05
Position 2410: 1.2039981544958994e-05
Position 2288: 1.1312533756377131e-05
Position 61: 1.0692445410112871e-05
Position 3190: 8.94115718897578e-06
Position 3961: 8.861792304418242e-06
Position 2426: 8.3873781220014e-06
Position 2295: 8.280817401430745e-06
Position 2414: 6.907912941492459e-06
Position 2393: 5.879093569805097e-06
Position 2375: 5.85412232657644e-06
Position 2304: 5.535975346187012e-06
Position 73: 5.3242229567504115e-06
Position 283: 5.282633591579257e-06
Position 3070: 3.5116876530653365e-06
Position 962: 2.945956892342911e-06
Position 3295: 2.7652621068802426e-06
Position 3439: 2.7284261704639897e-06
Position 785: 2.696370774080648e-06
Position 3495: 2.2034065707978126e-06
Position 3042: 2.122806986951244e-06
Position 2299: 1.6210132956015711e-06
Position 4311: 1.5249913250200385e-06
Position 2702: 1.4777221294141364e-06
Position 3386: 7.467902358492111e-07
Position 159: 6.811650165826932e-07
Position 2042: 5.323171328337428e-07
Position 1526: 4.0735941594794005e-07
Position 4318: 3.5832302538031066e-07
Position 2202: 1.4430523989592571e-07
Position 2316: 1.1698838748762293e-07
Position 2293: 9.662974694796661e-08
Position 869: 5.9073761029411575e-08
Position 128: 5.005355248520261e-08
Position 102: 2.151284479150293e-08
Position 308: 2.1443956867564823e-08
Position 1074: 1.6460792490056468e-08
Position 99: 7.039309512371895e-09
Position 138: 4.763587433151151e-09
Position 117: 8.411497010086747e-10
Position 106: 6.847764310275973e-10
Position 3155: 5.234958943335829e-10
Position 342: 2.2101124278013435e-10
Position 3161: 1.4346468412318322e-10
Position 654: 8.768383992642356e-11
Position 938: 7.111806258861044e-11
Position 2185: 6.307802074400327e-11
Position 3232: 4.001964069300446e-11
Position 3134: 3.825416433634766e-11
Position 3375: 1.313984612623844e-12
Position 2340: 1.4966717146237626e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4293: 0.9980293270806064
Position 2535: 0.9965654063250095
Position 2332: 0.9898616103731642
Position 2170: 0.9879162660625536
Position 3081: 0.9809847036559055
Position 1066: 0.9423514748128987
Position 3316: 0.9196589273080901
Position 3512: 0.8654087608237409
Position 1702: 0.7625064639031848
Position 4168: 0.642035031790022
Position 1997: 0.5255699647572564
Position 3521: 0.057996544051257946
Position 3543: 0.05032378489800297
Position 4144: 0.03131863482232861
Position 2859: 0.02798267269532411
Position 3380: 0.024577030198696264
Position 864: 0.020412876814310373
Position 637: 0.019472930160701018
Position 1119: 0.014270286155608408
Position 3884: 0.01356886378516797
Position 3809: 0.011939157092035652
Position 4087: 0.011187614312948544
Position 2185: 0.006569010994898557
Position 3320: 0.0063708246033591775
Position 664: 0.0063128428478896855
Position 3323: 0.0056059237847349026
Position 87: 0.005288696423453055
Position 1472: 0.004548035941610137
Position 1434: 0.004320693726109918
Position 1403: 0.003496002871706712
Position 3417: 0.003391165022005744
Position 3934: 0.003377713705737978
Position 869: 0.00330595116820785
Position 1085: 0.0031319913688586647
Position 3120: 0.0026490903964334093
Position 3812: 0.0026072663016249646
Position 1133: 0.0024132198336949085
Position 2180: 0.0022083637475312553
Position 3031: 0.0021561147434479974
Position 1777: 0.002048819631988934
Position 128: 0.0016853224590614268
Position 2025: 0.0012987479806510413
Position 3326: 0.001229005126178568
Position 445: 0.0012047338506403584
Position 3944: 0.0008936256336376453
Position 4008: 0.0008652383834462564
Position 1557: 0.0007326649240977279
Position 3495: 0.0007287048405103054
Position 3386: 0.0006991115913082424
Position 2020: 0.0006156813104035382
Position 1749: 0.00059209815623217
Position 1209: 0.000584127883182973
Position 1269: 0.0005608562713851858
Position 3090: 0.0005509003703213293
Position 3087: 0.0004839665947575745
Position 3772: 0.0004826106801675241
Position 2199: 0.00045016613974438756
Position 3775: 0.0004410045764776968
Position 483: 0.0004086576566304815
Position 3550: 0.0003891430077725187
Position 2363: 0.0003509579576465702
Position 2881: 0.00028899516558932107
Position 2572: 0.00026655582226515096
Position 99: 0.00025070646901903185
Position 1962: 0.000244809278862544
Position 1874: 0.0002077235190112151
Position 2002: 0.00020202037257201
Position 339: 0.00019843071449343274
Position 3919: 0.00018602348361968488
Position 893: 0.00017664412925463686
Position 4177: 0.00017195105162381597
Position 906: 0.0001701529982955302
Position 920: 0.0001635653509775424
Position 2898: 0.0001329495096229875
Position 1444: 0.00011220902965443708
Position 3347: 0.00010932639694109309
Position 4112: 0.00010639478521557843
Position 365: 0.00010200244309611269
Position 4479: 0.00010127520741694844
Position 3052: 0.0001012227540505958
Position 275: 9.73977479502168e-05
Position 2501: 9.278251164628227e-05
Position 1282: 9.091206513123672e-05
Position 4340: 9.079138022145411e-05
Position 3890: 8.084964939769142e-05
Position 2546: 7.178346396134107e-05
Position 1534: 6.47306755218721e-05
Position 4223: 6.437494673145142e-05
Position 4421: 5.992974076550362e-05
Position 654: 5.1455115315017146e-05
Position 501: 4.8521157930886805e-05
Position 938: 4.425840331059831e-05
Position 2059: 4.333417277385435e-05
Position 138: 4.269518773364648e-05
Position 2877: 4.1727044052024786e-05
Position 1212: 4.098106524696593e-05
Position 2692: 3.86930701795942e-05
Position 1757: 3.7934082503408984e-05
Position 678: 3.7740019199221776e-05
Position 1783: 3.4230780819421546e-05
Position 944: 2.9989972473451433e-05
Position 834: 2.8214725288438985e-05
Position 1976: 2.775899450684599e-05
Position 2575: 2.7254016918563864e-05
Position 348: 2.533467935964333e-05
Position 2228: 2.4401952532439845e-05
Position 2639: 2.3970102694615218e-05
Position 3978: 2.3384139367690333e-05
Position 813: 2.3331756699550046e-05
Position 527: 2.1396341266142356e-05
Position 3010: 2.0074679948007e-05
Position 603: 1.8661816110212995e-05
Position 2770: 1.8647207022807364e-05
Position 3439: 1.6549033499806333e-05
Position 1259: 1.6200770395156967e-05
Position 249: 1.6069248267684275e-05
Position 3617: 1.601226721074865e-05
Position 2022: 1.5717709485383592e-05
Position 4316: 1.4943033321495483e-05
Position 2818: 1.4588621535673528e-05
Position 2031: 1.4046169546464881e-05
Position 682: 1.3962443927983374e-05
Position 732: 1.3051207333252613e-05
Position 1091: 1.2582750002852508e-05
Position 3557: 1.2087271762937556e-05
Position 4026: 1.0977661982734466e-05
Position 296: 1.055667502261003e-05
Position 981: 1.0298619922273332e-05
Position 549: 1.0147356850113442e-05
Position 414: 1.0057140380301163e-05
Position 3295: 9.017480520113546e-06
Position 795: 8.211338847404677e-06
Position 2374: 8.1398487714887e-06
Position 722: 7.265480192266535e-06
Position 2233: 7.0217430693621365e-06
Position 3133: 6.782904414762295e-06
Position 774: 5.893186839474552e-06
Position 4368: 5.200276397068217e-06
Position 562: 5.030233761693269e-06
Position 3392: 4.9197180934472046e-06
Position 3093: 4.744121418300196e-06
Position 2392: 4.041217117678556e-06
Position 1797: 4.028852205793773e-06
Position 2557: 3.6328682936514315e-06
Position 2644: 3.395417271839928e-06
Position 302: 3.3008875649292276e-06
Position 504: 2.7623546025837665e-06
Position 879: 2.3486528371803274e-06
Position 4343: 2.3305102891440425e-06
Position 461: 1.63089298751832e-06
Position 267: 1.615861441349541e-06
Position 559: 1.5473943168514965e-06
Position 951: 1.3204933970936695e-06
Position 165: 1.3114781050533992e-06
Position 962: 1.2691242958868268e-06
Position 576: 1.162263458181788e-06
Position 3165: 6.183813150115315e-07
Position 2908: 2.810355197835117e-07
Position 3243: 1.7970956793096968e-07
Position 3450: 1.2817556379050173e-07
Position 3601: 8.641051142871091e-08
Position 3717: 5.276341440931876e-08
Position 409: 5.0139436391738415e-08
Position 187: 4.2755816791899967e-08
Position 178: 4.221119168334237e-08
Position 2821: 4.0472501206710315e-08
Position 369: 3.7954564413148054e-08
Position 3685: 2.0268851026228306e-08
Position 703: 1.2884108570969788e-08
Position 2650: 1.0343850343755838e-08
Position 277: 9.095588452561331e-09
Position 382: 5.741499154936277e-09
Position 261: 5.013281414558169e-09
Position 189: 1.8514956631098523e-09
Position 156: 1.1188392697278761e-10
Position 159: 2.565385240742534e-11
Position 198: 9.500248811830263e-13
Position 213: 4.497812190194928e-13
