Gene = AGO2
Position 3034: 0.00014817640161502013
Position 3103: 0.00014084423980824528
Position 3172: 0.00013520947199412717
Position 3379: 0.00012969134867235352
Position 2887: 0.00012963925843912353
Position 3082: 0.00012893542884116464
Position 3310: 0.0001282398976721318
Position 5276: 0.00012385320665356042
Position 30: 0.00010839758694588999
Position 5589: 9.425392659075361e-05
Position 3517: 8.758957819833134e-05
Position 3241: 8.73080536328106e-05
Position 3448: 8.712262831028758e-05
Position 3427: 7.845529755676786e-05
Position 66: 7.60966712561476e-05
Position 849: 7.539329756594953e-05
Position 6398: 6.530835820092487e-05
Position 114: 6.524383074315653e-05
Position 5199: 5.475119505278321e-05
Position 59: 4.969625820682012e-05
Position 6798: 3.971351827400485e-05
Position 3220: 2.5423686607329935e-05
Position 48: 2.3846877778543053e-05
Position 4895: 2.241720943029171e-05
Position 2896: 2.2368360316651126e-05
Position 6558: 2.087026641650433e-05
Position 534: 1.993603336282951e-05
Position 3496: 1.550466575243793e-05
Position 1230: 1.4375712008545758e-05
Position 863: 1.4240004103520467e-05
Position 6846: 1.1364585027649709e-05
Position 364: 9.180338912948937e-06
Position 5981: 6.263655312692612e-06
Position 415: 5.642365079475042e-06
Position 854: 4.335911503968924e-06
Position 4838: 2.6474179419823795e-06
Position 4330: 2.6467780306283912e-06
Position 5008: 2.4509766582211948e-06
Position 5047: 2.3405559208882892e-06
Position 5209: 2.3288325291951824e-06
Position 1483: 2.2192121994749464e-06
Position 6170: 2.2100744982859696e-06
Position 4375: 1.7211294905772027e-06
Position 5496: 1.5473067831397966e-06
Position 6212: 1.523798068291486e-06
Position 5303: 1.522148726024042e-06
Position 6215: 1.2179646026180481e-06
Position 4750: 1.2012699657252623e-06
Position 6230: 1.1191015378278906e-06
Position 1054: 1.0952881947752034e-06
Position 6187: 9.407661153881234e-07
Position 558: 8.533385512852049e-07
Position 4794: 7.01967807107956e-07
Position 4639: 6.601086650841228e-07
Position 5281: 6.495466249244588e-07
Position 4379: 5.28372538084728e-07
Position 4398: 2.9903435100920964e-07
Position 432: 1.3008102949789739e-07
Position 5244: 9.31678032359491e-08
Position 117: 6.883602254032431e-08
Position 537: 6.153012466178952e-08
Position 5161: 5.9147318818897976e-08
Position 585: 5.5225205303471995e-08
Position 932: 4.4366820483843376e-08
Position 5111: 4.0338563221292735e-08
Position 6008: 1.812919491419756e-08
Position 5894: 1.6613470450245117e-08
Position 5935: 1.5666846114632745e-08
Position 595: 4.8282906451428354e-09
Position 427: 4.102374660479087e-09
Position 556: 1.2496898578016046e-09
Position 5996: 9.084510949906456e-10
Position 669: 1.0487628282371589e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4986: 0.9994050711281229
Position 4136: 0.986752504416842
Position 176: 0.9577932568375899
Position 6527: 0.6625897921414086
Position 6094: 0.6482163450938844
Position 2736: 0.5156628290920825
Position 5820: 0.3731323491661269
Position 6162: 0.3220082266349407
Position 4280: 0.26198961254015707
Position 5405: 0.12408568802934829
Position 5625: 0.11584542971220188
Position 3883: 0.07869184523117773
Position 5496: 0.07157775489373647
Position 6536: 0.05982981489203301
Position 4775: 0.057107604236106606
Position 2566: 0.05501805192163438
Position 4395: 0.053987085211266064
Position 5739: 0.050151994713796354
Position 4659: 0.03464488773497317
Position 3737: 0.0343793709192264
Position 2792: 0.03316543580679545
Position 2534: 0.027982716716153717
Position 3887: 0.027385189046339804
Position 4628: 0.027288683525164472
Position 4594: 0.01792289393795569
Position 5601: 0.015518703552361535
Position 5214: 0.014670196971929594
Position 2678: 0.014565451623066581
Position 6702: 0.013637638495725624
Position 178: 0.01277256901505595
Position 1129: 0.012217577995247591
Position 5658: 0.010962172321516198
Position 5362: 0.010341839571834738
Position 6112: 0.010317432532661232
Position 5637: 0.009369677486113372
Position 6813: 0.009291121936095081
Position 4111: 0.008943067124161177
Position 5526: 0.008892086351476333
Position 6062: 0.00885385580913803
Position 3665: 0.00812528332283763
Position 5523: 0.007814518775275317
Position 4498: 0.007121334308922373
Position 4718: 0.0065602370672397745
Position 1053: 0.006099257674598192
Position 5571: 0.005322810844983272
Position 509: 0.00434750655013352
Position 5328: 0.0043156284743883595
Position 2942: 0.004256907856059249
Position 2743: 0.00409361085428908
Position 5192: 0.0034603872820796852
Position 1336: 0.0034273952366766576
Position 6323: 0.003370061288867636
Position 3701: 0.0029540652437853574
Position 4308: 0.002859722711511688
Position 2750: 0.00271481646511839
Position 2766: 0.002648763028499109
Position 5367: 0.0026471605745449637
Position 5501: 0.0024973616426384165
Position 1532: 0.002418548450050608
Position 6349: 0.002234864227850779
Position 6055: 0.0022266288981678197
Position 1317: 0.0021732193581158305
Position 686: 0.0021102523579111703
Position 6871: 0.0020398848404882884
Position 4721: 0.0020294578527661144
Position 1511: 0.002028167047180281
Position 1368: 0.002022401545508947
Position 5568: 0.0019492831185692347
Position 4559: 0.0019225668370806601
Position 2606: 0.0018921561820937813
Position 2085: 0.0018304295164766518
Position 848: 0.0017076141036684361
Position 1633: 0.0016790574214562636
Position 5198: 0.0013578819654001366
Position 3563: 0.0013339052631178325
Position 2630: 0.0012909603627604398
Position 1390: 0.001142188498278838
Position 6136: 0.0010438623793010814
Position 3494: 0.0010151103133416199
Position 2761: 0.0009005770305834967
Position 3287: 0.0007729596581870458
Position 6909: 0.0006909239986419881
Position 6744: 0.0006770577350346176
Position 5088: 0.0006301813021229566
Position 5429: 0.0005648225679381725
Position 5259: 0.0005198083355531115
Position 3218: 0.0005021409946430767
Position 3149: 0.0004657510921906392
Position 6352: 0.00042049634235429007
Position 2168: 0.00042019879901016916
Position 5691: 0.00037265710263808204
Position 5462: 0.00034483669089307095
Position 184: 0.0003286407898972316
Position 6187: 0.00032604448588964097
Position 4670: 0.00027627147615520844
Position 5196: 0.00027333843418609634
Position 5529: 0.0002562980474687355
Position 4992: 0.00025234797496310633
Position 5664: 0.00023578976040431555
Position 5244: 0.0001969448529318796
Position 4326: 0.0001882732397577681
Position 5710: 0.00015483570738160672
Position 5457: 0.00015124140896547264
Position 5745: 0.0001418789190723391
Position 675: 0.00013482225891514084
Position 1483: 0.00011911535696912186
Position 129: 0.00011508509161534557
Position 756: 0.00011057726034292638
Position 1342: 7.982413479769663e-05
Position 4366: 6.965043415238742e-05
Position 542: 6.630090723684609e-05
Position 2002: 6.429157621087618e-05
Position 4143: 5.37416679526141e-05
Position 1592: 4.706975037869558e-05
Position 191: 3.834091164746601e-05
Position 188: 3.7895925192687086e-05
Position 4942: 3.71760037441639e-05
Position 4073: 3.125862276590701e-05
Position 6853: 2.550906322898274e-05
Position 863: 2.4148240177712225e-05
Position 253: 1.9970735171809033e-05
Position 572: 1.9534785056197618e-05
Position 196: 1.0173498408539093e-05
Position 217: 9.979390889907257e-06
Position 4794: 5.437610478525995e-06
Position 5111: 3.6067251969862225e-06
Position 5032: 2.57379531086472e-06
Position 5025: 1.7496722180581397e-06
Position 226: 9.510666532005151e-07
Position 87: 5.383987214906584e-07
Position 209: 5.322565213860779e-07
Position 5007: 3.241176698567212e-07
Position 229: 2.6783005929104247e-07
Position 265: 1.8851624791476532e-07
Position 139: 6.708618111236135e-08
Position 268: 4.415434238319475e-08
Position 286: 4.06342132422347e-08
Position 110: 3.624441847092225e-08
Position 223: 2.8079161480481598e-08
Position 283: 2.787312771158134e-08
Position 304: 1.7136458509187496e-08
Position 301: 1.0020469258189354e-08
Position 595: 8.30972128371747e-09
Position 106: 3.805964187436277e-09
Position 5055: 2.576655120801909e-09
Position 4999: 2.5219590745464283e-09
Position 5061: 2.1387325614329998e-09
Position 325: 1.3767901599456229e-09
Position 201: 1.3390048800798815e-09
Position 322: 9.071028551451088e-10
Position 346: 8.455406344835928e-10
Position 319: 7.861884528009765e-10
Position 235: 3.744781639608603e-10
Position 389: 2.0690117990378787e-10
Position 114: 1.2962969728996139e-13
Position 400: 3.341318384890859e-14
Position 360: 2.7951768727131805e-14
