Gene = comm
Position 1295: 7.330757394840094e-05
Position 277: 6.764936359903343e-05
Position 311: 5.021872923686034e-05
Position 111: 4.960082655198256e-05
Position 348: 4.638039954939244e-05
Position 3407: 2.9223806760325857e-05
Position 1833: 2.617146039147177e-05
Position 2743: 2.595577829736171e-05
Position 1806: 2.3463325743568572e-05
Position 3026: 1.722221387793672e-05
Position 2629: 1.6565902054025268e-05
Position 1737: 1.607681191856742e-05
Position 2210: 9.162264010883721e-06
Position 594: 7.745902160131127e-06
Position 1127: 6.407471717783778e-06
Position 1023: 5.403807246112806e-06
Position 1859: 4.5907506583449505e-06
Position 557: 4.265322855782596e-06
Position 1793: 3.1755268845119844e-06
Position 503: 1.7537665188376564e-06
Position 448: 1.7234599889287837e-06
Position 906: 1.5950735119150678e-06
Position 1164: 1.4800722982239141e-06
Position 497: 1.4192501067363232e-06
Position 904: 1.2232534312669415e-06
Position 258: 1.144347681385203e-06
Position 1350: 1.1075969089565084e-06
Position 1065: 8.289491601745116e-07
Position 351: 7.055261351883664e-07
Position 987: 4.791313161267409e-07
Position 653: 2.614303576053169e-07
Position 711: 7.729329027813334e-08
Position 156: 6.922025498880467e-08
Position 291: 6.70619874495846e-08
Position 59: 6.003122814282813e-08
Position 357: 5.7651069039816534e-08
Position 145: 4.569101295875165e-08
Position 646: 3.791727278319217e-08
Position 513: 3.548838869386332e-08
Position 434: 2.8192047398201806e-08
Position 173: 2.5809058526939152e-08
Position 522: 2.559531172622459e-08
Position 320: 5.518154993150141e-09
Position 153: 3.6948113515117602e-09
Position 183: 3.233947108378353e-09
Position 53: 3.137171982655782e-09
Position 1027: 1.934767100047681e-09
Position 339: 1.2226207680575255e-09
