Gene = Exo70
Position 1801: 2.2720484538926166e-05
Position 536: 1.849319350686628e-05
Position 1934: 1.7827500866888628e-05
Position 3473: 1.760209744476898e-05
Position 856: 1.6924531827689742e-05
Position 3517: 1.6374759407818655e-05
Position 3769: 1.3553693392317715e-05
Position 1108: 1.0598772169681617e-05
Position 945: 9.822556495579529e-06
Position 970: 9.045473276097216e-06
Position 1449: 8.799178863423462e-06
Position 1707: 8.49240388355039e-06
Position 3229: 7.979365672478643e-06
Position 49: 6.581211365190724e-06
Position 517: 6.500785673526443e-06
Position 1099: 6.177747636861746e-06
Position 817: 5.693928419818558e-06
Position 162: 5.1433791910043455e-06
Position 1657: 5.001694044414727e-06
Position 1052: 4.880687892329948e-06
Position 890: 3.860427092096258e-06
Position 3910: 3.498237630302532e-06
Position 244: 2.6365571530101815e-06
Position 126: 2.605114749936118e-06
Position 1028: 2.530744946831887e-06
Position 3247: 1.9000705897931904e-06
Position 3424: 1.5534543100104821e-06
Position 556: 1.4273973692375042e-06
Position 167: 1.2412642066820536e-06
Position 3736: 9.731100359799738e-07
Position 74: 9.501078739151486e-07
Position 337: 7.72369266742026e-07
Position 3504: 4.905664122452531e-07
Position 3185: 4.6898554346560517e-07
Position 281: 4.2185276094779984e-07
Position 3885: 3.586214680565211e-07
Position 3553: 3.4990616090111884e-07
Position 1106: 3.2634356555000693e-07
Position 638: 3.01637393336344e-07
Position 2419: 2.2714333918041825e-07
Position 421: 1.9651144466710502e-07
Position 1112: 5.207841119091486e-08
Position 3852: 2.8129005594611234e-08
Position 170: 1.6965770896060598e-08
Position 276: 3.0027692082418495e-09
Position 3107: 1.2988597509702892e-09
Position 264: 4.945335719066805e-10
Position 3114: 2.326280577708403e-10
Position 3139: 2.2038283384063496e-10
Position 2920: 1.449386232259154e-10
Position 423: 5.05953524051271e-11
Position 468: 8.866767783657864e-12
Position 479: 1.2889880074317384e-12
Position 497: 3.155279429035517e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3675: 0.999125673545049
Position 3283: 0.9961599588800639
Position 2366: 0.9733927300584291
Position 3864: 0.9689843929337948
Position 446: 0.9670172649020772
Position 210: 0.9510056512374658
Position 2493: 0.770926714125035
Position 3130: 0.09368978731999983
Position 2536: 0.06225393279830102
Position 226: 0.0282051464785375
Position 1211: 0.027260556439430917
Position 3885: 0.025196316689094913
Position 2286: 0.012484797698745564
Position 790: 0.01093579012725198
Position 2713: 0.008276959222981453
Position 2506: 0.005115984925249047
Position 2247: 0.004157588756220234
Position 2555: 0.003943066760474232
Position 1172: 0.0038764552538562472
Position 83: 0.002783440892096119
Position 3875: 0.002381620821656023
Position 214: 0.002113442412942036
Position 1024: 0.001968002303356009
Position 303: 0.001691840956546459
Position 2503: 0.001650209534734787
Position 3393: 0.001263014328088993
Position 477: 0.0010116536126973982
Position 3289: 0.0009594698346013214
Position 2305: 0.0008410165132162179
Position 752: 0.0006788067573047263
Position 2947: 0.0005939353853341589
Position 238: 0.0005772995193979293
Position 281: 0.0005334717753665909
Position 3324: 0.0004824783656593374
Position 2548: 0.0004518893501528086
Position 2032: 0.00043895023800638816
Position 2569: 0.00039516265932116413
Position 703: 0.0003935046888298452
Position 1045: 0.00038845484976899014
Position 2572: 0.00036934128367588435
Position 1715: 0.0003497368237250733
Position 3175: 0.0003165125214282811
Position 2773: 0.0003142270733602857
Position 2586: 0.0002778566238128908
Position 910: 0.00025014061418855054
Position 2860: 0.0002471712396505551
Position 3915: 0.00023933750606987514
Position 1034: 0.0002354069147795825
Position 1136: 0.0002091938328199121
Position 1988: 0.00020809560279710235
Position 3455: 0.00020155054153659787
Position 455: 0.0002010386683657949
Position 1289: 0.00019269381476834905
Position 700: 0.00019222965790842902
Position 3687: 0.00018780404216077183
Position 619: 0.00018458053179530796
Position 765: 0.00016069515796549258
Position 2821: 0.00015194556903269475
Position 3444: 0.0001437924692137794
Position 1475: 0.0001374890396562472
Position 136: 0.00013121316089381797
Position 1253: 0.00012332989704348592
Position 1122: 0.00011845166650187276
Position 3024: 0.00011788519079526782
Position 126: 0.00011118472413528458
Position 1388: 0.0001109038574311676
Position 1445: 0.0001085841830009215
Position 506: 0.00010848745210459717
Position 1514: 0.00010067070271454338
Position 2728: 9.22559340296815e-05
Position 2913: 8.83706819519812e-05
Position 1187: 8.293262717250043e-05
Position 2052: 8.288071291693095e-05
Position 1229: 8.229510433358975e-05
Position 530: 8.156523165869943e-05
Position 572: 7.523078211414836e-05
Position 3910: 7.24033152127998e-05
Position 1761: 6.87709376429469e-05
Position 2782: 6.847992839934761e-05
Position 2515: 6.285371849324198e-05
Position 3919: 4.906897924747782e-05
Position 2665: 4.661415602293911e-05
Position 3498: 4.554698405458601e-05
Position 1297: 4.364347017035522e-05
Position 300: 4.178528646409153e-05
Position 3483: 4.112144552068695e-05
Position 3333: 3.949777312062054e-05
Position 3037: 3.6763156733195555e-05
Position 2018: 3.65892452700905e-05
Position 62: 3.217538719725963e-05
Position 3488: 3.200479259990076e-05
Position 3889: 3.181207323223361e-05
Position 1668: 3.081453871124925e-05
Position 1544: 2.9804714625837423e-05
Position 91: 2.916563070375937e-05
Position 345: 2.6857662931393263e-05
Position 1979: 2.6427336381719537e-05
Position 1313: 2.509434560873197e-05
Position 852: 2.491966219404705e-05
Position 2261: 2.3075963971610233e-05
Position 2941: 2.233819201915284e-05
Position 708: 2.1625309956184478e-05
Position 3510: 1.9706135464227394e-05
Position 2127: 1.7444788970398353e-05
Position 1472: 1.6902907657373105e-05
Position 2626: 1.5824204313398956e-05
Position 1481: 1.537633648429222e-05
Position 3967: 1.4759281281299746e-05
Position 811: 1.4285172342588366e-05
Position 1520: 1.3719267026215191e-05
Position 3172: 1.3250069250870514e-05
Position 517: 1.2055018451805751e-05
Position 3714: 9.24977579554539e-06
Position 1460: 8.615205140612479e-06
Position 721: 8.127325274417993e-06
Position 2131: 7.669128939042757e-06
Position 1939: 7.439137001526701e-06
Position 324: 7.043542191481764e-06
Position 2227: 5.8134940025572405e-06
Position 3823: 5.516452583114619e-06
Position 1403: 4.6813075628046395e-06
Position 2002: 4.284398179418414e-06
Position 3696: 4.22992320491141e-06
Position 508: 4.090178950519977e-06
Position 3345: 2.302529416724303e-06
Position 348: 2.1038067827143185e-06
Position 3980: 9.074892809812331e-07
Position 3925: 7.698977563398848e-07
Position 3797: 6.686464913730866e-07
Position 3630: 6.083677229523198e-07
Position 1031: 4.2949504382507096e-07
Position 990: 3.1871110486948727e-07
Position 4008: 2.504093711411537e-07
Position 3833: 2.3330334760052968e-07
Position 3751: 2.1832483138508295e-07
Position 3610: 1.7638928027271842e-07
Position 668: 1.0079844794545158e-07
Position 1553: 7.735286331999815e-08
Position 244: 6.533651967518956e-08
Position 3946: 5.970210803926148e-08
Position 890: 3.036295690286421e-08
Position 687: 2.977797820151669e-08
Position 3985: 2.0869704938946123e-08
Position 645: 1.9915472230844263e-08
Position 1478: 1.501085701700643e-08
Position 1016: 1.3610198322727187e-08
Position 157: 1.0354581586570875e-08
Position 3993: 9.953961414346502e-09
Position 357: 6.210650609013658e-09
Position 628: 5.5130489291560265e-09
Position 321: 5.265156276589302e-09
Position 167: 2.3424657250479057e-09
Position 939: 1.7741792599355529e-09
Position 354: 8.166387832552335e-10
Position 1550: 6.776180465760665e-10
Position 154: 4.973764886567148e-10
Position 375: 4.529980593080662e-10
Position 372: 1.473172515045041e-10
Position 363: 1.3252541833726887e-10
