Gene = Aef1
Position 2409: 0.0027726687982453173
Position 1274: 0.0026880389980332023
Position 1013: 0.002570069961279133
Position 374: 0.002284045073380064
Position 442: 0.0021609232110581817
Position 477: 0.002063323852128529
Position 3784: 0.002028744271017724
Position 625: 0.002008371644744116
Position 3498: 0.0019063941456458294
Position 4740: 0.0018365717304462134
Position 611: 0.0016894097267152485
Position 3880: 0.001655295541811247
Position 3568: 0.0015051999985135846
Position 146: 0.001324798521665028
Position 1900: 0.0011992988751526672
Position 1560: 0.0011413868064989252
Position 590: 0.0011410571167341896
Position 3495: 0.001115170818708227
Position 2538: 0.0010947627576958002
Position 1266: 0.0010842885736402626
Position 4844: 0.0010298025499034733
Position 2252: 0.0008774477012161134
Position 683: 0.0008396357552732718
Position 4012: 0.000802571642999006
Position 764: 0.0006904423530707433
Position 2131: 0.0006626058778205844
Position 1751: 0.0005731874038684831
Position 3468: 0.0005208863480530911
Position 2658: 0.000516276007755859
Position 3833: 0.0004951329363907395
Position 694: 0.0004907550647294125
Position 1932: 0.0004352851072478549
Position 4991: 0.0004004330031297864
Position 117: 0.0003972553936817238
Position 4931: 0.0003911009984960397
Position 1501: 0.00037520857989275814
Position 1873: 0.0002928560201249801
Position 3184: 0.0002910984308826743
Position 1101: 0.0002744243999432332
Position 1225: 0.00023713977273522285
Position 1505: 0.0002081908742805418
Position 1335: 0.0001728106044306966
Position 1675: 0.0001487218194720789
Position 702: 0.00012700606876791984
Position 2760: 0.00011880865841914159
Position 3648: 0.00011110575200124058
Position 506: 9.941578230609676e-05
Position 1394: 9.0977249130207e-05
Position 1312: 8.880154837931691e-05
Position 177: 6.781238732857211e-05
Position 403: 5.4465464962646945e-05
Position 2853: 4.825802479811904e-05
Position 425: 3.0306685173960918e-05
Position 919: 2.4360586685505398e-05
Position 811: 1.5720911459493782e-05
Position 901: 8.330321368850893e-06
Position 531: 4.516713936463331e-06
Position 248: 3.611926983792022e-06
Position 283: 2.0132386933289598e-06
Position 709: 1.533354427782661e-06
Position 279: 1.4870253771428497e-06
Position 2685: 1.363685556676019e-06
Position 662: 1.2595995049474765e-06
Position 259: 6.920180213788651e-07
Position 528: 5.760198332514437e-07
Position 2682: 2.0130639808813632e-07
Position 264: 1.8798686475683004e-07
Position 566: 1.0111251237842871e-07
Position 307: 5.7155689657971106e-08
Position 130: 4.8117979439182134e-08
Position 1386: 4.167630130572713e-08
Position 1229: 4.0365646878436686e-08
Position 444: 4.329406377256569e-09
Position 408: 3.849371522037128e-09
Position 56: 1.6882171121116541e-09
Position 206: 1.3653558780167312e-10
Position 151: 9.958753899672319e-11
Position 153: 1.0393065451182952e-13
Position 309: 1.3288205512445528e-14
