Gene = dos
Position 713: 4.4156151688215505e-06
Position 1232: 4.267372823525143e-06
Position 6083: 4.036898329111089e-06
Position 4051: 3.9021125511775345e-06
Position 5274: 3.34594830936891e-06
Position 456: 1.8061027666485325e-06
Position 742: 1.6137505605083942e-06
Position 1584: 1.2970430089079829e-06
Position 4202: 1.0804014206842545e-06
Position 495: 6.467226892015008e-07
Position 472: 5.066115678258985e-07
Position 187: 4.695586049408272e-07
Position 855: 4.6722984322793153e-07
Position 489: 3.680584596791944e-07
Position 143: 3.248629956272343e-07
Position 195: 2.6755564845091533e-07
Position 11: 2.0848248131741487e-07
Position 700: 1.2274380797836185e-07
Position 15: 1.0496860670746117e-07
Position 499: 8.959274523223136e-08
Position 108: 7.987910347324506e-08
Position 941: 5.116862926734961e-08
Position 482: 3.869854749591934e-08
Position 299: 3.637881122413271e-08
Position 723: 3.4863307688821706e-08
Position 26: 3.230248027583384e-08
Position 197: 3.229189381396147e-08
Position 31: 1.828264092253031e-08
Position 4267: 1.649106314300734e-08
Position 492: 1.41595224629897e-08
Position 4956: 1.1437481759671515e-08
Position 17: 8.03166264183494e-09
Position 5154: 7.835123229037284e-09
Position 5017: 4.583030188680506e-09
Position 4981: 4.406376429379966e-09
Position 4171: 3.833895181816234e-09
Position 5065: 2.5378606599271616e-09
Position 55: 2.5345363597907454e-09
Position 4964: 2.471913717898619e-09
Position 5686: 2.3528382106485175e-09
Position 5145: 5.369336296024278e-10
Position 5019: 3.294232985539897e-10
Position 4905: 2.855472695561467e-10
Position 5733: 1.9751201844536975e-10
Position 4931: 1.5845965107318026e-10
Position 5510: 1.557890933385586e-10
Position 4740: 1.4997271676967532e-10
Position 684: 5.616633080765604e-11
Position 292: 2.65339004626386e-11
Position 4614: 1.5617395852391677e-11
Position 280: 5.450015214626118e-12
Position 4686: 4.4475175087997844e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5107: 0.9966113028979695
Position 3973: 0.9830201384149188
Position 2747: 0.9693927745571089
Position 4450: 0.9453065077401314
Position 3138: 0.9414435469422893
Position 4146: 0.9366885860963028
Position 4647: 0.137848915924236
Position 4211: 0.050803923479101155
Position 3481: 0.04806337554207104
Position 2500: 0.04022469544489912
Position 3413: 0.015437273601069928
Position 4797: 0.011989188155881864
Position 1302: 0.011717684649045663
Position 2337: 0.00922778394736574
Position 1872: 0.0065763485648438445
Position 3762: 0.00608917682446596
Position 1262: 0.006075836562600928
Position 4171: 0.00590346337637678
Position 4472: 0.005749907477877374
Position 5507: 0.0055764084712102
Position 787: 0.004918668974226848
Position 1287: 0.004694469486340032
Position 2286: 0.004095253002445145
Position 2080: 0.0037641195450948076
Position 1202: 0.0030978955161417923
Position 231: 0.003022696888495361
Position 5254: 0.0028723071100673187
Position 3617: 0.0026584724701625055
Position 3410: 0.0025312194843586187
Position 4135: 0.002319927639462522
Position 1583: 0.002177198478207572
Position 3437: 0.0020557543513854207
Position 1081: 0.0020250006120618243
Position 5850: 0.002001509078085605
Position 3614: 0.0019811289135911016
Position 1138: 0.001970836938586284
Position 1339: 0.0016313427161490108
Position 2345: 0.00158651216461862
Position 1188: 0.0014559688507246931
Position 3999: 0.0013156955392629255
Position 1847: 0.0013153535203098586
Position 3237: 0.0011872021797079558
Position 3057: 0.0011588337563668359
Position 1989: 0.0010773908412887473
Position 1767: 0.0010508502215425316
Position 2077: 0.0010359863972303708
Position 1648: 0.0010336905890382506
Position 1665: 0.0009825464894641202
Position 524: 0.0009747699928413267
Position 2026: 0.0009519174870628612
Position 3887: 0.0008815076727580905
Position 2936: 0.00074807117751156
Position 1892: 0.0007278300629402035
Position 4153: 0.0006880136191800377
Position 3706: 0.000631104272095168
Position 4847: 0.0005837796161638681
Position 5733: 0.0005750190662589254
Position 3500: 0.0005743109801535437
Position 275: 0.0005713016218960084
Position 5973: 0.0005209559108212476
Position 2780: 0.00048429809856528926
Position 1006: 0.00041133877104216227
Position 3114: 0.0004099027296611614
Position 1912: 0.0004058928557012857
Position 1232: 0.00038135189492714084
Position 3434: 0.00038097830149895696
Position 5694: 0.00036997339673089976
Position 4029: 0.00027073722796380534
Position 4986: 0.00026691193366914964
Position 2646: 0.00025950132850051497
Position 5780: 0.0002505995657010247
Position 4880: 0.0002454782253507136
Position 3849: 0.0002439385884272998
Position 2777: 0.00023972814049713655
Position 4959: 0.0002290782742485636
Position 3495: 0.00020452508673505438
Position 4886: 0.0001907575187595109
Position 292: 0.0001834423499897232
Position 4236: 0.0001754679706640202
Position 1370: 0.0001733205217174992
Position 552: 0.00016644348298291745
Position 3169: 0.00015399569757619327
Position 5445: 0.00015011646460102936
Position 952: 0.00014628393406462806
Position 1248: 0.00014267211401084495
Position 4257: 0.00012232123435233384
Position 3342: 0.00012093630501399667
Position 3072: 0.00012069931061211261
Position 5274: 0.00011643551572212632
Position 203: 0.00011572630519364329
Position 4239: 0.00011475454714764721
Position 2671: 0.00011423155321916045
Position 3815: 0.00010049219379767292
Position 2251: 9.327757223139878e-05
Position 4808: 9.167875549247392e-05
Position 5668: 9.167372368860787e-05
Position 1251: 8.525846830988607e-05
Position 1398: 7.935349399841159e-05
Position 4232: 7.888633246011416e-05
Position 4595: 7.8346622330572e-05
Position 3370: 7.619368884847303e-05
Position 919: 6.648014815498805e-05
Position 2382: 6.593532794637097e-05
Position 2476: 6.586867635145596e-05
Position 2389: 6.553813673606672e-05
Position 4561: 6.407550359320099e-05
Position 5210: 6.09378960270997e-05
Position 2173: 6.07969664340368e-05
Position 4281: 5.783051574160848e-05
Position 4736: 5.599990103151181e-05
Position 3565: 5.22081918145996e-05
Position 2452: 4.896703074146085e-05
Position 4911: 4.646263384814844e-05
Position 4126: 4.6323565343548516e-05
Position 4701: 4.418097607845896e-05
Position 6011: 4.306594652444448e-05
Position 3245: 3.9896707446752735e-05
Position 5474: 3.926204347670716e-05
Position 5318: 3.172865277827285e-05
Position 5283: 3.145116975037618e-05
Position 1507: 2.9067124442807263e-05
Position 2215: 2.8859965915641033e-05
Position 5348: 2.8375158847552162e-05
Position 6052: 2.5751974934565504e-05
Position 210: 2.518265793966124e-05
Position 5302: 2.4751442541035085e-05
Position 4759: 1.925454762373428e-05
Position 5345: 1.884822650758376e-05
Position 1832: 1.7778710572195764e-05
Position 4278: 1.3823217605058292e-05
Position 5230: 1.3661571255372242e-05
Position 2023: 1.3236520375201364e-05
Position 4287: 1.1684735834836182e-05
Position 6130: 9.8824671718343e-06
Position 3937: 8.253207151944365e-06
Position 4574: 7.866082205868164e-06
Position 4707: 7.845522263579294e-06
Position 4844: 7.303369075877302e-06
Position 4541: 7.087569246239101e-06
Position 4376: 6.535126434348376e-06
Position 5362: 5.316103875564285e-06
Position 4571: 4.048550718010345e-06
Position 5000: 3.5128313311766334e-06
Position 4686: 3.169262123906095e-06
Position 4614: 2.9823498781890053e-06
Position 4546: 2.809062380784374e-06
Position 4997: 2.2705518300330774e-06
Position 5559: 2.2026471678146873e-06
Position 4265: 1.3067314882234215e-06
Position 5017: 1.2023077809418782e-06
Position 544: 1.1934329762812226e-06
Position 684: 1.015630009582894e-06
Position 4274: 8.469718997049013e-07
Position 1106: 5.30339592088254e-07
Position 4284: 4.808583182854649e-07
Position 4299: 4.772505180295528e-07
Position 585: 4.3382209725556057e-07
Position 1038: 3.567074415659563e-07
Position 468: 2.758456610675006e-07
Position 311: 2.0939247652732113e-07
Position 343: 1.318950866626278e-07
Position 306: 1.1040325617544968e-07
Position 446: 6.707826094210611e-08
Position 588: 6.56288495233637e-08
