Gene = ast
Position 2398: 8.55817834520946e-05
Position 284: 8.498671572167019e-05
Position 1764: 7.568343688194245e-05
Position 2102: 7.17508275183854e-05
Position 117: 7.064464731211807e-05
Position 1209: 6.31029724341777e-05
Position 711: 3.5342992743194245e-05
Position 1336: 3.380132708130698e-05
Position 275: 3.330240743905907e-05
Position 1904: 3.2882657121366484e-05
Position 1033: 3.224468092086272e-05
Position 380: 2.8635084105119204e-05
Position 1024: 2.4124242203507706e-05
Position 973: 2.2775722089633348e-05
Position 703: 1.9818504232062742e-05
Position 503: 1.8721123146321132e-05
Position 532: 1.6715302496866685e-05
Position 143: 1.6385029811763213e-05
Position 490: 1.5694273095470784e-05
Position 1004: 1.4616159308388896e-05
Position 1036: 1.4429596111122465e-05
Position 841: 1.3287188806904066e-05
Position 754: 1.310333958847235e-05
Position 620: 1.1630384469125855e-05
Position 834: 1.0807566108452682e-05
Position 850: 9.220652444463233e-06
Position 822: 8.567242777093743e-06
Position 1045: 8.416679469210036e-06
Position 1632: 7.043077746420346e-06
Position 590: 6.50907787529032e-06
Position 209: 5.040850159204745e-06
Position 721: 4.3420423981052734e-06
Position 1030: 3.947578247707994e-06
Position 152: 3.3303194568480608e-06
Position 1580: 3.0945105054375756e-06
Position 1066: 2.48561573993634e-06
Position 658: 2.1128333187400936e-06
Position 708: 1.1517158233076255e-06
Position 1300: 1.1468237656622526e-06
Position 774: 9.125703412957477e-07
Position 477: 8.931704752362745e-07
Position 1725: 8.052843168112018e-07
Position 338: 7.361561795252769e-07
Position 830: 6.567362225925996e-07
Position 361: 6.464285227810521e-07
Position 766: 5.940149875375841e-07
Position 1001: 4.306379308811625e-07
Position 718: 3.4427066309067527e-07
Position 625: 2.65171868002001e-07
Position 515: 1.8190924443949117e-07
Position 76: 1.6747681544768926e-07
Position 131: 8.706116511923925e-08
Position 347: 6.905691132702929e-08
Position 193: 1.1747684112630556e-08
Position 296: 4.526557933778442e-09
Position 352: 2.720207660138551e-09
Position 93: 2.643238041249131e-09
Position 1365: 4.6161734387044663e-11
Position 223: 1.768629279610789e-12
Position 341: 2.957700022268001e-14
