Gene = mael
Position 103: 3.3343473550392027e-06
Position 363: 1.7562132520085243e-06
Position 1654: 1.7489628333800009e-06
Position 357: 9.791103782906208e-07
Position 420: 9.211354598994211e-07
Position 370: 2.2803185731255314e-07
Position 294: 1.687490980313288e-07
Position 43: 1.4768362132951672e-07
Position 422: 1.1840312749561628e-07
Position 3731: 9.221191587159677e-08
Position 350: 9.129347203495747e-08
Position 572: 3.999166521589143e-08
Position 3848: 3.859507210901995e-08
Position 4039: 2.5301612641657e-08
Position 3854: 2.2806463579106488e-08
Position 4052: 7.381739599635393e-09
Position 3702: 6.368422615247609e-09
Position 3719: 5.58136624386606e-09
Position 296: 5.517715777572325e-09
Position 330: 4.392054576743862e-09
Position 4681: 2.9519531553305687e-09
Position 372: 2.7264181043779754e-09
Position 4428: 1.7531005353984823e-09
Position 4094: 1.346056657933698e-09
Position 641: 1.343957487189481e-09
Position 622: 9.671435094993369e-10
Position 677: 7.904889394666536e-10
Position 668: 6.278087853795493e-10
Position 631: 5.536202891786906e-10
Position 311: 2.579214349459395e-10
Position 332: 2.193866944583179e-10
Position 4097: 1.7403105395983412e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4401: 0.9878745137753359
Position 2989: 0.9805999879189473
Position 3536: 0.9649820909632733
Position 322: 0.954099841161943
Position 3782: 0.927109723084014
Position 3280: 0.5111538741185903
Position 1870: 0.1885691952476032
Position 779: 0.18073125915199403
Position 2568: 0.14301733417362503
Position 453: 0.1087721108823556
Position 991: 0.06204997515397895
Position 3125: 0.02517570327703497
Position 3833: 0.020857711195562005
Position 3554: 0.017777000094838787
Position 782: 0.016213287512881678
Position 1021: 0.011367337068061076
Position 2648: 0.009475721482571227
Position 3915: 0.009238950262288336
Position 1473: 0.008850031155930138
Position 3937: 0.008502518843039476
Position 3213: 0.008370695789571713
Position 3362: 0.008369311622379146
Position 3551: 0.008150902410658568
Position 3573: 0.007486298505848471
Position 4207: 0.007211860989500073
Position 3892: 0.005508584144027684
Position 862: 0.003438161753046022
Position 4075: 0.002917720117443402
Position 4192: 0.0025869930272967795
Position 2300: 0.002095749524612151
Position 4228: 0.0018151060132648388
Position 4518: 0.0016386358227981485
Position 4153: 0.0015833732308154565
Position 799: 0.0014899063038963016
Position 4231: 0.0013596438838709213
Position 1039: 0.0012218922299459774
Position 545: 0.0010210435753901129
Position 514: 0.0007865926982225772
Position 947: 0.0007617033099845391
Position 4170: 0.000715174099381299
Position 587: 0.0007073062831374454
Position 737: 0.0006862415364609445
Position 702: 0.0006824203828755538
Position 3953: 0.0006699070774590832
Position 4373: 0.0006655258235390029
Position 4559: 0.0006476894546453546
Position 4024: 0.0005979589826820393
Position 4325: 0.0005952958959318237
Position 4757: 0.000562658142456243
Position 2998: 0.0005567732112435978
Position 3219: 0.00048755239430814043
Position 3527: 0.0004618947378445898
Position 4670: 0.000454033785955877
Position 2037: 0.000445999742420601
Position 3865: 0.0004200463287146379
Position 4667: 0.00039256266257893817
Position 4132: 0.00037399562945887295
Position 4440: 0.00031298662295687436
Position 493: 0.0002920504007282871
Position 63: 0.00029155833385595
Position 4300: 0.00026917946386036655
Position 4778: 0.00021226198888955517
Position 3957: 0.00020255720458410754
Position 4961: 0.00018497569901608702
Position 526: 0.00012585533891300448
Position 4632: 0.00012524865835340072
Position 82: 0.00011558384976707772
Position 668: 0.00010630274381957844
Position 175: 0.00010370782654666594
Position 3799: 9.277357536956437e-05
Position 4454: 6.691312950925232e-05
Position 287: 6.463015054372631e-05
Position 4428: 6.079429832320987e-05
Position 4304: 5.06367731015508e-05
Position 3581: 4.769613538125676e-05
Position 386: 3.841798933111466e-05
Position 199: 3.7861136290319764e-05
Position 559: 3.4154908352436026e-05
Position 4691: 3.286177143549572e-05
Position 4802: 3.1988760471757234e-05
Position 4860: 3.032491747050699e-05
Position 1054: 2.476110200865637e-05
Position 3635: 1.8551309830015243e-05
Position 389: 1.7795841594434477e-05
Position 406: 1.5333516928626783e-05
Position 1063: 1.2979157057059302e-05
Position 242: 9.118305478036556e-06
Position 745: 6.471493536629077e-06
Position 415: 4.884794002920001e-06
Position 4826: 4.4836566723616995e-06
Position 3610: 2.9482399331733914e-06
Position 247: 2.103227632276342e-06
Position 231: 2.0124472451773375e-06
Position 3616: 1.9893457991133135e-06
Position 255: 1.6228697771734447e-06
Position 3695: 1.102979316291646e-06
Position 425: 9.701306663336407e-07
Position 94: 7.801800745891977e-07
Position 263: 7.62151117124813e-07
Position 179: 6.399984477825206e-07
Position 133: 4.5338203263511617e-07
Position 157: 3.0651471785610226e-07
Position 1229: 1.6520682767179413e-07
Position 677: 1.3836973958474154e-07
Position 185: 8.825149039597964e-08
Position 120: 8.137535776878028e-08
Position 3790: 1.4436998338781309e-08
Position 1165: 8.248692697122655e-09
Position 363: 3.1526161351138023e-09
Position 787: 1.219750815712974e-09
Position 103: 4.4365684434819357e-10
Position 96: 2.1693260795510787e-11
Position 98: 1.504633940271537e-11
Position 112: 3.848672624956212e-13
