Gene = Bacc
Position 1492: 1.8829041021061496e-06
Position 4045: 4.4517032636285084e-07
Position 3660: 4.0772963445922167e-07
Position 159: 3.2163375102847386e-07
Position 581: 2.2133329169034216e-07
Position 2101: 2.0473700233721437e-07
Position 1319: 7.397313417466524e-08
Position 4096: 6.321452814409101e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3562: 0.9896172872464074
Position 3799: 0.9309981375322887
Position 2995: 0.28368707949317684
Position 1604: 0.25213866058358647
Position 4144: 0.13520297953626798
Position 2188: 0.09228682149102961
Position 926: 0.07882056423479195
Position 2533: 0.07323889365898373
Position 2659: 0.06407486258188627
Position 4774: 0.06212060193907568
Position 2403: 0.05491849204516137
Position 2694: 0.04115316706589488
Position 4252: 0.02527178462867468
Position 2441: 0.01634264973372286
Position 3962: 0.014100835596756836
Position 4311: 0.013103948401897483
Position 5059: 0.012421795215467438
Position 511: 0.01169248313854716
Position 993: 0.010977969738568742
Position 498: 0.010582720044289872
Position 1367: 0.009881672283186866
Position 3575: 0.007284945165469272
Position 3959: 0.007091866608832956
Position 335: 0.006885292907757529
Position 4391: 0.006357493182658074
Position 4271: 0.006259640496220937
Position 526: 0.0049223133388451214
Position 2706: 0.004589723765315621
Position 955: 0.004246090123479469
Position 4965: 0.003859344792211805
Position 5261: 0.003814304919137338
Position 5296: 0.003768401482516679
Position 469: 0.0033617244795985783
Position 2491: 0.002932275854624278
Position 1050: 0.0023357873148470445
Position 1403: 0.0022892413075878393
Position 4599: 0.0021298509894547
Position 1496: 0.0018789365139599674
Position 1701: 0.001517825211960976
Position 1634: 0.0011395459925571476
Position 4575: 0.000972401356042181
Position 187: 0.0009353971810184736
Position 4593: 0.0009088775602521992
Position 1294: 0.0008897251072646211
Position 3912: 0.0008343038719446313
Position 4852: 0.0007871960805314515
Position 937: 0.0007790794271862432
Position 1837: 0.0007632892457782963
Position 4428: 0.0007009819660635065
Position 4661: 0.0006944442700259361
Position 3501: 0.0005897559613151582
Position 1981: 0.0005847238177634609
Position 1337: 0.0005723490530970786
Position 4805: 0.0004943509191435006
Position 4187: 0.0003774450263000908
Position 1457: 0.0003609919895567577
Position 1182: 0.00030443743724773033
Position 2474: 0.00030424241550011986
Position 5180: 0.0002690598203544379
Position 1267: 0.0002524370085747036
Position 175: 0.00023005669184559808
Position 1612: 0.0002144344611013437
Position 1020: 0.0001760319309497747
Position 4298: 0.00017479219162370194
Position 1309: 0.00016627092243574142
Position 2008: 0.0001640021302644996
Position 5136: 0.00016348735340565365
Position 883: 0.00015235723802986114
Position 4637: 0.00014165844289486498
Position 4425: 0.00012184176779306002
Position 5480: 0.0001213560038706988
Position 315: 0.00011625306084436423
Position 4340: 0.00011190890429312579
Position 3416: 0.0001023778505920679
Position 1650: 0.00010100685288150404
Position 4210: 9.01913475718692e-05
Position 4288: 8.002117275781878e-05
Position 3980: 4.932542787756857e-05
Position 266: 4.687064225743704e-05
Position 3919: 4.137528865748732e-05
Position 1748: 3.8103660650137736e-05
Position 3456: 3.305753493182139e-05
Position 434: 3.276009510798186e-05
Position 3313: 3.082502532892629e-05
Position 1644: 2.326903132073321e-05
Position 227: 2.105922311905857e-05
Position 1306: 1.5035796919299345e-05
Position 318: 1.4118994560000087e-05
Position 3428: 1.234586201297799e-05
Position 1062: 1.2303571293714779e-05
Position 3843: 8.984222202161595e-06
Position 779: 7.154729888535246e-06
Position 1137: 5.840570328857344e-06
Position 3087: 5.280470790861382e-06
Position 1195: 2.4240288017755855e-06
Position 794: 2.2464187575128822e-06
Position 1270: 2.051269004843968e-06
Position 202: 1.9781913975193104e-06
Position 400: 1.785623173151571e-06
Position 312: 1.468896190712775e-06
Position 281: 1.1315373070822367e-06
Position 243: 1.1071507875110724e-06
Position 214: 1.0098852867178958e-06
Position 2226: 6.768401423069104e-07
Position 1482: 6.189797973034261e-07
Position 1343: 4.2995744673702647e-07
Position 1239: 2.615405198584459e-07
Position 275: 1.22906254463684e-07
Position 354: 1.1582043888614635e-07
Position 233: 7.325424526363769e-08
Position 359: 7.222124865028851e-08
Position 674: 1.2811132302097327e-08
Position 634: 1.050774119445409e-08
Position 410: 4.194216937231387e-09
Position 322: 2.3278862084273477e-10
Position 1017: 1.0910875305000829e-10
Position 1203: 1.0185509076935918e-10
Position 383: 2.423120752427286e-13
