Gene = CIAPIN1
Position 1882: 0.017483907911258464
Position 1324: 0.010861211293544025
Position 2124: 0.009907633752543896
Position 1672: 0.008709897398934156
Position 994: 0.008241428209959559
Position 1907: 0.007759144956788442
Position 1397: 0.006998671928703033
Position 1948: 0.006769375664729549
Position 1193: 0.005483870250312348
Position 2028: 0.004347440572171539
Position 1748: 0.0033495674791734426
Position 1368: 0.003269987798606325
Position 1726: 0.0029366208733371665
Position 2483: 0.002699102479264502
Position 1558: 0.0022093853740251636
Position 1033: 0.0013002287879340655
Position 360: 0.0011809139635494909
Position 522: 0.0010560909336823818
Position 446: 0.0010496548138403563
Position 280: 0.000980283137618349
Position 938: 0.0009582880353924508
Position 1959: 0.0009407917956586411
Position 265: 0.0009136132113079215
Position 1114: 0.000806904005888773
Position 2492: 0.0007053918085476189
Position 2407: 0.0006314288650165839
Position 502: 0.0006297178366610028
Position 1494: 0.000619154844769045
Position 1295: 0.0005892804955580136
Position 1400: 0.0005396571912204065
Position 1770: 0.000503710537472801
Position 1612: 0.0004997561803463339
Position 570: 0.00044589776041377953
Position 371: 0.0004120590514838334
Position 2516: 0.00036875237057462114
Position 1775: 0.00034875647497476685
Position 1300: 0.00022360308596421386
Position 291: 0.00018291116169505671
Position 567: 0.00017028766756094026
Position 597: 0.00015627952622640777
Position 72: 0.0001412758978792391
Position 456: 0.0001328392760720416
Position 1709: 0.00013241338079499702
Position 765: 0.00013188727800056334
Position 547: 0.00010761152278538316
Position 633: 0.00010183315212635134
Position 100: 8.49682931262934e-05
Position 636: 8.162217160517724e-05
Position 2448: 7.981656155381107e-05
Position 351: 7.342202173245064e-05
Position 459: 6.37664107369179e-05
Position 950: 6.238380976504416e-05
Position 692: 5.610332548333121e-05
Position 602: 5.427725741131058e-05
Position 269: 5.214200849535096e-05
Position 1249: 4.898983283568347e-05
Position 538: 4.684567618211662e-05
Position 91: 3.499114884456382e-05
Position 578: 2.9793267443418253e-05
Position 583: 2.5714111293476474e-05
Position 630: 1.9531933879146357e-05
Position 551: 1.3947612516135032e-05
Position 492: 7.82860469293914e-06
Position 465: 7.527020410075777e-06
Position 663: 7.225523208910719e-06
Position 135: 4.686087331807067e-06
Position 277: 2.93050802436057e-06
Position 615: 1.4726506688143278e-06
Position 660: 8.290800116774624e-07
Position 519: 7.598920026382318e-07
Position 1042: 2.9148927300996003e-07
Position 797: 9.4759851949348e-08
Position 947: 6.301622061506903e-08
Position 151: 5.587311862741816e-08
Position 837: 2.9148978644212134e-08
Position 63: 5.7523033048787715e-09
Position 169: 3.650745942023471e-09
Position 226: 4.979140480744864e-10
Position 160: 6.730402606093162e-12
