Gene = Kr-h1
Position 411: 1.7998978507067298e-10
Position 509: 1.0845569920689847e-10
Position 279: 5.458809476427144e-11
Position 219: 2.999349142880632e-11
Position 230: 1.4154119262669369e-11
Position 224: 9.719162100846035e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11189: 0.9983747191578725
Position 12634: 0.9930084233250612
Position 10391: 0.9156848336799777
Position 1487: 0.4501546218211725
Position 1585: 0.07670895698628967
Position 9467: 0.07121446604074058
Position 8778: 0.06376545719822735
Position 9416: 0.05259493347153482
Position 365: 0.04671969178422625
Position 1736: 0.041252829164533995
Position 1440: 0.04034595648945165
Position 10432: 0.025866504366364226
Position 10499: 0.024276540668533284
Position 10327: 0.02322133439220332
Position 12218: 0.01661029587676393
Position 1719: 0.012609956979396486
Position 743: 0.010907629890131106
Position 1971: 0.010240303909223635
Position 1889: 0.008916902620551108
Position 1208: 0.008912896683435284
Position 628: 0.007887509179718913
Position 781: 0.007776292999792275
Position 448: 0.006574184092735768
Position 2110: 0.0048274062406831525
Position 12047: 0.004751062125847856
Position 13255: 0.0047300696053585636
Position 10299: 0.004589029200255033
Position 1464: 0.004274871801272011
Position 426: 0.004219824950077764
Position 11925: 0.0039234465738750175
Position 1695: 0.003511354193190035
Position 8538: 0.003203123364294319
Position 926: 0.0031314775517097063
Position 13580: 0.002846024475845497
Position 384: 0.0024883179621400537
Position 1343: 0.0024049935971106953
Position 459: 0.002183441807672329
Position 801: 0.0020279331374121294
Position 406: 0.0018620104765631647
Position 855: 0.001769497204815728
Position 389: 0.0016488282879004639
Position 11633: 0.0015251149840468476
Position 516: 0.0014881723514072848
Position 1018: 0.0013724439071838381
Position 12001: 0.0012700749889281277
Position 635: 0.0012470783480612517
Position 11965: 0.0011519046356788132
Position 13317: 0.0010615668342245194
Position 11974: 0.0010283684376587786
Position 2419: 0.0008827275929338759
Position 13375: 0.0008723112113588719
Position 13340: 0.0007982690407801465
Position 1002: 0.0007108259445957552
Position 13346: 0.0007089389424376205
Position 474: 0.0006595324690585005
Position 13306: 0.0006411051786730517
Position 13274: 0.0006384846573969694
Position 242: 0.0005827911475915302
Position 456: 0.0005642628230455359
Position 898: 0.0005493975572095954
Position 12697: 0.0005369591625185883
Position 1565: 0.0005176527784407844
Position 1499: 0.0004299191317962524
Position 2392: 0.0004033379799722942
Position 12465: 0.00039842431725734375
Position 1755: 0.00038544549543079924
Position 13225: 0.00037808561865165834
Position 13046: 0.0003216237521270355
Position 864: 0.00027734309098268367
Position 1332: 0.0002511756518233971
Position 1857: 0.00025036285705348836
Position 12261: 0.00024492982986394575
Position 11166: 0.00019648166572869955
Position 12599: 0.00019199088636884704
Position 13803: 0.00018866685348482002
Position 1907: 0.00017896004036293688
Position 11153: 0.00014317136225409395
Position 1976: 0.00013611639943872486
Position 947: 0.00012425343114669656
Position 2494: 0.00012416834191848926
Position 13015: 0.0001019351717879795
Position 706: 9.467201417452872e-05
Position 12978: 8.113725893868056e-05
Position 12597: 8.057750322580933e-05
Position 552: 7.6271708172305e-05
Position 1125: 5.695770395124777e-05
Position 753: 5.568359216655607e-05
Position 661: 5.447099033566436e-05
Position 250: 3.7600202921668136e-05
Position 1036: 2.6644544861574845e-05
Position 1625: 2.295155899976272e-05
Position 1059: 2.1182194747255097e-05
Position 1520: 2.050482202842503e-05
Position 885: 2.0274123932967705e-05
Position 13643: 1.980833574189566e-05
Position 13816: 1.8349931941156394e-05
Position 873: 1.6952263653857264e-05
Position 558: 1.5436224862257946e-05
Position 1062: 1.4175249662705291e-05
Position 541: 1.4033352954292484e-05
Position 1321: 1.2988121659793962e-05
Position 586: 1.2010729179864867e-05
Position 573: 1.2010045289951223e-05
Position 1529: 1.0753414625173866e-05
Position 12674: 8.929043202838344e-06
Position 564: 8.19957172814391e-06
Position 1897: 7.477457260519881e-06
Position 1752: 7.147336513958155e-06
Position 1639: 4.155788800755342e-06
Position 1093: 3.7402579097995873e-06
Position 680: 3.2459492962739624e-06
Position 1834: 2.777745488774814e-06
Position 279: 2.105498281497601e-06
Position 1535: 1.9008205763900114e-06
Position 579: 1.3299884893066e-06
Position 150: 1.241884516037465e-06
Position 1763: 1.0819430292197732e-06
Position 193: 7.195207841549791e-07
Position 147: 6.234620981387908e-07
Position 2848: 8.801812907818686e-08
Position 4265: 3.1490320930683124e-08
Position 3186: 2.378146226291145e-08
Position 2781: 8.286538926760993e-11
Position 2706: 7.341057900691951e-11
Position 180: 5.017464247059312e-12
Position 268: 2.8647131227543097e-12
Position 76: 2.412283553747235e-12
Position 153: 1.7586434432905886e-12
Position 2158: 1.6236209600280354e-12
Position 73: 1.1924491858798726e-12
Position 172: 3.8990091526721057e-13
Position 307: 2.2232474307982812e-13
Position 58: 1.7695317205874343e-13
Position 304: 6.811480703881675e-14
Position 294: 5.577408719329464e-14
Position 91: 3.567916966800747e-14
Position 343: 1.0825133218238635e-14
Position 158: 2.5898262711623534e-15
Position 313: 6.564770379159684e-16
Position 62: 3.5640068858436594e-16
