Gene = nuf
Position 9726: 2.5845086553383663e-05
Position 27978: 2.2670605474668058e-05
Position 15: 2.2137969114971975e-05
Position 595: 2.0928058506823213e-05
Position 307: 1.7064543237872517e-05
Position 26287: 1.6149169664667475e-05
Position 10455: 1.6093821156961408e-05
Position 990: 1.5917516523880135e-05
Position 10435: 1.5644469876603034e-05
Position 9582: 1.5259312713410197e-05
Position 619: 1.467151135546811e-05
Position 10317: 1.386827716977687e-05
Position 1304: 1.377737529054916e-05
Position 11051: 1.288106202691312e-05
Position 40501: 7.761692664941689e-06
Position 10121: 7.220414799371273e-06
Position 9365: 6.723187466183453e-06
Position 1378: 6.3198115090055686e-06
Position 573: 5.74274007023045e-06
Position 113: 4.6039182059403836e-06
Position 912: 4.4970622200413245e-06
Position 672: 2.795521408160016e-06
Position 571: 1.883564865061095e-06
Position 40541: 1.7298626008331092e-06
Position 604: 1.607828194325569e-06
Position 39959: 1.5370924732409766e-06
Position 1098: 1.5330326186835032e-06
Position 9555: 1.5201348145312012e-06
Position 40150: 1.3570533381158864e-06
Position 40481: 1.1842553358048741e-06
Position 298: 1.1112682726026097e-06
Position 41287: 1.0183978864832577e-06
Position 40554: 9.131770166657008e-07
Position 39859: 7.983662880942595e-07
Position 875: 7.673228666940692e-07
Position 40443: 6.135399589533605e-07
Position 41518: 6.028711959200832e-07
Position 754: 5.644601038984326e-07
Position 534: 5.271758637344046e-07
Position 660: 1.5375098702771274e-07
Position 10190: 2.4375633330711274e-08
Position 10125: 2.3195896949582285e-08
Position 460: 1.0982384224341468e-10
Position 40378: 4.427730074600058e-11
Position 40388: 6.371297458434363e-12
Position 632: 7.988653262555627e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 22218: 0.9997441748123036
Position 39785: 0.9991552045083655
Position 39305: 0.9965359622182561
Position 9074: 0.9949362841528613
Position 40306: 0.9864696742546265
Position 41056: 0.9021183339050888
Position 9294: 0.7608861748812545
Position 9868: 0.6956497018828506
Position 12841: 0.468858326386619
Position 12534: 0.39120977569993926
Position 1797: 0.2463854088933773
Position 9297: 0.219614918246487
Position 6897: 0.19696638784549683
Position 40726: 0.19076334008616613
Position 25951: 0.16255848599205475
Position 12660: 0.09768218247400726
Position 39516: 0.09618566083922024
Position 10751: 0.06723900656379882
Position 2020: 0.06675507839281887
Position 42078: 0.04916862739711972
Position 13064: 0.04514688216229629
Position 13031: 0.042278654222732436
Position 40687: 0.03648935291005985
Position 3268: 0.031981234581345774
Position 13572: 0.029603190098581034
Position 437: 0.026574326599564036
Position 178: 0.02342831438459918
Position 12075: 0.02240055900808305
Position 41366: 0.02098641446343658
Position 9675: 0.020774191319676096
Position 40501: 0.01781107769180245
Position 13454: 0.017458164274328686
Position 4156: 0.01699968408126711
Position 10235: 0.014067261739341107
Position 41657: 0.013676639200665931
Position 665: 0.011803260079108582
Position 551: 0.011711312047312537
Position 13834: 0.011653087224391267
Position 2440: 0.010554229503703175
Position 42010: 0.0096225948956802
Position 9454: 0.009131035276816251
Position 6271: 0.008989814576492273
Position 3325: 0.007509256828516596
Position 11458: 0.006907102096510786
Position 12046: 0.0067486383951308555
Position 4967: 0.006326098266675009
Position 4681: 0.006065967289834946
Position 2387: 0.00596197639180586
Position 5437: 0.005841898260242917
Position 2409: 0.005725896042308011
Position 9731: 0.005673513094727124
Position 9148: 0.005040504250752436
Position 483: 0.004773001429701382
Position 229: 0.0047039881371709075
Position 41693: 0.004485722463440816
Position 40320: 0.004050096621292025
Position 41833: 0.003826608108695805
Position 40315: 0.003549210088323387
Position 6827: 0.0035359087651753544
Position 11101: 0.0029579082708375893
Position 5994: 0.0028696127754537903
Position 1698: 0.002589581913312213
Position 5723: 0.0025609095926675063
Position 4168: 0.002497315976800391
Position 41389: 0.0024505383304195727
Position 1053: 0.002409280123301569
Position 5649: 0.002387814021400756
Position 990: 0.0023861580958577373
Position 1737: 0.002149446626729622
Position 3153: 0.00201057198078184
Position 4105: 0.0019869930764491797
Position 42333: 0.001946384838474617
Position 41502: 0.0018158944563225767
Position 42015: 0.0017392581021457572
Position 41632: 0.0017051340863606095
Position 10720: 0.001661705856998185
Position 41065: 0.0016601151619297066
Position 9484: 0.0016335999971738265
Position 40541: 0.0014369383580636842
Position 40356: 0.0013379119399724811
Position 9314: 0.001326937119811195
Position 41822: 0.0013240371436912066
Position 40619: 0.0012633253908665813
Position 3572: 0.0012176805784031815
Position 1538: 0.001130953460701684
Position 4211: 0.001106398084079736
Position 4340: 0.0011024746744507006
Position 1194: 0.0010239030333503913
Position 10603: 0.0009324643772837106
Position 41563: 0.0008375971624231536
Position 10007: 0.0006961345181664579
Position 10987: 0.0006939535177031438
Position 805: 0.0006917733338763896
Position 1163: 0.0006792934777762164
Position 41335: 0.00066748266085712
Position 427: 0.0006110536606379408
Position 2052: 0.0005935249748357107
Position 9523: 0.000567422495225812
Position 10640: 0.0005621739959310352
Position 22415: 0.0005513460201242369
Position 41300: 0.0005494200294571759
Position 42119: 0.0005244082667860111
Position 1118: 0.0005097558253034937
Position 349: 0.00044755685389727954
Position 39691: 0.00042860590643084654
Position 1647: 0.00040426847589500044
Position 1345: 0.000398125338262999
Position 2619: 0.00039481807882416905
Position 22455: 0.000368713283517467
Position 42277: 0.000368049164177549
Position 40506: 0.0003444849495434299
Position 22601: 0.00032416034206782484
Position 808: 0.0002825860096379972
Position 721: 0.00026563388596046237
Position 3669: 0.0002626062255828391
Position 39718: 0.00022335783653435373
Position 1358: 0.0002023323751048036
Position 10709: 0.00018741069898852136
Position 27474: 0.00018082672790420694
Position 40765: 0.00017722484674706924
Position 927: 0.0001708051302784813
Position 1701: 0.0001585376978427184
Position 41720: 0.0001539230475193575
Position 13414: 0.00014819438437267872
Position 10340: 0.0001297837080899182
Position 41849: 0.00011645459315371684
Position 765: 0.00010724605041409329
Position 276: 7.450950786555111e-05
Position 1135: 6.908741014556473e-05
Position 595: 4.924069130864124e-05
Position 9937: 4.3690090841304534e-05
Position 33947: 3.9715559043903484e-05
Position 1243: 2.988307048169015e-05
Position 9736: 2.839768061936972e-05
Position 40546: 2.2392930483106996e-05
Position 4223: 2.2202461515318114e-05
Position 619: 2.060705966843312e-05
Position 40335: 1.8927652250935385e-05
Position 678: 1.6623091564151386e-05
Position 2370: 1.6270943835816653e-05
Position 2334: 1.4554525421970313e-05
Position 9916: 1.2823579805003922e-05
Position 39526: 1.2150854765708731e-05
Position 40326: 1.1339414497366532e-05
Position 2155: 1.001528385416924e-05
Position 811: 9.116857571642598e-06
Position 39530: 8.595543348535515e-06
Position 836: 7.563804072661365e-06
Position 10246: 7.5484402879220205e-06
Position 39751: 6.353742308583733e-06
Position 10409: 5.939809908734433e-06
Position 10058: 5.618001557735887e-06
Position 10043: 4.978947042319151e-06
Position 9744: 4.8753247544252795e-06
Position 10159: 4.735808775005002e-06
Position 8206: 4.717169774839021e-06
Position 10763: 4.401381094054305e-06
Position 10077: 4.2798853870213e-06
Position 10025: 3.4499840722922724e-06
Position 40573: 2.880560611314875e-06
Position 7356: 2.7121040124128028e-06
Position 2463: 1.7456732440586456e-06
Position 40418: 7.008452138312258e-07
Position 7830: 2.7547438796903406e-07
Position 897: 2.683673028888112e-07
Position 40386: 1.8669561402743002e-07
Position 912: 2.318236483807705e-08
Position 40383: 2.12720358548301e-08
Position 289: 1.3916898757034284e-08
Position 40329: 1.374753443921958e-08
Position 295: 9.754002530488003e-09
Position 9910: 4.558765463538821e-09
Position 373: 2.1010261851427983e-09
Position 104: 1.534127963568226e-09
Position 393: 5.173609826076137e-10
Position 143: 2.3455606667382614e-10
Position 110: 1.9356156016373e-10
Position 146: 5.416362309910123e-11
Position 130: 1.383871844495684e-11
Position 356: 1.0922298123917019e-11
Position 387: 8.868686682695396e-12
Position 502: 1.3551149314355054e-13
