Gene = Smg5
Position 3766: 0.00043033747672295553
Position 4385: 0.0004140852519644154
Position 4321: 0.0003906344719588189
Position 4676: 0.0003723282619902935
Position 2699: 0.00036927297073261503
Position 1719: 0.000366836576404827
Position 2929: 0.00030996310667567964
Position 1743: 0.00026147143990291145
Position 1880: 0.0002559572341697575
Position 4393: 0.0002199516394383106
Position 746: 0.00021518075469923416
Position 5464: 0.00021514419814263827
Position 3257: 0.00021469074435563485
Position 4803: 0.00020035524978709865
Position 2854: 0.00018688903769533603
Position 1047: 0.00017056897597189682
Position 1703: 0.00016727518032732982
Position 1447: 0.00016315736268177728
Position 399: 0.00014499709167829149
Position 4850: 0.00014424078070892802
Position 788: 0.00014231066470410836
Position 224: 0.00012720832704523152
Position 2064: 0.00012424750637420533
Position 333: 0.00012038051157813589
Position 3584: 0.00011967898375791561
Position 5085: 0.00011526146380407641
Position 4029: 9.987172340965306e-05
Position 1336: 9.931729508364503e-05
Position 1085: 9.236784445814201e-05
Position 5812: 8.88508120996455e-05
Position 636: 8.564497980721957e-05
Position 3413: 7.451382680959954e-05
Position 1064: 6.34025430554185e-05
Position 4430: 6.203150711113111e-05
Position 3347: 5.978162278861548e-05
Position 359: 5.965613167446288e-05
Position 4279: 5.5431220906002324e-05
Position 2994: 5.482913170195161e-05
Position 682: 4.802033444997958e-05
Position 1295: 4.774495462789299e-05
Position 615: 4.4415025638115255e-05
Position 1877: 4.391229753521745e-05
Position 4974: 3.73167080843063e-05
Position 419: 3.58858098124794e-05
Position 4922: 3.229786445257775e-05
Position 1076: 3.19961454362106e-05
Position 5585: 3.088465024971531e-05
Position 2828: 3.0374715952090227e-05
Position 995: 2.9972983426730648e-05
Position 1172: 2.9278762630924455e-05
Position 371: 2.710107265004457e-05
Position 2706: 2.630664215838256e-05
Position 2696: 2.590963378402977e-05
Position 5026: 2.3131296335695612e-05
Position 4192: 2.147688698500331e-05
Position 5554: 2.0879850920623498e-05
Position 4189: 1.994467523217465e-05
Position 2870: 1.9734061597462453e-05
Position 798: 1.8479616133878764e-05
Position 5365: 1.4749662806147958e-05
Position 4689: 1.4670550149263648e-05
Position 1007: 1.0895022238212238e-05
Position 414: 1.0850728662956436e-05
Position 4686: 1.0762710870172068e-05
Position 1361: 9.436351125171863e-06
Position 4433: 6.733379613300878e-06
Position 4731: 5.936615461303632e-06
Position 318: 5.163833612987885e-06
Position 667: 4.783021064375169e-06
Position 241: 4.160407472986006e-06
Position 856: 2.1859615473868864e-06
Position 289: 1.7995965560024533e-06
Position 121: 1.2573485539828268e-06
Position 983: 6.99752916589261e-08
Position 1016: 4.5218299469250947e-08
Position 885: 1.1223157737601681e-08
Position 880: 1.0824950075165042e-08
Position 161: 8.404939488216198e-10
Position 198: 3.8739145354481473e-10
Position 1029: 1.9750507220182222e-10
Position 243: 1.7869620169650302e-10
Position 416: 4.944521216592518e-11
Position 426: 4.93475169266117e-11
Position 202: 4.8656553909455545e-12
Position 447: 3.1394754883359784e-12
Position 440: 1.1572559019964882e-12
Position 421: 1.0834257880221929e-12
Position 144: 4.219220367576239e-15
Position 204: 5.143955630463851e-19
