Gene = Cyp6a16
Position 1002: 2.164509330514604e-06
Position 143: 1.7341277357001593e-06
Position 259: 6.210919127704989e-07
Position 381: 5.283700321907105e-07
Position 862: 3.3143296633217706e-07
Position 806: 2.804304184251489e-07
Position 822: 2.0950500937271896e-07
Position 641: 1.6306923324070417e-07
Position 16: 4.956964158631969e-08
Position 262: 1.093256926786117e-08
Position 405: 1.295055240466455e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1717: 0.9889447840901177
Position 563: 0.6984875082254998
Position 1207: 0.09340465148460869
Position 2687: 0.08288644403347675
Position 1191: 0.07709744044204356
Position 2624: 0.042318384192102855
Position 822: 0.042256632234094656
Position 737: 0.021957673771261323
Position 2360: 0.020696643179305307
Position 2594: 0.013595503835539592
Position 751: 0.010514649153853663
Position 2274: 0.008038895800639573
Position 2307: 0.006932433653573207
Position 2073: 0.006567860344767428
Position 2924: 0.005513642505565787
Position 2711: 0.005297981738890249
Position 2328: 0.004949312141169087
Position 1060: 0.004797581411750945
Position 806: 0.003298681109507579
Position 1029: 0.002369291212643048
Position 898: 0.001999133819457254
Position 2369: 0.0019948181019969627
Position 1193: 0.0015592813096733259
Position 1198: 0.0014461205221756247
Position 2210: 0.0013690931039122209
Position 646: 0.0012505435687288125
Position 2872: 0.0012113300304615196
Position 2111: 0.0011880389330926118
Position 2713: 0.0011628278625790734
Position 1032: 0.0009684705366352599
Position 2048: 0.0009518342612757829
Position 1018: 0.0008329615801167477
Position 372: 0.0007895252252614777
Position 2253: 0.0006630007315809714
Position 971: 0.0006412992464284724
Position 1026: 0.0005379226312552525
Position 1669: 0.00048261014992882507
Position 977: 0.00045847856270713887
Position 649: 0.0004118418413329674
Position 706: 0.0003623017526519589
Position 1164: 0.0003560340421511496
Position 622: 0.0003515313116498628
Position 578: 0.0003459460508537536
Position 924: 0.0003187521628395572
Position 2498: 0.00025734305896848
Position 2319: 0.00019820721759977373
Position 1332: 0.00019149494101343488
Position 1495: 0.00017147415994628494
Position 1745: 0.0001542793807890295
Position 3129: 0.00010372409480734005
Position 422: 8.347279356361108e-05
Position 155: 7.186102728887944e-05
Position 665: 7.081653068681905e-05
Position 712: 5.852782727218994e-05
Position 1065: 5.3624001908767734e-05
Position 764: 5.1644437243349866e-05
Position 1315: 4.610882294167187e-05
Position 921: 3.171680154267893e-05
Position 1439: 2.133218504627049e-05
Position 907: 1.8212482815596546e-05
Position 680: 1.7287971955665866e-05
Position 839: 1.5913513910698703e-05
Position 209: 1.275211945958457e-05
Position 215: 1.1623745986762314e-05
Position 2495: 1.0774959112384483e-05
Position 854: 8.022878789080258e-06
Position 471: 2.277506944065579e-06
Position 59: 1.7018340965785624e-06
Position 120: 1.5389588612961466e-06
Position 715: 1.3877434162916299e-06
Position 507: 1.3233854855760113e-06
Position 435: 1.0921729022349388e-06
Position 222: 1.0866512307155794e-06
Position 285: 8.935109492147199e-07
Position 329: 7.411221030924904e-07
Position 655: 6.275910383760514e-07
Position 844: 6.187213295701329e-07
Position 1126: 4.530403150480184e-07
Position 402: 4.0130430370926295e-07
Position 1116: 2.028174129347838e-07
Position 1470: 1.5075905423986387e-07
Position 1870: 1.4904990889390398e-07
Position 468: 1.260289476996498e-07
Position 378: 9.556992798154862e-08
Position 176: 6.130998051850184e-08
Position 641: 3.430518168948561e-08
Position 189: 1.7457768598727818e-08
Position 192: 1.502640159430777e-08
Position 671: 8.167924588589022e-09
Position 1251: 7.978302604383719e-09
Position 162: 7.434072535050072e-09
Position 381: 5.779392841318207e-09
Position 1248: 4.091234335824563e-09
