Gene = stwl
Position 6780: 0.006318110891105576
Position 2786: 0.0062067999030547385
Position 6376: 0.005243384570940371
Position 1456: 0.004652190824441061
Position 966: 0.004582369735548217
Position 388: 0.003960216378795564
Position 3069: 0.003943694882174094
Position 1453: 0.002990553272245458
Position 1372: 0.0026530032128691955
Position 795: 0.0025430812372710617
Position 378: 0.00241263523390311
Position 5767: 0.0023853783027379736
Position 1083: 0.002330278745050784
Position 265: 0.0019137405804915983
Position 408: 0.001830292923554968
Position 1639: 0.001567662687629496
Position 4228: 0.0015464970349437445
Position 5248: 0.0012597102248439558
Position 440: 0.001056127449948126
Position 828: 0.0009007437513864657
Position 1109: 0.0006863061216708332
Position 4021: 0.000661275360357025
Position 2127: 0.0006308554865431256
Position 3805: 0.0006254690126568858
Position 2534: 0.0005992625252480354
Position 4611: 0.000555426379006418
Position 1239: 0.00043049785095185944
Position 367: 0.00040645464270898564
Position 2577: 0.0003486582882010719
Position 3985: 0.0003459318671184972
Position 4101: 0.0003446586509980888
Position 105: 0.00032816467298619047
Position 840: 0.0003243563459685398
Position 1397: 0.0002984082324765376
Position 1419: 0.0002803399265009635
Position 3558: 0.00027692740162895454
Position 712: 0.00027126748429930785
Position 166: 0.00026417237357666165
Position 1591: 0.00023660465527911768
Position 3437: 0.00015997704421805877
Position 1010: 0.00013970832945439578
Position 3475: 0.00013611199765335247
Position 837: 0.0001262661634994315
Position 580: 0.00012212459999602133
Position 2716: 0.00012170941769813153
Position 2216: 9.219422689592095e-05
Position 2945: 8.061407586365138e-05
Position 2745: 8.034341305345308e-05
Position 2555: 6.614510480875217e-05
Position 1279: 3.232915412346739e-05
Position 483: 2.841133274953442e-05
Position 174: 1.1177088898258948e-05
Position 480: 4.217946655557471e-06
Position 137: 4.169779448282545e-06
Position 1893: 1.5359023461431806e-06
Position 601: 6.775596251772026e-07
Position 1106: 6.352583663952111e-07
Position 645: 5.947577866926846e-07
Position 412: 3.500279869594644e-07
Position 531: 3.040550981626892e-07
Position 1003: 2.915232494523928e-07
Position 458: 2.2035018988927597e-07
Position 269: 1.7516360098597933e-07
Position 219: 1.2326816977934143e-07
Position 312: 1.1276825082885341e-07
Position 451: 2.4830457894264005e-08
Position 230: 5.368492098051549e-09
Position 227: 1.932124193972208e-09
