Gene = spz4
Position 6879: 0.0028692507191377557
Position 6338: 0.002736365102352604
Position 6926: 0.0027309785588862595
Position 4772: 0.002666340431070571
Position 334: 0.0025983410614442187
Position 2953: 0.0025701041987752186
Position 684: 0.0023532097801383335
Position 6259: 0.002244811969257231
Position 5747: 0.001903267539508487
Position 5368: 0.001752550454418701
Position 2487: 0.0017195350890716542
Position 2606: 0.0016673530066257257
Position 4564: 0.0015592072860003857
Position 2008: 0.0015025309402573615
Position 5986: 0.0013370812343561787
Position 6457: 0.0011047233152604618
Position 6858: 0.001100394884739133
Position 5828: 0.001051738447850323
Position 6696: 0.0006507506028778443
Position 3754: 0.0006245283063819733
Position 703: 0.0006216823539547153
Position 6555: 0.0005049468459676329
Position 155: 0.0004715974026714882
Position 2575: 0.00044538295560398697
Position 3975: 0.0004158018580042064
Position 2280: 0.0003736035851369375
Position 1694: 0.00031958919875132877
Position 4386: 0.00029285237922272475
Position 3292: 0.00027609338179897193
Position 4646: 0.00026232462614733144
Position 541: 0.00010523722612870344
Position 710: 7.168936911596056e-05
Position 6040: 6.793942253766347e-05
Position 5917: 6.267740264061483e-05
Position 158: 5.606110128157898e-05
Position 5903: 5.542068321968468e-05
Position 532: 3.1427676923257596e-05
Position 1106: 2.2453577477405443e-05
Position 1472: 1.7213395408666726e-05
Position 1610: 1.646150863327753e-05
Position 1796: 1.594471306501535e-05
Position 926: 1.325111309513376e-05
Position 957: 4.139227378477731e-06
Position 816: 3.1840864313876075e-06
Position 597: 2.3405100742465147e-06
Position 245: 1.360325259158552e-06
Position 109: 1.1112294495915202e-06
Position 187: 1.0897617752681055e-06
Position 448: 5.428535231025542e-07
Position 95: 5.403896942149428e-07
Position 384: 1.5838533778424155e-07
Position 430: 8.217459502173794e-08
Position 171: 6.363066741685496e-08
Position 395: 4.621716423278363e-08
Position 1062: 1.5683654848681467e-08
Position 263: 1.4796672942468766e-08
Position 463: 1.3458045834678982e-08
Position 546: 8.182376503608709e-09
Position 401: 3.065987167382729e-09
Position 478: 2.2731915614671446e-09
Position 496: 4.761098867134499e-10
Position 565: 3.1287944034008683e-10
Position 552: 2.943906052655427e-10
Position 500: 1.7461523077665403e-10
Position 616: 1.0396742293287014e-10
Position 607: 2.945887892499943e-11
Position 255: 2.0373300526540856e-16
