Gene = sstn
Position 3501: 0.0011285532801807003
Position 2807: 0.0011057108186685975
Position 3541: 0.0010800885491230685
Position 2596: 0.0010694998998735253
Position 1834: 0.001060649674629006
Position 2209: 0.0010494792815182246
Position 1808: 0.0010238321109115127
Position 2362: 0.000977714759792207
Position 74: 0.0009620477923863387
Position 1179: 0.0009525817650460015
Position 1805: 0.0008899993620713615
Position 1188: 0.0008281516516922144
Position 3186: 0.0007364727642920236
Position 2547: 0.0007066427316140575
Position 2504: 0.0007022203802713495
Position 769: 0.0006694031075305093
Position 3332: 0.0006298885436930634
Position 1155: 0.0006260766376802552
Position 1129: 0.0005994594261281083
Position 1440: 0.0005392169594501081
Position 1048: 0.0005008661580234634
Position 1299: 0.00043816918091820574
Position 1594: 0.0004129027664834007
Position 1790: 0.0003982896462326148
Position 1483: 0.00039226391608654474
Position 2691: 0.0003628735176882656
Position 2015: 0.0003492347370441355
Position 2001: 0.00032876001650928216
Position 2421: 0.0003194316735065396
Position 2775: 0.00031251339916723734
Position 738: 0.0003097040390047037
Position 2514: 0.000294657564571658
Position 2381: 0.0002228773245024863
Position 2371: 0.00022257716165230372
Position 2290: 0.00022178948874530973
Position 3867: 0.0002071891823051166
Position 1633: 0.000205434600063469
Position 2147: 0.00020364349554011514
Position 2320: 0.0001978913628846382
Position 2223: 0.00018316921066688146
Position 1944: 0.00016637194110887988
Position 839: 0.00016164001336168443
Position 1207: 0.00014159372486967803
Position 580: 0.0001155353717952671
Position 1470: 0.00010708225483863452
Position 1495: 0.00010248005272057321
Position 1503: 8.061224651764195e-05
Position 611: 7.232882290193113e-05
Position 1478: 6.848978488153734e-05
Position 1376: 5.4404214006186784e-05
Position 210: 3.630343484788587e-05
Position 160: 4.6970294986292355e-06
Position 827: 3.721528918110262e-06
Position 166: 2.2377406992421855e-06
Position 121: 1.1347101375628002e-06
Position 90: 7.607189885537632e-07
Position 437: 3.517846963481503e-07
Position 141: 2.6792353725492806e-07
Position 246: 6.779648540562938e-08
Position 171: 1.2990898263947921e-08
Position 443: 1.2482470928154004e-08
Position 557: 1.12308691895928e-08
Position 235: 1.09859384329218e-08
Position 439: 9.140415713375513e-09
Position 187: 6.035699357994481e-09
Position 460: 2.8794668018064988e-09
Position 250: 9.386560847794676e-10
Position 291: 1.0556211540861443e-10
