Gene = geko
Position 4367: 0.00015307928556551877
Position 128: 0.00012498875781507174
Position 936: 0.00010530687630646311
Position 277: 9.195472798086683e-05
Position 2482: 8.92612054614772e-05
Position 4515: 8.842888125232284e-05
Position 1154: 7.057723046960876e-05
Position 4410: 6.289324267857099e-05
Position 5038: 6.161748551886379e-05
Position 191: 5.00085641145374e-05
Position 1467: 3.929220128748159e-05
Position 2133: 3.402502983607307e-05
Position 954: 3.210102519889147e-05
Position 68: 3.1697892869251053e-05
Position 350: 2.8498453983771837e-05
Position 2114: 2.686853451931397e-05
Position 171: 2.2495914178012784e-05
Position 453: 1.9520557710186697e-05
Position 5856: 1.698373320288437e-05
Position 5842: 1.5178075646335647e-05
Position 839: 1.488045736776374e-05
Position 5810: 1.4100673545725262e-05
Position 222: 1.3003755394966045e-05
Position 123: 1.2026323409462837e-05
Position 581: 1.1740697108999675e-05
Position 275: 1.0973974385874991e-05
Position 81: 6.915360385051748e-06
Position 997: 6.11750478668076e-06
Position 1246: 6.087572967101324e-06
Position 4891: 5.423940521568407e-06
Position 1267: 4.600365552858181e-06
Position 745: 3.975742184836206e-06
Position 1004: 3.553693251272292e-06
Position 807: 3.1807707020260157e-06
Position 364: 2.9731213864296213e-06
Position 254: 2.6815275329068652e-06
Position 4349: 2.518983128593746e-06
Position 544: 2.2544562834304406e-06
Position 1380: 2.162364551370994e-06
Position 764: 1.5718032911456356e-06
Position 556: 1.4092421450241227e-06
Position 83: 1.2890347048795454e-06
Position 771: 1.2419688220129252e-06
Position 4374: 9.078997608407944e-07
Position 1058: 7.936772154862716e-07
Position 623: 7.854421763233726e-07
Position 541: 6.930625984847909e-07
Position 3: 4.28753178023763e-07
Position 4359: 3.9264946838302543e-07
Position 842: 3.492208518637286e-07
Position 534: 2.707378132602133e-07
Position 353: 2.6844060267403674e-07
Position 889: 1.7885642969183128e-07
Position 432: 1.737744464154172e-07
Position 858: 1.2577301813791563e-07
Position 377: 1.0283654196041091e-07
Position 655: 9.864982859651346e-08
Position 940: 8.065203950804434e-08
Position 678: 7.153908109220948e-08
Position 648: 5.8292735481198136e-08
Position 412: 4.1748230460961774e-08
Position 1112: 3.584324859127964e-08
Position 488: 3.26920796646545e-08
Position 1224: 3.2440443176312506e-08
Position 1253: 3.234190493727806e-08
Position 438: 2.3745598060747953e-08
Position 643: 8.926354189923832e-09
Position 657: 5.831675524807072e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5519: 0.9553198614313255
Position 4099: 0.8842545187857519
Position 5818: 0.12867387194754107
Position 4126: 0.07566119909916613
Position 1061: 0.05251426063477028
Position 4918: 0.043629201959569486
Position 4436: 0.03711462312702461
Position 1614: 0.018459986717141143
Position 4123: 0.018216199398427592
Position 1205: 0.01710051849863661
Position 1400: 0.015543056674070669
Position 4946: 0.01479017351565918
Position 4515: 0.014026398936112985
Position 4569: 0.01380248283203969
Position 377: 0.01368136904102452
Position 5466: 0.012678820997651039
Position 5485: 0.01259263109352309
Position 4546: 0.01115294732942952
Position 5021: 0.01076956141148635
Position 4566: 0.00944432489282504
Position 1648: 0.008563982803585276
Position 2267: 0.00769502075883624
Position 3307: 0.006570461458727916
Position 912: 0.006489606351464003
Position 3858: 0.004959743535208661
Position 112: 0.004846627526010373
Position 1359: 0.004520066773583593
Position 4129: 0.004267666339914934
Position 5945: 0.003337150094131798
Position 889: 0.0028269343909327945
Position 4799: 0.0026539082600163396
Position 2209: 0.002552812535776419
Position 5322: 0.0025164141054397735
Position 2659: 0.0021850123556873134
Position 1415: 0.0019089282330637843
Position 3864: 0.0017879041325095971
Position 5851: 0.0016108875892750288
Position 2455: 0.0013057978119415934
Position 3938: 0.0012542854638294234
Position 5916: 0.001245794490522121
Position 5133: 0.0012446785846021637
Position 350: 0.001205450422784252
Position 5171: 0.0009935529343334563
Position 3375: 0.0009079931022243035
Position 4722: 0.0008302003694992757
Position 2541: 0.0007291620362961407
Position 3090: 0.0006395544144412722
Position 2927: 0.0005400604842942569
Position 1684: 0.0005326085824548962
Position 3817: 0.0005046304587152878
Position 4787: 0.0004488996485524573
Position 5138: 0.0004437929531519331
Position 1490: 0.0004330308682238337
Position 288: 0.00043250286690233684
Position 202: 0.0004225088111209422
Position 4958: 0.0003749712570806978
Position 4635: 0.00037429345653156536
Position 5889: 0.00035330510982947824
Position 3971: 0.00032461865775050704
Position 953: 0.0003228347559595153
Position 4349: 0.0003121626241284458
Position 1520: 0.00029857666034320763
Position 4227: 0.0002917305048688869
Position 1709: 0.0002878604741996064
Position 5789: 0.0002730974965049455
Position 1879: 0.00026339620092511216
Position 5240: 0.00023491643328949098
Position 2074: 0.00023090513851122256
Position 1239: 0.00022564850122527448
Position 517: 0.00021700692121360887
Position 2017: 0.00021525491260964368
Position 5043: 0.00021100939313130077
Position 1427: 0.00020688865987897082
Position 5218: 0.00020143496290507182
Position 3404: 0.0001702817556397708
Position 5618: 0.00015754035363924044
Position 3911: 0.0001572555217979125
Position 4770: 0.000138160009434953
Position 4606: 0.00013632820818243983
Position 4359: 0.0001347279265008426
Position 4483: 0.00012516520462606763
Position 3968: 0.000113781496761631
Position 275: 0.00011205696144536129
Position 1591: 0.0001104644338097484
Position 1210: 0.00010608955703954679
Position 4384: 9.669611782519753e-05
Position 5957: 9.262909302980487e-05
Position 175: 9.209526866029963e-05
Position 4651: 8.853231537899588e-05
Position 5663: 8.793053692493e-05
Position 1576: 8.513501285977529e-05
Position 1380: 7.59432842464429e-05
Position 1070: 7.129565182689392e-05
Position 5842: 5.622110713839687e-05
Position 842: 5.497939059536915e-05
Position 5895: 5.452064388435531e-05
Position 4524: 4.6748073703712946e-05
Position 2816: 4.497770940989352e-05
Position 3338: 2.6139464960425645e-05
Position 853: 2.5552588625745177e-05
Position 3265: 2.3187779694533895e-05
Position 4730: 1.2519251122011013e-05
Position 4404: 8.13112207563559e-06
Position 858: 7.158579323240059e-06
Position 2039: 3.3587564961603794e-06
Position 2591: 3.3454340815138877e-06
Position 2784: 3.1525144358839825e-06
Position 4401: 2.776781972150882e-06
Position 308: 2.7139990782910075e-06
Position 570: 2.2862367331011573e-06
Position 1828: 1.805241132121203e-06
Position 1436: 1.593731345263437e-06
Position 1552: 1.3097492742002633e-06
Position 1467: 7.689884678284899e-07
Position 2681: 7.600093784688973e-07
Position 1174: 6.81967395944067e-07
Position 210: 5.287717869192195e-07
Position 2100: 4.941032579747578e-07
Position 2503: 3.9180459592671164e-07
Position 2461: 3.5727870673163334e-07
Position 2000: 1.717421686030919e-07
Position 326: 1.5238960617378038e-07
Position 1907: 1.0752857744740861e-07
Position 305: 9.727556514105404e-08
Position 1983: 8.639865824270078e-08
Position 123: 5.7536406255541876e-08
Position 488: 2.4530324008770347e-08
Position 1010: 2.4086708759553944e-08
Position 62: 5.221892332168424e-09
Position 310: 4.910666073814287e-09
Position 618: 1.3585543246709174e-11
Position 587: 2.615246237310501e-13
Position 623: 1.0234017019727846e-14
Position 577: 7.114045336296067e-16
