Gene = E(z)
Position 1064: 0.0018964773082226765
Position 2944: 0.0018231343434359244
Position 1132: 0.0014874077987033997
Position 2581: 0.0013835792777131817
Position 2071: 0.0012193860312606389
Position 2533: 0.0012141865634763599
Position 1030: 0.0011292406557538311
Position 433: 0.0010515604133012613
Position 2486: 0.0009859584598276056
Position 1121: 0.0009580564564303271
Position 2350: 0.0007656436431971259
Position 1090: 0.0007514555253626257
Position 2387: 0.0007436487674906029
Position 2838: 0.000652702494123714
Position 848: 0.0005672007498940082
Position 384: 0.0005576396616063174
Position 2045: 0.0004805966894708237
Position 961: 0.00047120317569993036
Position 3291: 0.00040540503883569433
Position 1106: 0.00040406777188533373
Position 681: 0.00039417679570609253
Position 784: 0.00039145654801481017
Position 607: 0.0003886876321423652
Position 2638: 0.0003811653883705518
Position 3431: 0.00036993282151618397
Position 2896: 0.00033730828134930077
Position 2875: 0.0003302702638733524
Position 2466: 0.00031920655590763
Position 694: 0.00030967205769904887
Position 311: 0.0003076921298008235
Position 1007: 0.0002560617932498029
Position 2602: 0.00024250789781191304
Position 2112: 0.0002211257125944605
Position 598: 0.00021882405177043145
Position 2707: 0.00020965538959448048
Position 763: 0.00019550561316786198
Position 1304: 0.00016923334543165534
Position 2005: 0.00016499037491227392
Position 1388: 0.00012288116865244108
Position 646: 9.994379102511771e-05
Position 3300: 8.253102647991995e-05
Position 320: 7.349147885933106e-05
Position 1391: 7.298808589668157e-05
Position 1190: 6.942985025494035e-05
Position 1364: 6.701992384805164e-05
Position 2398: 6.636263619223785e-05
Position 3138: 6.0181392573771456e-05
Position 3402: 5.9055967961197825e-05
Position 2210: 4.040152950926647e-05
Position 395: 4.0087680579187046e-05
Position 2204: 3.9620353871385235e-05
Position 2323: 3.772936786588294e-05
Position 437: 3.128741056889507e-05
Position 1986: 2.7866213270062147e-05
Position 294: 2.567622500652922e-05
Position 279: 2.1654483074741368e-05
Position 3390: 2.0492597274163412e-05
Position 2224: 1.235151110378176e-05
Position 3087: 7.697797520320443e-06
Position 3219: 5.1501927735013615e-06
Position 413: 5.11183277288061e-06
Position 2599: 4.64533329196118e-06
Position 2473: 4.218795584987421e-06
Position 1309: 4.113415717014685e-06
Position 1418: 3.2155334763524604e-06
Position 440: 2.7638329321624276e-06
Position 443: 2.7572257599417465e-06
Position 419: 2.6683050404915938e-06
Position 2394: 2.5732933318344355e-06
Position 2092: 1.8905559206539517e-06
Position 2260: 1.6452350186405315e-06
Position 2255: 1.3837422545841194e-06
Position 2401: 1.222994068847263e-06
Position 2605: 1.1300223876953048e-06
Position 1709: 9.795209627542974e-07
Position 2327: 9.723440370420742e-07
Position 401: 9.04932562194443e-07
Position 2228: 7.268367712595011e-07
Position 403: 3.5820911287059914e-07
Position 470: 3.004414145902493e-07
Position 78: 7.582191739559101e-08
Position 559: 4.227886853922329e-08
Position 473: 2.600850319496328e-08
Position 892: 1.8734626578979612e-08
Position 484: 7.548644803227466e-09
Position 89: 3.865538021321303e-12
Position 93: 2.7242773376587526e-17
