Gene = hid
Position 12086: 0.9663737304802292
Position 15549: 0.9624921658332789
Position 13268: 0.9411218951947826
Position 4339: 0.16037524656164923
Position 947: 0.13962453421708138
Position 17096: 0.09953381726852108
Position 13792: 0.062251633009230964
Position 15957: 0.03877684335021762
Position 13713: 0.037081055317960694
Position 16181: 0.02657283527419009
Position 13230: 0.018903289363802235
Position 925: 0.016763806564167264
Position 1201: 0.01550775653375501
Position 3582: 0.015365449393347715
Position 3165: 0.014427907257647539
Position 15133: 0.012475615063826927
Position 2784: 0.012410312998729117
Position 2565: 0.011518617554926475
Position 418: 0.00967787818007757
Position 1329: 0.009456446398443397
Position 13242: 0.009123065322253694
Position 16617: 0.00847768703537138
Position 10106: 0.008160784384696902
Position 16533: 0.007843193593443645
Position 386: 0.007015488553275848
Position 8825: 0.006709225581150659
Position 3261: 0.006135673213115975
Position 5063: 0.005611258245457747
Position 8637: 0.005371451454026015
Position 8495: 0.0052683728773199896
Position 16444: 0.005239208821453501
Position 2727: 0.005199788453101672
Position 14896: 0.005131787833944273
Position 3112: 0.0045517567150494325
Position 1956: 0.0038716499300311892
Position 1079: 0.0035637938995322603
Position 17551: 0.0035493834908578463
Position 912: 0.0034670293183668
Position 16681: 0.0034240211061724347
Position 2370: 0.003354730692703823
Position 1237: 0.003339386113644087
Position 2975: 0.003273125289495012
Position 9904: 0.003024255229677228
Position 1560: 0.0029064647306861835
Position 1528: 0.0028963339912435075
Position 12103: 0.002853723456608724
Position 1973: 0.0028528061817221597
Position 9863: 0.002836693539245639
Position 2343: 0.0028208046072425905
Position 17591: 0.0026225325113349344
Position 1428: 0.002613114385194024
Position 15941: 0.0024230702258170424
Position 15753: 0.0023915600900241613
Position 15707: 0.0021902155873549756
Position 15558: 0.0020725916533853132
Position 176: 0.0019329366874599658
Position 15795: 0.001807958541703923
Position 12048: 0.0016809326428413615
Position 1990: 0.001457791265816271
Position 13113: 0.001405293631672067
Position 13775: 0.0013429181510647469
Position 369: 0.0011912203626713784
Position 11895: 0.0011662864045249766
Position 415: 0.001056920136269808
Position 8533: 0.0010370694795117147
Position 100: 0.0009890591510479541
Position 17744: 0.0009225883593361945
Position 405: 0.0009109406016136784
Position 4321: 0.000904969464188084
Position 16783: 0.0007752406749706908
Position 17340: 0.0007718743081340775
Position 4409: 0.0007285905089265574
Position 11659: 0.000688209502795663
Position 1334: 0.0006444241285390585
Position 13210: 0.0005730166980510317
Position 16271: 0.0005373310982036509
Position 14324: 0.0005177404493227108
Position 12669: 0.0005065377111668375
Position 16335: 0.0004973216620428524
Position 17139: 0.0004925476658112681
Position 14148: 0.0004903133004766498
Position 157: 0.0004891311564482391
Position 15491: 0.0004352257571280673
Position 1571: 0.00041383340901591755
Position 3280: 0.0004043739185762015
Position 1457: 0.00039347662267516905
Position 16044: 0.0003678680115687412
Position 16748: 0.0003499224996773586
Position 1014: 0.00034790361050381064
Position 15918: 0.0003375120617252487
Position 16268: 0.0003239832476678124
Position 1922: 0.0003045164289969734
Position 4344: 0.0003025890017170759
Position 15713: 0.00030220783578304583
Position 13272: 0.00029449446989829293
Position 12934: 0.00029304169674320514
Position 13904: 0.00028491705312099413
Position 3588: 0.00027883772771808386
Position 12924: 0.0002733257180768916
Position 13949: 0.00023517004848895375
Position 13841: 0.00021720797238900276
Position 14348: 0.00021560828976782193
Position 2679: 0.00021001558814719867
Position 12804: 0.0001984741874152375
Position 16388: 0.00015924079855679025
Position 16332: 0.00015184825410443286
Position 14747: 0.00012664033086986636
Position 1355: 0.00011956913733193876
Position 2979: 0.00011585040853640446
Position 2941: 0.00011321706398250607
Position 15023: 0.00011313693871660926
Position 13653: 9.865532549585691e-05
Position 12675: 9.763338576428052e-05
Position 1291: 9.438006821660825e-05
Position 15807: 7.504623373947499e-05
Position 14318: 7.490837773591942e-05
Position 12738: 7.160909399656346e-05
Position 14079: 7.00421483684678e-05
Position 3026: 6.772759346054031e-05
Position 14840: 6.373873088407388e-05
Position 1170: 5.991815292505074e-05
Position 15054: 4.723573890243197e-05
Position 13796: 4.680563976448821e-05
Position 1000: 3.913618785121665e-05
Position 13744: 3.876101408841464e-05
Position 13816: 3.6436618102353325e-05
Position 1003: 3.523044136315269e-05
Position 14438: 2.7096442021804883e-05
Position 192: 2.6433118886617337e-05
Position 1219: 2.5626790482339997e-05
Position 13672: 2.193620395997511e-05
Position 1388: 1.5959559026186647e-05
Position 1340: 1.2058195777663279e-05
Position 1280: 1.098627004254371e-05
Position 13959: 7.204675122634095e-06
Position 272: 6.8888514904972145e-06
Position 461: 6.590165205854779e-06
Position 349: 6.375512444246135e-06
Position 960: 5.498954765480026e-06
Position 1887: 5.442621896399755e-06
Position 545: 4.94465018348736e-06
Position 625: 4.30499091696412e-06
Position 77: 3.9522657549680285e-06
Position 210: 3.02736042815258e-06
Position 438: 2.783669364537558e-06
Position 885: 2.5899653683054853e-06
Position 1395: 2.36555311743582e-06
Position 1474: 2.130496637914714e-06
Position 1579: 1.6877993577853965e-06
Position 1103: 1.6674229216148146e-06
Position 1106: 1.5241622983258752e-06
Position 764: 1.0264165128593029e-06
Position 296: 9.669725432783785e-07
Position 213: 8.618739079233092e-07
Position 106: 7.854185202371084e-07
Position 322: 5.672746307303983e-07
Position 718: 4.341819857507539e-07
Position 1117: 3.5977536082265244e-07
Position 445: 2.5488515013610386e-07
Position 1591: 2.4356579860657126e-07
Position 435: 2.0031880041749933e-07
Position 456: 1.3389181812435057e-07
Position 423: 1.1917012115405073e-07
Position 776: 8.353428055131568e-08
Position 490: 6.325341168441043e-08
Position 254: 4.504132547063139e-08
Position 277: 3.7361478832874255e-08
Position 111: 2.8082584551315012e-08
Position 798: 1.955410469198043e-08
Position 564: 1.9103345417584202e-08
Position 715: 9.271970751500163e-09
Position 465: 9.113160473919932e-09
Position 826: 7.626771794956075e-09
Position 494: 4.124365677118737e-09
Position 237: 3.69258585421189e-09
Position 498: 2.6795323047343302e-09
Position 469: 2.3475269152805694e-09
Position 6060: 8.041363407184412e-10
Position 3560: 1.0911489681799197e-12
