Gene = Spn
Position 45719: 0.006514944688819842
Position 46314: 0.0063573371287739535
Position 45077: 0.005909336984477231
Position 45043: 0.005906041506426529
Position 14792: 0.0052092866104710206
Position 14944: 0.0051103239214499736
Position 45834: 0.004980748172508697
Position 41765: 0.004757671864470954
Position 9234: 0.004548924945974447
Position 44553: 0.004087663815952734
Position 45125: 0.003931761316282472
Position 46142: 0.003663544115386565
Position 30150: 0.0033439602422887273
Position 43040: 0.0031432131462977683
Position 41699: 0.0028480603684174688
Position 7915: 0.0027718164315024387
Position 46422: 0.002396208545501504
Position 1557: 0.002354214032505688
Position 46012: 0.002243636282767818
Position 46098: 0.002063655478539707
Position 1697: 0.001870228796959295
Position 519: 0.0017239331421036624
Position 30018: 0.0016772535187533355
Position 13113: 0.0016411755831886342
Position 1004: 0.0016295405003898538
Position 44907: 0.0014104174406648184
Position 41212: 0.0013163913856201494
Position 877: 0.0011956765816326874
Position 41506: 0.000912458757718421
Position 1050: 0.0008795063234331664
Position 1309: 0.0008315455236438125
Position 296: 0.0007774490913251747
Position 41769: 0.000715126261109311
Position 46038: 0.0005778136101909932
Position 45996: 0.0005370901144894249
Position 306: 0.0005326137867153965
Position 628: 0.0005125794489129306
Position 110: 0.0005098564666883979
Position 881: 0.0004817294481850674
Position 45008: 0.00041027563032027957
Position 45133: 0.00037272649588026435
Position 1530: 0.0003314239236390033
Position 348: 0.0003195281769958124
Position 1499: 0.00028934726997256293
Position 494: 0.0002635327993485416
Position 947: 0.00026303882974577637
Position 177: 0.00024680185460387535
Position 42067: 0.00022625724013144438
Position 341: 0.00021008869341774923
Position 42267: 0.00020510787941754446
Position 41810: 0.00019693820774218797
Position 41736: 0.0001907288624285328
Position 1289: 0.0001831824564576119
Position 1581: 0.00015556055936430843
Position 41402: 0.0001521129423511284
Position 42075: 0.00014991069772510497
Position 43211: 0.00014158131224069752
Position 42014: 0.0001370876793519493
Position 41944: 0.00013706668880158438
Position 1588: 0.00010821705368521397
Position 1576: 8.084271890170707e-05
Position 1562: 6.80406128300174e-05
Position 40979: 4.3243830495146766e-05
Position 42198: 2.988247426806684e-05
Position 40779: 2.9224443284941374e-05
Position 41510: 2.916509105833984e-05
Position 41387: 2.5211324388130892e-05
Position 41381: 1.9780127972191404e-05
Position 1527: 1.8012548075576103e-05
Position 41489: 1.7177048700081536e-05
Position 41528: 1.700713744139623e-05
Position 40790: 7.040667420199718e-06
Position 898: 6.313322630116058e-06
Position 41393: 5.79550914565688e-06
Position 45093: 3.7649160054287394e-06
Position 41194: 3.4062618740378165e-06
Position 41536: 3.4034016886654715e-06
Position 41606: 3.2442235641746393e-06
Position 776: 2.8710083948042543e-06
Position 559: 2.764146399241403e-06
Position 360: 2.6682373466135545e-06
Position 1487: 2.5207938913324753e-06
Position 1265: 2.381483639730173e-06
Position 1095: 2.2960396307585736e-06
Position 517: 2.0665655889102855e-06
Position 41241: 2.0125622471050854e-06
Position 41600: 1.8126608415856485e-06
Position 828: 1.7915021472143264e-06
Position 161: 1.5306140954694087e-06
Position 820: 1.327283955015794e-06
Position 41582: 1.2832691444497346e-06
Position 41524: 1.0930364518876998e-06
Position 500: 9.58504895066309e-07
Position 481: 8.815233644486386e-07
Position 125: 7.111264838817244e-07
Position 41257: 6.420341605822174e-07
Position 42071: 4.6962657250615874e-07
Position 44569: 4.626864588770511e-07
Position 630: 4.1446994948646913e-07
Position 199: 3.973426834107112e-07
Position 1355: 3.8741967884393964e-07
Position 1380: 3.3645579333206166e-07
Position 1313: 2.829119108292573e-07
Position 170: 2.6327211543778146e-07
Position 339: 2.515959945062943e-07
Position 40: 2.4455547255346806e-07
Position 41649: 2.281246995410487e-07
Position 41654: 2.194812626672269e-07
Position 1080: 2.0845289473207618e-07
Position 754: 9.437204832354335e-08
Position 362: 5.7077924566788785e-09
Position 93: 5.3582442246066355e-09
Position 354: 4.7020777388571125e-09
Position 432: 4.655092098124324e-09
Position 638: 3.1542417419212895e-09
Position 255: 2.0565055793949663e-09
Position 283: 2.045954956886334e-09
Position 632: 1.658449130682329e-09
Position 41372: 8.522568626509625e-10
Position 41449: 8.416708014985443e-10
Position 41332: 6.255753828902018e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 28573: 1.0000000000000033
Position 41146: 0.9966542540865775
Position 41560: 0.9875864379269602
Position 40653: 0.985795307654006
Position 40094: 0.9826074403014887
Position 12888: 0.9586054782414236
Position 18073: 0.9473195774406286
Position 42528: 0.928617573332527
Position 47528: 0.8151818907252925
Position 44791: 0.7606677078124751
Position 41819: 0.6490705356244096
Position 44988: 0.6484957008386604
Position 44328: 0.5334384325338062
Position 45718: 0.2309146223456808
Position 13553: 0.2089678043610153
Position 45426: 0.15178030913173712
Position 15213: 0.14086839845186724
Position 13603: 0.11682388132198787
Position 44667: 0.10901641664728826
Position 17262: 0.10480458801135935
Position 14739: 0.1046379448492582
Position 42360: 0.09496084563805755
Position 21564: 0.09317301006939421
Position 30262: 0.08955972093733486
Position 21220: 0.08477912224248947
Position 5320: 0.08388089778881797
Position 44362: 0.06757692414488364
Position 41862: 0.06697926620074438
Position 43330: 0.06426386299381676
Position 45384: 0.061998929504146115
Position 42053: 0.05188044079272428
Position 42487: 0.050620749256054164
Position 29925: 0.04681012784361352
Position 48383: 0.04504407438625711
Position 48403: 0.04337627481061853
Position 41810: 0.0422873189626396
Position 30106: 0.03869106151441267
Position 29914: 0.03772592069194251
Position 21544: 0.03496316347417503
Position 13563: 0.03295430257433747
Position 21541: 0.03014179258444663
Position 43716: 0.029490769120112174
Position 44598: 0.028915709095749555
Position 29935: 0.026702397118520703
Position 46779: 0.026220995930264213
Position 45179: 0.024850213468544376
Position 41874: 0.02477923247389302
Position 21734: 0.02361540354708163
Position 14025: 0.023364863783648483
Position 44824: 0.02322389202984758
Position 44440: 0.022139916289729493
Position 43188: 0.01858281775411739
Position 41894: 0.01833373500939457
Position 45011: 0.014999635979793783
Position 15216: 0.014454993329505806
Position 44308: 0.01410802440492409
Position 13747: 0.013903550867571361
Position 30085: 0.013037643469101504
Position 46961: 0.012753138579856927
Position 46750: 0.012451540376864391
Position 42248: 0.01232744284193131
Position 15174: 0.012221721161276903
Position 14046: 0.012188814480332114
Position 44104: 0.011381449254017335
Position 44000: 0.010848963603439031
Position 43734: 0.010044415612348243
Position 30280: 0.009904105130218633
Position 48606: 0.008420073523919434
Position 45249: 0.006396759529581606
Position 41572: 0.006345349994521162
Position 44159: 0.006109644369005611
Position 45072: 0.005975407263381861
Position 13504: 0.00594767756734201
Position 42183: 0.005758028047682688
Position 30296: 0.005505981149219201
Position 42319: 0.005478269290980172
Position 29800: 0.005474794283467526
Position 47318: 0.00535868360092548
Position 42235: 0.005318784606705221
Position 14787: 0.005225124709046373
Position 42312: 0.005169323860431616
Position 45772: 0.005155230795395108
Position 44443: 0.004870768661822258
Position 14755: 0.0046872595655260306
Position 29747: 0.004639702248953149
Position 43302: 0.004579592629928457
Position 42302: 0.004245829841411973
Position 7976: 0.0038910136183765154
Position 42134: 0.003814418897122962
Position 42960: 0.00338966203392055
Position 12147: 0.003221884387481983
Position 29813: 0.0031435017008959445
Position 42201: 0.003047143890404483
Position 41155: 0.0029693179937716916
Position 41832: 0.0027765775155077126
Position 7683: 0.002771816431502438
Position 21724: 0.002731561641963625
Position 43231: 0.0026526822441314407
Position 47300: 0.0025627125158315216
Position 45158: 0.0024759479631777646
Position 13974: 0.002414095143084259
Position 5239: 0.002164942722866387
Position 45101: 0.002076248595800757
Position 41614: 0.001996689755177069
Position 44510: 0.0019864424608984224
Position 14403: 0.0018793803446420473
Position 30122: 0.0017907238631888341
Position 30139: 0.0016723447022239616
Position 43829: 0.0016646329378935964
Position 43745: 0.001618408937893581
Position 42266: 0.001615913888198284
Position 30130: 0.0015798939945129726
Position 43755: 0.0015183301585221744
Position 41827: 0.001397914003596195
Position 43805: 0.0013927316355961895
Position 1649: 0.001384534861977043
Position 44999: 0.0013789675920225827
Position 43207: 0.0013199425998827196
Position 41284: 0.001214961570765036
Position 44255: 0.0012136845705002933
Position 44625: 0.0011687864690338762
Position 1355: 0.0010342745663645305
Position 47183: 0.0007006608938095369
Position 44138: 0.000660435764958857
Position 8186: 0.0006579113275979335
Position 46227: 0.0005061428163193553
Position 42489: 0.0004673214944894031
Position 44437: 0.00044342187064485807
Position 42921: 0.0003900853092061496
Position 46249: 0.0003841661157384491
Position 1622: 0.0003722327347260667
Position 43307: 0.0003151629425205629
Position 45817: 0.00023831529994901507
Position 42537: 0.00023009394346610847
Position 44992: 0.00022789560122265983
Position 41829: 0.00022484694639864872
Position 1481: 0.00019565974457046734
Position 42494: 0.00019383655469543717
Position 41926: 0.0001877795909303634
Position 42723: 0.00016751755738804894
Position 42414: 0.00016484408038378544
Position 1079: 0.0001450162308049269
Position 865: 0.0001391333344605292
Position 43834: 0.00013476667474660202
Position 44025: 0.00012038229517424643
Position 44604: 0.0001196857732638304
Position 721: 0.0001131656510874431
Position 41222: 0.00010223949917967693
Position 41654: 8.573354093125042e-05
Position 41624: 6.896514243203222e-05
Position 45030: 4.4525246865357513e-05
Position 41964: 3.547845850780676e-05
Position 41728: 2.7435763030449728e-05
Position 43948: 2.2714158783105926e-05
Position 43246: 2.2302412014351328e-05
Position 41630: 9.637020069879882e-06
Position 43920: 3.754928463381241e-06
Position 41702: 3.1606141708907045e-06
Position 41524: 2.996177774358943e-06
Position 41593: 1.2803353192394231e-06
Position 5034: 8.083269978388062e-07
Position 41943: 1.451010751871027e-07
Position 41581: 1.852617792340764e-08
