Gene = Cpr76Bc
Position 1058: 1.7738180221502844e-07
Position 381: 1.4917204040697105e-07
Position 451: 1.4363762882459296e-07
Position 1154: 3.75652291045333e-09
Position 499: 1.3903597521401903e-09
Position 772: 1.1165583115070011e-09
Position 112: 1.0975916453343538e-09
Position 315: 1.5896963568026945e-12
Position 197: 2.6463270101606133e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5077: 0.7677194400842571
Position 2291: 0.6651088345121997
Position 4049: 0.46835118859284774
Position 1298: 0.13051131459994442
Position 2618: 0.11095925030592645
Position 5294: 0.03798393947605634
Position 4722: 0.03192242969116111
Position 1499: 0.029395509047420658
Position 3050: 0.025871875534839536
Position 2775: 0.015524338173169689
Position 5338: 0.015246263864882937
Position 2733: 0.014546843779215913
Position 2486: 0.012338661922475593
Position 1449: 0.011403517489402788
Position 4766: 0.01051886212597303
Position 4748: 0.007063561521387496
Position 772: 0.005580548028277972
Position 6290: 0.004201238381599245
Position 3917: 0.003948079539584999
Position 6034: 0.0038383305618796566
Position 2834: 0.0032503211833110855
Position 4065: 0.0027188523070447133
Position 3700: 0.0024618457280924217
Position 2901: 0.00205006796965678
Position 935: 0.0017225817486032394
Position 729: 0.0015194066508873018
Position 1884: 0.0014447008972885316
Position 1410: 0.001250956008480916
Position 1051: 0.0011656242553282955
Position 2811: 0.0011247146704743316
Position 2181: 0.001073215591887714
Position 998: 0.0010059178686283705
Position 3137: 0.000997688394828995
Position 2529: 0.0009380959691546685
Position 5443: 0.0007985699400203732
Position 2240: 0.0004938607643718214
Position 697: 0.0004883703095243239
Position 1144: 0.0004039850349542675
Position 2120: 0.0003913892190702233
Position 1665: 0.00020861849870764434
Position 718: 0.00016339376057373774
Position 3291: 0.00011749917763202269
Position 1898: 6.504990313607537e-05
Position 832: 5.883395023689056e-05
Position 1154: 3.667404212179088e-05
Position 499: 3.560006445496558e-05
Position 966: 3.1122292211805064e-05
Position 491: 2.5295473709654403e-05
Position 971: 1.910025548267974e-05
Position 870: 1.5988384017666136e-05
Position 740: 1.3223317194558217e-05
Position 1302: 1.1923499995603926e-05
Position 1573: 1.1181171946268672e-05
Position 1531: 7.548374318016375e-06
Position 1348: 7.5030803086353005e-06
Position 1274: 7.187999618539199e-06
Position 103: 5.128035665843229e-06
Position 429: 3.32316211949207e-06
Position 406: 2.5966207166966402e-08
Position 329: 1.5033506825861235e-08
Position 230: 3.1010504037593323e-09
