Gene = rhea
Position 1906: 0.0034408941279990423
Position 4509: 0.0032279334942812185
Position 2547: 0.0032210694895068574
Position 5184: 0.0032183788032396654
Position 397: 0.003011773417468898
Position 12551: 0.00298727144092452
Position 8283: 0.002807730453774265
Position 12543: 0.0028028970501993585
Position 12547: 0.0026867122685327186
Position 27311: 0.002464607382079802
Position 450: 0.002396532150813419
Position 26489: 0.002344984698378925
Position 28838: 0.0022345440806046724
Position 16577: 0.002222322216348991
Position 12695: 0.0021555226466001766
Position 12094: 0.0021550615697945785
Position 16943: 0.002048870713550274
Position 9554: 0.002029558231235821
Position 24968: 0.0020032475540419236
Position 18638: 0.001884408568870774
Position 1583: 0.0018706804366071714
Position 26377: 0.001810734073944148
Position 24423: 0.0017952735938395526
Position 11793: 0.001675237234455008
Position 25673: 0.0015831052707754938
Position 1695: 0.0015625663738523558
Position 18055: 0.001442422398536939
Position 79: 0.0013846399149399279
Position 26818: 0.0013366096934943152
Position 28913: 0.0013111929024486701
Position 26950: 0.0013012702559252133
Position 16823: 0.0012889201464132546
Position 266: 0.0012569973776507155
Position 17818: 0.0011126782881061704
Position 18433: 0.001015329591348379
Position 28812: 0.00101512405861221
Position 18928: 0.0009914339322078722
Position 18607: 0.0009288944113535934
Position 17478: 0.0008932565952329074
Position 24245: 0.0008494937211042177
Position 18018: 0.0007364709479171121
Position 26181: 0.0006386770831954948
Position 28827: 0.0005186647578649723
Position 27272: 0.0005038743276094698
Position 23918: 0.0004944588190469684
Position 28791: 0.0004897323777569314
Position 26277: 0.00046491304163033624
Position 27718: 0.000440246459669553
Position 17340: 0.0004217700804057598
Position 17890: 0.00041914816148260565
Position 27187: 0.000393082881164545
Position 28410: 0.0003632795133665726
Position 26217: 0.00027391177447338657
Position 26400: 0.00027310912593656413
Position 18897: 0.00024873817748316903
Position 18040: 0.00024251481728429497
Position 26665: 0.00023996831254907716
Position 222: 0.00023365069736771535
Position 16859: 0.0002255348417186403
Position 26709: 0.00021594132772887885
Position 18270: 0.0002055128557672105
Position 18042: 0.00015753141573930196
Position 25006: 0.00015647634494780812
Position 19576: 0.00014116515784706545
Position 1297: 0.00013856046856684383
Position 20215: 0.00012626260135337595
Position 17351: 0.00012000091828164173
Position 26841: 0.00011859170298370893
Position 18460: 0.00011158877879221368
Position 17089: 0.00011027689589484694
Position 26431: 0.00010629260183868546
Position 26857: 9.750226039293211e-05
Position 24183: 9.694649028955733e-05
Position 16990: 9.57540308547758e-05
Position 20071: 9.458842745656274e-05
Position 16591: 9.355801101210774e-05
Position 24128: 9.277575359611038e-05
Position 235: 8.800540596004518e-05
Position 18399: 8.605626015971649e-05
Position 19957: 8.561350045359364e-05
Position 20044: 8.445253490093832e-05
Position 19409: 8.399493553082696e-05
Position 19202: 6.96398597698881e-05
Position 26980: 6.892234134964597e-05
Position 11015: 6.422826578286934e-05
Position 19120: 5.72521152464454e-05
Position 26972: 5.5432372224799425e-05
Position 27570: 5.456584358424829e-05
Position 11449: 5.369752967126536e-05
Position 19768: 5.2086827150679577e-05
Position 12191: 5.030589326650175e-05
Position 883: 4.7306657697627883e-05
Position 12159: 4.7180773830219655e-05
Position 20020: 4.642558844616204e-05
Position 12193: 4.538067410111815e-05
Position 765: 4.348597429129675e-05
Position 17638: 4.2192234807252294e-05
Position 17158: 4.045372658584703e-05
Position 18288: 3.812281422237409e-05
Position 957: 3.6785301616167915e-05
Position 18887: 3.470658312448784e-05
Position 18192: 3.43080948645697e-05
Position 24551: 3.405754467822803e-05
Position 27195: 3.292917471789938e-05
Position 253: 3.1928854648190167e-05
Position 27242: 3.035810147815119e-05
Position 28399: 2.9886719381305622e-05
Position 1186: 2.7721750930695976e-05
Position 624: 2.4849163776921558e-05
Position 324: 2.3353236283379217e-05
Position 17643: 2.293375859522481e-05
Position 1004: 2.2563520617844263e-05
Position 24410: 2.243502642782635e-05
Position 586: 2.187908627339596e-05
Position 647: 2.083753702013326e-05
Position 24165: 2.0680000920785033e-05
Position 18010: 2.0669362650529925e-05
Position 360: 2.0350149129999064e-05
Position 582: 2.014775305349081e-05
Position 17052: 1.9839160897286926e-05
Position 25256: 1.9791671683384992e-05
Position 36: 1.9755472868243134e-05
Position 17761: 1.898627909988293e-05
Position 906: 1.7515371049998816e-05
Position 1325: 1.7424215056749055e-05
Position 641: 1.4174047169402692e-05
Position 356: 1.3842902579474534e-05
Position 18884: 1.3759958089520146e-05
Position 17695: 1.3577317274687877e-05
Position 12091: 1.3560640183158789e-05
Position 388: 1.2969374574498574e-05
Position 454: 1.205028902644522e-05
Position 19412: 1.1856174876773574e-05
Position 26887: 1.1809993067110888e-05
Position 1161: 1.0808827079969242e-05
Position 17746: 1.0475724272051883e-05
Position 26118: 9.83469589106993e-06
Position 1149: 8.941443295436933e-06
Position 11469: 8.752797772037415e-06
Position 687: 8.275580574919945e-06
Position 494: 8.201827723390147e-06
Position 18203: 7.695061181645035e-06
Position 960: 6.910972689696316e-06
Position 18304: 6.568617359237068e-06
Position 1101: 6.524571631934359e-06
Position 760: 6.28706125429052e-06
Position 18590: 6.231715707595623e-06
Position 944: 6.133162230285044e-06
Position 312: 5.845603869156411e-06
Position 26812: 5.791562066831786e-06
Position 28282: 5.476669498276003e-06
Position 11809: 5.4333486745772685e-06
Position 1192: 5.392140963733744e-06
Position 4: 5.20501199861901e-06
Position 19330: 4.888062074035954e-06
Position 26827: 4.266753591183086e-06
Position 26765: 3.482802587655688e-06
Position 26057: 3.4525391312334352e-06
Position 17096: 3.2840139487742915e-06
Position 19178: 2.9688654719626465e-06
Position 18316: 2.772442822715101e-06
Position 26671: 2.6279876252269485e-06
Position 162: 2.2678411892724205e-06
Position 16892: 2.051357609593453e-06
Position 26729: 1.7667763491859551e-06
Position 18414: 1.7115278654809953e-06
Position 26700: 1.5870095258777044e-06
Position 176: 1.3879824584818802e-06
Position 19303: 1.3648485184161383e-06
Position 477: 1.2990525983474872e-06
Position 18053: 1.282112160003746e-06
Position 18249: 1.1054844585053795e-06
Position 93: 1.0903711082338584e-06
Position 1068: 1.0586136504700864e-06
Position 11596: 8.096351601764043e-07
Position 471: 7.783119547052368e-07
Position 24070: 5.123211033975356e-07
Position 24014: 4.870912501081764e-07
Position 271: 3.32072967350186e-07
Position 296: 3.131275554219929e-07
Position 83: 2.9883691559770713e-07
Position 280: 2.5815515247983455e-07
Position 350: 2.5755773641078586e-07
Position 18022: 2.5680446018883266e-07
Position 117: 2.433527160322171e-07
Position 395: 2.4301929076856205e-07
Position 24117: 1.4903559104084187e-07
Position 238: 1.1305248971708426e-07
Position 26655: 1.0273950581627282e-07
Position 103: 9.905466099056154e-08
Position 81: 9.243383492698386e-08
Position 26635: 7.897845436641465e-08
Position 26411: 7.211024683341101e-08
Position 129: 6.883919898218332e-08
Position 24101: 6.835617196589501e-08
Position 19802: 6.228433843523381e-08
Position 17611: 4.390117926594603e-08
Position 24206: 3.5961557853815116e-08
Position 17203: 3.294560091081254e-08
Position 17213: 3.2802650064083965e-08
Position 337: 3.1721630515047475e-08
Position 17680: 2.1330961769315774e-08
Position 17560: 8.558651164937975e-09
Position 18274: 6.9787818926909435e-09
Position 17113: 6.969657038042311e-09
Position 299: 5.735524267912289e-09
Position 17418: 5.409202253926958e-09
Position 17106: 4.272499220438567e-09
Position 26350: 4.062138717118471e-09
Position 26325: 3.688829604769698e-09
Position 26302: 3.2729375422659726e-09
Position 24104: 3.2419602468915685e-09
Position 17522: 1.933482410022744e-09
Position 18241: 1.251231022042726e-09
Position 18255: 1.128940712294437e-09
Position 17553: 8.257984267774578e-10
Position 24248: 6.951086777986567e-10
Position 17496: 2.109078805898713e-11
Position 18176: 1.2360273297101982e-11
Position 17489: 8.68134239157078e-12
Position 19036: 4.785512136909816e-12
Position 17531: 1.4413389814396901e-12
Position 1056: 1.330112678011861e-12
Position 17281: 6.68450015736804e-17
Position 17402: 1.7365978301967244e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 18098: 0.999841399600373
Position 17394: 0.9990564397606624
Position 17143: 0.9958189027741003
Position 23809: 0.9946268591829969
Position 16685: 0.9919808505427989
Position 16357: 0.9899669776794153
Position 28529: 0.9870298940112239
Position 10729: 0.9796104067945082
Position 17531: 0.9082806195938274
Position 18544: 0.9064471277987334
Position 18977: 0.8946538346299969
Position 23338: 0.8791770573925227
Position 27896: 0.8726651127639938
Position 27016: 0.8522332216279241
Position 19155: 0.8185403759414073
Position 26144: 0.7575715798469586
Position 25966: 0.6692915234791427
Position 18769: 0.2949508718635595
Position 26166: 0.23830414769891584
Position 25367: 0.20808719296453498
Position 24073: 0.13297748050871036
Position 28920: 0.1316835650741347
Position 28169: 0.11510025179144023
Position 23142: 0.09806704528530331
Position 28701: 0.08926071805233214
Position 25748: 0.08059913197533883
Position 10467: 0.07528149998929655
Position 11988: 0.060811493133769774
Position 11334: 0.06044192914826059
Position 18741: 0.058616498670560395
Position 27448: 0.056505059894174474
Position 28176: 0.03482769554857956
Position 11019: 0.034492438341748664
Position 513: 0.03046328789619698
Position 28277: 0.029218042830894915
Position 1530: 0.02865309410074946
Position 28150: 0.028072248699402197
Position 18345: 0.02690775244792771
Position 11840: 0.026610422598695692
Position 18398: 0.02514010170674097
Position 17553: 0.02469846480471964
Position 28893: 0.021739076283005292
Position 18425: 0.02173607943300106
Position 27928: 0.017071459805864678
Position 19022: 0.01684456892944628
Position 26729: 0.016229486758766808
Position 28969: 0.015344052107284841
Position 16885: 0.014530935173000787
Position 25332: 0.01449005933977092
Position 11273: 0.01426525539506383
Position 24801: 0.013405298935683811
Position 25307: 0.013326608263542285
Position 25999: 0.013263895766177789
Position 28251: 0.01233142853300467
Position 24117: 0.012095747387274846
Position 27859: 0.011896193843350236
Position 296: 0.011276470295843588
Position 12257: 0.009942660508992769
Position 11414: 0.009861192655294275
Position 16909: 0.009640702702825646
Position 6701: 0.009066118456665774
Position 28927: 0.008943448435250443
Position 17538: 0.008704158208417892
Position 29253: 0.008628627232629664
Position 9194: 0.008233176455231306
Position 18576: 0.006851982357334995
Position 18907: 0.006452671860501909
Position 16387: 0.006320517513491224
Position 117: 0.006239138582567839
Position 26449: 0.006065402334330316
Position 17895: 0.005558183804555032
Position 16720: 0.005522873818670488
Position 4487: 0.005382021705150942
Position 23874: 0.005324621944284814
Position 11076: 0.005022774162982837
Position 26818: 0.0046378665656306006
Position 18983: 0.004627555138006427
Position 6854: 0.0043114851918410815
Position 27910: 0.00429413948903563
Position 25821: 0.0041897014362709305
Position 27724: 0.004125311726000682
Position 18300: 0.0038683447257489775
Position 12227: 0.00377829980793633
Position 26857: 0.003739030239449846
Position 26972: 0.0037274403797411594
Position 25595: 0.0036705618921510593
Position 29002: 0.003554369434380315
Position 18997: 0.00341692428258554
Position 11031: 0.0033813166849272856
Position 18708: 0.003377954738196567
Position 17571: 0.0030745629623325234
Position 24168: 0.003009247685858592
Position 27237: 0.002957447521194419
Position 17638: 0.0029111700831305157
Position 17011: 0.002878814281116253
Position 12230: 0.0028010446086947044
Position 13175: 0.0026043287389530185
Position 24293: 0.0025346439269934543
Position 16873: 0.0024169793397023293
Position 26562: 0.0022610760116397385
Position 11381: 0.002181265101363961
Position 17955: 0.0021406328778873157
Position 17958: 0.0019338921810286023
Position 10153: 0.001872079480030864
Position 17607: 0.0018231802228620855
Position 18880: 0.0018227656181600816
Position 16689: 0.0018192205944108652
Position 10601: 0.0017168885538051681
Position 28192: 0.0017052434606661968
Position 13244: 0.0017011178971825891
Position 12204: 0.0016734714396997653
Position 11504: 0.0016697694438751328
Position 15570: 0.0016691840118455026
Position 18585: 0.0015606937731373416
Position 25864: 0.0014881365570004225
Position 17700: 0.00148524669209667
Position 11672: 0.0014095814832609254
Position 29257: 0.0013748048763717598
Position 17818: 0.0013729237393532902
Position 11034: 0.0013165412676038643
Position 27422: 0.0013090573014467493
Position 25845: 0.0012887210684517578
Position 17961: 0.0012390701823553711
Position 29092: 0.0012082922618609367
Position 24095: 0.001162655432851655
Position 494: 0.0011183704171723286
Position 129: 0.001067987866482935
Position 519: 0.001024304669959673
Position 2462: 0.0009923858631913673
Position 11739: 0.000937102969045109
Position 24126: 0.0009228306692697126
Position 1314: 0.0008842127178218769
Position 12826: 0.0008278352532871536
Position 11285: 0.0007996861434433007
Position 18571: 0.0007744253742623565
Position 26762: 0.0007623211174355776
Position 25827: 0.0007529727032009844
Position 26180: 0.0007479743241726683
Position 11534: 0.0007141524980801493
Position 15741: 0.0006792920964045384
Position 14746: 0.0006203465224996814
Position 4350: 0.0006112921580516177
Position 26917: 0.0005722411768463781
Position 19230: 0.0005690322032709705
Position 11240: 0.0005601668544576332
Position 26286: 0.0005151624655615369
Position 23979: 0.0004911197065304958
Position 249: 0.0004866392256493149
Position 4031: 0.0004529984343183028
Position 2459: 0.00044839481299581473
Position 29271: 0.0004467101188066526
Position 17755: 0.00041968423437528933
Position 10168: 0.00040655363472706115
Position 17238: 0.00040178198219348695
Position 24206: 0.0003704425369366531
Position 18288: 0.0003698245379212902
Position 574: 0.00035938035502956046
Position 18884: 0.00035803155986935517
Position 24754: 0.0003519220866348593
Position 19457: 0.0003459725127172046
Position 19448: 0.00032395768570234526
Position 18606: 0.0003060228519142377
Position 28536: 0.0002967591890314158
Position 27407: 0.0002949685939022808
Position 17583: 0.0002948185014291533
Position 18316: 0.0002893836345322723
Position 26866: 0.0002660027049024387
Position 18404: 0.0002655299996963418
Position 24183: 0.00025680637583742975
Position 27302: 0.0002552884070645511
Position 17703: 0.0002455785239949626
Position 12310: 0.0002244840152708805
Position 18372: 0.00021245651997943297
Position 25408: 0.00018897071872532584
Position 24302: 0.00017126821708078778
Position 25525: 0.00016448665697543625
Position 28577: 0.00016400287830173807
Position 19055: 0.00016313352877225828
Position 25405: 0.00015812219331921718
Position 1122: 0.00015659363925668538
Position 28713: 0.00015327034474374785
Position 29235: 0.0001502031459227518
Position 27391: 0.00014067507934829783
Position 17418: 0.00012663965825670585
Position 136: 0.00012503214636203
Position 18564: 0.00012162230015204917
Position 17181: 0.00011964651974285962
Position 27968: 0.00011704107569270237
Position 93: 0.00011599261470990899
Position 24717: 0.00010632588266164379
Position 18100: 0.0001056460469580599
Position 17652: 0.00010278974985683232
Position 24245: 9.55706412970484e-05
Position 16783: 8.767623590454047e-05
Position 11206: 8.701798108593292e-05
Position 27040: 8.612971575241029e-05
Position 17773: 8.060137344285735e-05
Position 18439: 7.413727329091985e-05
Position 24643: 7.142904968895507e-05
Position 11476: 6.978180445256396e-05
Position 11133: 6.868405288310134e-05
Position 27061: 6.562166442720308e-05
Position 16726: 6.55807440670942e-05
Position 26518: 6.265304678844322e-05
Position 17706: 4.554434750876495e-05
Position 24764: 4.524478595032431e-05
Position 17724: 3.779173957645103e-05
Position 24826: 3.757565503667889e-05
Position 26428: 3.232675636876111e-05
Position 26489: 3.183119124478149e-05
Position 18624: 2.8101613905629244e-05
Position 26268: 2.4652689775925302e-05
Position 19470: 2.4589280075817665e-05
Position 24603: 2.4520236811915105e-05
Position 17989: 2.1950146612548506e-05
Position 24508: 2.0422722413051324e-05
Position 24361: 1.8767459871464448e-05
Position 26391: 1.4821265498821634e-05
Position 26579: 1.4219417222483588e-05
Position 24188: 1.3375714604447012e-05
Position 18406: 1.2427071581601765e-05
Position 28574: 1.0735310997943394e-05
Position 19016: 6.908125980700717e-06
Position 17287: 5.874612980140255e-06
Position 17970: 4.782622465594632e-06
Position 20118: 4.205538118724209e-06
Position 20064: 4.0495842963910005e-06
Position 17188: 2.9488079406999965e-06
Position 17291: 2.530694908603113e-06
Position 17598: 2.1728616166722008e-06
Position 18135: 1.4353558408967281e-06
Position 17472: 8.29171709158393e-07
Position 17402: 7.843590607486292e-07
Position 17329: 7.142912074032146e-07
Position 18660: 7.071905482877961e-07
Position 27349: 5.304739447281939e-07
Position 17453: 2.497605206303873e-07
Position 27070: 1.3270730511175688e-07
Position 19139: 1.0189245778201753e-07
Position 17363: 9.630042763232912e-08
Position 27121: 9.148655113909061e-08
Position 18166: 8.027485435928934e-08
Position 17447: 4.6625873712556176e-08
Position 17459: 3.536633698160849e-08
Position 19303: 2.5318053761041265e-08
Position 19168: 1.9982415280404056e-08
Position 19118: 4.789431494228045e-09
Position 19556: 7.421620745482851e-10
Position 19387: 3.7177383275250816e-10
Position 172: 3.089695648666174e-10
Position 676: 1.3454753628597463e-10
Position 792: 1.2432065288297374e-10
Position 753: 1.2169623888003437e-10
Position 699: 8.966320921979858e-11
Position 613: 8.789615523007698e-11
Position 187: 1.2986521914187297e-11
Position 56: 1.198597881179176e-11
Position 395: 9.153283684268396e-12
Position 388: 5.8016043249028385e-12
Position 176: 4.000934869312402e-12
Position 67: 1.6759014604431389e-12
Position 409: 3.0949256042840486e-13
Position 206: 1.1481685907972948e-13
Position 181: 6.300743495009339e-14
