Gene = mio
Position 3285: 3.375677786088439e-05
Position 2903: 3.3343179725979734e-05
Position 2291: 3.166323401814846e-05
Position 2921: 2.9001194935226092e-05
Position 1079: 2.6243319212136273e-05
Position 3243: 2.5759308105757123e-05
Position 467: 2.2796515815625615e-05
Position 3292: 2.2209413767913727e-05
Position 2113: 2.0489158256495883e-05
Position 3161: 2.0048715913961246e-05
Position 1922: 1.9235429101053614e-05
Position 583: 1.7991420934413672e-05
Position 1428: 1.778973013284888e-05
Position 673: 1.7273111643653197e-05
Position 1873: 1.571236854673736e-05
Position 2396: 1.2998838092657807e-05
Position 3042: 1.2139620341543379e-05
Position 2068: 9.963095151942621e-06
Position 2153: 9.904754670499073e-06
Position 2321: 9.136994052969789e-06
Position 1814: 8.111092379802437e-06
Position 3224: 7.684595207903714e-06
Position 2204: 7.683758903562863e-06
Position 2367: 4.792204008240361e-06
Position 162: 4.641060302959109e-06
Position 2525: 4.468626089945535e-06
Position 3262: 4.405004152012839e-06
Position 3227: 4.3848372709788844e-06
Position 2059: 3.638680740711823e-06
Position 3146: 3.2225498110344992e-06
Position 1925: 2.9423971683426577e-06
Position 833: 2.603564796963321e-06
Position 1011: 2.567789472213672e-06
Position 3093: 2.301604131130356e-06
Position 665: 1.9435441823467415e-06
Position 1961: 1.931478575051981e-06
Position 271: 1.533050119016991e-06
Position 205: 9.326756215105144e-07
Position 399: 6.779307228206013e-07
Position 236: 2.0975108695464616e-07
Position 348: 1.5205351874063898e-07
Position 482: 1.3455043199286979e-07
Position 224: 8.148201985756194e-08
Position 258: 3.90824353716966e-08
Position 703: 3.904259766290229e-08
Position 658: 3.196189816343444e-08
Position 766: 2.9696950076520995e-08
Position 246: 2.7906126146478386e-08
Position 433: 1.1829552730994119e-08
Position 141: 2.266373869500971e-09
Position 255: 1.1310841734133277e-09
