Gene = Cln3
Position 4007: 2.9419706562867133e-06
Position 3791: 2.910697585855004e-06
Position 647: 2.7852819059245692e-06
Position 3499: 2.6025646262078683e-06
Position 4748: 2.4550242670426903e-06
Position 4744: 2.4421775845359657e-06
Position 4666: 2.4058899332453168e-06
Position 3451: 2.282826445194147e-06
Position 4004: 2.273115989630665e-06
Position 613: 1.9519767439171564e-06
Position 75: 1.2890095189229558e-06
Position 3674: 1.123239356423212e-06
Position 3711: 9.798578782635666e-07
Position 3875: 8.592196060303385e-07
Position 194: 7.818583886670293e-07
Position 719: 2.981341954911607e-07
Position 1332: 2.395991756560974e-07
Position 682: 2.295849088164069e-07
Position 3932: 1.382231005681849e-07
Position 3847: 7.65292747171841e-08
Position 3886: 6.43659198102585e-08
Position 3713: 6.176708994647267e-08
Position 34: 5.545959383428759e-08
Position 3429: 5.0237718642678935e-08
Position 233: 3.0312720485495084e-08
Position 3802: 2.6199149425912544e-08
Position 3864: 2.5384548585603653e-08
Position 3861: 2.2490020688958667e-08
Position 393: 1.0326831530966174e-08
Position 342: 1.798852940458535e-09
Position 4377: 1.255904024842133e-09
Position 4455: 7.838933332468852e-10
Position 4131: 6.731323628607749e-10
Position 4501: 5.091013963825162e-10
Position 4567: 1.8499046629472215e-10
Position 4239: 3.727769000275648e-11
Position 3630: 5.729960912224552e-12
Position 3663: 2.7753269396986912e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3842: 0.9990860345316384
Position 3405: 0.9988499502871647
Position 4239: 0.970256954802786
Position 3119: 0.9659999741956414
Position 3635: 0.5333230902068388
Position 3624: 0.4484455536575279
Position 2543: 0.08318923054824541
Position 332: 0.02481939526606995
Position 4261: 0.01774933185571983
Position 3659: 0.01641700615289699
Position 598: 0.01187227292812952
Position 719: 0.009628393773292256
Position 3098: 0.009583893002651365
Position 1690: 0.008606596504624786
Position 541: 0.00813680150785683
Position 339: 0.006786998755976239
Position 685: 0.006460934298183969
Position 2090: 0.005986746823532795
Position 1592: 0.004901779154302136
Position 3147: 0.004674073092177257
Position 1873: 0.004515002444120739
Position 4356: 0.004079269901444099
Position 1903: 0.004068214950545245
Position 1102: 0.004002769896160345
Position 1577: 0.003568627586466269
Position 355: 0.003259344155445518
Position 673: 0.0017143935654530468
Position 4442: 0.0013939291653930225
Position 413: 0.001229103318972899
Position 1173: 0.0008404882186326855
Position 4389: 0.000622812556572803
Position 3460: 0.0006067240313453418
Position 2511: 0.0004533207651402716
Position 4113: 0.00035260522540578787
Position 2995: 0.00026952235782032487
Position 2556: 0.00026939664061283923
Position 2880: 0.00024138947665077923
Position 633: 0.00023743957356625158
Position 865: 0.00022589941902422577
Position 1036: 0.00021139311514751868
Position 4527: 0.00017551364550908992
Position 4767: 0.0001681843275418288
Position 4092: 0.00016670317444852936
Position 574: 0.0001509801753945005
Position 791: 0.0001384360041949147
Position 4731: 0.00013623044937298908
Position 181: 0.00013497009361726248
Position 194: 0.00010630071887773289
Position 655: 9.076306216819064e-05
Position 3421: 8.799869511399731e-05
Position 3425: 8.441423574339155e-05
Position 4098: 6.916839077569209e-05
Position 4855: 6.015909160679769e-05
Position 4314: 5.731902572378723e-05
Position 4530: 5.112932583697888e-05
Position 3925: 2.667113337405963e-05
Position 4287: 2.6492141238255147e-05
Position 4278: 2.145475166799076e-05
Position 4803: 2.0829361572236988e-05
Position 4551: 1.853527413611043e-05
Position 1607: 1.4807520043443146e-05
Position 293: 9.668448768816788e-06
Position 429: 6.866892081544329e-06
Position 4015: 6.321766368712397e-06
Position 3735: 6.121439823884951e-06
Position 3938: 4.307184365525821e-06
Position 221: 3.4428787359480426e-06
Position 4081: 3.3795025599719268e-06
Position 3911: 2.879666937092971e-06
Position 868: 2.7914485523590835e-06
Position 4850: 2.7008140041294694e-06
Position 501: 2.2315674439020284e-06
Position 4177: 2.166794330215183e-06
Position 135: 1.969732612020183e-06
Position 3932: 1.9671394711714165e-06
Position 758: 1.8818655852152128e-06
Position 520: 1.8205136416504421e-06
Position 4819: 1.7223544044312056e-06
Position 4823: 1.6127019386257558e-06
Position 450: 1.3748607586465245e-06
Position 3504: 9.752256800262017e-07
Position 4837: 6.707003523896398e-07
Position 185: 5.949076351651104e-07
Position 3732: 5.545644414794795e-07
Position 3478: 5.400598661011581e-07
Position 4074: 4.4935847324336206e-07
Position 4064: 4.484115858478807e-07
Position 3902: 3.712183289579575e-07
Position 4054: 1.830280279196516e-07
Position 4044: 1.8144515095416354e-07
Position 4071: 1.4083739288050067e-07
Position 469: 1.330183474210154e-07
Position 3917: 1.174336072075784e-07
Position 766: 1.1122606625814722e-07
Position 3978: 8.822609744407884e-08
Position 3537: 5.192304919176381e-08
Position 139: 5.873270380522929e-09
Position 4575: 5.806412058633967e-09
Position 358: 3.874399039641967e-09
Position 4542: 2.306038276655899e-09
