Gene = Charon
Position 282: 1.1375175465522897e-06
Position 74: 1.0946313992239834e-06
Position 332: 9.164621806115414e-07
Position 1084: 9.102679421397539e-07
Position 1805: 8.503334405320466e-07
Position 833: 7.916581075999202e-07
Position 1366: 7.219277664462594e-07
Position 1116: 7.03077308220844e-07
Position 1315: 6.465157819777696e-07
Position 737: 4.1222308980452894e-07
Position 1906: 3.86661916392378e-07
Position 767: 3.662488772195845e-07
Position 725: 3.400799623451184e-07
Position 731: 2.876109125123861e-07
Position 1062: 1.673350464358266e-07
Position 1023: 1.4427033413098322e-07
Position 826: 1.4307592761427396e-07
Position 772: 8.069524739999228e-08
Position 1968: 5.6479769909264864e-08
Position 1081: 4.985768994222285e-08
Position 1814: 2.972597616066546e-08
Position 812: 1.2171388881607136e-08
Position 103: 1.290598792176977e-10
Position 162: 1.1035493203253474e-10
Position 49: 4.8073559680820704e-11
Position 156: 3.718254139609985e-12
