Gene = snsl
Position 1332: 0.0017325592552836148
Position 2272: 0.0017191741244070003
Position 103: 0.0016201575864048746
Position 1468: 0.0016085689029906713
Position 197: 0.0013369995855261562
Position 766: 0.0013194306024865647
Position 268: 0.0012462238028980073
Position 496: 0.001108005934368784
Position 2619: 0.0010328457565491778
Position 2311: 0.0009523836206197247
Position 850: 0.0007945954196997462
Position 2308: 0.0006979043475352664
Position 1498: 0.0006785930821798702
Position 2298: 0.0003866640823081989
Position 2748: 0.00033916719733643937
Position 2412: 0.0003124729773012745
Position 2212: 0.00030395902067054917
Position 1010: 0.0002796230004347291
Position 2604: 0.0002673039690761821
Position 2387: 0.0002576855266645611
Position 2422: 0.00024700552554947954
Position 438: 0.00018620611726477017
Position 276: 0.00015042805159623244
Position 2317: 0.00013691205304926249
Position 2701: 0.00012930014811426749
Position 2885: 0.00012159780815330581
Position 974: 0.00011443305751313373
Position 2288: 0.00011307785230972428
Position 2230: 0.00010394854076677595
Position 2262: 9.930583199112881e-05
Position 167: 9.485500784305228e-05
Position 573: 8.242455526842526e-05
Position 596: 7.453490784063912e-05
Position 337: 3.4802503792824735e-05
Position 770: 2.5445456577371472e-05
Position 569: 2.4971920719745578e-05
Position 2008: 1.959307097928921e-05
Position 601: 8.86603167601601e-06
Position 2014: 8.728239376552172e-06
Position 1868: 6.891438130217702e-06
Position 606: 6.237594551949567e-06
Position 2011: 4.538556635008052e-06
Position 352: 4.304537176917879e-06
Position 201: 1.4768238563841565e-06
Position 296: 1.3471549057054537e-06
Position 291: 3.832923954514718e-10
Position 383: 2.507468142973417e-10
Position 334: 1.4781552382513626e-10
Position 364: 4.8014678583890945e-11
Position 341: 3.3981408364480684e-11
Position 369: 3.341319106384328e-11
Position 154: 1.0688723999645769e-11
Position 152: 1.9289137598077083e-12
