Gene = mtRNApol
Position 2074: 0.9534126719812299
Position 1266: 0.6944393034632507
Position 1698: 0.09938946985524821
Position 1417: 0.09323743476584861
Position 1273: 0.04770122519043417
Position 155: 0.028268059392139458
Position 834: 0.022084091803693556
Position 3074: 0.017998779489563157
Position 1279: 0.014764298531326145
Position 3004: 0.013341782194851244
Position 1658: 0.01328366223255199
Position 2908: 0.012378125352809514
Position 3766: 0.012024449039023968
Position 2749: 0.011956645151609149
Position 3694: 0.008836367729669397
Position 3283: 0.006789218662192477
Position 1768: 0.005590494218265051
Position 2927: 0.00498556526270845
Position 5021: 0.004609722904827348
Position 4104: 0.004305433703878335
Position 1451: 0.0037361791191302843
Position 435: 0.003556099850555358
Position 2353: 0.0031252309150101355
Position 5037: 0.0031058419643400104
Position 1720: 0.00258094425913381
Position 4903: 0.0021346178513109515
Position 2774: 0.0020641819689746306
Position 258: 0.001987475897929407
Position 4726: 0.0019802721723491024
Position 1746: 0.0019236454260311724
Position 1924: 0.001759555962292285
Position 4732: 0.0017396946787195783
Position 323: 0.001643457212693015
Position 2126: 0.001580448963497292
Position 1525: 0.0014888647485586336
Position 2537: 0.0012687521454472278
Position 1910: 0.001254746466039154
Position 495: 0.0011788361471764613
Position 161: 0.0010604433837701388
Position 347: 0.0008495292878831452
Position 426: 0.0008415930726735996
Position 2678: 0.0007952945771572876
Position 4916: 0.0007364566301367457
Position 2090: 0.0007207516115350246
Position 3973: 0.0006727238681760174
Position 4887: 0.0006691925834398291
Position 878: 0.0006637338917962717
Position 2356: 0.0006221746231717313
Position 4188: 0.0005340618346611966
Position 3671: 0.0005303761349615841
Position 2995: 0.0004907329447002148
Position 1073: 0.00046224107102371773
Position 3037: 0.00045413519232648274
Position 1852: 0.0004457600579382565
Position 320: 0.0004433056738650403
Position 1085: 0.00037306017080433024
Position 4790: 0.0003517523363576003
Position 2476: 0.00032586604772129953
Position 4736: 0.0002816180866423632
Position 1666: 0.0002697427134623558
Position 1928: 0.0002417146635511885
Position 4619: 0.00021110917073898088
Position 5099: 0.0002104574730112596
Position 1894: 0.00020817158241639386
Position 2098: 0.0001946780056203587
Position 4719: 0.00018649095015937223
Position 1583: 0.0001784397860822079
Position 2941: 0.00017405133561870445
Position 2421: 0.00015830369557710665
Position 3394: 0.00015787611558943802
Position 273: 0.00013370985616082757
Position 1253: 0.00011549592761164481
Position 937: 0.00010119587775226956
Position 4438: 7.83973731065849e-05
Position 896: 7.829159246111046e-05
Position 627: 6.910989291107054e-05
Position 1962: 6.73205310330398e-05
Position 3927: 6.546629679884895e-05
Position 634: 6.176424714949302e-05
Position 2209: 5.422871827778114e-05
Position 4482: 5.305612514320648e-05
Position 3714: 4.6453947508932565e-05
Position 704: 4.189501753081275e-05
Position 884: 3.979439802131114e-05
Position 917: 3.7982334213664756e-05
Position 3802: 3.3437012325647175e-05
Position 4744: 3.148165334764936e-05
Position 3651: 3.0526255893338026e-05
Position 3871: 2.907473006864317e-05
Position 3934: 2.4537336019810635e-05
Position 695: 1.9392454875024474e-05
Position 187: 1.8719412897539633e-05
Position 3777: 1.790685358937686e-05
Position 1062: 1.7036304462202473e-05
Position 384: 1.6437850747609017e-05
Position 965: 1.5724754425501834e-05
Position 503: 1.4995342733320151e-05
Position 701: 1.0937466175323826e-05
Position 3466: 9.325405172243419e-06
Position 225: 9.004468221273057e-06
Position 1131: 8.321034925980165e-06
Position 674: 7.804760854029023e-06
Position 4678: 6.87786656867842e-06
Position 983: 6.598927316628843e-06
Position 4794: 5.796031054319303e-06
Position 812: 5.753029668920594e-06
Position 4876: 5.402015858304831e-06
Position 836: 4.1962217278679e-06
Position 643: 4.024591364292816e-06
Position 4616: 3.671374102968816e-06
Position 776: 2.1329619217250483e-06
Position 515: 1.636218702318814e-06
Position 843: 1.5386127429455143e-06
Position 671: 1.4457773803146337e-06
Position 1315: 1.3924652724890038e-06
Position 216: 1.3597338605810948e-06
Position 1504: 1.1496729946927527e-06
Position 1027: 6.372576077587068e-07
Position 527: 5.177524401089517e-07
Position 638: 4.908359560986608e-07
Position 512: 4.1226522909754254e-07
Position 357: 2.924363277530752e-07
Position 782: 2.2727128753326649e-07
Position 1111: 2.1851569696876223e-07
Position 1157: 2.0073044152626515e-07
Position 1021: 1.9293049305608487e-07
Position 1011: 1.7129459221698938e-07
Position 1144: 1.6493602813948257e-07
Position 1005: 1.5661076783561637e-07
Position 560: 1.4118611948736459e-07
Position 903: 1.3555519025694445e-07
Position 732: 1.1162045838861577e-07
Position 656: 9.595650038454305e-08
Position 1185: 7.259166078162471e-08
Position 797: 6.424339923035494e-08
Position 1016: 1.3764764899218102e-08
Position 1294: 8.264135312116928e-09
Position 1190: 7.824715493118234e-09
Position 585: 2.5429312879639606e-12
Position 576: 1.109014718407026e-12
Position 362: 3.602363114864744e-15
