Gene = homer
Position 374: 8.32391941242336e-06
Position 1994: 7.227373882461252e-06
Position 82: 7.0235463491589034e-06
Position 1069: 6.122305596902064e-06
Position 2877: 4.8929183781278805e-06
Position 495: 4.76856584266127e-06
Position 790: 4.075365526275991e-06
Position 1345: 4.006922573376743e-06
Position 1618: 3.3823849778578653e-06
Position 1161: 3.2769351314311546e-06
Position 1490: 3.1905997016507297e-06
Position 1371: 3.06491919795721e-06
Position 2288: 2.9019245818888635e-06
Position 2386: 2.3808240172314428e-06
Position 2236: 2.1797027793455637e-06
Position 1920: 1.6252272710669216e-06
Position 2241: 1.4190336452900184e-06
Position 2281: 1.1435567418972021e-06
Position 2906: 1.0434680381804366e-06
Position 2199: 1.0308223589469597e-06
Position 3330: 9.645018805203146e-07
Position 2994: 9.568693523266594e-07
Position 2010: 8.956128852845613e-07
Position 1142: 8.671272588383305e-07
Position 2053: 6.611080194847e-07
Position 2396: 5.547864400655542e-07
Position 3158: 5.386481403076693e-07
Position 1586: 4.772673742567332e-07
Position 2423: 4.3866037884262486e-07
Position 1591: 4.323372733528369e-07
Position 2278: 4.0832599197217494e-07
Position 1831: 3.5783561381526e-07
Position 64: 3.424660152044815e-07
Position 418: 3.2821979994892563e-07
Position 1580: 2.416701653495607e-07
Position 2862: 2.0055583507174895e-07
Position 271: 1.2457452446982438e-07
Position 1151: 9.99920242052799e-08
Position 1634: 9.446554174059687e-08
Position 1998: 8.989622448624467e-08
Position 400: 8.798911069204157e-08
Position 2880: 7.257929137975965e-08
Position 2406: 4.712468282417263e-08
Position 2194: 4.2469977779929977e-08
Position 382: 3.1263930872745015e-08
Position 2391: 2.9556128575749888e-08
Position 1602: 2.5307585410135445e-08
Position 3009: 2.3021658862594957e-08
Position 1522: 2.237964429967441e-08
Position 420: 1.2943792162093332e-08
Position 3052: 8.057958608747774e-09
Position 1294: 7.656465311864447e-09
Position 488: 4.572656001833155e-09
Position 2257: 1.7904002748601426e-09
Position 591: 1.200462159237352e-09
Position 2546: 7.829696716213174e-10
Position 2572: 6.516179985707956e-10
Position 2255: 1.5484576974160298e-10
Position 502: 2.341749173956935e-11
Position 280: 4.717921172667251e-12
Position 2013: 1.0108924057372208e-12
Position 1881: 8.28729625532168e-13
Position 1721: 4.547055197624292e-14
Position 1728: 1.9857513458350887e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2227: 0.9947340544113298
Position 1762: 0.9942178228769958
Position 1272: 0.993740568015261
Position 1904: 0.9698017161724131
Position 2416: 0.9625679200588897
Position 928: 0.635025425762707
Position 953: 0.21754578510452274
Position 2880: 0.0858117995501649
Position 3327: 0.04826259743715174
Position 3151: 0.04188333797002725
Position 1923: 0.028690354566779395
Position 3417: 0.02048275142390071
Position 3106: 0.017446919838199373
Position 980: 0.014096285070839895
Position 784: 0.008401844761147406
Position 488: 0.007262460315983065
Position 3496: 0.0064430214532420396
Position 2566: 0.006433735436616853
Position 1279: 0.004544307048491661
Position 2522: 0.004143485625472835
Position 1042: 0.00413851956448053
Position 3740: 0.0034643502855124307
Position 2892: 0.003008638110035068
Position 1130: 0.0027586976292710416
Position 1069: 0.0027138977247232634
Position 3177: 0.0024674371932623977
Position 2428: 0.0020742185222313403
Position 3858: 0.002001036501834578
Position 3297: 0.001959391075586458
Position 3009: 0.0019174764038490657
Position 387: 0.0017285404058036457
Position 405: 0.0017075568871339564
Position 808: 0.001647172359292309
Position 829: 0.0016305624149596512
Position 680: 0.0014652076105365756
Position 2236: 0.0012355508311212764
Position 604: 0.00074985035903265
Position 292: 0.0005944368164205801
Position 1991: 0.0005895126637399973
Position 3288: 0.0005866337528964595
Position 3079: 0.0005771375298939582
Position 1142: 0.0005558671125623464
Position 1290: 0.0004908819431540677
Position 1284: 0.0004693522295000848
Position 3217: 0.00042525824643157277
Position 453: 0.00039026089423284524
Position 2832: 0.0003882959615801203
Position 3723: 0.00036783583892253426
Position 3719: 0.00036115760940687823
Position 108: 0.0003536630411580631
Position 2477: 0.0003139654014270645
Position 2434: 0.00031328966651793076
Position 2423: 0.0002849338668918266
Position 2572: 0.00024531584577031334
Position 3540: 0.0002423375738082403
Position 814: 0.00021422065386133359
Position 3051: 0.00020760920667076948
Position 848: 0.00019736531024980923
Position 1139: 0.00016893258977439333
Position 1490: 0.00015783945648214538
Position 1940: 0.00014621057730581676
Position 1027: 0.00014002232678657933
Position 2266: 0.00013066281672090033
Position 1407: 0.00011549915449532807
Position 240: 0.00010373922531333937
Position 2505: 0.0001016043100406982
Position 360: 8.664188395139408e-05
Position 449: 8.357902158308227e-05
Position 2593: 8.170227830974633e-05
Position 2642: 8.102546499569426e-05
Position 1473: 7.767647348802325e-05
Position 1517: 7.436397039876746e-05
Position 986: 7.105316514712011e-05
Position 3248: 6.354401283781858e-05
Position 728: 6.18104424642867e-05
Position 465: 6.167810550535857e-05
Position 2904: 5.663780136851331e-05
Position 95: 4.099197834176442e-05
Position 502: 3.998506257411188e-05
Position 1560: 3.6937156212300035e-05
Position 1006: 3.561523044066629e-05
Position 49: 3.460251702981561e-05
Position 1955: 2.9861952296754952e-05
Position 3910: 2.9672162810666028e-05
Position 1293: 2.6988607286637047e-05
Position 1503: 2.233875095737359e-05
Position 2293: 2.0287383626701878e-05
Position 471: 1.9460295840114088e-05
Position 1778: 1.943377778119086e-05
Position 2296: 1.804100340964268e-05
Position 756: 1.7747734714259194e-05
Position 2022: 1.7491158176764024e-05
Position 2241: 1.4621585567181044e-05
Position 1085: 1.3629357847213668e-05
Position 685: 1.2890725468221648e-05
Position 1527: 1.2462006738637453e-05
Position 851: 1.1591602245670136e-05
Position 2114: 1.0934411021723698e-05
Position 613: 7.4150271243303054e-06
Position 1934: 6.788534378638983e-06
Position 2659: 6.4422915282887755e-06
Position 2815: 6.374089193597597e-06
Position 1980: 6.2784139742317795e-06
Position 1958: 6.012316564077712e-06
Position 2605: 5.696216234707725e-06
Position 1200: 4.951652055847211e-06
Position 1570: 4.705817073911947e-06
Position 1299: 4.575872324979681e-06
Position 562: 4.376714517055155e-06
Position 1808: 3.6768283956570344e-06
Position 1988: 2.3149601735411055e-06
Position 2653: 2.227288229969148e-06
Position 1388: 2.0650046077505872e-06
Position 433: 1.9921511803836882e-06
Position 1302: 1.766531426053669e-06
Position 55: 1.7599361442729895e-06
Position 1420: 1.7562161759381397e-06
Position 1443: 1.6133547997195993e-06
Position 1642: 1.557493086466049e-06
Position 132: 1.5485221704480769e-06
Position 2800: 1.5072362194070605e-06
Position 1741: 1.4182909070466872e-06
Position 1662: 1.3789473854510894e-06
Position 1831: 1.319199621826418e-06
Position 2326: 1.1438880538708167e-06
Position 2040: 1.0700411061855089e-06
Position 171: 9.874518335101016e-07
Position 2342: 9.60049262413477e-07
Position 151: 7.750102159089415e-07
Position 1613: 6.674138537103646e-07
Position 2278: 6.459211394552646e-07
Position 1311: 6.298446027217001e-07
Position 2143: 5.996228953234439e-07
Position 1961: 5.581949352025901e-07
Position 2028: 2.1228343233392548e-07
Position 1659: 1.3038866377718972e-07
Position 2129: 8.900273633601262e-08
Position 1709: 8.331589067942225e-08
Position 1793: 6.93609408363303e-08
Position 1841: 6.213292490669686e-08
Position 2099: 4.3844357038789785e-08
Position 2096: 2.939799918181926e-08
Position 2085: 2.9382762972936407e-08
Position 2156: 2.817181974287062e-08
Position 2075: 1.2415638138531232e-08
Position 2362: 1.1496104758843673e-08
Position 2031: 8.802608743206663e-09
Position 139: 3.843335830218759e-09
Position 535: 1.604561446457425e-09
Position 522: 6.97586845101786e-10
Position 529: 6.27946417343978e-11
Position 143: 2.621605049030187e-11
