Gene = vir-1
Position 15991: 0.0001130916647856571
Position 7334: 0.00011266741067383776
Position 1381: 0.00010472285530699521
Position 15925: 9.194954791284542e-05
Position 16388: 8.287582819887197e-05
Position 16054: 8.047980776486616e-05
Position 13959: 6.476710834923213e-05
Position 14015: 5.232789034104361e-05
Position 472: 4.303781483061995e-05
Position 183: 2.8761334658343034e-05
Position 159: 2.873904108644013e-05
Position 2201: 2.4425894735919033e-05
Position 17: 2.4345507780822196e-05
Position 216: 2.4338176717481492e-05
Position 16596: 2.3365438393325904e-05
Position 458: 2.3191910905858726e-05
Position 16972: 2.3105411754176717e-05
Position 16039: 1.925250111435659e-05
Position 52: 1.8371229469050628e-05
Position 312: 1.6194861838526863e-05
Position 293: 1.537915185197918e-05
Position 16363: 1.487870474278558e-05
Position 16964: 1.2900691022896114e-05
Position 511: 1.2779858292263846e-05
Position 16637: 6.989419802964407e-06
Position 16081: 6.426515894423332e-06
Position 2089: 5.319739849173862e-06
Position 16048: 5.12030543580217e-06
Position 2159: 3.4961752989561643e-06
Position 427: 3.271009450048474e-06
Position 38: 2.330654530481949e-06
Position 16842: 1.921480484368232e-06
Position 567: 1.848302504063833e-06
Position 251: 1.7604069820909123e-06
Position 8: 7.430616327122163e-07
Position 151: 7.043175595728141e-07
Position 569: 7.012952138361447e-07
Position 581: 3.741517791555271e-07
Position 1803: 3.2332846620468765e-07
Position 1896: 2.7228540679720493e-07
Position 16558: 1.9999867844057827e-07
Position 3: 1.2418382510036e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 15972: 0.9960397285829735
Position 13815: 0.9758264970614166
Position 15704: 0.9384071345521712
Position 1609: 0.7103445950216686
Position 19157: 0.6690628585998362
Position 18936: 0.5146503341697412
Position 14330: 0.47986808665050257
Position 18253: 0.43219413070319135
Position 13152: 0.2376016351028875
Position 848: 0.17722969356897839
Position 17272: 0.09494539076571953
Position 16805: 0.07453216239500181
Position 7714: 0.07274089704881816
Position 18625: 0.060534992961436565
Position 18594: 0.05612640792783544
Position 16959: 0.048437961656441424
Position 18698: 0.045864592142615575
Position 18030: 0.0421437835086738
Position 17126: 0.03699774345144544
Position 18556: 0.03566088738339312
Position 14665: 0.03451195472524451
Position 17712: 0.03231785947545454
Position 17980: 0.028871721879637484
Position 16769: 0.026127658249103028
Position 238: 0.02473612695258396
Position 18361: 0.023797615432791637
Position 15111: 0.01651264231450194
Position 18332: 0.01642888581596269
Position 18942: 0.015347070693878442
Position 15750: 0.014412999178361453
Position 1363: 0.014274986481954478
Position 19261: 0.013415138966590355
Position 13124: 0.013141673482878584
Position 19319: 0.012569317956667212
Position 19727: 0.012123349003633245
Position 1388: 0.010697174139687895
Position 15657: 0.009795546654549792
Position 9722: 0.009383841028256661
Position 16431: 0.008770193359113533
Position 1243: 0.007863704671550772
Position 20002: 0.006592186889052062
Position 19347: 0.006570296646099543
Position 17398: 0.006199360554362637
Position 888: 0.006104279582466152
Position 16451: 0.005511722332680028
Position 6179: 0.005496984041333626
Position 7239: 0.0045657438413336604
Position 7427: 0.004428831027960776
Position 19088: 0.004100097188447388
Position 18496: 0.003803187431566021
Position 15135: 0.0037663704175092427
Position 14402: 0.0036070172359065557
Position 16698: 0.0035889378894495933
Position 17105: 0.003483047994443368
Position 2263: 0.00342441471546269
Position 663: 0.0033897941850098497
Position 625: 0.0033860680756042628
Position 12379: 0.003212496298522194
Position 16526: 0.003125585091098867
Position 14535: 0.0028574786715452583
Position 16038: 0.002564973633725379
Position 16645: 0.002234694631195513
Position 1577: 0.0022091723024724153
Position 16899: 0.0021123246831117855
Position 19751: 0.0020822783192692043
Position 387: 0.002046050307257962
Position 554: 0.0020040496009957505
Position 817: 0.001976292424286256
Position 13832: 0.0019576091944475816
Position 2260: 0.0019338090623321389
Position 1246: 0.0018785718077909792
Position 2001: 0.0017704324708408103
Position 16659: 0.0016197075827935785
Position 17301: 0.0015963381868799131
Position 6041: 0.0015017561989790634
Position 1537: 0.001482501645519109
Position 7639: 0.0014655207844571421
Position 17368: 0.0013708207745530944
Position 19308: 0.0013564557119257025
Position 8690: 0.0013084478050326182
Position 7680: 0.0012847803683980507
Position 290: 0.0012720401851192328
Position 16448: 0.0012645237957576232
Position 17164: 0.0012576667140720196
Position 18958: 0.001237990007349375
Position 2089: 0.0011348646966234657
Position 1293: 0.0011153589037973847
Position 409: 0.0010857529994011753
Position 18373: 0.0010766519243852466
Position 2043: 0.001074224846829238
Position 14637: 0.0010047712411059213
Position 472: 0.000998986861217568
Position 1331: 0.0008430162400295309
Position 247: 0.0008380075095694617
Position 16681: 0.000829871181221196
Position 15050: 0.000827109477670389
Position 15386: 0.0007992729095571795
Position 4433: 0.0007919862239682804
Position 16158: 0.00079080910848635
Position 4367: 0.0007888709186989894
Position 18263: 0.0007247129464738551
Position 2358: 0.0007200820088600547
Position 1401: 0.0007029036142196371
Position 792: 0.0006856734366797976
Position 9657: 0.00067194826211479
Position 14526: 0.0006626241333986773
Position 14447: 0.0006543789785280949
Position 16607: 0.0006007179595879826
Position 1106: 0.0005765717321767805
Position 901: 0.0005668721744841307
Position 15990: 0.0005428221819665749
Position 13937: 0.0005399452119622842
Position 365: 0.0005344478982784143
Position 14338: 0.000529345935127138
Position 500: 0.0005228081842218451
Position 15471: 0.0005102477402815252
Position 1740: 0.0004945230606155581
Position 17019: 0.0004898291963896376
Position 16300: 0.0004851480550533225
Position 14879: 0.00048135989241860635
Position 2017: 0.00048006105615392916
Position 14851: 0.00046905544516709596
Position 394: 0.00044873840703535677
Position 7061: 0.00038492335697972563
Position 14858: 0.0003485770906358526
Position 16028: 0.0002877730484178522
Position 16022: 0.00022007952560785932
Position 17130: 0.0001986781371791359
Position 17657: 0.00019182560379936366
Position 1249: 0.000187148397631967
Position 806: 0.00017746628643511294
Position 16930: 0.00017185274003546233
Position 15944: 0.00016170885805325206
Position 2394: 0.0001154395847140221
Position 348: 0.00010354490053722686
Position 9197: 0.00010351071069740845
Position 15047: 9.741713865649592e-05
Position 16155: 8.63457184912913e-05
Position 15429: 6.490326682006096e-05
Position 694: 2.9101504357894192e-05
Position 9112: 2.501573354407189e-05
Position 762: 2.2877204250902068e-05
Position 16119: 1.4993167108180582e-05
Position 14805: 1.420987560349405e-05
Position 6297: 1.1836180873009742e-05
Position 15946: 8.929632351944948e-06
Position 3768: 6.130029455772343e-06
Position 511: 6.0172220963209e-06
Position 436: 5.383017473736217e-06
Position 1896: 3.837650405441401e-06
Position 17139: 3.7764318929849333e-06
Position 2445: 3.1120856525755765e-06
Position 7677: 1.7488049763216603e-06
Position 581: 1.5102535466764924e-06
Position 16080: 1.214432308048288e-06
Position 16068: 9.975278259025011e-07
Position 939: 9.599081527673865e-07
Position 1003: 9.447779779742949e-07
Position 599: 9.424319696777279e-07
Position 1453: 7.9807747998152e-07
Position 1771: 6.076583372009871e-07
Position 483: 5.771630130516624e-07
Position 15996: 5.191983166822169e-07
Position 876: 1.947756182991163e-07
Position 16277: 1.6489146818713707e-07
Position 912: 1.1588076494048536e-07
Position 728: 9.067005173871794e-08
Position 15889: 5.093979720624496e-08
Position 769: 3.7357746725824135e-08
Position 16103: 1.341532786101783e-08
Position 97: 4.126875378034617e-09
Position 78: 4.101739000285086e-09
Position 87: 1.2798192817976609e-09
