Gene = Plp
Position 18967: 0.00033577288899620653
Position 12622: 0.00033543022632517914
Position 12847: 0.0003054117346793029
Position 27439: 0.00029505459479570515
Position 25422: 0.0002755246003280175
Position 12679: 0.00025568182713588166
Position 15468: 0.0002551420171935903
Position 18809: 0.0002454584284171875
Position 20045: 0.0001917455381637986
Position 28557: 0.00018503251734030892
Position 12374: 0.0001845060761681301
Position 171: 0.00018270922114034863
Position 13447: 0.00017595277819933033
Position 20601: 0.00017172823467841438
Position 20056: 0.00017129445070933103
Position 20802: 0.00016696426854348492
Position 25173: 0.00015776010954382172
Position 13355: 0.00014732778707076663
Position 13680: 0.00013193557269569983
Position 123: 0.0001309442855639183
Position 14553: 0.00010262520743135752
Position 12324: 9.932261332882406e-05
Position 20462: 9.582411010828848e-05
Position 12544: 8.461237129339654e-05
Position 17285: 6.152110596162361e-05
Position 45: 4.1863387230159764e-05
Position 13114: 4.06441876557476e-05
Position 12387: 3.6253909406116275e-05
Position 20416: 3.529687657609797e-05
Position 13520: 3.11767469539634e-05
Position 12757: 3.0508987172628743e-05
Position 203: 3.001139162819393e-05
Position 21422: 2.877876397316068e-05
Position 13235: 2.599049719514442e-05
Position 314: 2.3687589546144737e-05
Position 13617: 2.1729068248567057e-05
Position 14540: 2.1666955055954778e-05
Position 585: 2.1305825897021322e-05
Position 12480: 2.0859887733196206e-05
Position 176: 1.878909115366277e-05
Position 95: 1.66894391463164e-05
Position 22442: 1.595186550954689e-05
Position 13585: 1.589546881765712e-05
Position 13833: 1.2500748396540104e-05
Position 631: 9.708621010585182e-06
Position 14256: 9.502269173318197e-06
Position 7225: 9.251746685594474e-06
Position 19151: 8.340729955282998e-06
Position 27188: 6.9959773428960344e-06
Position 6: 6.3505061930183335e-06
Position 74: 6.072980016997977e-06
Position 466: 4.769345303902433e-06
Position 12: 4.5869408175978174e-06
Position 19040: 4.014702477883363e-06
Position 13026: 3.745044711477581e-06
Position 22385: 3.476324597641433e-06
Position 24367: 3.3965393302229846e-06
Position 637: 3.010794761408418e-06
Position 481: 2.8688934219666043e-06
Position 12668: 2.6936036792380318e-06
Position 14768: 2.277663682683954e-06
Position 14106: 2.058178503992723e-06
Position 79: 1.8052331479600426e-06
Position 618: 1.4438067186086157e-06
Position 1124: 1.1940482024572935e-06
Position 1160: 1.0951896542861018e-06
Position 40: 8.252070283040757e-07
Position 488: 8.20128849411354e-07
Position 14558: 7.400104508843607e-07
Position 1322: 7.246840936985996e-07
Position 972: 5.85743780569227e-07
Position 13987: 5.653468673574009e-07
Position 27461: 5.359709372048452e-07
Position 621: 5.040388204734617e-07
Position 13883: 4.935326867802257e-07
Position 27392: 4.887291569540602e-07
Position 27442: 4.689146566079491e-07
Position 1004: 4.534115320110384e-07
Position 1037: 3.9120042354950035e-07
Position 14206: 3.4502399643273817e-07
Position 14521: 3.3422586164520005e-07
Position 13760: 3.265609729338611e-07
Position 748: 3.2043544914724666e-07
Position 14122: 2.6136532683768774e-07
Position 13703: 2.474923167517438e-07
Position 871: 2.1956356163214266e-07
Position 10163: 1.9522213877136469e-07
Position 394: 1.6461840203912604e-07
Position 13993: 1.6339776370299106e-07
Position 10778: 1.1840735331384243e-07
Position 505: 1.0837489714763025e-07
Position 497: 1.0582367374914476e-07
Position 179: 9.815670004101242e-08
Position 428: 9.475369316697169e-08
Position 578: 9.419238368637569e-08
Position 682: 8.70904054474065e-08
Position 960: 7.914790775400973e-08
Position 540: 6.188437929560959e-08
Position 979: 5.960119175309394e-08
Position 529: 5.90975340831905e-08
Position 400: 5.5169317221474354e-08
Position 1298: 5.0278189788092927e-08
Position 20491: 4.669784282915341e-08
Position 10413: 4.461018890627255e-08
Position 562: 1.6639402328829844e-08
Position 12918: 1.471537803861496e-08
Position 20500: 1.2674867639285383e-08
Position 512: 8.112894719291917e-09
Position 491: 7.689396156408489e-09
Position 625: 4.905761576702967e-09
Position 451: 4.574782505801188e-09
Position 20348: 2.954062296306431e-09
Position 609: 2.5188833680655e-09
Position 14242: 1.509327692292144e-09
Position 13412: 1.4545769196400384e-09
Position 743: 8.051059599810698e-10
Position 523: 7.740314503209204e-10
Position 472: 3.9321746764012357e-10
Position 532: 2.196233731058116e-10
Position 641: 1.262535377182302e-12
Position 635: 6.707294973508207e-13
Position 535: 2.34342301457627e-13
Position 543: 7.35781765375932e-14
Position 404: 1.447084124764383e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 27111: 0.9979863184881272
Position 12205: 0.9941803287427434
Position 18678: 0.9844078248292509
Position 13250: 0.9740422899134807
Position 20231: 0.9582582123706911
Position 18876: 0.9440024885436047
Position 24890: 0.8942834694148657
Position 24090: 0.8445320490529662
Position 10129: 0.8249228281277701
Position 27745: 0.755301512144241
Position 13679: 0.44931591126482295
Position 13562: 0.42467781175619423
Position 11356: 0.3033680342089088
Position 26671: 0.29836913615287886
Position 375: 0.29213949129484174
Position 21512: 0.28378918121872565
Position 12025: 0.25581626025359006
Position 21529: 0.2057029126326709
Position 20704: 0.19557352892226956
Position 11950: 0.14700785716564357
Position 11381: 0.10956370765109953
Position 14326: 0.1047586075697758
Position 22261: 0.09806693481863935
Position 20584: 0.09632444947567778
Position 25083: 0.09593590592866653
Position 19342: 0.09265475111648364
Position 24694: 0.08246691410632916
Position 11522: 0.07455097374933349
Position 17150: 0.07082140600038356
Position 27306: 0.06142877144589329
Position 19585: 0.04910350822151308
Position 22029: 0.04836928234645161
Position 27748: 0.04395566430489131
Position 20252: 0.03569037453433584
Position 18909: 0.03490574898395594
Position 10587: 0.03134983383997178
Position 22723: 0.031311066490832005
Position 11989: 0.02876046588847817
Position 12703: 0.028675121755058396
Position 26696: 0.028407811070001558
Position 20901: 0.02528899134595752
Position 17467: 0.02413435585873633
Position 27947: 0.023917002639960015
Position 21571: 0.023787540876504705
Position 17165: 0.02271001779863415
Position 23840: 0.019290611104052554
Position 15538: 0.019058631013860548
Position 25698: 0.018086008031457868
Position 27690: 0.01630349932106397
Position 19512: 0.015722751694797765
Position 11540: 0.01500430242646816
Position 27722: 0.014988222527288432
Position 20633: 0.013496669446282394
Position 21555: 0.013440134805986553
Position 17988: 0.013094697809495428
Position 14345: 0.012537537189032584
Position 11071: 0.01145054284751056
Position 13688: 0.010356606478904224
Position 28217: 0.009898294060832877
Position 20717: 0.009752205485398416
Position 13166: 0.009735478183780014
Position 17082: 0.009639207266065588
Position 25001: 0.009318011583738609
Position 25676: 0.009162017889795385
Position 23697: 0.00909089925611594
Position 13301: 0.008966494591848085
Position 13601: 0.008817754505411501
Position 27631: 0.00867345690206157
Position 19914: 0.008558125520001438
Position 10042: 0.0083341941070599
Position 18949: 0.008111605651485613
Position 15167: 0.007733901907794639
Position 22288: 0.007664961510017423
Position 27970: 0.007208437375968397
Position 28319: 0.007099962768177403
Position 27927: 0.007064622764062836
Position 20616: 0.006945815206330127
Position 9727: 0.00683772863249078
Position 16807: 0.006812848773593165
Position 10533: 0.006621361747176997
Position 15700: 0.006263913075538908
Position 20642: 0.006132907839483872
Position 21831: 0.006131811506667339
Position 22667: 0.006127619997254531
Position 11099: 0.006064397233496022
Position 20605: 0.006049947545648623
Position 28349: 0.005831182874268887
Position 21993: 0.00550212972398948
Position 28245: 0.005176397933225087
Position 27267: 0.005145500319758458
Position 22275: 0.004808996807154845
Position 19109: 0.004702192362317544
Position 676: 0.004567965459825342
Position 12274: 0.004537871510531059
Position 18680: 0.004474200629570399
Position 25559: 0.004414488323993073
Position 19359: 0.004376463713154989
Position 23860: 0.004218226281677213
Position 20087: 0.004173064844718939
Position 20963: 0.004045136551919764
Position 9989: 0.004014583903553865
Position 22513: 0.004010105147251897
Position 18906: 0.0039368868404009326
Position 21393: 0.00332529554847948
Position 22540: 0.0029845368583423207
Position 14299: 0.002913120696687717
Position 14833: 0.002501326068220322
Position 21226: 0.002470518645781221
Position 19669: 0.002456788343978464
Position 19202: 0.0023108991408202187
Position 27484: 0.0022566655407779595
Position 9822: 0.001979027300743159
Position 12895: 0.0019766083124879495
Position 14348: 0.0018598010956250082
Position 21778: 0.0017873841507808198
Position 11294: 0.0017862164215170556
Position 18895: 0.0017506639099520447
Position 14611: 0.0017459838540582024
Position 27847: 0.0016425640417919375
Position 11205: 0.0015864120209330497
Position 27565: 0.001512194473283524
Position 22560: 0.0014659103042923298
Position 28113: 0.001392230286196221
Position 12652: 0.0013508859465419505
Position 13745: 0.0012734330666654017
Position 814: 0.0012594916048337581
Position 21751: 0.0012338460574584497
Position 10001: 0.001215494350739328
Position 21947: 0.0011986693466282138
Position 609: 0.001163984781261528
Position 12664: 0.0011181900306462898
Position 27421: 0.0011103639496544745
Position 13199: 0.0011103435980264061
Position 19629: 0.0010731785150591127
Position 27591: 0.0010537105562349537
Position 21155: 0.0009781679511631257
Position 4125: 0.0009034256111463972
Position 1399: 0.0008857974277549413
Position 21126: 0.0008710065260468801
Position 27323: 0.0008112156873642465
Position 6864: 0.0007928967249361378
Position 12456: 0.0007860039707732188
Position 19638: 0.0007595642373724809
Position 20249: 0.0007294745198635006
Position 19689: 0.0007080231824588684
Position 27883: 0.0006184240039419641
Position 10057: 0.000569616480318236
Position 7287: 0.0005497625048475368
Position 4741: 0.0005438621181054059
Position 19407: 0.0005393202854370781
Position 4157: 0.0005247144686194918
Position 13655: 0.0005220772581188764
Position 28488: 0.0005136177092793517
Position 27142: 0.0005000650931764269
Position 681: 0.0004910562247965101
Position 23300: 0.0004889388184542408
Position 27313: 0.0004549892624421729
Position 20757: 0.0004537420437084028
Position 21781: 0.00045372529097127917
Position 19344: 0.00044979939129959946
Position 13611: 0.0003930527744225412
Position 20151: 0.00039012630002199284
Position 79: 0.0003539977745626267
Position 13960: 0.0003330797405298141
Position 25205: 0.0003139998942031355
Position 27594: 0.00030797616024580453
Position 4710: 0.0002863632357453428
Position 937: 0.00027922979798556026
Position 13266: 0.0002724850107702992
Position 19533: 0.0002719041513502735
Position 16680: 0.0002544197716298062
Position 28271: 0.00022303499138015182
Position 28627: 0.0002200834646331215
Position 27119: 0.0002049180354885615
Position 18927: 0.000192707085645351
Position 758: 0.00019156448808706748
Position 724: 0.0001794103833197597
Position 15412: 0.0001701354301308923
Position 4654: 0.0001626041680252126
Position 6298: 0.00016096870580528306
Position 13006: 0.00015417445266870534
Position 13649: 0.00015289697235055619
Position 13277: 0.00014423499829740468
Position 27893: 0.00013282856781387893
Position 19115: 0.00011743214031194806
Position 20163: 0.00011705088538098901
Position 20285: 0.0001088399838191372
Position 6185: 0.0001064931684041195
Position 20734: 0.00010384038827534044
Position 694: 0.0001030223834473651
Position 5814: 0.00010173199606945301
Position 18921: 9.200564952398308e-05
Position 13152: 9.169090680519778e-05
Position 20266: 9.135035717509827e-05
Position 27430: 8.52033536835537e-05
Position 12406: 8.389090351318168e-05
Position 12733: 8.289588312100636e-05
Position 22390: 8.009573551395502e-05
Position 12424: 7.593993833395396e-05
Position 1364: 7.170877957408703e-05
Position 6271: 6.938808385543448e-05
Position 17569: 6.546770582739648e-05
Position 18966: 6.0558010308107854e-05
Position 4805: 6.006000202726409e-05
Position 5757: 5.785041364447212e-05
Position 6144: 5.3676080639226876e-05
Position 24929: 5.357765961295766e-05
Position 12901: 5.3463621467487904e-05
Position 4816: 5.179834764178799e-05
Position 621: 4.675660506658239e-05
Position 4045: 4.40734121123387e-05
Position 20303: 3.8444159224582155e-05
Position 774: 3.7212319434449475e-05
Position 14952: 3.6045664253781216e-05
Position 12337: 3.598577254340606e-05
Position 12348: 3.317071067568688e-05
Position 24902: 3.0806475066178185e-05
Position 12374: 3.0241446488300068e-05
Position 215: 2.9999567861305296e-05
Position 20258: 2.8447771151325177e-05
Position 1180: 2.5949386334956825e-05
Position 1367: 2.355636749018638e-05
Position 15718: 1.995594408691931e-05
Position 13304: 1.9583473155834932e-05
Position 20279: 1.7349288322377325e-05
Position 971: 1.6749822129723682e-05
Position 12606: 1.5671309774048287e-05
Position 13310: 1.5062822765939637e-05
Position 12574: 1.3421342593038913e-05
Position 19173: 7.770496268873845e-06
Position 19154: 7.1782367648129036e-06
Position 20159: 5.25079128865689e-06
Position 19016: 4.134164853916909e-06
Position 13709: 3.794670776189031e-06
Position 21546: 3.029521762150076e-06
Position 13712: 3.013497053395888e-06
Position 13721: 2.4552982555774386e-06
Position 13703: 1.3055430589072658e-06
Position 19086: 1.1401434718209127e-06
Position 14245: 7.696701546405905e-07
Position 13920: 5.244736154098215e-07
Position 14026: 3.241416762801847e-07
Position 13430: 2.7369654125455465e-07
Position 14495: 2.1515150038730053e-07
Position 14082: 1.980861912487592e-07
Position 13957: 1.2340297227171908e-07
Position 5298: 9.232467058723056e-08
Position 6325: 8.645383668063833e-08
Position 5715: 8.231219974280554e-08
Position 5384: 7.712370632179269e-08
Position 743: 3.682719794675186e-08
Position 1075: 2.9553079688270477e-08
Position 844: 2.310976648377724e-08
Position 165: 1.721274220124557e-08
Position 171: 1.0380447212735304e-08
Position 585: 8.171505527489481e-09
Position 442: 5.0984390687892824e-09
Position 13769: 4.763553848759369e-09
Position 126: 4.045713339926303e-09
Position 832: 3.983909829340367e-09
Position 95: 2.623695567525805e-09
Position 616: 2.301630239467869e-09
Position 146: 1.3328516117131811e-09
Position 251: 1.0541326075727464e-09
Position 562: 3.247701263791246e-10
Position 448: 2.1800152789200059e-10
Position 240: 1.7030404328885564e-10
Position 444: 1.6022134969178768e-10
Position 176: 1.125072482921493e-10
Position 192: 5.591409673466763e-11
Position 465: 4.6896996373170506e-11
Position 255: 1.4655776347429656e-11
Position 296: 1.6522334661859852e-12
