Gene = Mnn1
Position 319: 0.0004296581502786669
Position 3927: 0.00041865610851397726
Position 1449: 0.00041048627877132753
Position 2471: 0.00039120743180020987
Position 877: 0.0003570804409335857
Position 559: 0.0003478223248855477
Position 860: 0.00033386206247262634
Position 1019: 0.0003173389621802682
Position 1907: 0.00026071677351091946
Position 590: 0.00025897423279515433
Position 1359: 0.0002577182588237868
Position 1717: 0.0002435027054052322
Position 2477: 0.00023069407016183138
Position 3463: 0.00020026654102230855
Position 4550: 0.00017323658713893706
Position 1186: 0.0001651692695235698
Position 3294: 0.00015296911070189153
Position 3292: 0.000119657345058347
Position 247: 9.882107439469544e-05
Position 330: 7.276425268487579e-05
Position 218: 6.370920820566976e-05
Position 662: 5.672602710141415e-05
Position 3088: 5.4272536365394934e-05
Position 1456: 4.778591952006093e-05
Position 240: 4.000626133164105e-05
Position 1215: 3.8375889956476925e-05
Position 2488: 3.600320659243074e-05
Position 1017: 3.525622840522792e-05
Position 1046: 3.381305503517868e-05
Position 353: 3.243109442646914e-05
Position 2039: 3.0595889718594224e-05
Position 229: 2.865176326484048e-05
Position 1661: 2.2297576320525462e-05
Position 1430: 2.145065663948395e-05
Position 17: 1.7731601100868696e-05
Position 766: 1.7448681771530506e-05
Position 1657: 1.7016337506335116e-05
Position 3472: 1.5987109141753684e-05
Position 3324: 1.2468503065005033e-05
Position 553: 1.0876235293818093e-05
Position 864: 1.0352566576997426e-05
Position 476: 1.0113416937255977e-05
Position 1871: 9.524700451345232e-06
Position 665: 9.470150663704222e-06
Position 64: 8.561569422583651e-06
Position 1376: 8.236262869243268e-06
Position 1137: 8.158111956337054e-06
Position 80: 8.092072956867413e-06
Position 1210: 8.073559764495315e-06
Position 374: 7.723488722858856e-06
Position 1390: 7.316941201354214e-06
Position 1199: 7.146361849691076e-06
Position 3023: 6.776824621960973e-06
Position 183: 6.620717527747297e-06
Position 1940: 5.569221496849693e-06
Position 2106: 5.0848966547218586e-06
Position 2103: 4.9554424397300165e-06
Position 1157: 4.947556943477846e-06
Position 3095: 4.5763949126810265e-06
Position 1904: 4.559419028830764e-06
Position 3091: 4.3761654380391845e-06
Position 120: 4.047231747614195e-06
Position 3177: 2.516943753200481e-06
Position 3059: 2.3902064722675283e-06
Position 424: 1.466625955524221e-06
Position 518: 1.3955719050913655e-06
Position 213: 1.3725537947980457e-06
Position 700: 1.1695928548487002e-06
Position 515: 9.182575722161361e-07
Position 527: 9.006964490401317e-07
Position 1807: 8.148995826543672e-07
Position 847: 7.726696585118211e-07
Position 754: 7.461674708895757e-07
Position 498: 7.336574038787857e-07
Position 1563: 6.502094452823291e-07
Position 509: 6.212303914982935e-07
Position 710: 5.629600141859118e-07
Position 3030: 5.472094903958558e-07
Position 3426: 4.7290564691759037e-07
Position 3335: 2.3658229889273158e-07
Position 10: 2.1226542609602681e-07
Position 211: 7.943368822591125e-08
Position 95: 3.8462168906957303e-08
Position 1633: 1.7547901406671322e-08
Position 1642: 1.670731784002427e-08
Position 2700: 1.594548371083923e-08
Position 1340: 6.835880912279219e-09
Position 1835: 6.2919642996604874e-09
Position 2047: 4.85128837221183e-09
Position 1823: 1.033693384087593e-09
Position 501: 9.66287413223029e-10
Position 2116: 6.206299518541452e-10
Position 347: 5.993041472436629e-10
Position 521: 5.826774216644131e-10
Position 1838: 3.791509023740682e-10
Position 19: 3.310046138588166e-10
Position 2207: 9.010759007275e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2091: 0.9600998821814102
Position 1562: 0.7567360974036085
Position 4261: 0.7503096572209415
Position 4664: 0.7016336183657761
Position 1046: 0.5155785362756138
Position 922: 0.42826486412618137
Position 5278: 0.424430682881924
Position 2734: 0.4051436365283107
Position 4497: 0.315544949892363
Position 5536: 0.19115197034055942
Position 4515: 0.14957895012133374
Position 1442: 0.10910233664378073
Position 692: 0.08506567930294046
Position 1604: 0.07563243381328996
Position 4576: 0.06685252540735628
Position 3004: 0.05580928236798467
Position 5253: 0.044881272298575706
Position 6268: 0.04078676199494523
Position 5558: 0.039616283277867995
Position 6849: 0.03504802318461553
Position 4520: 0.03361709622374499
Position 4291: 0.032585935246997245
Position 4058: 0.031677109879025854
Position 292: 0.02823002170906266
Position 4037: 0.02614924754757293
Position 5700: 0.02248154294686969
Position 1522: 0.02138197312904384
Position 3537: 0.020528580620104923
Position 424: 0.020104660623235304
Position 6911: 0.017618058408624855
Position 3073: 0.01696609583463344
Position 1085: 0.015542350002993338
Position 1788: 0.015250727963771568
Position 6036: 0.01473500483877262
Position 5030: 0.014611456113015847
Position 3361: 0.013397673002038098
Position 7264: 0.011559800643145416
Position 6422: 0.009683908234265143
Position 1088: 0.008110547550070926
Position 3679: 0.007932186616827408
Position 3709: 0.0074249480018636245
Position 3926: 0.007281056976536664
Position 1122: 0.0071805254221141025
Position 3022: 0.007167855507920916
Position 315: 0.006331766532042361
Position 3145: 0.005732408301986597
Position 4502: 0.005289562737840194
Position 5697: 0.0049782313315679715
Position 4754: 0.004922136027709659
Position 6389: 0.004763986233624685
Position 4673: 0.004692573398671113
Position 2393: 0.004488618360954728
Position 5528: 0.004362237792320752
Position 3896: 0.00430569286125207
Position 2717: 0.0039640589371253325
Position 319: 0.003014217995262266
Position 4120: 0.0029453480686819577
Position 1125: 0.0023528154336537664
Position 590: 0.0023300416945473885
Position 5944: 0.0018277948523345686
Position 5779: 0.0017588006668057955
Position 4315: 0.0015738119924209783
Position 476: 0.001534917774365839
Position 3162: 0.0014824015353550025
Position 5514: 0.001434606391470909
Position 4081: 0.0014306004785490818
Position 2741: 0.0013301559678414424
Position 3502: 0.0011616447052295658
Position 719: 0.0010684093182031587
Position 1590: 0.0010679352596422232
Position 2173: 0.0010450376800324704
Position 479: 0.0009844379034526251
Position 1752: 0.0009605193044214823
Position 4312: 0.0009283226345213004
Position 1538: 0.0009249199449353537
Position 490: 0.0009175737860381875
Position 5474: 0.000889752491571687
Position 3472: 0.0008717701025833633
Position 3177: 0.0008679083266438821
Position 1186: 0.0007791941358468032
Position 1051: 0.000753852829268629
Position 3460: 0.0007428392757167708
Position 4271: 0.0005951307161388761
Position 976: 0.0005927313108524165
Position 1642: 0.0005810422747998421
Position 2305: 0.0005518903127215216
Position 4727: 0.0005518209907379792
Position 139: 0.0005257769459847928
Position 1749: 0.0005241716484652614
Position 2945: 0.0005216352407921956
Position 2483: 0.0004889694770444662
Position 1648: 0.0004337005538625864
Position 5479: 0.0004326303102088802
Position 3733: 0.0003922624210933397
Position 722: 0.00038632423904505384
Position 3366: 0.00033261000852952025
Position 4061: 0.0003253849503054247
Position 2603: 0.0003147724823410933
Position 1447: 0.0003124170761963947
Position 4141: 0.00031187220526031513
Position 736: 0.0002698708450103794
Position 3091: 0.0002563205684411562
Position 3343: 0.0001898185585170638
Position 700: 0.0001571593779007017
Position 2559: 0.000151533469997063
Position 3544: 0.0001510360888364097
Position 1807: 0.00015052309692301726
Position 933: 0.00012070576152087463
Position 3490: 0.00010670478960621192
Position 1672: 0.00010030078409513002
Position 948: 8.443266635932791e-05
Position 805: 7.778863873685913e-05
Position 1491: 7.425338229300347e-05
Position 759: 7.276651947200316e-05
Position 3249: 6.0246179604864515e-05
Position 602: 5.6644220938155915e-05
Position 3841: 5.275447662057308e-05
Position 498: 4.1721684744855926e-05
Position 2753: 3.94849968799385e-05
Position 3821: 3.827256316491101e-05
Position 1921: 3.794546908760309e-05
Position 3204: 3.635421716957602e-05
Position 553: 3.402810649758137e-05
Position 1170: 3.363334688223459e-05
Position 990: 3.276297588015511e-05
Position 1456: 3.242909397769752e-05
Position 1867: 2.9187871094117323e-05
Position 754: 2.749144062669758e-05
Position 2777: 2.659961652159751e-05
Position 1639: 2.6223746596920977e-05
Position 630: 2.449455963330482e-05
Position 2771: 2.3244586694986294e-05
Position 1131: 1.96056076875725e-05
Position 2651: 1.9227593739614858e-05
Position 3430: 1.862225187262125e-05
Position 1702: 1.813101426327473e-05
Position 622: 1.54979987294394e-05
Position 389: 1.506085449362527e-05
Position 997: 1.5026401975900315e-05
Position 772: 1.4267656823934508e-05
Position 981: 9.395866072689025e-06
Position 824: 9.29085134215881e-06
Position 662: 9.020925236446007e-06
Position 3292: 7.76868608398859e-06
Position 607: 5.605843866708486e-06
Position 2950: 5.596752297673883e-06
Position 783: 4.541184595848322e-06
Position 2960: 4.530880050618778e-06
Position 2584: 4.3285805113186806e-06
Position 597: 4.132451823338596e-06
Position 1017: 3.951986118655707e-06
Position 559: 3.4356989896151852e-06
Position 1315: 3.2422994583562623e-06
Position 564: 2.800485900381388e-06
Position 567: 2.7222570132622062e-06
Position 1014: 2.682277261303968e-06
Position 396: 1.7167684186911029e-06
Position 637: 1.3769787461952668e-06
Position 404: 1.1560291101979145e-06
Position 1282: 1.0355720213553084e-06
Position 203: 8.288549429102781e-07
Position 643: 7.784006237740181e-07
Position 270: 6.457932477242697e-07
Position 218: 4.238624627333328e-07
Position 610: 4.2032104404767697e-07
Position 2271: 3.670530247493329e-07
Position 640: 3.129931820366903e-07
Position 229: 2.2347070905540462e-07
Position 323: 1.8825269634942695e-07
Position 792: 1.3521210943585298e-07
Position 1005: 7.315467625372296e-08
Position 336: 3.483359736972297e-08
Position 175: 1.5352708199730256e-12
Position 325: 6.273342123907297e-14
Position 245: 2.863902845800301e-14
Position 257: 5.9170571332580315e-16
