Gene = fwe
Position 5751: 0.0010642421035457
Position 4144: 0.0010495376098346176
Position 1330: 0.0009547828505728469
Position 3325: 0.0008021532224269202
Position 4631: 0.0007527113311790024
Position 225: 0.0007059411034681738
Position 291: 0.000644619009330671
Position 90: 0.0006372826005315821
Position 5000: 0.000636786768932926
Position 4503: 0.0006321400168685705
Position 1471: 0.0005504371761896904
Position 5241: 0.0005079032554676727
Position 4654: 0.0005026813707120575
Position 3967: 0.00045453132210717583
Position 141: 0.00041480453169006785
Position 246: 0.0004110484805647158
Position 3843: 0.0003586688494248552
Position 619: 0.00034799921751783137
Position 5857: 0.0003351855109543087
Position 3783: 0.0003279617322819246
Position 4572: 0.0003277261373224324
Position 6148: 0.000323696856653324
Position 2010: 0.0003099972531561176
Position 5147: 0.00029650019621748903
Position 5842: 0.000263994660618837
Position 3194: 0.00025722112051439433
Position 1417: 0.00024893260466708885
Position 6000: 0.00023371836169915083
Position 1821: 0.00022997257065075855
Position 14: 0.00021946673311228434
Position 625: 0.0002090743665951453
Position 2965: 0.0002046863776561883
Position 61: 0.0002041229134251981
Position 4604: 0.00020410133829971318
Position 445: 0.000191557581097103
Position 5701: 0.00016993629631566564
Position 850: 0.0001683378093187251
Position 2038: 0.0001635036453504283
Position 479: 0.00016006929442616462
Position 6165: 0.00013765267628696517
Position 791: 0.00013621370142831064
Position 3634: 0.00013202784883612785
Position 275: 0.00013029186344405076
Position 63: 0.0001235298396429117
Position 4080: 0.00011861804284786697
Position 4098: 0.00010355708370070378
Position 3136: 9.273007586796804e-05
Position 4085: 8.044212893694791e-05
Position 223: 7.63360013944585e-05
Position 4032: 5.3932325383994e-05
Position 186: 5.255589516699291e-05
Position 177: 4.0728161833542756e-05
Position 4821: 3.6096079506611684e-05
Position 254: 3.371316124788725e-05
Position 194: 2.7457333205719315e-05
Position 190: 2.53766205139882e-05
Position 971: 2.5205845443882552e-05
Position 1461: 1.65030830802074e-05
Position 3443: 1.2892828743988487e-05
Position 100: 1.2160821035106307e-05
Position 3133: 1.082192049159296e-05
Position 526: 9.763381417511872e-06
Position 3465: 8.956548685962285e-06
Position 3153: 5.946881734400969e-06
Position 2882: 5.462997986572624e-06
Position 213: 4.257271374470283e-06
Position 881: 4.220249468954264e-06
Position 3407: 4.145909414770032e-06
Position 800: 3.7588414222107567e-06
Position 3366: 3.7354862389436154e-06
Position 252: 2.660418871314059e-06
Position 9: 2.6100557750546302e-06
Position 462: 2.4992921662529606e-06
Position 809: 2.3812768783580944e-06
Position 623: 2.238486144507848e-06
Position 698: 1.9052464372797148e-06
Position 227: 1.8629753926722732e-06
Position 3371: 1.860892265506049e-06
Position 2867: 1.616154578264982e-06
Position 3283: 1.427294897868747e-06
Position 20: 1.3006342017111326e-06
Position 1197: 9.072962282650585e-07
Position 3110: 7.641331174073827e-07
Position 3281: 7.527564498644654e-07
Position 229: 6.766927271500489e-07
Position 238: 6.525927955216989e-07
Position 848: 6.401904567355282e-07
Position 629: 6.204513424783895e-07
Position 376: 5.234380726442885e-07
Position 56: 4.835840430410193e-07
Position 144: 2.4851876778507427e-07
Position 184: 2.2369884036574658e-07
Position 192: 1.7119683462549045e-07
Position 542: 1.6220746586210549e-07
Position 3509: 1.5150981925749568e-07
Position 904: 8.330980222411017e-08
Position 235: 6.25442947610946e-08
Position 147: 4.8225155663310545e-08
Position 3022: 1.2820778242083854e-08
Position 3477: 1.1223049585328701e-08
Position 1206: 8.003185513422923e-09
Position 1156: 5.870705351959222e-09
Position 1153: 4.9533880598186655e-09
Position 356: 3.563986740477892e-10
Position 567: 5.801282549213728e-13
Position 353: 4.2333098246654543e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3056: 0.998137560962794
Position 2783: 0.9806604981084593
Position 5561: 0.9198378512621948
Position 3512: 0.2226819209440558
Position 622: 0.08043771869090051
Position 5016: 0.07545723371834863
Position 1897: 0.03664547138678002
Position 5255: 0.02486357357470383
Position 1544: 0.024368538572427094
Position 1038: 0.021360984244139892
Position 5400: 0.02042104052078021
Position 353: 0.015027675808879409
Position 4892: 0.012462135001592241
Position 526: 0.009989668232248615
Position 5531: 0.008161706654698212
Position 131: 0.007736107142337462
Position 2045: 0.005138926298141756
Position 2243: 0.004770697983207763
Position 3558: 0.004335057402181449
Position 5905: 0.0035449154811069503
Position 5922: 0.003397561944187769
Position 1254: 0.0032039610206266176
Position 2832: 0.0030439012803105954
Position 368: 0.0030000972135639822
Position 140: 0.0020882135033357205
Position 5821: 0.0019168398718437448
Position 678: 0.0014027747304403222
Position 2189: 0.0012076959855956105
Position 3037: 0.0011455047202878926
Position 4270: 0.0009764878151108104
Position 6294: 0.0009617358011347468
Position 2642: 0.0008999096797414074
Position 2263: 0.000884623984112423
Position 4168: 0.0008654809366100914
Position 2123: 0.0008005079355328969
Position 1695: 0.0007756823665583496
Position 4185: 0.0007360856404214401
Position 3272: 0.0007143734634206082
Position 4121: 0.0005899308039659147
Position 628: 0.0005851664146663399
Position 144: 0.00045462466416700155
Position 6027: 0.0004022358757143143
Position 3754: 0.00039410863296017115
Position 3225: 0.0003314565198690309
Position 509: 0.00032021963878217506
Position 3366: 0.00027182979240538487
Position 1586: 0.000259709840668812
Position 1653: 0.0002528552876436172
Position 4674: 0.00022938366837376307
Position 2053: 0.00020387251180112529
Position 4249: 0.000191087442825332
Position 893: 0.000190460057618124
Position 3214: 0.00018188186533192366
Position 2873: 0.00016191986784148992
Position 5452: 0.00015321678892032557
Position 2926: 0.00014693698495863754
Position 2645: 0.00014660998223341108
Position 2734: 0.00012853214397150287
Position 5094: 0.0001002200054434867
Position 4205: 9.464755980006345e-05
Position 4548: 9.25448987365845e-05
Position 3344: 8.878784626475882e-05
Position 4592: 7.535205875641577e-05
Position 2148: 6.837478401712944e-05
Position 4864: 5.848711386612264e-05
Position 177: 5.7380851821092974e-05
Position 5302: 5.5784445596110276e-05
Position 3317: 5.5446525548748825e-05
Position 1753: 5.4060324510542116e-05
Position 100: 5.1219861198071154e-05
Position 4724: 5.100070561867603e-05
Position 2607: 4.905078785065219e-05
Position 4651: 4.4444002453471715e-05
Position 2095: 4.147583475515184e-05
Position 4576: 4.0213147865240176e-05
Position 2522: 3.8600720688793856e-05
Position 1864: 3.374524981670309e-05
Position 3243: 3.36035497795057e-05
Position 402: 3.10581460169537e-05
Position 3807: 2.7014001415156274e-05
Position 1705: 2.5135903435035762e-05
Position 4781: 1.8021437791628344e-05
Position 3814: 1.6531641703136322e-05
Position 3701: 1.621734283077525e-05
Position 3371: 1.2838032097528638e-05
Position 3237: 9.83821590964893e-06
Position 3695: 9.622848780866072e-06
Position 3729: 9.562506508548709e-06
Position 106: 3.179236503852963e-06
Position 264: 2.830006042570733e-06
Position 3098: 1.6497696231193619e-06
Position 190: 1.497684667768552e-06
Position 485: 1.3707212667338902e-06
Position 422: 1.1117729578662489e-06
Position 833: 7.994707964185349e-07
Position 3110: 7.79717035236216e-07
Position 803: 7.516211513415276e-07
Position 688: 5.164917908411286e-07
Position 914: 4.349414083051733e-07
Position 111: 3.775734947687494e-07
Position 841: 3.5904914953435864e-07
Position 791: 1.3528555915939035e-07
Position 3869: 1.144667825264271e-07
Position 636: 1.1350876550008896e-07
Position 445: 1.2646776373397068e-08
Position 3569: 7.082119885471622e-09
Position 419: 5.2610925135623256e-09
Position 160: 4.1393184770671625e-09
Position 75: 3.8258694818300005e-09
Position 84: 1.1010412191640024e-10
