Gene = atk
Position 8206: 1.8660570975931985e-09
Position 397: 1.7251936798786445e-09
Position 495: 1.3891140463051963e-10
Position 334: 6.36535617354558e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8054: 0.9901943722993114
Position 8233: 0.9887908479503503
Position 5240: 0.9425695601463792
Position 5492: 0.8642876743080155
Position 6306: 0.3588411266586249
Position 6922: 0.08219259608679444
Position 209: 0.07210044270441468
Position 9106: 0.038183441044588554
Position 6220: 0.03329071358001348
Position 4836: 0.028704988912443684
Position 9269: 0.02789004387947304
Position 5903: 0.023042009462075012
Position 4873: 0.021673883957936606
Position 7298: 0.01906460123926859
Position 7587: 0.018107310000882792
Position 2847: 0.01771633068060112
Position 6625: 0.015393315017659769
Position 7301: 0.015366577349982742
Position 187: 0.014792299745501345
Position 8744: 0.012902010749050877
Position 6348: 0.012534863886329801
Position 6242: 0.01157021187612004
Position 5922: 0.010767192059451492
Position 7752: 0.00835473986644501
Position 9515: 0.00829114322530581
Position 5504: 0.008227300432715261
Position 8021: 0.00797971013427045
Position 1150: 0.007391240826355208
Position 9452: 0.007198686283478027
Position 2719: 0.006845604983985553
Position 9420: 0.006460175845915108
Position 6440: 0.005984600736906124
Position 1052: 0.004864593641534762
Position 5517: 0.004705602415631437
Position 2859: 0.00403317202394489
Position 5383: 0.003838113122953476
Position 9266: 0.0038249373840345377
Position 7610: 0.0035225934909294764
Position 8286: 0.0033857326589146336
Position 93: 0.0033618828835660203
Position 701: 0.0032454553664438297
Position 340: 0.0031589087765416593
Position 4398: 0.002719580624514317
Position 515: 0.002565829834095388
Position 5192: 0.0025627189429175434
Position 3960: 0.001842543671822114
Position 9348: 0.0016135867492628763
Position 8697: 0.0015516231068630102
Position 2493: 0.0014135146742541025
Position 1014: 0.001299983259781617
Position 3126: 0.0011732647393282013
Position 270: 0.001020979504064115
Position 8804: 0.0009706074611477877
Position 9694: 0.0009686744223868069
Position 1203: 0.0009040664634006249
Position 8289: 0.000823585960704627
Position 8971: 0.0007945079379599673
Position 786: 0.0007825391539324284
Position 8448: 0.0007485349901309197
Position 8111: 0.0007432817318998866
Position 4591: 0.0006339827612275774
Position 3298: 0.0006128186676418963
Position 3447: 0.0005638979318944929
Position 8676: 0.0005051246999291575
Position 1113: 0.00048316828129033143
Position 9658: 0.0004508168979657953
Position 1586: 0.00044921795602573066
Position 9147: 0.00042681977108580994
Position 1314: 0.0004072846947669951
Position 3158: 0.0003641173353426424
Position 2894: 0.000347527808633422
Position 799: 0.00033907164512207596
Position 2206: 0.00031885259418836204
Position 1128: 0.0003149567162341054
Position 9034: 0.0003127754755232379
Position 4344: 0.00030906588738283217
Position 984: 0.0002223926123990695
Position 9942: 0.00021955547658014904
Position 4521: 0.0002095827319157369
Position 8846: 0.00019045134861672916
Position 1209: 0.00018952487145491918
Position 9244: 0.00017284914152669448
Position 2464: 0.0001502293199596159
Position 704: 0.0001432161120353315
Position 9712: 0.0001396733076346004
Position 9350: 0.00012967420626913923
Position 8639: 0.00012377838962315365
Position 8316: 0.00012195266087256755
Position 876: 0.00011602716384119015
Position 917: 0.00011466678809428549
Position 6053: 0.00011371227546867921
Position 676: 9.87462162098386e-05
Position 1032: 9.486413719956301e-05
Position 871: 9.08961648307885e-05
Position 5997: 8.022862521193967e-05
Position 9471: 7.652600647097686e-05
Position 8069: 7.446601161642102e-05
Position 7560: 7.226075028598544e-05
Position 8610: 6.77588155202458e-05
Position 5938: 6.615625018608578e-05
Position 2211: 2.81398149025402e-05
Position 10152: 1.9186043149961064e-05
Position 2234: 1.0971424799344678e-05
Position 1847: 1.0951072263702882e-05
Position 1275: 2.2354288219300117e-06
Position 692: 2.1829118903845496e-06
Position 1317: 2.011489502476416e-06
Position 886: 1.4297584448856783e-06
Position 990: 1.270001896578383e-06
Position 1449: 9.584328347177568e-07
Position 6556: 8.481759695827667e-07
Position 8600: 8.253274638282787e-07
Position 960: 8.113576812818766e-07
Position 310: 7.182740179966352e-07
Position 1414: 5.965126025869201e-07
Position 951: 4.5020152246845873e-07
Position 538: 2.808941407523814e-07
Position 390: 2.4063434482726356e-07
Position 470: 2.334956224529235e-07
Position 8412: 2.026477572827551e-07
Position 435: 1.930651412448817e-07
Position 639: 1.9023365294469136e-07
Position 116: 1.673211244762961e-07
Position 599: 1.6633103770967735e-07
Position 750: 1.605354342344159e-07
Position 8553: 1.4212378268104153e-07
Position 8259: 1.300387682602537e-07
Position 554: 1.0303580747015184e-07
Position 718: 9.709285383910206e-08
Position 645: 8.242952511919792e-08
Position 722: 1.7652035732183855e-08
Position 662: 1.7623093068021856e-08
Position 98: 6.121978453033258e-09
Position 509: 4.97341598621952e-09
