Gene = cad
Position 1567: 7.705450036453706e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11067: 0.9964335236662415
Position 5835: 0.49442431017935184
Position 250: 0.18186510776087028
Position 449: 0.09728045801965828
Position 1053: 0.03664737815611967
Position 1427: 0.03131232769324881
Position 6273: 0.02673838814354864
Position 10110: 0.022738418830990727
Position 418: 0.01591878448034196
Position 5799: 0.014224304285370522
Position 1910: 0.010599633810876646
Position 6154: 0.009953085207830104
Position 1715: 0.008908506722511565
Position 284: 0.008038196869043973
Position 5282: 0.0069360927916526744
Position 1107: 0.0056689023803416505
Position 9004: 0.005275408559931385
Position 423: 0.005120610605706076
Position 11736: 0.004973033717043793
Position 7686: 0.00464478001467577
Position 2104: 0.0036328901968944727
Position 297: 0.003326616249145749
Position 70: 0.0024713391354367746
Position 1515: 0.002453690358531843
Position 6322: 0.002397110068447919
Position 185: 0.0021830399100407193
Position 9390: 0.002137667677647251
Position 8035: 0.002065604666204776
Position 1914: 0.0017421003779938956
Position 1380: 0.0017258327070544743
Position 2452: 0.0014057622558607576
Position 664: 0.0013797691953938386
Position 11117: 0.001183626701865174
Position 9126: 0.0009428578195954684
Position 951: 0.0009374549803429633
Position 1324: 0.0008488981369062289
Position 2586: 0.0007718459469938158
Position 7102: 0.0006967932891729004
Position 732: 0.0006737384262848677
Position 729: 0.000587062588811376
Position 5946: 0.0005660109146802975
Position 1388: 0.0005313985215630549
Position 11005: 0.000516022767718033
Position 5223: 0.0005156673087538772
Position 12392: 0.0004307438684577675
Position 9516: 0.0003768206032969258
Position 565: 0.00036031955117936095
Position 2340: 0.00035284545027719483
Position 67: 0.0003497049874228501
Position 1694: 0.0003398878454641515
Position 508: 0.000306625535848115
Position 688: 0.00028572168844715357
Position 892: 0.00027569351130894324
Position 7059: 0.000250091969620065
Position 460: 0.0002484015872670847
Position 1435: 0.00021534532457061553
Position 6087: 0.00021307248352669158
Position 11449: 0.00019301904326247995
Position 1563: 0.00016916539845475653
Position 753: 0.00014075247292738807
Position 213: 0.0001352384299087823
Position 1531: 0.000124616531399947
Position 1364: 0.00012194203233357029
Position 1668: 0.00011794994360752827
Position 1300: 0.00010892608030078796
Position 4284: 9.540867468909377e-05
Position 203: 6.043092465595828e-05
Position 1147: 5.6591205094576516e-05
Position 1873: 5.0519582668440395e-05
Position 889: 4.6970698020177174e-05
Position 291: 3.878520470543816e-05
Position 784: 3.307287382179899e-05
Position 9481: 3.2816762049804565e-05
Position 804: 2.1191611541325803e-05
Position 2368: 1.9893520691962157e-05
Position 1150: 1.9781611647078135e-05
Position 1123: 1.732652293024628e-05
Position 700: 1.7040381894484626e-05
Position 5575: 1.2232458237394663e-05
Position 6665: 8.10776829779218e-06
Position 7065: 7.134848224283646e-06
Position 8232: 7.032227107224248e-06
Position 1269: 6.843324817537263e-06
Position 1295: 6.7861247688061104e-06
Position 1936: 6.011095857733621e-06
Position 8254: 4.355027961913547e-06
Position 1624: 3.8882123366202485e-06
Position 1221: 3.8068780043439074e-06
Position 104: 1.654197947153156e-06
Position 121: 1.0904666952408644e-06
Position 7002: 8.666223935874377e-07
Position 189: 6.977244635747418e-07
Position 2051: 5.585911366093971e-07
Position 801: 4.586535766859637e-07
Position 355: 3.62787608129e-07
Position 1396: 3.3910645826064806e-07
Position 741: 2.900532976527954e-07
Position 905: 2.5934950356923314e-07
Position 1163: 2.375240140027201e-07
Position 331: 2.039782796199226e-07
Position 75: 2.0384411339469022e-07
Position 299: 1.8169238075065737e-07
Position 866: 1.7469583098806193e-07
Position 3467: 7.74056065536292e-08
Position 108: 6.848766595687042e-08
Position 3953: 6.223293169957016e-08
Position 1265: 5.8242086588483e-08
Position 2711: 5.7227615000618236e-08
Position 3554: 4.721827589129463e-08
Position 2756: 4.645444983438505e-08
Position 3901: 3.853348193173388e-08
Position 3633: 3.8260341830428394e-08
Position 2631: 2.8591276860414268e-08
Position 1232: 2.013765572151924e-08
Position 1334: 1.5253099222550025e-08
Position 2573: 9.146358204540632e-09
Position 2569: 2.4742315836069505e-09
Position 1996: 1.2421059716277804e-09
Position 1178: 5.92543377594301e-13
Position 351: 5.937704228736638e-16
