Gene = CdGAPr
Position 578: 9.44067362201081e-05
Position 11138: 9.154826638339891e-05
Position 11846: 8.994070855931036e-05
Position 14380: 8.192668039249887e-05
Position 751: 6.876028409981048e-05
Position 281: 6.858908189364213e-05
Position 630: 6.381845095394631e-05
Position 11392: 6.12396517869956e-05
Position 44: 5.480980799675568e-05
Position 1044: 4.605651729086512e-05
Position 77: 4.035880175326e-05
Position 12784: 3.789187448235935e-05
Position 11510: 3.3323038100064085e-05
Position 12763: 2.9394337581241004e-05
Position 11101: 2.334312665872596e-05
Position 639: 2.0851644580327425e-05
Position 643: 2.0194364119647543e-05
Position 727: 1.9414646109627213e-05
Position 1030: 1.9246301753565533e-05
Position 11744: 1.6597275392456022e-05
Position 181: 1.6320575265086116e-05
Position 287: 1.6214447205370338e-05
Position 179: 1.3583635615870433e-05
Position 19: 1.074060107473748e-05
Position 220: 9.946058439029455e-06
Position 428: 9.432062778196077e-06
Position 502: 7.817213898561352e-06
Position 208: 7.80981862850601e-06
Position 450: 7.6259181789430295e-06
Position 198: 7.045853381223675e-06
Position 292: 6.506265313186181e-06
Position 414: 6.027176993833035e-06
Position 16: 5.904281793895254e-06
Position 13263: 5.319602558465444e-06
Position 733: 4.29012118924811e-06
Position 10762: 4.072676975841346e-06
Position 394: 3.6527501592495085e-06
Position 1050: 3.5172967046809337e-06
Position 9163: 3.51321267022769e-06
Position 847: 3.3655941024269296e-06
Position 51: 2.7299835752674303e-06
Position 12605: 2.5613619838972184e-06
Position 861: 2.5225967636056726e-06
Position 11034: 2.020606611877594e-06
Position 12672: 1.852642925726243e-06
Position 11023: 1.4248814779805274e-06
Position 466: 1.2421610258511556e-06
Position 13474: 1.1999552595760925e-06
Position 387: 8.513743337498375e-07
Position 11439: 8.14721628763231e-07
Position 12666: 7.360236655441969e-07
Position 157: 7.29327935547443e-07
Position 493: 5.816944428592757e-07
Position 11399: 5.343015879993988e-07
Position 9592: 5.093911823104928e-07
Position 285: 4.1777062769048385e-07
Position 12770: 4.062344659219694e-07
Position 11493: 3.6582368200538066e-07
Position 13219: 3.6436469377248435e-07
Position 11299: 2.982657612251241e-07
Position 12669: 2.2918662260631704e-07
Position 12827: 1.9531975333918443e-07
Position 11237: 8.23349650598994e-08
Position 226: 6.449984264232557e-08
Position 14586: 6.43522450311211e-08
Position 11177: 6.240325306403434e-08
Position 206: 6.232741625637455e-08
Position 12650: 4.276101208862279e-08
Position 11218: 3.146607118707265e-08
Position 11185: 3.027940238324497e-08
Position 11014: 3.023538800966872e-08
Position 11354: 2.5434605577708282e-08
Position 12622: 7.822490312245768e-09
Position 553: 3.6544363163479e-10
Position 121: 1.1730860653233926e-10
Position 8: 6.321795948331073e-11
Position 279: 1.767259763904894e-11
Position 11: 1.677545903949284e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9056: 0.9979044143131396
Position 12935: 0.9975975232293138
Position 9516: 0.9688390791737223
Position 10856: 0.9590838399542656
Position 14861: 0.9119926168273258
Position 10702: 0.8746699621511674
Position 12551: 0.5673664367471362
Position 12548: 0.4310455073589145
Position 9729: 0.1007497433144653
Position 12062: 0.09859338479663132
Position 11510: 0.09466892512377614
Position 12356: 0.09359760439660693
Position 829: 0.08227815509952574
Position 12789: 0.07025596843304628
Position 12240: 0.05777647635920122
Position 11790: 0.04929636509344786
Position 10507: 0.04764821694793545
Position 4193: 0.04394824580348007
Position 16104: 0.04307163950829587
Position 12097: 0.03525135965379567
Position 12792: 0.030287207258411306
Position 11541: 0.02891388758149752
Position 11729: 0.02751166793836211
Position 14867: 0.02641248933932247
Position 12328: 0.021328009381511883
Position 4236: 0.0212078499570804
Position 12372: 0.01841873207089354
Position 14204: 0.018009720383567292
Position 11595: 0.017341041694296528
Position 9537: 0.014364895714122883
Position 13435: 0.012229903086511977
Position 7829: 0.01200041600108277
Position 6374: 0.01066601364946679
Position 10442: 0.010415748616578598
Position 16128: 0.010355415668683993
Position 674: 0.009486134797653199
Position 12243: 0.009339596524390209
Position 14280: 0.007909455695441667
Position 5370: 0.00698511772467435
Position 13771: 0.006358210605587217
Position 14099: 0.006011927375581148
Position 10261: 0.005386453768974249
Position 14707: 0.004935363160109797
Position 5429: 0.00445647627820166
Position 9963: 0.0034380458591323822
Position 16542: 0.0033432399757149516
Position 11554: 0.0033319699998854233
Position 12195: 0.0031555328203199747
Position 654: 0.003058146321200505
Position 10548: 0.002871723830873219
Position 14671: 0.002743844534672172
Position 6605: 0.002712270561243519
Position 14418: 0.0026654644243463083
Position 13445: 0.002545655853204746
Position 10065: 0.002435562027511339
Position 11890: 0.0023709261787086527
Position 322: 0.002308516210119549
Position 16153: 0.002257570192229703
Position 14471: 0.0021903707208981776
Position 12033: 0.0021677413372024634
Position 835: 0.0021674882157238216
Position 14201: 0.0020703331388156883
Position 11615: 0.0019986077067037267
Position 1106: 0.0019099843752242646
Position 13291: 0.0018625032835589107
Position 12036: 0.0017310779792826412
Position 13178: 0.0016741804153477802
Position 6452: 0.0016406523245630134
Position 9597: 0.0013948163309439184
Position 6434: 0.0010977996350551818
Position 10299: 0.001085588002756956
Position 4046: 0.0009463118881701733
Position 11909: 0.0009227353697925244
Position 15252: 0.0008406643097964778
Position 10270: 0.0008225882622430765
Position 285: 0.0008056531025229434
Position 5117: 0.0007921377239168868
Position 13742: 0.0007016995660232879
Position 15076: 0.0006723700691782545
Position 15249: 0.0006198499833741919
Position 479: 0.0006170455147098805
Position 9671: 0.0006143702223318506
Position 13710: 0.0006136435211239276
Position 13016: 0.0006093965172086255
Position 14765: 0.0005901709884725226
Position 9683: 0.0005427954741025435
Position 14940: 0.0004980677822410147
Position 14180: 0.0004887355361885983
Position 13913: 0.0004523182889358695
Position 14225: 0.0004495342354773887
Position 422: 0.00041909861882476575
Position 12795: 0.0003952366256358575
Position 11514: 0.00039431930841118306
Position 5347: 0.0003316452082675443
Position 12023: 0.0003137305037387453
Position 540: 0.00029580364380093636
Position 5826: 0.0002804073408728401
Position 11640: 0.0002548054639690271
Position 15056: 0.00024227839615074417
Position 402: 0.0002329546276279329
Position 9915: 0.00023242812310399343
Position 12071: 0.00021369554239156837
Position 11866: 0.00019709038573793294
Position 11193: 0.00013904630453119552
Position 10719: 0.00013724360848522718
Position 1112: 0.000137091335711639
Position 11520: 0.0001304391241313426
Position 10714: 0.00012752436303255343
Position 10130: 0.00012746315912656598
Position 9569: 0.00010743350900832262
Position 10236: 0.00010626415078541296
Position 9541: 9.49714551816573e-05
Position 12698: 9.161845639694247e-05
Position 12650: 9.12820578940143e-05
Position 10890: 7.17781178612066e-05
Position 15094: 5.131206215558496e-05
Position 13184: 3.916135102459781e-05
Position 11348: 3.130211823957454e-05
Position 12894: 3.077329631172577e-05
Position 12827: 3.0479670215725018e-05
Position 12962: 2.8333804880634525e-05
Position 234: 1.974317248120646e-05
Position 12985: 1.5866934952477994e-05
Position 11357: 1.5261898855577445e-05
Position 11336: 1.518210212066536e-05
Position 609: 1.2183099448694314e-05
Position 11096: 1.11700055737439e-05
Position 300: 1.013746421641346e-05
Position 165: 7.08394137431402e-06
Position 11177: 6.97436464753448e-06
Position 11019: 5.080735293814703e-06
Position 11392: 4.276340689533008e-06
Position 13135: 3.940264094971931e-06
Position 1133: 3.887314593114428e-06
Position 972: 3.398587297448704e-06
Position 1013: 2.47344105754184e-06
Position 11322: 2.2356162070311207e-06
Position 118: 2.056399076531007e-06
Position 456: 2.0047044271049776e-06
Position 13341: 1.1529450437933737e-06
Position 13460: 1.1114961602072066e-06
Position 11185: 1.0661311336184156e-06
Position 544: 4.6915625910414983e-07
Position 11453: 4.0540009736158635e-07
Position 11411: 3.8913817631110557e-07
Position 254: 3.3575182287009635e-07
Position 356: 7.916248287602671e-09
Position 10929: 5.200026089826444e-10
