Gene = Lon
Position 2303: 4.0105485018010065e-05
Position 2584: 3.862524365018932e-05
Position 3328: 3.2039525487396926e-05
Position 2533: 3.180191589484407e-05
Position 1456: 2.9123777203469214e-05
Position 2086: 2.8292387945045615e-05
Position 2841: 2.5938296740773858e-05
Position 2368: 2.509357289093905e-05
Position 1977: 1.7887829956099062e-05
Position 2176: 1.7531521550656282e-05
Position 2272: 1.7374906533409405e-05
Position 1901: 1.4043775828663956e-05
Position 3318: 1.3915785515490606e-05
Position 2503: 1.1591363479556147e-05
Position 903: 1.1474824388375922e-05
Position 4095: 1.0105627705347047e-05
Position 2890: 9.664921858141537e-06
Position 1852: 9.489414702422984e-06
Position 2854: 8.898753203791902e-06
Position 446: 8.319173662174794e-06
Position 1814: 7.419617211276677e-06
Position 2850: 6.281591816110466e-06
Position 2380: 6.060045855853153e-06
Position 1701: 5.906655859410406e-06
Position 2230: 5.7933610521502315e-06
Position 714: 4.717136427294578e-06
Position 2893: 4.485717157536744e-06
Position 88: 4.472793390020376e-06
Position 275: 4.409049756855038e-06
Position 1912: 4.403428431698557e-06
Position 2194: 3.425545204915795e-06
Position 138: 3.0092836101945827e-06
Position 3377: 2.910366362384429e-06
Position 2515: 2.550745599846656e-06
Position 2510: 2.158193647884798e-06
Position 1935: 2.054003170549031e-06
Position 3705: 2.0485500009796314e-06
Position 2140: 2.0367902369313693e-06
Position 717: 1.7977291177859278e-06
Position 1687: 1.659832349015305e-06
Position 2128: 6.165479988259595e-07
Position 286: 6.101861727707387e-07
Position 2377: 5.482603477860358e-07
Position 2137: 4.950929786620692e-07
Position 1927: 3.813173457613574e-07
Position 202: 3.7474165362792246e-07
Position 99: 3.697499825991261e-07
Position 2425: 2.0562160005010715e-07
Position 450: 1.6042243958003843e-07
Position 3411: 1.5536410601283295e-07
Position 3452: 1.088960347720028e-07
Position 3458: 6.571683378214933e-08
Position 419: 2.0766460717503938e-08
Position 3710: 1.6203144225663076e-08
Position 2596: 7.912460334371376e-09
Position 460: 1.3823412593385858e-09
Position 293: 9.178607275808286e-10
Position 258: 3.459696229050142e-10
Position 2541: 1.9744582321482268e-10
