Gene = Chs2
Position 1627: 0.09056946204188716
Position 5797: 0.08143285030280921
Position 3427: 0.07770653151695496
Position 862: 0.07562319672219062
Position 178: 0.06700979872245688
Position 4234: 0.04496651298681594
Position 2718: 0.038619200909903506
Position 1653: 0.03352915567892043
Position 7454: 0.03177444972503213
Position 3363: 0.030880523283599227
Position 7337: 0.03062882596116646
Position 796: 0.03046365568946278
Position 6073: 0.029713279077832718
Position 5301: 0.02845591810883018
Position 4476: 0.02371723331614595
Position 4220: 0.02310639306396952
Position 2509: 0.022059796272252935
Position 1256: 0.021918421681788595
Position 1677: 0.02131019082458502
Position 2478: 0.02017075557074048
Position 884: 0.019801435418059943
Position 6022: 0.0197999619537081
Position 7312: 0.019624653635590957
Position 4450: 0.0188875122343758
Position 2501: 0.017593753189274003
Position 4411: 0.015322202642516585
Position 968: 0.015093290915684511
Position 2547: 0.013080892631972284
Position 4072: 0.013065084504163774
Position 6117: 0.012054494830695718
Position 4543: 0.01061540571967378
Position 1569: 0.010497254162699067
Position 4463: 0.009452907106077761
Position 924: 0.009079445655644473
Position 2976: 0.008629877186120787
Position 6611: 0.008266899087182804
Position 2475: 0.007893330620199729
Position 1827: 0.007384665472650733
Position 1862: 0.006964062028732895
Position 2229: 0.006511685287687241
Position 2245: 0.006142081884555701
Position 890: 0.005986567445830931
Position 2751: 0.005785438706718402
Position 4646: 0.005412947519174805
Position 2320: 0.0053730740649506805
Position 7418: 0.005024138795004787
Position 2969: 0.004808845411502361
Position 842: 0.004324430029188694
Position 7521: 0.0042837873779057465
Position 1690: 0.004237543049185268
Position 1694: 0.0038222196201873125
Position 1586: 0.003516519715257516
Position 769: 0.0034886566387193423
Position 7374: 0.003434558722671241
Position 4060: 0.003306681030501642
Position 715: 0.0032303165077523007
Position 2072: 0.003198145915694167
Position 2986: 0.0030345512225231626
Position 993: 0.0029042973994615837
Position 5881: 0.002874475662019715
Position 1542: 0.002839322666440457
Position 6681: 0.002768593622207068
Position 984: 0.002765265735490828
Position 142: 0.0027441648498972276
Position 4873: 0.00273369990222443
Position 2894: 0.002710489767177738
Position 4885: 0.00263447400441215
Position 6565: 0.0023911003945438756
Position 2732: 0.0023801197756080517
Position 895: 0.0017853880368594933
Position 119: 0.0016712526969003987
Position 6584: 0.0015244173295005197
Position 952: 0.001378553397909871
Position 832: 0.0013781682852206133
Position 929: 0.0013222731313970435
Position 411: 0.0011722703386663604
Position 2357: 0.0010991935034193037
Position 839: 0.0010873638324312234
Position 2810: 0.0010815150270674003
Position 2325: 0.0009180549202286163
Position 1390: 0.0009139783547678864
Position 808: 0.0008478115355356331
Position 1227: 0.0008040166216316728
Position 6907: 0.0007845966224836828
Position 6834: 0.0007682474220489257
Position 2950: 0.0007039385000884724
Position 1931: 0.0006622611947990221
Position 2483: 0.0005292905457903773
Position 1065: 0.0004555690986747219
Position 638: 0.00043039684671293126
Position 3668: 0.00035794186011495644
Position 3082: 0.0003404232766687015
Position 2261: 0.00032968760634931104
Position 2344: 0.00030995037871436014
Position 6519: 0.0002867698595201342
Position 695: 0.00021479885326137002
Position 658: 0.0001305374287685782
Position 4115: 0.00012623221376503879
Position 2691: 0.00010711730251890611
Position 145: 0.00010201888053193947
Position 253: 6.856221813005932e-05
Position 4129: 6.347690959476556e-05
Position 937: 6.110973753982897e-05
Position 459: 5.1301554332167736e-05
Position 196: 4.196596030237038e-05
Position 3318: 2.1508518294333878e-05
Position 3349: 1.7342921531909058e-05
Position 2376: 1.5248312731648563e-05
Position 341: 9.676339707657461e-06
Position 3306: 9.294272671596247e-06
Position 244: 7.676469654451896e-06
Position 226: 4.878492634276372e-06
Position 464: 3.7974224769236683e-06
Position 223: 3.679983458629153e-06
Position 193: 3.1611537159740555e-06
Position 1232: 2.7287466275603933e-06
Position 1207: 1.7848841383008298e-06
Position 2835: 1.7788182058736246e-06
Position 3709: 1.4142718239420513e-06
Position 2252: 5.023727519075597e-07
Position 2381: 4.469121311742993e-07
Position 232: 2.858010461811648e-07
Position 533: 9.215722797373401e-08
Position 575: 7.653040536220604e-08
Position 154: 6.990125833974868e-08
Position 372: 4.475349368236113e-08
Position 475: 7.67847133257746e-09
Position 408: 2.7046799137512306e-09
Position 390: 2.6406256148649514e-09
Position 365: 1.9006263421937724e-09
Position 376: 1.839610149865674e-09
Position 297: 1.6840072376079034e-09
Position 201: 7.328060651417655e-10
Position 584: 2.8597859005835057e-10
