Gene = Cpsf5
Position 2375: 0.009395892003934132
Position 519: 0.008291497020459043
Position 1587: 0.007357828338947701
Position 2193: 0.006915463580207761
Position 2268: 0.00677974520650432
Position 2661: 0.006256538905203987
Position 1365: 0.006208464843918738
Position 2571: 0.0052569860587988754
Position 1906: 0.004220960338917207
Position 474: 0.003154264302645713
Position 128: 0.0030968676722873214
Position 183: 0.0024586665900862064
Position 477: 0.002416796973303579
Position 1155: 0.0023285060622227657
Position 2673: 0.00219038815940381
Position 153: 0.0014597587579971941
Position 618: 0.0011064407089741162
Position 1421: 0.0008730679914372983
Position 1202: 0.0008529890302208518
Position 253: 0.0008281230236256163
Position 103: 0.0008061239329186702
Position 1820: 0.0007687824265235345
Position 2729: 0.0005778829451831259
Position 1217: 0.0004786436861302074
Position 2782: 0.0003926773337881381
Position 2683: 0.0003904189004280006
Position 2380: 0.0003847065370750982
Position 1164: 0.0003695047364763229
Position 422: 0.0003636601738176455
Position 2696: 0.0001822538412518954
Position 492: 0.00015054269732892633
Position 2423: 0.00013620552953636487
Position 2467: 0.00012764181592047285
Position 2745: 0.00012445230916382623
Position 187: 0.0001037377543864964
Position 793: 0.00010138202749416607
Position 1238: 5.567074007135476e-05
Position 1010: 5.437640505703245e-05
Position 2409: 3.477205251871276e-05
Position 1135: 3.10759217238774e-05
Position 342: 1.3281239830079628e-05
Position 489: 1.1793685295742457e-05
Position 2550: 1.1047994935959935e-05
Position 808: 9.982235919986104e-06
Position 195: 7.0033810088983135e-06
Position 313: 5.167503409145055e-06
Position 958: 4.796671262302328e-06
Position 805: 4.124546783233332e-06
Position 293: 3.9948541215567806e-06
Position 1267: 3.2508583230612974e-06
Position 339: 3.2453133180442015e-06
Position 1243: 2.834786198770955e-06
Position 298: 2.3991487674580115e-06
Position 931: 1.77336179676595e-06
Position 354: 1.35604625960072e-06
Position 1231: 1.1605254605824933e-06
Position 1252: 4.449079238853232e-07
Position 320: 3.8978822829755243e-07
Position 898: 3.537920614030601e-07
Position 907: 1.4315412499146904e-07
Position 304: 8.65268094247741e-08
Position 317: 7.65943640468477e-08
Position 943: 4.935114629708069e-08
Position 823: 4.644326985491517e-08
Position 913: 1.731537941469511e-08
Position 675: 1.702090642215685e-08
Position 76: 1.170827988376378e-08
Position 904: 6.084304005667186e-09
Position 811: 4.716267157966111e-09
Position 61: 7.395971547668649e-12
Position 66: 2.2772534907123536e-16
