Gene = Pus7
Position 2169: 0.00012875633356227245
Position 2989: 0.00012792101308494637
Position 2341: 0.00011424745090595893
Position 2961: 0.00010453037344050403
Position 2728: 0.00010085376003876171
Position 291: 9.567548081177697e-05
Position 354: 9.532444928311577e-05
Position 742: 8.413299644458442e-05
Position 661: 7.266074583518656e-05
Position 1279: 7.070899527397001e-05
Position 712: 6.929465397968854e-05
Position 425: 6.286635275114255e-05
Position 1450: 6.228034822192572e-05
Position 580: 5.740466928986018e-05
Position 2131: 5.6561167651140945e-05
Position 1921: 5.601866755731488e-05
Position 1728: 4.491982524879423e-05
Position 1205: 4.391461244306101e-05
Position 545: 4.1302342520238537e-05
Position 1620: 3.924312026466791e-05
Position 631: 3.8739901666993195e-05
Position 667: 3.6803239398660495e-05
Position 392: 3.4597190685490626e-05
Position 818: 3.403017754913886e-05
Position 875: 2.9990997524928106e-05
Position 436: 2.761719268351532e-05
Position 1268: 2.367891133671815e-05
Position 298: 2.183583632602788e-05
Position 1006: 1.9490188206561475e-05
Position 384: 1.4978070989024187e-05
Position 814: 1.4892026795175888e-05
Position 763: 1.48557306260313e-05
Position 826: 1.0252324262084824e-05
Position 1360: 8.893980690928633e-06
Position 402: 6.20752039990704e-06
Position 784: 5.40444990177751e-06
Position 1125: 4.806077510135857e-06
Position 1318: 4.397939266363339e-06
Position 1162: 3.219051193310512e-06
Position 1135: 3.2178673382426174e-06
Position 1324: 3.086247509961318e-06
Position 1026: 1.1639946281835417e-06
Position 1029: 1.1627644011446932e-06
Position 1321: 1.0302769624539169e-06
Position 90: 9.716930225800285e-07
Position 1342: 8.446549202884912e-07
Position 1174: 7.79812282001818e-07
Position 1531: 7.230617878412595e-07
Position 1159: 6.602686273607694e-07
Position 2357: 6.43708393109805e-07
Position 2371: 5.60722732166129e-07
Position 889: 3.4605245721140685e-07
Position 2452: 2.522438730844913e-07
Position 2224: 2.5167634895194854e-07
Position 162: 2.495332171330201e-07
Position 2249: 2.4814256127713586e-07
Position 952: 2.2480783707306067e-07
Position 1585: 1.997029478034939e-07
Position 159: 1.5191530577483688e-07
Position 327: 1.1852784608507333e-07
Position 1187: 1.0095991667114317e-07
Position 1141: 4.776408750347628e-08
Position 138: 4.2166914173274495e-08
Position 156: 3.7019583405196024e-08
Position 200: 3.2302929304213255e-08
Position 312: 2.215250086301054e-08
Position 101: 1.4093944187049335e-08
Position 1597: 1.2384003896608306e-08
Position 103: 1.1762872231828825e-08
Position 192: 6.293482578756972e-09
Position 110: 4.884578947867082e-09
Position 1407: 4.273203033716955e-09
Position 625: 3.0914549239393415e-09
Position 553: 2.544060578331985e-09
Position 1331: 1.1460087886483803e-09
Position 140: 2.3390992076251414e-10
