Gene = barc
Position 664: 0.0001472543007435456
Position 2617: 0.00013845667395753116
Position 10233: 0.00011147024130191465
Position 9589: 0.00010966318245858467
Position 10254: 0.00010695785581401812
Position 250: 6.751146543212421e-05
Position 10217: 6.749039988719393e-05
Position 10188: 6.412044432408913e-05
Position 12154: 5.806520547569599e-05
Position 9229: 5.510841011469745e-05
Position 12470: 5.3825522399637316e-05
Position 12585: 4.359002287449187e-05
Position 12603: 4.319711229719003e-05
Position 12540: 3.720576518678493e-05
Position 12531: 3.4950163608463795e-05
Position 12479: 3.21938816793672e-05
Position 12522: 2.8045492676866555e-05
Position 12416: 2.1742775618785797e-05
Position 12737: 2.1692722764117732e-05
Position 6570: 9.701421293822196e-06
Position 12042: 9.2144053151944e-06
Position 12433: 6.809988158025527e-06
Position 3690: 6.794435321630953e-06
Position 6416: 6.533501834473862e-06
Position 12359: 6.1753018317324586e-06
Position 5148: 5.237994274542832e-06
Position 6318: 4.86892295793726e-06
Position 5199: 4.422819963651342e-06
Position 3813: 4.1614274662653525e-06
Position 12376: 3.68834529625913e-06
Position 3456: 3.6241991461093245e-06
Position 3495: 3.058352805176088e-06
Position 12711: 2.9859788481190914e-06
Position 3666: 2.4174091779527288e-06
Position 12741: 1.8760583383690493e-06
Position 3653: 1.7728848415487138e-06
Position 3740: 1.7094691132161645e-06
Position 12172: 1.6807903145481274e-06
Position 12128: 1.5101550440672978e-06
Position 12697: 1.4004859078681677e-06
Position 12124: 1.0171410975357033e-06
Position 11941: 9.894503046031615e-07
Position 1796: 8.570883271252047e-07
Position 12693: 5.977246960020306e-07
Position 1428: 5.050045772730813e-07
Position 2399: 4.866084320509595e-07
Position 2113: 4.46937258111985e-07
Position 1724: 3.4554721510601134e-07
Position 126: 2.5629048619394264e-07
