Gene = ImpL2
Position 273: 3.5853454426235574e-06
Position 916: 3.5131943821049193e-06
Position 142: 3.366163086925908e-06
Position 1288: 3.271484524477664e-06
Position 926: 3.0745264331025905e-06
Position 2292: 2.9919363212575294e-06
Position 10891: 2.567864785137171e-06
Position 11404: 2.212542709382729e-06
Position 188: 1.922219316076398e-06
Position 934: 1.3441367793889655e-06
Position 398: 1.1776325976087507e-06
Position 1015: 9.726487629191088e-07
Position 1213: 7.340122510446022e-07
Position 596: 6.244706223409353e-07
Position 818: 5.179567671723578e-07
Position 329: 3.1099480482405555e-07
Position 724: 1.3587042397231292e-07
Position 1108: 1.3049314482649673e-07
Position 570: 1.0953309180328326e-07
Position 664: 9.574127350320309e-08
Position 699: 8.465918303299345e-08
Position 708: 7.661593210073598e-08
Position 549: 5.3012157134874915e-08
Position 106: 5.156721942428071e-08
Position 556: 2.0964441822993583e-08
Position 112: 1.7590319288356958e-08
Position 676: 1.3814565440023337e-09
Position 1256: 6.978037004013392e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11295: 0.9984537331451646
Position 10440: 0.981999896724009
Position 11657: 0.3827905940103922
Position 9674: 0.22717763761783766
Position 11601: 0.21374981183802583
Position 11774: 0.11918520840767811
Position 10758: 0.10221286512728335
Position 12065: 0.0666454512529047
Position 7839: 0.06262278132113908
Position 9844: 0.028124075366248714
Position 9237: 0.02714922245532879
Position 10468: 0.015526255994570144
Position 11611: 0.01522991702497666
Position 11428: 0.010535842600199456
Position 9295: 0.010437544473707767
Position 1383: 0.007487687525553787
Position 9071: 0.006869565208696904
Position 498: 0.006348002990468049
Position 12040: 0.006082600242913252
Position 11627: 0.005776573131798453
Position 11508: 0.005258124542508558
Position 2620: 0.004750610635387448
Position 810: 0.0034435484487638918
Position 11705: 0.0034405639436321444
Position 1506: 0.002938957449939073
Position 11007: 0.002389155334100362
Position 450: 0.0023128403041964922
Position 3461: 0.0018350461490279127
Position 12089: 0.0018017989529529978
Position 3421: 0.001707058407421233
Position 2854: 0.0015665096057545388
Position 11663: 0.0015344709352290264
Position 3405: 0.0015157081227774813
Position 4984: 0.001480944194457217
Position 11919: 0.0014167534051875647
Position 3575: 0.0012203269496881247
Position 584: 0.0010855207908058344
Position 4450: 0.0010646056801714326
Position 5043: 0.0010489076743130567
Position 5743: 0.0009617067690308302
Position 11841: 0.000959333990716594
Position 525: 0.0009514862470809298
Position 1454: 0.0008763894147444087
Position 11729: 0.0008094632829675832
Position 11477: 0.0007781872195201809
Position 6802: 0.0007698285555977663
Position 587: 0.0007399878867791972
Position 398: 0.0007297412820973987
Position 11721: 0.0007296946019058568
Position 3442: 0.0005901185293720253
Position 4604: 0.0005829424543447702
Position 3175: 0.0005430324870410129
Position 12105: 0.0005058345304226482
Position 861: 0.0004705508059940978
Position 12046: 0.0004569561743685035
Position 6238: 0.00040903708053412804
Position 1407: 0.0003901533483994777
Position 11784: 0.0003690405221287344
Position 6080: 0.0003446961850667321
Position 3491: 0.0003381489362126167
Position 5966: 0.00030980349763401493
Position 2921: 0.00030806984762712366
Position 12004: 0.0003031695375028227
Position 4908: 0.0002784073614408569
Position 664: 0.00026201113140318004
Position 4175: 0.00024333715668407334
Position 4884: 0.00024277153227694038
Position 6976: 0.0002112374801030567
Position 2196: 0.0001955778054629404
Position 11565: 0.00018539025024508568
Position 3658: 0.0001814269288828132
Position 2052: 0.00017636561947066982
Position 3696: 0.00017618314990458698
Position 4781: 0.0001671564721312469
Position 4189: 0.00016372207377884075
Position 11936: 0.0001418858810591434
Position 4296: 0.0001333429050053489
Position 3187: 0.00012246281146297537
Position 11339: 0.00010786424537474177
Position 1334: 0.00010063461709303987
Position 3508: 8.777539408358394e-05
Position 321: 5.002460687302792e-05
Position 11733: 4.261419575584047e-05
Position 11514: 4.1603851531904506e-05
Position 11702: 3.398667113381309e-05
Position 11524: 3.085835641819238e-05
Position 1417: 1.3193503131912845e-05
Position 2898: 1.1851011243188317e-05
Position 11264: 1.1756486466465835e-05
Position 1116: 9.945482230712438e-06
Position 1306: 9.904016624150755e-06
Position 11531: 7.930329473479188e-06
Position 11301: 6.640284839508031e-06
Position 985: 5.777188523336859e-06
Position 1892: 3.954149153538061e-06
Position 1694: 3.4747142359055117e-06
Position 1781: 2.213796330795026e-06
Position 1688: 2.016271231448556e-06
Position 1213: 1.748443274721184e-06
Position 1237: 1.642067614153589e-06
Position 288: 1.3010464132875904e-06
Position 522: 1.0623380643280338e-06
Position 508: 9.868284341872324e-07
Position 534: 1.2895647428208514e-07
Position 887: 1.0962280823633868e-07
Position 724: 6.499640708071246e-08
Position 1008: 4.4623194657490774e-08
Position 530: 4.064594374120175e-08
Position 244: 3.8944406184318166e-08
Position 168: 1.5893812833373326e-08
Position 180: 4.437990315251383e-09
Position 130: 2.6912465651058883e-09
Position 273: 2.544110870811586e-09
Position 174: 2.25399285748152e-09
Position 257: 1.1591935739072761e-09
Position 188: 1.5008698568526734e-11
Position 205: 2.1212589790334223e-12
