Gene = axo
Position 758: 0.0018698379944494436
Position 40756: 0.0018583756756151587
Position 419: 0.0017783023201017095
Position 1117: 0.0017403898403971461
Position 28406: 0.0016841929687228467
Position 30790: 0.0016213481176641212
Position 1230: 0.0014707198709641399
Position 24122: 0.0014660824083912037
Position 43229: 0.0014427602675016488
Position 43259: 0.0014132031339588733
Position 4541: 0.001409337877845868
Position 37958: 0.001330113070650659
Position 41767: 0.0012183596542226134
Position 37550: 0.001215487804132345
Position 36819: 0.0011117968126939347
Position 30744: 0.0010550133776000869
Position 40505: 0.0010524244620579398
Position 28653: 0.0008521774414599066
Position 36437: 0.0008286716227800553
Position 430: 0.0007880122831129723
Position 23026: 0.0007757032695312956
Position 23726: 0.0007738339803270575
Position 18786: 0.0007010843430716694
Position 1620: 0.000692484641196851
Position 130: 0.0005844565542142032
Position 36789: 0.0005533876671534333
Position 42494: 0.0005441255199085131
Position 34071: 0.0004981231575428939
Position 31172: 0.0004950621868323103
Position 230: 0.00046690109561680634
Position 204: 0.00045929618065100846
Position 44755: 0.00043019831806188305
Position 264: 0.0004297887530498822
Position 92: 0.0004056299206820922
Position 15692: 0.0003862689312552417
Position 43847: 0.0003846439328485358
Position 202: 0.00037882643624236495
Position 148: 0.0003703530537838287
Position 30762: 0.0003686591185412341
Position 15641: 0.0003682867812800501
Position 44394: 0.0003522367272860237
Position 36385: 0.0003438399110487041
Position 653: 0.0003367000963978611
Position 273: 0.00032040292017070007
Position 2198: 0.0003045356025181062
Position 331: 0.00027049675618692347
Position 662: 0.0002672595351895864
Position 44863: 0.0002475238819871296
Position 43744: 0.0002376794701808127
Position 3404: 0.00022184100904593226
Position 36396: 0.00021659577518449045
Position 27848: 0.0002117593756772826
Position 36610: 0.0002030310200485207
Position 36756: 0.00019894689666310664
Position 2593: 0.00019774689571749822
Position 31368: 0.00019011682311519836
Position 13: 0.00018032094507096754
Position 17: 0.0001708246964226396
Position 30734: 0.00016234360716817152
Position 679: 0.00016232466501963247
Position 38229: 0.00016198359442031889
Position 25: 0.0001582858846535252
Position 36962: 0.00014565785176930287
Position 251: 0.00012730905783295076
Position 36982: 0.00012221814987256353
Position 374: 0.0001151640392907102
Position 2608: 9.85097288846472e-05
Position 499: 9.420848468789934e-05
Position 358: 8.204295687359327e-05
Position 31103: 6.504559700711341e-05
Position 23197: 6.309137041936738e-05
Position 957: 5.6239678147344935e-05
Position 289: 5.469309988351521e-05
Position 30955: 5.305465905364194e-05
Position 23598: 4.9859102543760956e-05
Position 2572: 4.719885866704974e-05
Position 36187: 3.68241724471051e-05
Position 37001: 3.567200018908424e-05
Position 37710: 3.2669426621831444e-05
Position 15690: 3.136960177801229e-05
Position 23982: 3.108071536458238e-05
Position 36927: 3.0698002134798255e-05
Position 275: 2.9895729469791884e-05
Position 20: 2.714059663110063e-05
Position 37050: 2.623950059908509e-05
Position 23596: 2.5655645013603202e-05
Position 37634: 2.500900060445822e-05
Position 37588: 2.378661177104591e-05
Position 37872: 2.3618231169393872e-05
Position 182: 2.344333947393585e-05
Position 37057: 2.1677629712249124e-05
Position 17951: 2.0481585262630998e-05
Position 187: 1.906928572926092e-05
Position 37430: 1.8771673465433954e-05
Position 38: 1.5936989885891763e-05
Position 31324: 1.3025562554330054e-05
Position 31968: 1.1635895237565794e-05
Position 31349: 1.1612730928511422e-05
Position 31363: 1.065539844518276e-05
Position 1065: 1.0012898886673406e-05
Position 27: 6.831959389714971e-06
Position 534: 6.80919978924148e-06
Position 23244: 6.559375716055982e-06
Position 1135: 5.604868916814555e-06
Position 30995: 5.580368559843239e-06
Position 842: 3.310206679393994e-06
Position 376: 2.645691759048261e-06
Position 37224: 2.480605934520045e-06
Position 49294: 1.0427467628814555e-06
Position 46285: 8.877688650137009e-07
Position 37665: 6.869194408433849e-07
Position 37222: 6.527611609737705e-07
Position 37382: 4.949525358070252e-07
Position 633: 4.7363104664244545e-07
Position 23274: 4.1154227749096136e-07
Position 17702: 3.477927024542752e-07
Position 23195: 2.4115443159987757e-07
Position 924: 6.642471601543072e-08
Position 45118: 6.570731311856488e-08
Position 1005: 3.949243714943702e-08
Position 44665: 3.5005404551832566e-08
Position 46024: 2.3793122631572487e-08
Position 44626: 1.4779515249652597e-08
Position 44620: 1.4271178769398794e-08
Position 44910: 4.5625902206749155e-09
Position 36604: 2.958340653575111e-09
Position 832: 1.1750239441000765e-09
Position 927: 1.0019889674445108e-09
Position 45148: 5.020979078490757e-11
Position 44947: 4.158632488731171e-11
Position 36925: 3.807062762960267e-12
Position 36912: 3.1718598571231044e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 44509: 0.9988905714217985
Position 36540: 0.9938927553233244
Position 36132: 0.9894615487305216
Position 30542: 0.9701369522133887
Position 40292: 0.9641252456492823
Position 13924: 0.9574808260775243
Position 22363: 0.951559512974831
Position 30944: 0.947035751758512
Position 41136: 0.9423991659909425
Position 27304: 0.9169311686583117
Position 57132: 0.8084095520423398
Position 43590: 0.7987508848900247
Position 12087: 0.7536676523351559
Position 26996: 0.7477959599362469
Position 37118: 0.7420109087211206
Position 44072: 0.7043482246183541
Position 16914: 0.6723692185207103
Position 22993: 0.6508482427799469
Position 43192: 0.6381498167860621
Position 42045: 0.4887421833153919
Position 42755: 0.39763691259469824
Position 15355: 0.36056076150674476
Position 15117: 0.34145335932579857
Position 40565: 0.29400543593449274
Position 23123: 0.22098760590975708
Position 16042: 0.19303428307847242
Position 11369: 0.18001511921498736
Position 30148: 0.16338973462899398
Position 43481: 0.14574371842619416
Position 56084: 0.14433598687307672
Position 832: 0.1315799797453096
Position 11464: 0.11733524718671952
Position 1873: 0.11688404987188891
Position 14992: 0.11325316961247636
Position 43091: 0.1083221755055262
Position 44081: 0.1052481372119134
Position 27568: 0.10022120956740163
Position 42667: 0.09795882606121098
Position 23126: 0.09482364578047868
Position 2055: 0.0874185443226399
Position 2023: 0.08557594972604675
Position 44084: 0.07741883019284071
Position 42636: 0.0766964815616585
Position 10665: 0.0750021026805306
Position 26178: 0.07381046384630979
Position 15065: 0.07320366977672223
Position 36837: 0.0724386644244831
Position 27730: 0.0694658511093549
Position 41600: 0.06273687135649407
Position 43984: 0.05866659322642095
Position 1896: 0.05240043426979402
Position 1893: 0.048286283926924606
Position 15554: 0.0475781757735306
Position 41621: 0.04713806462193472
Position 34417: 0.04156589446446136
Position 27500: 0.03950273411213614
Position 3539: 0.0370109711112686
Position 28771: 0.036262684740249775
Position 31438: 0.035298295609946344
Position 37414: 0.03512389698699694
Position 1100: 0.03371606363986584
Position 15805: 0.03355565080448343
Position 3449: 0.03269760764863115
Position 22409: 0.032218476850559896
Position 2006: 0.02942985343382799
Position 28065: 0.027094603182143177
Position 32950: 0.025572857815975278
Position 31490: 0.02552614473826653
Position 41581: 0.02439051469783037
Position 44137: 0.02307437233271163
Position 15136: 0.02254515910942494
Position 32297: 0.022221134160451003
Position 31485: 0.021024122867271268
Position 28599: 0.019959891160098057
Position 2265: 0.019033969362083798
Position 37145: 0.01896062661946331
Position 32129: 0.018933154206446024
Position 40246: 0.018847496175591734
Position 40591: 0.018777364407833844
Position 30982: 0.018172831779843884
Position 24243: 0.017738923226727994
Position 43376: 0.016742924091781942
Position 41814: 0.016103504637167806
Position 12040: 0.01607263679499469
Position 3572: 0.01532276176267979
Position 1292: 0.015206826662149018
Position 18189: 0.015194962347465533
Position 38001: 0.015146014905186382
Position 54265: 0.01492039564923362
Position 14852: 0.014840258102345155
Position 42722: 0.014364961082806372
Position 7136: 0.013989719169831653
Position 27697: 0.013044271417667046
Position 28116: 0.01173254011834682
Position 36865: 0.011515989400682413
Position 31273: 0.011395192689421652
Position 30895: 0.011358231510275344
Position 37753: 0.011315480877871927
Position 15139: 0.0109591925531938
Position 31464: 0.010824975056930164
Position 32178: 0.010628147877227198
Position 1531: 0.010351213013737943
Position 31512: 0.010336941740838521
Position 36772: 0.009582695775684855
Position 2696: 0.009107907217959677
Position 43343: 0.009058962667724357
Position 42705: 0.008779906846119168
Position 16390: 0.00857307773538177
Position 14260: 0.008251404914709668
Position 28578: 0.007981240502740048
Position 16618: 0.0076136730512444024
Position 43408: 0.007293648668374195
Position 16742: 0.007128396386555252
Position 16768: 0.007077331462386859
Position 30885: 0.00698290700156442
Position 23385: 0.006856303244655024
Position 14608: 0.0067271057865354745
Position 22554: 0.006703342378214997
Position 54101: 0.006679366771866635
Position 30908: 0.00634155615982839
Position 842: 0.006058146639992485
Position 7694: 0.005875631530103759
Position 54351: 0.005802972031767174
Position 28279: 0.005443533951786739
Position 20532: 0.005286366879135679
Position 50762: 0.005082291491853678
Position 29938: 0.004867289691666563
Position 36105: 0.00482838721911737
Position 2090: 0.004818489794691541
Position 3506: 0.004756080218498509
Position 54730: 0.004695788800868297
Position 15611: 0.004487804967521218
Position 43340: 0.00418234577813666
Position 16387: 0.0041446644578952705
Position 28079: 0.003882939680817964
Position 42011: 0.003780770543921792
Position 43156: 0.0037321263390503036
Position 31503: 0.003684490031613469
Position 16825: 0.0035771411199865175
Position 37134: 0.0033758494379065
Position 35763: 0.003257971450041937
Position 32555: 0.003055549371989998
Position 38304: 0.0030413073415390783
Position 29694: 0.0029970682370639764
Position 27451: 0.0027830737184621917
Position 54423: 0.002767043602373017
Position 2080: 0.002739400059117753
Position 3517: 0.002697730245106681
Position 530: 0.002664199125262144
Position 44000: 0.002662317604241266
Position 44153: 0.002590991353166808
Position 16257: 0.002485619675612835
Position 2832: 0.002423456198329497
Position 27556: 0.002393147144660634
Position 32828: 0.0023551949852704704
Position 30915: 0.002119017897853882
Position 16229: 0.0021119977714374434
Position 51206: 0.0020060561522658124
Position 52006: 0.0019638986266765773
Position 31534: 0.0019116734129572886
Position 37283: 0.0018086610038940212
Position 15899: 0.0017925869613573098
Position 20322: 0.0017832208517098882
Position 28155: 0.0017723798284921017
Position 1946: 0.0017372003085308883
Position 54072: 0.0016937827980907966
Position 31446: 0.0016551081932485816
Position 2454: 0.0016377889981816006
Position 41090: 0.001632190020469334
Position 1027: 0.0016283579108159058
Position 42791: 0.001577817427025249
Position 812: 0.0015640350677189488
Position 673: 0.0015346015103153505
Position 29162: 0.001526934385239172
Position 1953: 0.0015084882918507928
Position 1309: 0.0015060398515963594
Position 16048: 0.0014886869293715243
Position 1205: 0.0013999306212558267
Position 7033: 0.0013930968610945177
Position 36448: 0.0013811436526934373
Position 24214: 0.0013199048361180973
Position 44208: 0.0011860971717678251
Position 53674: 0.001139412580240032
Position 14192: 0.001128120685187715
Position 43504: 0.0011271476585808522
Position 44520: 0.0011092809518081614
Position 29669: 0.0010815085018872528
Position 52681: 0.0010609000850576968
Position 42263: 0.0010550047641101341
Position 13719: 0.001046036250684697
Position 4333: 0.001001525064845041
Position 800: 0.000972347445624248
Position 28177: 0.0009656624763318587
Position 43415: 0.000880772550422112
Position 42383: 0.0007952441913988988
Position 50507: 0.0007204258440595622
Position 29311: 0.0007195437141507581
Position 43538: 0.0007072034260875798
Position 43706: 0.0006961396903445898
Position 1536: 0.0006931547828192058
Position 49559: 0.0006864496310405516
Position 13380: 0.0006546790850712192
Position 36681: 0.0006304095706049786
Position 42310: 0.0006146338261544694
Position 15743: 0.0006006018404204436
Position 35794: 0.0005062393255429534
Position 758: 0.0005050164208781658
Position 33855: 0.0004981585197216556
Position 3154: 0.00046688389616530746
Position 16100: 0.00045380339029125723
Position 23460: 0.0004345199386195927
Position 23454: 0.00043409371592685733
Position 4100: 0.000407812813000829
Position 41141: 0.000400269911701888
Position 36665: 0.00039407182750238884
Position 41165: 0.00035753734980234893
Position 38072: 0.00029404375733458563
Position 2867: 0.000266022720905222
Position 2870: 0.00024487824533118914
Position 50403: 0.00022803241529935158
Position 52377: 0.00019944496776354493
Position 51444: 0.00018763415378351506
Position 51216: 0.00017860755208389532
Position 51263: 0.00017135865879046005
Position 653: 0.00015249167386076112
Position 28309: 0.00013794033247354603
Position 515: 0.0001193647965536436
Position 28528: 0.00011504040848925823
Position 24316: 9.701653692591259e-05
Position 24180: 9.51866085590749e-05
Position 337: 9.206887179804479e-05
Position 36925: 9.176152737701646e-05
Position 48527: 9.066599998932741e-05
Position 1129: 8.523946845292942e-05
Position 23972: 8.09716886526484e-05
Position 24031: 7.71576513893954e-05
Position 23315: 7.10101788153489e-05
Position 36477: 6.707312025787127e-05
Position 36437: 6.648870534348284e-05
Position 37451: 6.274359769860672e-05
Position 31237: 6.203773797907202e-05
Position 49562: 5.7811367251379724e-05
Position 36494: 5.614946741054108e-05
Position 31543: 5.582537334803242e-05
Position 2231: 5.0129915611458696e-05
Position 2472: 5.010628229267343e-05
Position 31069: 4.476371776440253e-05
Position 36873: 4.42446156594621e-05
Position 34850: 4.3504827571824066e-05
Position 28635: 4.200516201928694e-05
Position 37488: 4.1032913441583267e-05
Position 31292: 3.856190174971828e-05
Position 36482: 3.366990632309141e-05
Position 48334: 3.264633994476622e-05
Position 32864: 3.205630378890176e-05
Position 1365: 2.9591711573295978e-05
Position 28219: 2.8770550198833678e-05
Position 34689: 2.722644442409073e-05
Position 233: 2.557707584632142e-05
Position 604: 2.454654768610546e-05
Position 1655: 2.4374421793498438e-05
Position 37222: 2.3631800648601943e-05
Position 23700: 2.285447683396806e-05
Position 41843: 2.236894607092447e-05
Position 17451: 1.8272601120816946e-05
Position 30955: 1.7918385920075305e-05
Position 1352: 1.6598049284230173e-05
Position 26662: 1.6519940725365247e-05
Position 1642: 1.481396869762751e-05
Position 435: 1.4448470295620018e-05
Position 41907: 1.1258371131918158e-05
Position 1689: 9.479840975350891e-06
Position 36554: 9.451856893558361e-06
Position 1148: 9.233745122739634e-06
Position 48993: 8.951247219235586e-06
Position 1762: 8.1945922363033e-06
Position 38024: 8.171952960609157e-06
Position 15748: 8.112708065644277e-06
Position 46698: 6.533812255965228e-06
Position 46191: 6.4517115222553504e-06
Position 49083: 6.400976912031234e-06
Position 41078: 6.090100545824678e-06
Position 37456: 5.866017928072086e-06
Position 44796: 5.168701024127772e-06
Position 48478: 5.003150014158136e-06
Position 46362: 4.056550735368749e-06
Position 37528: 3.874311593923326e-06
Position 17609: 2.556776844268293e-06
Position 48294: 2.2941105050154157e-06
Position 44702: 2.2717858284052615e-06
Position 37085: 2.2196345087391406e-06
Position 46395: 1.4748692377533223e-06
Position 308: 1.0122244212704762e-06
Position 543: 9.468224089779314e-07
Position 45239: 8.901661511027919e-07
Position 48005: 8.86197574526057e-07
Position 46844: 6.158224218835714e-07
Position 44951: 6.136011662780543e-07
Position 45295: 5.712570306646153e-07
Position 78: 5.278933103777379e-07
Position 45845: 5.000620803011385e-07
Position 931: 4.902579060230237e-07
Position 475: 3.944019966843514e-07
Position 31757: 3.099023560342273e-07
Position 45829: 2.993063745900918e-07
Position 45516: 2.905222918554669e-07
Position 23474: 2.646340485930981e-07
Position 358: 2.588461415683044e-07
Position 45358: 2.3977164966804544e-07
Position 45622: 1.4985170633530776e-07
Position 44517: 1.430977913010926e-07
Position 44899: 1.2984413671446268e-07
Position 45652: 1.1530875412113987e-07
Position 45017: 2.2251833780694355e-08
Position 37394: 1.707699414934871e-08
Position 34030: 1.505326774093758e-08
Position 213: 3.5000932206161213e-09
Position 21574: 1.8116193172771291e-09
Position 240: 1.1740936168848194e-09
Position 264: 7.057871190117439e-10
Position 44574: 5.029918726858536e-10
Position 44692: 4.759149394858895e-10
Position 44833: 4.1111660028275595e-10
Position 44907: 4.068705614673061e-10
Position 153: 3.4971480772606395e-10
Position 187: 2.4748994951967305e-10
Position 45062: 2.4165790936906837e-10
Position 44896: 2.2244611767966302e-10
Position 45020: 1.8992552468901763e-10
Position 44440: 1.6660010785838858e-10
Position 44678: 1.6300437043086818e-10
Position 31630: 1.4735331313013664e-10
Position 44532: 1.0030829472362988e-10
Position 44526: 5.5221560730549916e-11
Position 44731: 3.9974551669505716e-15
